NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
04690611,900000,40000,1,1,
04690611,900000,40000,2,1,
04690611,900000,40000,3,1,
04690611,900000,40000,4,1,
04690611,900000,40000,5,1,
04690611,900030,1885,1,1,
04690611,900030,1885,2,1,
04690611,900030,1885,3,1,
04690611,900030,1885,4,1,
04690611,900030,1885,5,1,
04690611,980000,41885,1,1,
04690611,980000,41885,2,1,
04690611,980000,41885,3,1,
04690611,980000,41885,4,1,
04690611,980000,41885,5,1,
04690612,900000,40000,1,1,
04690612,900000,40000,2,1,
04690612,900000,40000,3,1,
04690612,900000,40000,4,1,
04690612,900000,40000,5,1,
04690612,900030,1885,1,1,
04690612,900030,1885,2,1,
04690612,900030,1885,3,1,
04690612,900030,1885,4,1,
04690612,900030,1885,5,1,
04690612,980000,41885,1,1,
04690612,980000,41885,2,1,
04690612,980000,41885,3,1,
04690612,980000,41885,4,1,
04690612,980000,41885,5,1,
04690621,800940,11302,1,1,
04690621,800940,9817,2,1,
04690621,800940,9651,3,1,
04690621,800940,9877,4,1,
04690621,800940,10599,5,1,
04690621,900000,146346,1,1,
04690621,900000,126921,2,1,
04690621,900000,124750,3,1,
04690621,900000,127719,4,1,
04690621,900000,137151,5,1,
04690621,900160,700,1,1,
04690621,900160,700,2,1,
04690621,900160,700,3,1,
04690621,900160,700,4,1,
04690621,900160,700,5,1,
04690621,900180,10,1,1,
04690621,900180,10,2,1,
04690621,900180,10,3,1,
04690621,900180,10,4,1,
04690621,900180,10,5,1,
04690621,980000,147056,1,1,
04690621,980000,127631,2,1,
04690621,980000,125460,3,1,
04690621,980000,128429,4,1,
04690621,980000,137861,5,1,
04690622,800940,10350,1,1,
04690622,800940,11282,2,1,
04690622,800940,10225,3,1,
04690622,800940,11454,4,1,
04690622,800940,10919,5,1,
04690622,900000,133884,1,1,
04690622,900000,146080,2,1,
04690622,900000,132262,3,1,
04690622,900000,148323,4,1,
04690622,900000,141332,5,1,
04690622,900160,700,1,1,
04690622,900160,700,2,1,
04690622,900160,700,3,1,
04690622,900160,700,4,1,
04690622,900160,700,5,1,
04690622,900180,10,1,1,
04690622,900180,10,2,1,
04690622,900180,10,3,1,
04690622,900180,10,4,1,
04690622,900180,10,5,1,
04690622,980000,134594,1,1,
04690622,980000,146790,2,1,
04690622,980000,132972,3,1,
04690622,980000,149033,4,1,
04690622,980000,142042,5,1,
04690661,800940,3917,1,1,
04690661,800940,3917,2,1,
04690661,800940,3917,3,1,
04690661,800940,3917,4,1,
04690661,800940,3917,5,1,
04690661,900000,39200,1,1,
04690661,900000,39200,2,1,
04690661,900000,39200,3,1,
04690661,900000,39200,4,1,
04690661,900000,39200,5,1,
04690661,900030,28044,1,1,
04690661,900030,28044,2,1,
04690661,900030,28044,3,1,
04690661,900030,28044,4,1,
04690661,900030,28044,5,1,
04690661,900160,6000,1,1,
04690661,900160,6000,2,1,
04690661,900160,6000,3,1,
04690661,900160,6000,4,1,
04690661,900160,6000,5,1,
04690661,900170,15600,1,1,
04690661,900170,15600,2,1,
04690661,900170,15600,3,1,
04690661,900170,15600,4,1,
04690661,900170,15600,5,1,
04690661,980000,88844,1,1,
04690661,980000,88844,2,1,
04690661,980000,88844,3,1,
04690661,980000,88844,4,1,
04690661,980000,88844,5,1,
04690662,800940,3917,1,1,
04690662,800940,3917,2,1,
04690662,800940,3917,3,1,
04690662,800940,3917,4,1,
04690662,800940,3917,5,1,
04690662,900000,39200,1,1,
04690662,900000,39200,2,1,
04690662,900000,39200,3,1,
04690662,900000,39200,4,1,
04690662,900000,39200,5,1,
04690662,900030,28044,1,1,
04690662,900030,28044,2,1,
04690662,900030,28044,3,1,
04690662,900030,28044,4,1,
04690662,900030,28044,5,1,
04690662,900160,6000,1,1,
04690662,900160,6000,2,1,
04690662,900160,6000,3,1,
04690662,900160,6000,4,1,
04690662,900160,6000,5,1,
04690662,900170,15600,1,1,
04690662,900170,15600,2,1,
04690662,900170,15600,3,1,
04690662,900170,15600,4,1,
04690662,900170,15600,5,1,
04690662,980000,88844,1,1,
04690662,980000,88844,2,1,
04690662,980000,88844,3,1,
04690662,980000,88844,4,1,
04690662,980000,88844,5,1,
04690681,900030,9438,1,1,
04690681,900030,2430,2,1,
04690681,900030,13518,3,1,
04690681,900030,11178,4,1,
04690681,900030,4854,5,1,
04690681,980000,9438,1,1,
04690681,980000,2430,2,1,
04690681,980000,13518,3,1,
04690681,980000,11178,4,1,
04690681,980000,4854,5,1,
04690682,900030,9006,1,1,
04690682,900030,18162,2,1,
04690682,900030,4626,3,1,
04690682,900030,10998,4,1,
04690682,900030,20934,5,1,
04690682,980000,9006,1,1,
04690682,980000,18162,2,1,
04690682,980000,4626,3,1,
04690682,980000,10998,4,1,
04690682,980000,20934,5,1,
04690701,900140,2500,1,1,
04690701,900140,2500,2,1,
04690701,900140,2500,3,1,
04690701,900140,2500,4,1,
04690701,900140,2500,5,1,
04690701,900150,6420,1,1,
04690701,900150,6420,2,1,
04690701,900150,6420,3,1,
04690701,900150,6420,4,1,
04690701,900150,6420,5,1,
04690701,900160,2100,1,1,
04690701,900160,2100,2,1,
04690701,900160,2100,3,1,
04690701,900160,2100,4,1,
04690701,900160,2100,5,1,
04690701,980000,11020,1,1,
04690701,980000,11020,2,1,
04690701,980000,11020,3,1,
04690701,980000,11020,4,1,
04690701,980000,11020,5,1,
04690702,900140,2500,1,1,
04690702,900140,2500,2,1,
04690702,900140,2500,3,1,
04690702,900140,2500,4,1,
04690702,900140,2500,5,1,
04690702,900150,6420,1,1,
04690702,900150,6420,2,1,
04690702,900150,6420,3,1,
04690702,900150,6420,4,1,
04690702,900150,6420,5,1,
04690702,900160,2100,1,1,
04690702,900160,2100,2,1,
04690702,900160,2100,3,1,
04690702,900160,2100,4,1,
04690702,900160,2100,5,1,
04690702,980000,11020,1,1,
04690702,980000,11020,2,1,
04690702,980000,11020,3,1,
04690702,980000,11020,4,1,
04690702,980000,11020,5,1,
04690731,900000,142807,1,1,
04690731,900000,146900,2,1,
04690731,900000,140473,3,1,
04690731,900000,144819,4,1,
04690731,900000,146662,5,1,
04690731,980000,142807,1,1,
04690731,980000,146900,2,1,
04690731,980000,140473,3,1,
04690731,980000,144819,4,1,
04690731,980000,146662,5,1,
04690732,900000,142670,1,1,
04690732,900000,150241,2,1,
04690732,900000,156965,3,1,
04690732,900000,159245,4,1,
04690732,900000,155374,5,1,
04690732,980000,142670,1,1,
04690732,980000,150241,2,1,
04690732,980000,156965,3,1,
04690732,980000,159245,4,1,
04690732,980000,155374,5,1,
04690751,900000,45000,1,1,
04690751,900000,45000,2,1,
04690751,900000,45000,3,1,
04690751,900000,45000,4,1,
04690751,900000,45000,5,1,
04690751,900160,53,1,1,
04690751,900160,32687,2,1,
04690751,900160,1026,3,1,
04690751,900160,25661,4,1,
04690751,900160,1,5,1,
04690751,980000,45053,1,1,
04690751,980000,77687,2,1,
04690751,980000,46026,3,1,
04690751,980000,70661,4,1,
04690751,980000,45001,5,1,
04690752,900000,45000,1,1,
04690752,900000,45000,2,1,
04690752,900000,45000,3,1,
04690752,900000,45000,4,1,
04690752,900000,45000,5,1,
04690752,900160,4096,1,1,
04690752,900160,53219,2,1,
04690752,900160,18777,3,1,
04690752,900160,25375,4,1,
04690752,900160,32718,5,1,
04690752,980000,49096,1,1,
04690752,980000,98219,2,1,
04690752,980000,63777,3,1,
04690752,980000,70375,4,1,
04690752,980000,77718,5,1,
04690801,900000,30000,1,1,
04690801,900000,30000,2,1,
04690801,900000,30000,3,1,
04690801,900000,30000,4,1,
04690801,900000,30000,5,1,
04690801,980000,30000,1,1,
04690801,980000,30000,2,1,
04690801,980000,30000,3,1,
04690801,980000,30000,4,1,
04690801,980000,30000,5,1,
04690802,900000,30000,1,1,
04690802,900000,30000,2,1,
04690802,900000,30000,3,1,
04690802,900000,30000,4,1,
04690802,900000,30000,5,1,
04690802,980000,30000,1,1,
04690802,980000,30000,2,1,
04690802,980000,30000,3,1,
04690802,980000,30000,4,1,
04690802,980000,30000,5,1,
04690821,900000,41773,1,1,
04690821,900000,80000,2,1,
04690821,900000,1949,3,1,
04690821,900000,15411,4,1,
04690821,900000,21800,5,1,
04690821,980000,41773,1,1,
04690821,980000,80000,2,1,
04690821,980000,1949,3,1,
04690821,980000,15411,4,1,
04690821,980000,21800,5,1,
04690822,900000,25604,1,1,
04690822,900000,52299,2,1,
04690822,900000,28638,3,1,
04690822,900000,16519,4,1,
04690822,900000,49495,5,1,
04690822,980000,25604,1,1,
04690822,980000,52299,2,1,
04690822,980000,28638,3,1,
04690822,980000,16519,4,1,
04690822,980000,49495,5,1,
04690841,900000,200000,1,1,
04690841,900000,200000,2,1,
04690841,900000,200000,3,1,
04690841,900000,200000,4,1,
04690841,900000,200000,5,1,
04690841,980000,200000,1,1,
04690841,980000,200000,2,1,
04690841,980000,200000,3,1,
04690841,980000,200000,4,1,
04690841,980000,200000,5,1,
04690861,900160,31000,1,1,
04690861,900160,31000,2,1,
04690861,900160,31000,3,1,
04690861,900160,31000,4,1,
04690861,900160,31000,5,1,
04690861,980000,31000,1,1,
04690861,980000,31000,2,1,
04690861,980000,31000,3,1,
04690861,980000,31000,4,1,
04690861,980000,31000,5,1,
04690862,900160,31000,1,1,
04690862,900160,31000,2,1,
04690862,900160,31000,3,1,
04690862,900160,31000,4,1,
04690862,900160,31000,5,1,
04690862,980000,31000,1,1,
04690862,980000,31000,2,1,
04690862,980000,31000,3,1,
04690862,980000,31000,4,1,
04690862,980000,31000,5,1,
04690881,900000,66447,1,1,
04690881,900000,87461,2,1,
04690881,900000,111823,3,1,
04690881,900000,109379,4,1,
04690881,900000,107198,5,1,
04690881,900170,3300,1,1,
04690881,900170,3300,2,1,
04690881,900170,3300,3,1,
04690881,900170,3300,4,1,
04690881,900170,3300,5,1,
04690881,900190,-10000,1,1,
04690881,900190,-10000,2,1,
04690881,900190,-10000,3,1,
04690881,900190,-10000,4,1,
04690881,900190,-10000,5,1,
04690881,980000,59747,1,1,
04690881,980000,80761,2,1,
04690881,980000,105123,3,1,
04690881,980000,102679,4,1,
04690881,980000,100498,5,1,
04690882,900000,45148,1,1,
04690882,900000,64537,2,1,
04690882,900000,108159,3,1,
04690882,900000,49064,4,1,
04690882,900000,68287,5,1,
04690882,900170,3300,1,1,
04690882,900170,3300,2,1,
04690882,900170,3300,3,1,
04690882,900170,3300,4,1,
04690882,900170,3300,5,1,
04690882,900190,-10000,1,1,
04690882,900190,-10000,2,1,
04690882,900190,-10000,3,1,
04690882,900190,-10000,4,1,
04690882,900190,-10000,5,1,
04690882,980000,38448,1,1,
04690882,980000,57837,2,1,
04690882,980000,101459,3,1,
04690882,980000,42364,4,1,
04690882,980000,61587,5,1,
04690901,900000,11904,1,1,
04690901,900000,11511,2,1,
04690901,900000,13377,3,1,
04690901,900000,12801,4,1,
04690901,900000,10069,5,1,
04690901,900150,540,1,1,
04690901,900150,540,2,1,
04690901,900150,540,3,1,
04690901,900150,540,4,1,
04690901,900150,540,5,1,
04690901,980000,12444,1,1,
04690901,980000,12051,2,1,
04690901,980000,13917,3,1,
04690901,980000,13341,4,1,
04690901,980000,10609,5,1,
04690902,900000,11026,1,1,
04690902,900000,10528,2,1,
04690902,900000,11241,3,1,
04690902,900000,13745,4,1,
04690902,900000,12914,5,1,
04690902,900150,540,1,1,
04690902,900150,540,2,1,
04690902,900150,540,3,1,
04690902,900150,540,4,1,
04690902,900150,540,5,1,
04690902,980000,11566,1,1,
04690902,980000,11068,2,1,
04690902,980000,11781,3,1,
04690902,980000,14285,4,1,
04690902,980000,13454,5,1,
04690921,800940,14487,1,1,T
04690921,800940,14487,2,1,T
04690921,800940,14487,3,1,T
04690921,800940,14487,4,1,T
04690921,800940,14487,5,1,T
04690921,900000,40424,1,1,
04690921,900000,59969,2,1,
04690921,900000,86004,3,1,
04690921,900000,123722,4,1,
04690921,900000,51005,5,1,
04690921,900030,3180,1,1,
04690921,900030,3180,2,1,
04690921,900030,3180,3,1,
04690921,900030,3180,4,1,
04690921,900030,3180,5,1,
04690921,900160,40000,1,1,
04690921,900160,40000,2,1,
04690921,900160,40000,3,1,
04690921,900160,40000,4,1,
04690921,900160,40000,5,1,
04690921,900170,3400,1,1,
04690921,900170,3400,2,1,
04690921,900170,3400,3,1,
04690921,900170,3400,4,1,
04690921,900170,3400,5,1,
04690921,980000,87004,1,1,
04690921,980000,106549,2,1,
04690921,980000,132584,3,1,
04690921,980000,170302,4,1,
04690921,980000,97585,5,1,
04690922,800940,14487,1,1,T
04690922,800940,14487,2,1,T
04690922,800940,14487,3,1,T
04690922,800940,14487,4,1,T
04690922,800940,14487,5,1,T
04690922,900000,54124,1,1,
04690922,900000,73055,2,1,
04690922,900000,54213,3,1,
04690922,900000,85890,4,1,
04690922,900000,74679,5,1,
04690922,900030,3180,1,1,
04690922,900030,3180,2,1,
04690922,900030,3180,3,1,
04690922,900030,3180,4,1,
04690922,900030,3180,5,1,
04690922,900160,40000,1,1,
04690922,900160,40000,2,1,
04690922,900160,40000,3,1,
04690922,900160,40000,4,1,
04690922,900160,40000,5,1,
04690922,900170,3400,1,1,
04690922,900170,3400,2,1,
04690922,900170,3400,3,1,
04690922,900170,3400,4,1,
04690922,900170,3400,5,1,
04690922,980000,100704,1,1,
04690922,980000,119635,2,1,
04690922,980000,100793,3,1,
04690922,980000,132470,4,1,
04690922,980000,121259,5,1,
04690981,900000,132000,1,1,
04690981,900000,132000,2,1,
04690981,900000,132000,3,1,
04690981,900000,132000,4,1,
04690981,900000,132000,5,1,
04690981,900140,44878,1,1,T
04690981,900140,44878,2,1,T
04690981,900140,44878,3,1,T
04690981,900140,44878,4,1,T
04690981,900140,44878,5,1,T
04690981,900210,10000,1,1,
04690981,900210,10000,2,1,
