INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.9456501,0.9453945,0.9461974,0.9445371,0.9440490,0.9445047,0.9762576,04976212,42,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,2,D,7,D,0,D,388163,T,53929.735,13500,D,21936,T,0,D,,A,0,D,,A,0,D,0,D,388163,T,40,D,,A,0,D,1130,D,260,D,1304,D,300,D,,A,3,,1,D,,A,,A,,A,0,D,1,D,0,D,01,D,2,,A,2,D,1,D,4,2,D,,A,1,10,2021,1,D,2,D,2,D,2,,A,,A,,A,52,D,,A,101603.772,,120408.805,,,110458.154,96276.299,95333.370,,102349.439,109027.272,107260.145,96757.640,85358.280,,,,115791.167,,119346.783,91660.412,104466.852,,,,,,119418.297,,,,130521.172,119889.969,,121067.970,,110934.875,98366.338,,,93003.038,,,114414.002,67.58000,51.73000,0.00000,0.00000,0.00000,0.00000,11.98000,0.00000,0.00000,0.00000,3.59000,0.00000,0.00000,0.00000,0.00000,0.00000,16.99000,0.00000,13.18000,5.99000,15.85000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.99000,1,D,,A,3,D,06,T,497621,,A,,A,0,D,288324.1,T,288324,288324,288324,288324,288324,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,288324.1,T,288324,288324,288324,288324,288324,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49B,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,2,
0.2674158,0.2808123,0.2797378,0.2760009,0.2840616,0.2789052,0.4085435,04976241,79,D,,A,1,2,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,31782,D,39935.801,0,D,0,D,0,D,,A,0,D,,A,16182,D,0,D,0,D,,A,,A,0,D,152,D,35,D,196,D,45,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,1,1,D,,A,1,10,2021,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,88313.438,82519.341,,73919.013,,72473.435,79982.077,,,71289.929,,,72024.385,,65113.761,,,80194.662,68998.123,82323.771,,79282.806,88860.099,82916.356,79500.615,79263.973,,,,82133.209,,76032.922,74284.389,73981.914,,,,,,84468.271,,,,87330.277,164.32001,164.32001,0.00000,18.08845,0.00000,5.83491,0.00000,0.00000,13.22630,8.65165,8.33866,13.21293,25.14225,10.31759,7.17416,5.72967,19.92010,17.04328,0.00000,11.64006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,42,D,497624,,A,,A,0,D,31782.0,D,31782,31782,31782,31782,31782,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16182.0,D,16182,16182,16182,16182,16182,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15600,D,15600,15600,15600,15600,15600,100,15600,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,1,2,
0.2669151,0.2803116,0.2792371,0.2755002,0.2835609,0.2784045,0.4080428,04976242,79,D,,A,1,2,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,31782,D,39935.801,0,D,0,D,0,D,,A,0,D,,A,16182,D,0,D,0,D,,A,,A,0,D,152,D,35,D,196,D,45,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,1,1,D,,A,1,10,2021,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,88313.438,82519.341,,73919.013,,72473.435,79982.077,,,71289.929,,,72024.385,,65113.761,,,80194.662,68998.123,82323.771,,79282.806,88860.099,82916.356,79500.615,79263.973,,,,82133.209,,76032.922,74284.389,73981.914,,,,,,84468.271,,,,87330.277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,42,D,497624,,A,,A,0,D,31782.0,D,31782,31782,31782,31782,31782,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16182.0,D,16182,16182,16182,16182,16182,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15600,D,15600,15600,15600,15600,15600,100,15600,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,1,2,
0.3669905,0.2676930,0.2923018,0.5595674,0.1208188,0.5343921,0.0761473,04976271,87,T,,A,1,2,D,01,D,7,D,12,D,,A,,A,,A,2,D,9,D,0,D,0,D,47256.411,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,391,D,90,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,,C,2,D,3,2,D,,A,1,10,2021,1,D,2,D,1,D,2,,A,4,D,,A,0,D,,A,,,,,108528.614,95085.140,192567.677,88008.557,102362.679,,139011.322,53023.069,57725.273,,,140593.427,,111951.254,,,81681.543,89704.471,,97730.607,107421.933,,43146.259,,106453.956,79496.109,,,,87328.352,,,,,,142147.044,53108.739,97503.125,,68406.865,130.21000,110.17000,0.00000,10.93000,0.00000,18.43000,0.00000,38.55000,0.00000,0.00000,0.00000,4.09000,5.72000,3.73000,3.06000,0.00000,0.00000,2.35000,0.00000,23.31000,20.04000,0.00000,0.00000,0.00000,64.85000,0.00000,4.54470,0.00000,1,D,,A,7,D,51,A,497627,,A,,A,0,D,42954.8,D,64799,15452,71557,32560,30406,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,42954.8,D,64799,15452,71557,32560,30406,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,1,2,
0.4161240,0.0046794,0.5113912,0.4810630,0.6299233,0.3791926,0.0956942,04976272,87,T,,A,1,2,D,01,D,7,D,12,D,,A,,A,,A,2,D,9,D,0,D,0,D,47256.411,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,391,D,90,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,,C,2,D,3,2,D,,A,1,10,2021,1,D,2,D,2,D,2,,A,4,D,,A,0,D,,A,,,,,108528.614,95085.140,192567.677,88008.557,102362.679,,139011.322,53023.069,57725.273,,,140593.427,,111951.254,,,81681.543,89704.471,,97730.607,107421.933,,43146.259,,106453.956,79496.109,,,,87328.352,,,,,,142147.044,53108.739,97503.125,,68406.865,162.40000,94.93000,3.06000,0.00000,0.00000,12.79000,0.00000,0.00000,3.37000,0.00000,0.00000,8.19000,0.00000,0.00000,0.00000,3.26000,58.13000,0.00000,0.00000,6.13000,67.47000,0.00000,0.00000,0.00000,12.63000,76.87000,0.00000,0.00000,1,D,,A,7,D,51,A,497627,,A,,A,0,D,49042.6,D,43480,82808,56739,61377,809,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,49042.6,D,43480,82808,56739,61377,809,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,1,2,
0.3056037,0.2812560,0.3912498,0.1810885,0.3116443,0.4175803,0.1621681,04976341,67,D,58,D,1,1,D,01,D,8,D,15,D,15,D,,A,,A,2,D,1,D,0,D,1782,D,59602.952,0,D,0,D,0,D,,A,0,D,,A,1782,D,0,D,0,D,,A,,A,0,D,304,D,70,D,348,D,80,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,10,2021,1,D,2,D,1,D,2,,A,1,D,1,D,0,D,0,D,128146.782,,110929.965,,,104814.933,,102539.109,,,106719.329,155020.145,136261.136,,105597.283,125542.593,126501.162,154033.316,147482.059,,,,116105.455,,99431.599,151777.071,108951.082,,,,,,85355.525,,,,118307.123,120144.913,,91511.046,,103668.666,115362.048,,100.00000,80.00000,0.00000,4.26487,0.00000,6.45965,0.00000,5.12809,0.00000,0.00000,0.00000,4.61266,5.91656,2.25855,0.00000,10.99320,5.69219,16.41840,0.00000,18.25583,20.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,25,A,497634,,A,,A,0,D,36178.4,D,48173,34359,22147,44381,31832,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,23497.2,D,22938,18546,18942,29838,27222,201,12681.2,D,25235,15813,3205,14543,4610,201,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,3,2,2
0.3129506,0.3689828,0.2927454,0.4038219,0.2975147,0.2926088,0.1599119,04976342,67,D,58,D,1,1,D,01,D,8,D,15,D,15,D,,A,,A,2,D,1,D,0,D,1782,D,59602.952,0,D,0,D,0,D,,A,0,D,,A,1782,D,0,D,0,D,,A,,A,0,D,304,D,70,D,348,D,80,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,10,2021,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,128146.782,,110929.965,,,104814.933,,102539.109,,,106719.329,155020.145,136261.136,,105597.283,125542.593,126501.162,154033.316,147482.059,,,,116105.455,,99431.599,151777.071,108951.082,,,,,,85355.525,,,,118307.123,120144.913,,91511.046,,103668.666,115362.048,,104.99999,79.99999,9.47800,4.82540,0.00000,0.00000,0.00000,0.00000,6.73379,0.00000,5.28875,4.62692,7.16542,4.91423,5.62791,8.00526,0.00000,4.34921,5.36337,13.62173,25.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,25,A,497634,,A,,A,0,D,37300.0,D,33185,32492,45935,32627,42261,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,30766.8,D,26322,31290,31746,31614,32862,201,6533.2,D,6863,1202,14189,1013,9399,201,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,3,2,2
0.9421726,0.9419170,0.9427199,0.9410596,0.9405715,0.9410272,0.8684097,04976381,49,D,49,D,1,2,D,01,D,5,D,16,D,15,D,,A,1,D,2,D,1,D,0,D,150000,D,58273.580,0,D,11029,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,,A,40,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,03,D,,A,0,D,0,D,0,D,,A,4,1,,2,D,1,D,3,2,D,1,,1,10,2021,1,D,2,D,1,D,2,,A,2,D,,A,0,D,52,D,121286.664,141725.335,,124144.945,126459.483,130360.764,,,,,,166227.331,,,,103297.782,101344.125,,120386.630,,73089.138,142782.360,,,129470.375,,,130806.545,,97676.508,,,96012.948,118451.437,117843.542,,101247.984,123447.676,87034.049,149082.667,127959.919,,,,87.94000,33.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.27000,54.67000,0.00000,0.00000,0.00000,0.00000,0.00000,16.42000,0.00000,1,D,,A,0,D,37,D,497638,,A,,A,0,D,288324.1,T,288324,288324,288324,288324,288324,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,288324.1,T,288324,288324,288324,288324,288324,301,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,2
0.9452487,0.9449931,0.9457960,0.9441357,0.9436476,0.9441033,0.8709489,04976382,49,D,49,D,1,2,D,01,D,5,D,16,D,15,D,,A,1,D,2,D,1,D,0,D,150000,D,58273.580,0,D,11029,D,0,D,,A,0,D,,A,0,D,0,D,150000,D,,A,40,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,03,D,,A,0,D,0,D,0,D,,A,4,1,,2,D,1,D,3,2,D,1,,1,11,2021,1,D,2,D,2,D,2,,A,2,D,,A,0,D,52,D,121286.664,141725.335,,124144.945,126459.483,130360.764,,,,,,166227.331,,,,103297.782,101344.125,,120386.630,,73089.138,142782.360,,,129470.375,,,130806.545,,97676.508,,,96012.948,118451.437,117843.542,,101247.984,123447.676,87034.049,149082.667,127959.919,,,,156.70000,46.68000,11.71000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.40000,14.42000,0.49000,0.00000,5.59000,0.00000,2.53000,3.47000,0.00000,7.07000,110.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.05000,1,D,,A,0,D,37,D,497638,,A,,A,0,D,288324.1,T,288324,288324,288324,288324,288324,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,288324.1,T,288324,288324,288324,288324,288324,301,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,2
0.5055332,0.5157966,0.5122705,0.5064238,0.5133069,0.5137468,0.6083125,04976391,61,D,62,D,1,1,D,01,D,1,D,16,D,13,D,5,D,,A,2,D,1,D,0,D,61649,D,51110.918,0,D,9180,D,0,D,,A,0,D,,A,1649,D,0,D,0,D,40,D,,A,0,D,348,D,80,D,522,D,120,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,2,,2,D,2,D,3,2,D,1,,1,10,2021,1,D,2,D,1,D,2,,A,,A,4,D,52,D,0,D,,,,155676.600,191837.187,72373.327,118405.666,47989.849,,82572.903,133863.500,87414.838,,,121875.080,,62042.578,,,69741.104,47989.849,,63799.120,121001.820,,78437.115,,100061.156,74994.441,,,,152244.694,,,,,,68657.736,47989.849,75832.312,,50793.734,,48.97000,15.97000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.97000,33.00000,12.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,13,D,497639,,A,,A,0,D,61572.8,D,61599,61510,61506,61640,61609,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,1572.8,D,1599,1510,1506,1640,1609,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,16,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.5059137,0.5165299,0.5118900,0.5060433,0.5144624,0.5144830,0.6086930,04976392,61,D,62,D,1,1,D,01,D,1,D,16,D,13,D,5,D,,A,2,D,1,D,0,D,61649,D,51110.918,0,D,9180,D,0,D,,A,0,D,,A,1649,D,0,D,0,D,40,D,,A,0,D,348,D,80,D,522,D,120,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,2,,2,D,2,D,3,2,D,1,,1,10,2021,1,D,2,D,2,D,2,,A,,A,4,D,52,D,0,D,,,,155676.600,191837.187,72373.327,118405.666,47989.849,,82572.903,133863.500,87414.838,,,121875.080,,62042.578,,,69741.104,47989.849,,63799.120,121001.820,,78437.115,,100061.156,74994.441,,,,152244.694,,,,,,68657.736,47989.849,75832.312,,50793.734,,22.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.50000,87.40000,0.00000,0.00000,0.00000,0.00000,20.32565,0.00000,1,D,,A,0,D,13,D,497639,,A,,A,0,D,61626.4,D,61692,61682,61487,61595,61676,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,1626.4,D,1692,1682,1487,1595,1676,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,16,60000,D,60000,60000,60000,60000,60000,100,60000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.0844145,0.1172829,0.0891412,0.0858836,0.0918601,0.0918901,0.2437003,04976401,75,D,70,D,1,4,D,05,D,5,D,13,D,12,D,,A,1,D,4,D,5,D,0,D,13000,D,16797.940,0,D,536,D,0,D,,A,0,D,12,D,0,D,1200,D,7000,D,,A,20,D,3600,D,378,D,87,D,435,D,100,D,,A,1,,1,D,,A,10,D,,A,0,D,0,D,3,D,,A,2,1,,1,D,1,D,4,2,D,1,,1,10,2021,,A,2,D,1,D,2,,A,1,D,,A,0,D,52,D,,39298.166,,46105.231,,44149.499,45755.221,,,,22233.001,,,,,,22896.465,24256.476,37166.428,,50973.280,,,,29307.139,30202.576,61971.358,42908.789,36526.373,,41821.657,38901.306,29841.852,,,17039.765,,32530.080,,,35563.266,25680.150,,32638.181,46.48000,26.83000,0.00000,2.00000,15.84000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.99000,1.50000,3.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.05000,2,D,9,D,7,D,06,D,497640,2,D,1,D,0,D,13388.8,D,13239,13001,13095,12794,14815,301,0.0,D,0,0,0,0,0,0,D,0,D,300.0,D,300,300,300,300,300,100,0.0,D,0,0,0,0,0,100,1200.0,D,1200,1200,1200,1200,1200,100,7388.8,D,7239,7001,7095,6794,8815,301,D,3600.0,D,3600,3600,3600,3600,3600,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1200,D,1200,1200,1200,1200,1200,100,1200,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,3,1,1
