INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.3571698,0.3644772,0.3697885,0.3690215,0.3605106,0.3675642,0.4607007,04690611,28,D,,A,1,4,D,01,D,1,D,12,D,,A,4,D,,A,2,D,9,D,0,D,41885,D,100267.914,0,D,3060,D,0,D,,A,0,D,,A,1885,D,0,D,40000,D,40,D,,A,0,D,326,D,75,D,652,D,150,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,2,D,2,2,D,,A,1,02,2021,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,,186850.756,175051.658,200897.111,,,243439.130,,178846.310,,,203449.202,253140.595,,242288.827,156509.828,,205763.167,,189918.595,218560.401,,,,160682.786,,,,,,207275.043,167784.442,155745.410,,287728.864,,,,199134.788,330188.346,146731.113,191786.833,158341.929,,58.57000,58.57000,10.00000,0.00000,0.00000,0.00000,0.00000,7.00000,18.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,2.00000,1.79000,5.00000,0.00000,10.78000,0.00000,0.00000,0.00000,0.00000,14.50000,0.00000,0.00000,11.67263,1,D,,A,0,D,39,D,469061,,A,,A,0,D,41885.0,D,41885,41885,41885,41885,41885,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,1885.0,D,1885,1885,1885,1885,1885,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,2,
0.3579267,0.3652341,0.3705454,0.3697784,0.3612675,0.3683211,0.4614576,04690612,28,D,,A,1,4,D,01,D,1,D,12,D,,A,4,D,,A,2,D,9,D,0,D,41885,D,100267.914,0,D,3060,D,0,D,,A,0,D,,A,1885,D,0,D,40000,D,40,D,,A,0,D,326,D,75,D,652,D,150,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,2,D,2,2,D,,A,1,02,2021,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,186850.756,175051.658,200897.111,,,243439.130,,178846.310,,,203449.202,253140.595,,242288.827,156509.828,,205763.167,,189918.595,218560.401,,,,160682.786,,,,,,207275.043,167784.442,155745.410,,287728.864,,,,199134.788,330188.346,146731.113,191786.833,158341.929,,14.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,39,D,469061,,A,,A,0,D,41885.0,D,41885,41885,41885,41885,41885,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,1885.0,D,1885,1885,1885,1885,1885,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,2,
0.8124070,0.8191488,0.7956600,0.7904332,0.7969084,0.8391112,0.8566990,04690621,42,D,40,D,1,4,D,01,D,2,D,13,D,14,D,1,D,1,D,3,D,3,D,0,D,134710,D,46919.085,7000,D,10359,D,7500,D,,A,0,D,,A,0,D,0,D,134000,D,60,D,37,D,0,D,522,D,120,D,652,D,150,D,,A,1,,2,D,2500,D,03,D,,A,0,D,1,D,0,D,07,D,5,1,,2,D,1,D,3,1,D,2,,1,02,2021,,A,6,D,1,D,2,,A,,A,,A,52,D,52,D,,,69140.659,,,,,,90563.094,69309.763,78847.113,,69328.763,,,,70917.836,71355.636,95996.875,92395.147,66659.833,,80841.851,98138.138,65693.127,,,68714.377,,81403.555,,,100413.202,66715.271,,75270.469,91758.363,,64379.047,,90681.609,81919.015,,,227.40000,195.95000,0.00000,7.54000,12.09000,6.79000,4.24000,11.37000,0.00000,1.05000,7.47000,16.46000,1.07000,6.46000,12.40329,20.83671,5.46000,22.68000,1.95000,58.08000,31.45000,35.22000,69.83000,0.00000,3.24000,0.00000,0.00000,3.23000,1,D,,A,3,D,,D,469062,,A,,A,0,D,133287.4,D,147056,127631,125460,128429,137861,302,10249.2,D,11302,9817,9651,9877,10599,7338,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,132577.4,D,146346,126921,124750,127719,137151,302,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,700,D,700,700,700,700,700,100,700,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,4,2,2
0.8283064,0.8302712,0.8337816,0.8087634,0.8306402,0.8167894,0.8563448,04690622,42,D,40,D,1,4,D,01,D,2,D,13,D,14,D,1,D,1,D,3,D,3,D,0,D,134710,D,46919.085,7000,D,10359,D,7500,D,,A,0,D,,A,0,D,0,D,134000,D,60,D,37,D,0,D,522,D,120,D,652,D,150,D,,A,1,,2,D,2500,D,03,D,,A,0,D,1,D,0,D,07,D,5,1,,2,D,1,D,3,1,D,2,,1,03,2021,,A,6,D,2,D,2,,A,,A,,A,52,D,52,D,,,69140.659,,,,,,90563.094,69309.763,78847.113,,69328.763,,,,70917.836,71355.636,95996.875,92395.147,66659.833,,80841.851,98138.138,65693.127,,,68714.377,,81403.555,,,100413.202,66715.271,,75270.469,91758.363,,64379.047,,90681.609,81919.015,,,187.72000,54.63000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.56000,48.28000,0.00000,2.79000,133.09000,35.71000,41.25000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,3,D,,D,469062,,A,,A,0,D,141086.2,D,134594,146790,132972,149033,142042,302,10846.0,D,10350,11282,10225,11454,10919,7809,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,140376.2,D,133884,146080,132262,148323,141332,302,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,700,D,700,700,700,700,700,100,700,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,4,2,2
0.6686021,0.6668917,0.6669704,0.6670576,0.6611931,0.6684310,0.7246789,04690661,80,D,79,D,1,1,D,01,D,1,D,12,D,13,D,1,D,,A,2,D,1,D,0,D,88844,D,28861.413,0,D,3917,D,933,D,,A,0,D,,A,28044,D,0,D,39200,D,35,D,,A,0,D,544,D,125,D,652,D,150,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,2,D,10,D,2,1,,2,D,1,D,1,1,D,2,,1,02,2021,1,D,2,D,1,D,2,,A,,A,1,D,50,D,0,D,,50620.785,,64543.500,51739.036,,66765.619,,65791.068,63631.237,,,,70462.550,,,,,,56183.786,57031.311,49584.756,,63129.063,,,,71412.702,54499.146,48784.574,55367.071,55687.166,,68226.569,49434.288,41640.645,,,62448.913,,63785.422,,,60350.128,191.27998,130.99998,0.00000,11.90049,8.11782,0.00000,0.00000,0.00000,15.13749,5.68848,4.39973,3.99053,10.74885,0.00000,0.00000,14.64289,0.00000,20.50195,6.91788,28.95387,60.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,33,D,469066,,A,,A,0,D,88844.0,D,88844,88844,88844,88844,88844,100,3917.0,D,3917,3917,3917,3917,3917,933,D,0,D,,A,,,,,,100,28044.0,D,28044,28044,28044,28044,28044,100,0.0,D,0,0,0,0,0,100,39200.0,D,39200,39200,39200,39200,39200,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,13,6000,D,6000,6000,6000,6000,6000,100,6000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15600,D,15600,15600,15600,15600,15600,100,15600,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,1,1,2,2
0.6688200,0.6671096,0.6671883,0.6672755,0.6614110,0.6686489,0.7248968,04690662,80,D,79,D,1,1,D,01,D,1,D,12,D,13,D,1,D,,A,2,D,1,D,0,D,88844,D,28861.413,0,D,3917,D,933,D,,A,0,D,,A,28044,D,0,D,39200,D,35,D,,A,0,D,544,D,125,D,652,D,150,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,2,D,10,D,2,1,,2,D,1,D,1,1,D,2,,1,02,2021,1,D,2,D,2,D,2,,A,,A,1,D,50,D,0,D,,50620.785,,64543.500,51739.036,,66765.619,,65791.068,63631.237,,,,70462.550,,,,,,56183.786,57031.311,49584.756,,63129.063,,,,71412.702,54499.146,48784.574,55367.071,55687.166,,68226.569,49434.288,41640.645,,,62448.913,,63785.422,,,60350.128,82.99999,82.99999,0.00000,0.00000,0.00000,0.00000,22.51910,0.00000,0.00000,0.00000,0.00000,15.04635,0.00000,9.27897,9.16500,0.00000,7.16663,0.00000,0.00000,19.82394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,33,D,469066,,A,,A,0,D,88844.0,D,88844,88844,88844,88844,88844,100,3917.0,D,3917,3917,3917,3917,3917,933,D,0,D,,A,,,,,,100,28044.0,D,28044,28044,28044,28044,28044,100,0.0,D,0,0,0,0,0,100,39200.0,D,39200,39200,39200,39200,39200,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,13,6000,D,6000,6000,6000,6000,6000,100,6000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15600,D,15600,15600,15600,15600,15600,100,15600,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,1,1,2,2
0.0521992,0.0426481,0.0777054,0.0923916,0.0201401,0.0605627,0.1375097,04690681,68,D,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,1782,D,32314.848,0,D,0,D,0,D,,A,0,D,,A,1782,D,0,D,0,D,,A,,A,0,D,109,D,25,D,130,D,30,D,,A,5,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,2,D,3,1,D,,A,1,02,2021,,A,2,D,1,D,2,,A,1,D,,A,0,D,,A,,,80913.346,83666.483,84128.400,,89080.484,,,,71333.476,54570.792,74472.247,63782.976,66053.759,,73157.025,66227.986,49366.974,,,102532.283,,53606.569,,,57847.043,81095.374,,71143.063,69709.432,,52487.361,,51736.702,69238.192,,,,59449.314,,,,,34.35000,34.35000,0.00000,4.85000,7.57000,0.00000,0.00000,9.27000,0.00000,0.00000,4.30000,0.00000,0.00000,4.30000,0.00000,4.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,47,A,469068,,A,,A,0,D,8283.6,D,9438,2430,13518,11178,4854,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,8283.6,D,9438,2430,13518,11178,4854,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,
0.0758761,0.1657052,0.0759872,0.0412518,0.1347494,0.0597952,0.1369485,04690682,68,D,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,1782,D,32314.848,0,D,0,D,0,D,,A,0,D,,A,1782,D,0,D,0,D,,A,,A,0,D,109,D,25,D,130,D,30,D,,A,5,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,2,D,3,1,D,,A,1,03,2021,,A,2,D,2,D,2,,A,1,D,,A,0,D,,A,,,80913.346,83666.483,84128.400,,89080.484,,,,71333.476,54570.792,74472.247,63782.976,66053.759,,73157.025,66227.986,49366.974,,,102532.283,,53606.569,,,57847.043,81095.374,,71143.063,69709.432,,52487.361,,51736.702,69238.192,,,,59449.314,,,,,7.80000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.80000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,47,A,469068,,A,,A,0,D,12745.2,D,9006,18162,4626,10998,20934,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,12745.2,D,9006,18162,4626,10998,20934,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,
0.0649646,0.0745183,0.0762462,0.0761281,0.0706248,0.0731825,0.1999455,04690701,31,D,,A,1,4,D,01,D,1,D,12,D,,A,5,D,,A,4,D,7,D,0,D,11020,D,34301.338,0,D,321,D,0,D,,A,0,D,12,D,0,D,0,D,0,D,12,D,,A,6420,D,478,D,110,D,696,D,160,D,,A,4,,1,D,,A,,A,2500,D,0,D,3,D,0,D,09,D,4,,A,1,D,1,D,3,2,D,,A,1,02,2021,,A,1,D,1,D,2,,A,,A,,A,26,D,,A,,,55018.557,,,,,,79838.564,59243.202,39521.854,,57098.760,,,,47788.601,79084.266,93823.697,75181.299,57240.991,,49658.839,55326.209,56650.786,,,58096.588,,71538.578,,,66258.643,61210.215,,44059.299,69747.979,,47272.481,,66509.454,73656.600,,,253.98000,237.25000,6.46000,11.37000,41.54000,5.00000,0.00000,27.11000,26.50000,0.00000,3.50000,12.97000,5.41000,6.12000,3.13372,6.66628,24.81000,26.24000,0.00000,30.42000,16.73000,0.00000,0.00000,0.00000,6.48000,4.32000,0.00000,51.40000,1,D,,A,2,D,48,D,469070,1,D,,A,0,D,11020.0,D,11020,11020,11020,11020,11020,100,0.0,D,0,0,0,0,0,0,D,0,D,535.0,D,535,535,535,535,535,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,6420.0,D,6420,6420,6420,6420,6420,2500.0,D,2500,2500,2500,2500,2500,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,2100,D,2100,2100,2100,2100,2100,100,2100,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,
0.0652236,0.0747773,0.0765051,0.0763870,0.0708837,0.0734414,0.2002044,04690702,31,D,,A,1,4,D,01,D,1,D,12,D,,A,5,D,,A,4,D,7,D,0,D,11020,D,34301.338,0,D,321,D,0,D,,A,0,D,12,D,0,D,0,D,0,D,12,D,,A,6420,D,478,D,110,D,696,D,160,D,,A,4,,1,D,,A,,A,2500,D,0,D,3,D,0,D,09,D,4,,A,1,D,1,D,3,2,D,,A,1,02,2021,,A,1,D,2,D,2,,A,,A,,A,26,D,,A,,,55018.557,,,,,,79838.564,59243.202,39521.854,,57098.760,,,,47788.601,79084.266,93823.697,75181.299,57240.991,,49658.839,55326.209,56650.786,,,58096.588,,71538.578,,,66258.643,61210.215,,44059.299,69747.979,,47272.481,,66509.454,73656.600,,,118.04000,71.04000,7.90000,14.00000,12.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,4.40000,9.00000,4.00000,4.63000,0.00000,6.50000,0.00000,0.00000,4.61000,47.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.33000,1,D,,A,2,D,48,D,469070,1,D,,A,0,D,11020.0,D,11020,11020,11020,11020,11020,100,0.0,D,0,0,0,0,0,0,D,0,D,535.0,D,535,535,535,535,535,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,6420.0,D,6420,6420,6420,6420,6420,2500.0,D,2500,2500,2500,2500,2500,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,2100,D,2100,2100,2100,2100,2100,100,2100,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,
