INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.4472873,0.4427917,0.4499057,0.4524983,0.4516971,0.4519146,0.5278526,05297711,24,D,,A,1,4,D,01,D,1,D,14,D,,A,1,D,,A,1,D,8,D,0,D,60000,D,17708.610,1000,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,40,D,,A,0,D,522,D,120,D,565,D,130,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,4,,A,2,D,1,D,3,2,D,,A,1,10,2022,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,23570.599,,32968.654,26059.047,31733.503,29389.024,34632.643,,,,28461.241,,20962.974,33294.962,33661.895,,,,,,37067.768,,,,28558.518,40379.133,,26733.691,,28291.986,26363.530,,,31822.161,,,34854.289,,40625.458,,,33139.622,32036.595,30277.982,74.49000,32.33000,0.00000,10.94000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.39000,0.00000,5.00000,42.16000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,529771,2,D,,A,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,1,
0.4544944,0.4499988,0.4571128,0.4597054,0.4589042,0.4591217,0.5367637,05297712,24,D,,A,1,4,D,01,D,1,D,14,D,,A,1,D,,A,1,D,8,D,0,D,60000,D,17708.610,1000,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,60000,D,40,D,,A,0,D,522,D,120,D,565,D,130,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,4,,A,2,D,1,D,3,2,D,,A,1,10,2022,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,23570.599,,32968.654,26059.047,31733.503,29389.024,34632.643,,,,28461.241,,20962.974,33294.962,33661.895,,,,,,37067.768,,,,28558.518,40379.133,,26733.691,,28291.986,26363.530,,,31822.161,,,34854.289,,40625.458,,,33139.622,32036.595,30277.982,69.40000,16.95000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.38000,15.57000,0.00000,0.00000,52.45000,0.00000,0.00000,0.00000,8.20000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,529771,2,D,,A,0,D,60000.0,D,60000,60000,60000,60000,60000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,60000.0,D,60000,60000,60000,60000,60000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,1,
0.8015348,0.7970052,0.7979332,0.7968072,0.8001354,0.8000972,0.8416250,05297731,28,D,26,D,1,1,D,01,D,2,D,15,D,13,D,1,D,1,D,2,D,1,D,0,D,142100,D,25483.871,0,D,11246,D,0,D,,A,0,D,,A,0,D,0,D,137000,D,40,D,40,D,0,D,1522,D,350,D,1957,D,450,D,,A,1,,2,D,,A,08,D,,A,0,D,0,D,0,D,07,D,1,1,,2,D,1,D,2,1,D,2,,1,10,2022,1,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,45369.217,56980.953,45414.433,,58448.568,,47172.265,45779.321,,,57721.599,,,54402.556,,50782.198,,,48491.088,60804.083,59853.981,,41391.671,55324.466,54344.728,38646.704,52264.176,,,,44173.621,,47832.547,41846.644,67037.586,,,,,,61983.523,,,,334.72000,157.80000,0.00000,21.20000,15.54000,4.37000,13.53000,26.13000,14.81000,0.00000,9.96000,3.04000,3.32000,22.26000,3.04000,3.04000,0.00000,7.57000,0.00000,9.99000,176.92000,0.00000,21.40000,28.57000,0.00000,0.00000,62.01000,72.91000,1,D,,A,0,D,17,D,529773,,A,,A,0,D,142100.0,D,142100,142100,142100,142100,142100,100,7268.0,D,7268,7268,7268,7268,7268,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,137000.0,D,137000,137000,137000,137000,137000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,15,5000,D,5000,5000,5000,5000,5000,100,5000,,A,,A,100,D,100,100,100,100,100,100,100,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,5,1,2,2
0.8013453,0.7968157,0.7977438,0.7966177,0.7999459,0.7999077,0.8414355,05297732,28,D,26,D,1,1,D,01,D,2,D,15,D,13,D,1,D,1,D,2,D,1,D,0,D,142100,D,25483.871,0,D,11246,D,0,D,,A,0,D,,A,0,D,0,D,137000,D,40,D,40,D,0,D,1522,D,350,D,1957,D,450,D,,A,1,,2,D,,A,08,D,,A,0,D,0,D,0,D,07,D,1,1,,2,D,1,D,2,1,D,2,,1,10,2022,1,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,45369.217,56980.953,45414.433,,58448.568,,47172.265,45779.321,,,57721.599,,,54402.556,,50782.198,,,48491.088,60804.083,59853.981,,41391.671,55324.466,54344.728,38646.704,52264.176,,,,44173.621,,47832.547,41846.644,67037.586,,,,,,61983.523,,,,312.29000,133.81000,2.84000,20.37000,10.00000,12.97000,4.77000,3.04000,5.85000,0.00000,0.00000,3.35000,5.37000,20.36000,1.72000,1.02000,0.00000,14.42000,12.20000,15.53000,178.48000,0.00000,10.70000,0.00000,29.42000,0.00000,2.02000,37.06000,1,D,,A,0,D,17,D,529773,,A,,A,0,D,142100.0,D,142100,142100,142100,142100,142100,100,7268.0,D,7268,7268,7268,7268,7268,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,137000.0,D,137000,137000,137000,137000,137000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,15,5000,D,5000,5000,5000,5000,5000,100,5000,,A,,A,100,D,100,100,100,100,100,100,100,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,5,1,2,2
0.6986162,0.6855782,0.6924890,0.6892276,0.6962960,0.6946198,0.7516260,05297771,42,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,4,D,9,D,0,D,110010,D,59794.565,0,D,8415,D,0,D,,A,0,D,,A,0,D,0,D,110000,D,50,D,,A,0,D,435,D,100,D,870,D,200,D,,A,5,,1,D,,A,,A,,A,0,D,2,D,0,D,03,D,2,,A,2,D,1,D,1,1,D,,A,1,10,2022,,A,2,D,1,D,2,,A,,A,,A,52,D,,A,,100697.178,139807.619,,116867.635,132328.997,,157696.737,,99613.692,95847.787,,,,127876.189,,,,,,89676.171,105108.556,106767.160,,158004.305,,,,64661.376,102522.798,82389.015,71993.754,143648.600,,57464.982,57464.982,117224.332,,,112686.714,,134777.339,,,437.99997,232.73997,10.00843,16.48954,0.00000,15.69348,0.00000,11.92740,6.84122,0.00000,9.01057,22.69579,26.26298,16.78579,19.88126,0.00000,0.00000,43.73232,6.00388,27.40731,205.26000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,74.35000,1,D,,A,4,D,09,D,529777,,A,,A,0,D,110010.0,D,110010,110010,110010,110010,110010,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,110000.0,D,110000,110000,110000,110000,110000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,1,4,1,2,
0.6990608,0.6860228,0.6929336,0.6896722,0.6967406,0.6950644,0.7520706,05297772,42,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,4,D,9,D,0,D,110010,D,59794.565,0,D,8415,D,0,D,,A,0,D,,A,0,D,0,D,110000,D,50,D,,A,0,D,435,D,100,D,870,D,200,D,,A,5,,1,D,,A,,A,,A,0,D,2,D,0,D,03,D,2,,A,2,D,1,D,1,1,D,,A,1,10,2022,,A,2,D,2,D,2,,A,,A,,A,52,D,,A,,100697.178,139807.619,,116867.635,132328.997,,157696.737,,99613.692,95847.787,,,,127876.189,,,,,,89676.171,105108.556,106767.160,,158004.305,,,,64661.376,102522.798,82389.015,71993.754,143648.600,,57464.982,57464.982,117224.332,,,112686.714,,134777.339,,,457.98003,362.05003,9.84063,12.30147,7.31162,35.50808,25.11475,11.62533,8.41613,0.00000,15.49851,10.27171,68.53485,40.77414,4.13525,50.56622,7.79586,12.40546,7.25459,34.69543,95.93000,0.00000,0.00000,0.00000,41.64000,0.00000,0.00000,27.18000,1,D,,A,4,D,09,D,529777,,A,,A,0,D,110010.0,D,110010,110010,110010,110010,110010,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,110000.0,D,110000,110000,110000,110000,110000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,1,4,1,2,
0.2765868,0.2859744,0.2879270,0.2894488,0.2931135,0.2826425,0.3917861,05297831,74,D,,A,1,2,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,37269,D,59706.149,0,D,0,D,0,D,,A,0,D,,A,23389,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,2,2,D,,A,1,10,2022,2,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,117067.551,,,,103089.300,,,,98668.232,131997.506,,105513.306,,105012.385,107960.188,,,91266.175,,,91660.131,,101222.644,,,91381.986,109183.785,110937.739,,94917.938,101461.815,109294.612,102439.423,118637.282,,,,109634.190,,89049.260,121589.870,108687.128,,,91.70000,54.17000,0.00000,15.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.78000,0.00000,3.74000,0.00000,3.98000,0.00000,0.00000,2.89000,21.50000,37.53000,9.07000,0.00000,0.00000,0.00000,0.00000,0.00000,13.45000,1,D,,A,0,D,31,D,529783,,A,,A,0,D,37157.8,D,37186,37117,37174,37162,37150,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,23389.0,D,23389,23389,23389,23389,23389,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,117,48,105,93,81,301,89,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,13680,D,13680,13680,13680,13680,13680,100,13680,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,4,3,1,2,
0.2792414,0.2852289,0.2932171,0.2890049,0.2924923,0.2867454,0.3913422,05297832,74,D,,A,1,2,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,37269,D,59706.149,0,D,0,D,0,D,,A,0,D,,A,23389,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,2,2,D,,A,1,10,2022,2,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,117067.551,,,,103089.300,,,,98668.232,131997.506,,105513.306,,105012.385,107960.188,,,91266.175,,,91660.131,,101222.644,,,91381.986,109183.785,110937.739,,94917.938,101461.815,109294.612,102439.423,118637.282,,,,109634.190,,89049.260,121589.870,108687.128,,,69.78000,40.39000,0.00000,11.38000,0.00000,0.00000,0.00000,2.99000,0.00000,6.98000,0.00000,11.98000,0.00000,1.92000,0.00000,0.00000,0.00000,0.00000,0.00000,5.14000,29.39000,16.01000,0.00000,0.00000,0.00000,0.00000,0.00000,20.29000,1,D,,A,0,D,31,D,529783,,A,,A,0,D,37310.6,D,37653,37081,37152,37587,37080,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,23389.0,D,23389,23389,23389,23389,23389,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,584,12,83,518,11,301,242,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,13680,D,13680,13680,13680,13680,13680,100,13680,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,4,3,1,2,
0.6085174,0.6018112,0.6080247,0.6100491,0.6072989,0.6095852,0.6637724,05297871,42,D,,A,1,4,D,01,D,4,D,10,D,,A,1,D,,A,2,D,9,D,0,D,90200,D,11116.886,0,D,6885,D,0,D,,A,0,D,,A,0,D,0,D,90000,D,40,D,,A,0,D,1130,D,260,D,1304,D,300,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,3,,A,2,D,1,D,4,1,D,,A,1,10,2022,,A,4,D,1,D,2,,A,,A,,A,52,D,,A,20002.076,25180.351,,22896.432,,,22103.095,24829.041,20617.788,,20427.600,19363.883,16982.841,23275.043,23868.056,,,,22304.882,,22537.065,22712.555,18457.637,,,,,,20834.517,,,,24022.538,19999.686,,21847.285,,22333.032,27064.910,,,30513.407,,,130.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,130.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,15,D,529787,6,D,,A,0,D,90238.2,D,90081,90076,90071,90039,90924,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,90000.0,D,90000,90000,90000,90000,90000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,81,76,71,39,924,301,238,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,1,1,
0.6070049,0.5993607,0.6092697,0.6099665,0.6083417,0.6092337,0.6638550,05297872,42,D,,A,1,4,D,01,D,4,D,10,D,,A,1,D,,A,2,D,9,D,0,D,90200,D,11116.886,0,D,6885,D,0,D,,A,0,D,,A,0,D,0,D,90000,D,40,D,,A,0,D,1130,D,260,D,1304,D,300,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,3,,A,2,D,1,D,4,1,D,,A,1,10,2022,,A,4,D,2,D,2,,A,,A,,A,52,D,,A,20002.076,25180.351,,22896.432,,,22103.095,24829.041,20617.788,,20427.600,19363.883,16982.841,23275.043,23868.056,,,,22304.882,,22537.065,22712.555,18457.637,,,,,,20834.517,,,,24022.538,19999.686,,21847.285,,22333.032,27064.910,,,30513.407,,,150.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,150.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,15,D,529787,6,D,,A,0,D,90129.0,D,90017,90487,90011,90105,90025,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,90000.0,D,90000,90000,90000,90000,90000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,12,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,17,487,11,105,25,301,129,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,1,1,
