"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
1081791,"980000","1",33396,,"5"
1081791,"980070","1",33063,,"1"
1081791,"980070","1",33106,,"2"
1081791,"980070","1",33008,,"3"
1081791,"980070","1",33108,,"4"
1081791,"980070","1",33081,,"5"
1081792,"800940","1",2546,,"1"
1081792,"800940","1",2546,,"2"
1081792,"800940","1",2546,,"3"
1081792,"800940","1",2546,,"4"
1081792,"800940","1",2546,,"5"
1081792,"900000","1",33280,,"1"
1081792,"900000","1",33280,,"2"
1081792,"900000","1",33280,,"3"
1081792,"900000","1",33280,,"4"
1081792,"900000","1",33280,,"5"
1081792,"900080","1",24,,"1"
1081792,"900080","1",918,,"2"
1081792,"900080","1",113,,"3"
1081792,"900080","1",271,,"4"
1081792,"900080","1",20,,"5"
1081792,"980000","1",33304,,"1"
1081792,"980000","1",34198,,"2"
1081792,"980000","1",33393,,"3"
1081792,"980000","1",33551,,"4"
1081792,"980000","1",33300,,"5"
1081792,"980070","1",32989,,"1"
1081792,"980070","1",33883,,"2"
1081792,"980070","1",33078,,"3"
1081792,"980070","1",33236,,"4"
1081792,"980070","1",32985,,"5"
1078041,"900030","1",2769,,"1"
1078041,"900030","1",2769,,"2"
1078041,"900030","1",2769,,"3"
1078041,"900030","1",2769,,"4"
1078041,"900030","1",2769,,"5"
1078041,"900040","1",30000,,"1"
1078041,"900040","1",30000,,"2"
1078041,"900040","1",30000,,"3"
1078041,"900040","1",30000,,"4"
1078041,"900040","1",30000,,"5"
1078041,"900080","1",530,,"1"
1078041,"900080","1",530,,"2"
1078041,"900080","1",530,,"3"
1078041,"900080","1",530,,"4"
1078041,"900080","1",530,,"5"
1078041,"980000","1",33299,,"1"
1078041,"980000","1",33299,,"2"
1078041,"980000","1",33299,,"3"
1078041,"980000","1",33299,,"4"
1078041,"980000","1",33299,,"5"
1078041,"980070","1",33599,,"1"
1078041,"980070","1",33599,,"2"
1078041,"980070","1",33599,,"3"
1078041,"980070","1",33599,,"4"
1078041,"980070","1",33599,,"5"
1078042,"900030","1",2769,,"1"
1078042,"900030","1",2769,,"2"
1078042,"900030","1",2769,,"3"
1078042,"900030","1",2769,,"4"
1078042,"900030","1",2769,,"5"
1078042,"900040","1",30000,,"1"
1078042,"900040","1",30000,,"2"
1078042,"900040","1",30000,,"3"
1078042,"900040","1",30000,,"4"
1078042,"900040","1",30000,,"5"
1078042,"900080","1",530,,"1"
1078042,"900080","1",530,,"2"
1078042,"900080","1",530,,"3"
1078042,"900080","1",530,,"4"
1078042,"900080","1",530,,"5"
1078042,"980000","1",33299,,"1"
1078042,"980000","1",33299,,"2"
1078042,"980000","1",33299,,"3"
1078042,"980000","1",33299,,"4"
1078042,"980000","1",33299,,"5"
1078042,"980070","1",33599,,"1"
1078042,"980070","1",33599,,"2"
1078042,"980070","1",33599,,"3"
1078042,"980070","1",33599,,"4"
1078042,"980070","1",33599,,"5"
1081511,"900030","1",7253,,"1"
1081511,"900030","1",16109,,"2"
1081511,"900030","1",18101,,"3"
1081511,"900030","1",17225,,"4"
1081511,"900030","1",15509,,"5"
1081511,"980000","1",7253,,"1"
1081511,"980000","1",16109,,"2"
1081511,"980000","1",18101,,"3"
1081511,"980000","1",17225,,"4"
1081511,"980000","1",15509,,"5"
1081511,"980070","1",7253,,"1"
1081511,"980070","1",16109,,"2"
1081511,"980070","1",18101,,"3"
1081511,"980070","1",17225,,"4"
1081511,"980070","1",15509,,"5"
1081512,"900030","1",16733,,"1"
1081512,"900030","1",19337,,"2"
1081512,"900030","1",16649,,"3"
1081512,"900030","1",16253,,"4"
1081512,"900030","1",6173,,"5"
1081512,"980000","1",16733,,"1"
1081512,"980000","1",19337,,"2"
1081512,"980000","1",16649,,"3"
1081512,"980000","1",16253,,"4"
1081512,"980000","1",6173,,"5"
1081512,"980070","1",16733,,"1"
1081512,"980070","1",19337,,"2"
1081512,"980070","1",16649,,"3"
1081512,"980070","1",16253,,"4"
1081512,"980070","1",6173,,"5"
1073361,"900030","1",26878,,"1"
1073361,"900030","1",26878,,"2"
1073361,"900030","1",26878,,"3"
1073361,"900030","1",26878,,"4"
1073361,"900030","1",26878,,"5"
1073361,"900060","1",13200,,"1"
1073361,"900060","1",13200,,"2"
1073361,"900060","1",13200,,"3"
1073361,"900060","1",13200,,"4"
1073361,"900060","1",13200,,"5"
1073361,"980000","1",40078,,"1"
1073361,"980000","1",40078,,"2"
1073361,"980000","1",40078,,"3"
1073361,"980000","1",40078,,"4"
1073361,"980000","1",40078,,"5"
1073361,"980070","1",36798,,"1"
1073361,"980070","1",36798,,"2"
1073361,"980070","1",36798,,"3"
1073361,"980070","1",36798,,"4"
1073361,"980070","1",36798,,"5"
1073362,"900030","1",26878,,"1"
1073362,"900030","1",26878,,"2"
1073362,"900030","1",26878,,"3"
1073362,"900030","1",26878,,"4"
1073362,"900030","1",26878,,"5"
1073362,"900060","1",13200,,"1"
1073362,"900060","1",13200,,"2"
1073362,"900060","1",13200,,"3"
1073362,"900060","1",13200,,"4"
1073362,"900060","1",13200,,"5"
1073362,"980000","1",40078,,"1"
1073362,"980000","1",40078,,"2"
1073362,"980000","1",40078,,"3"
1073362,"980000","1",40078,,"4"
1073362,"980000","1",40078,,"5"
1073362,"980070","1",36798,,"1"
1073362,"980070","1",36798,,"2"
1073362,"980070","1",36798,,"3"
1073362,"980070","1",36798,,"4"
1073362,"980070","1",36798,,"5"
1074011,"900030","1",20362,,"1"
1074011,"900030","1",35890,,"2"
1074011,"900030","1",47122,,"3"
1074011,"900030","1",52834,,"4"
1074011,"900030","1",35686,,"5"
1074011,"980000","1",20362,,"1"
1074011,"980000","1",35890,,"2"
1074011,"980000","1",47122,,"3"
1074011,"980000","1",52834,,"4"
1074011,"980000","1",35686,,"5"
1074011,"980070","1",20362,,"1"
1074011,"980070","1",35890,,"2"
1074011,"980070","1",47122,,"3"
1074011,"980070","1",52834,,"4"
1074011,"980070","1",35686,,"5"
1074012,"900030","1",28270,,"1"
1074012,"900030","1",30118,,"2"
1074012,"900030","1",30550,,"3"
1074012,"900030","1",27526,,"4"
1074012,"900030","1",25882,,"5"
1074012,"980000","1",28270,,"1"
1074012,"980000","1",30118,,"2"
1074012,"980000","1",30550,,"3"
1074012,"980000","1",27526,,"4"
1074012,"980000","1",25882,,"5"
1074012,"980070","1",28270,,"1"
1074012,"980070","1",30118,,"2"
1074012,"980070","1",30550,,"3"
1074012,"980070","1",27526,,"4"
1074012,"980070","1",25882,,"5"
1072461,"800940","1",2295,,"1"
1072461,"800940","1",2295,,"2"
1072461,"800940","1",2295,,"3"
1072461,"800940","1",2295,,"4"
1072461,"800940","1",2295,,"5"
1072461,"900000","1",30000,,"1"
1072461,"900000","1",30000,,"2"
1072461,"900000","1",30000,,"3"
1072461,"900000","1",30000,,"4"
1072461,"900000","1",30000,,"5"
1072461,"900080","1",40,,"1"
1072461,"900080","1",40,,"2"
1072461,"900080","1",40,,"3"
1072461,"900080","1",40,,"4"
1072461,"900080","1",40,,"5"
1072461,"950002","1",10500,,"1"
1072461,"950002","1",10500,,"2"
1072461,"950002","1",10500,,"3"
1072461,"950002","1",10500,,"4"
1072461,"950002","1",10500,,"5"
1072461,"950012","1",3000,,"1"
1072461,"950012","1",3000,,"2"
1072461,"950012","1",3000,,"3"
1072461,"950012","1",3000,,"4"
1072461,"950012","1",3000,,"5"
1072461,"980000","1",30040,,"1"
1072461,"980000","1",30040,,"2"
1072461,"980000","1",30040,,"3"
1072461,"980000","1",30040,,"4"
1072461,"980000","1",30040,,"5"
1072461,"980070","1",16745,,"1"
1072461,"980070","1",16745,,"2"
1072461,"980070","1",16745,,"3"
1072461,"980070","1",16745,,"4"
1072461,"980070","1",16745,,"5"
1072462,"800940","1",2295,,"1"
1072462,"800940","1",2295,,"2"
1072462,"800940","1",2295,,"3"
1072462,"800940","1",2295,,"4"
1072462,"800940","1",2295,,"5"
1072462,"900000","1",30000,,"1"
1072462,"900000","1",30000,,"2"
1072462,"900000","1",30000,,"3"
1072462,"900000","1",30000,,"4"
1072462,"900000","1",30000,,"5"
1072462,"900080","1",40,,"1"
1072462,"900080","1",40,,"2"
1072462,"900080","1",40,,"3"
1072462,"900080","1",40,,"4"
1072462,"900080","1",40,,"5"
1072462,"950002","1",10500,,"1"
1072462,"950002","1",10500,,"2"
1072462,"950002","1",10500,,"3"
1072462,"950002","1",10500,,"4"
1072462,"950002","1",10500,,"5"
1072462,"950012","1",3000,,"1"
1072462,"950012","1",3000,,"2"
1072462,"950012","1",3000,,"3"
1072462,"950012","1",3000,,"4"
1072462,"950012","1",3000,,"5"
1072462,"980000","1",30040,,"1"
1072462,"980000","1",30040,,"2"
1072462,"980000","1",30040,,"3"
1072462,"980000","1",30040,,"4"
1072462,"980000","1",30040,,"5"
1072462,"980070","1",16745,,"1"
1072462,"980070","1",16745,,"2"
1072462,"980070","1",16745,,"3"
1072462,"980070","1",16745,,"4"
1072462,"980070","1",16745,,"5"
1078641,"800940","1",5738,,"1"
1078641,"800940","1",5738,,"2"
1078641,"800940","1",5738,,"3"
1078641,"800940","1",5738,,"4"
1078641,"800940","1",5738,,"5"
1078641,"900000","1",75000,,"1"
1078641,"900000","1",75000,,"2"
1078641,"900000","1",75000,,"3"
1078641,"900000","1",75000,,"4"
1078641,"900000","1",75000,,"5"
1078641,"980000","1",75000,,"1"
1078641,"980000","1",75000,,"2"
1078641,"980000","1",75000,,"3"
1078641,"980000","1",75000,,"4"
1078641,"980000","1",75000,,"5"
1078641,"980070","1",77000,,"1"
1078641,"980070","1",77000,,"2"
1078641,"980070","1",77000,,"3"
1078641,"980070","1",77000,,"4"
1078641,"980070","1",77000,,"5"
1078642,"800940","1",5738,,"1"
1078642,"800940","1",5738,,"2"
1078642,"800940","1",5738,,"3"
1078642,"800940","1",5738,,"4"
1078642,"800940","1",5738,,"5"
1078642,"900000","1",75000,,"1"
1078642,"900000","1",75000,,"2"
1078642,"900000","1",75000,,"3"
1078642,"900000","1",75000,,"4"
1078642,"900000","1",75000,,"5"
1078642,"980000","1",75000,,"1"
1078642,"980000","1",75000,,"2"
1078642,"980000","1",75000,,"3"
1078642,"980000","1",75000,,"4"
1078642,"980000","1",75000,,"5"
1078642,"980070","1",77000,,"1"
1078642,"980070","1",77000,,"2"
1078642,"980070","1",77000,,"3"
1078642,"980070","1",77000,,"4"
1078642,"980070","1",77000,,"5"
1081382,"800940","1",4531,,"1"
1081382,"800940","1",7806,,"2"
1081382,"800940","1",5968,,"3"
1081382,"800940","1",5175,,"4"
1081382,"800940","1",3151,,"5"
1081382,"900000","1",59230,,"1"
1081382,"900000","1",102048,,"2"
1081382,"900000","1",78014,,"3"
1081382,"900000","1",67647,,"4"
1081382,"900000","1",41189,,"5"
1081382,"980000","1",59230,,"1"
1081382,"980000","1",102048,,"2"
1081382,"980000","1",78014,,"3"
1081382,"980000","1",67647,,"4"
1081382,"980000","1",41189,,"5"
1081382,"980070","1",59230,,"1"
1081382,"980070","1",102048,,"2"
1081382,"980070","1",78014,,"3"
1081382,"980070","1",67647,,"4"
1081382,"980070","1",41189,,"5"
1072371,"800940","1",9207,,"1"
1072371,"800940","1",13693,,"2"
1072371,"800940","1",7618,,"3"
1072371,"800940","1",6709,,"4"
1072371,"800940","1",13170,,"5"
1072371,"900000","1",120346,,"1"
1072371,"900000","1",209711,,"2"
1072371,"900000","1",99577,,"3"
1072371,"900000","1",87692,,"4"
1072371,"900000","1",173644,,"5"
1072371,"950002","1",10045,,"1"
1072371,"950002","1",10045,,"2"
1072371,"950002","1",10045,,"3"
1072371,"950002","1",10045,,"4"
1072371,"950002","1",10045,,"5"
1072371,"950012","1",7682,,"1"
1072371,"950012","1",7682,,"2"
1072371,"950012","1",7682,,"3"
1072371,"950012","1",7682,,"4"
1072371,"950012","1",7682,,"5"
1072371,"980000","1",120346,,"1"
1072371,"980000","1",209711,,"2"
1072371,"980000","1",99577,,"3"
1072371,"980000","1",87692,,"4"
1072371,"980000","1",173644,,"5"
1072371,"980070","1",98449,,"1"
1072371,"980070","1",187814,,"2"
1072371,"980070","1",77680,,"3"
1072371,"980070","1",65795,,"4"
1072371,"980070","1",151747,,"5"
1072372,"800940","1",6516,,"1"
1072372,"800940","1",10095,,"2"
1072372,"800940","1",7379,,"3"
1072372,"800940","1",8749,,"4"
1072372,"800940","1",7674,,"5"
1072372,"900000","1",85173,,"1"
1072372,"900000","1",131955,,"2"
1072372,"900000","1",96457,,"3"
1072372,"900000","1",114358,,"4"
1072372,"900000","1",100303,,"5"
1072372,"950002","1",10045,,"1"
1072372,"950002","1",10045,,"2"
1072372,"950002","1",10045,,"3"
1072372,"950002","1",10045,,"4"
1072372,"950002","1",10045,,"5"
1072372,"950012","1",7682,,"1"
1072372,"950012","1",7682,,"2"
1072372,"950012","1",7682,,"3"
1072372,"950012","1",7682,,"4"
1072372,"950012","1",7682,,"5"
1072372,"980000","1",85173,,"1"
1072372,"980000","1",131955,,"2"
1072372,"980000","1",96457,,"3"
1072372,"980000","1",114358,,"4"
1072372,"980000","1",100303,,"5"
1072372,"980070","1",63276,,"1"
1072372,"980070","1",110058,,"2"
1072372,"980070","1",74560,,"3"
1072372,"980070","1",92461,,"4"
1072372,"980070","1",78406,,"5"
1075761,"900100","1",12182,,"1"
1075761,"900100","1",11052,,"2"
1075761,"900100","1",11532,,"3"
1075761,"900100","1",10355,,"4"
1075761,"900100","1",11015,,"5"
1075761,"980000","1",12182,,"1"
1075761,"980000","1",11052,,"2"
1075761,"980000","1",11532,,"3"
1075761,"980000","1",10355,,"4"
1075761,"980000","1",11015,,"5"
1075761,"980070","1",12182,,"1"
1075761,"980070","1",11052,,"2"
1075761,"980070","1",11532,,"3"
1075761,"980070","1",10355,,"4"
1075761,"980070","1",11015,,"5"
1075762,"900100","1",10613,,"1"
1075762,"900100","1",12877,,"2"
1075762,"900100","1",10265,,"3"
1075762,"900100","1",10431,,"4"
1075762,"900100","1",10048,,"5"
1075762,"980000","1",10613,,"1"
1075762,"980000","1",12877,,"2"
1075762,"980000","1",10265,,"3"
1075762,"980000","1",10431,,"4"
1075762,"980000","1",10048,,"5"
1075762,"980070","1",10613,,"1"
1075762,"980070","1",12877,,"2"
1075762,"980070","1",10265,,"3"
1075762,"980070","1",10431,,"4"
1075762,"980070","1",10048,,"5"
1081581,"900120","1",4500,,"1"
1081581,"900120","1",4500,,"2"
1081581,"900120","1",4500,,"3"
1081581,"900120","1",4500,,"4"
1081581,"900120","1",4500,,"5"
1081581,"900150","1",2400,,"1"
1081581,"900150","1",2400,,"2"
1081581,"900150","1",2400,,"3"
1081581,"900150","1",2400,,"4"
1081581,"900150","1",2400,,"5"
1081581,"980000","1",6900,,"1"
1081581,"980000","1",6900,,"2"
1081581,"980000","1",6900,,"3"
1081581,"980000","1",6900,,"4"
1081581,"980000","1",6900,,"5"
1081581,"980070","1",6900,,"1"
1081581,"980070","1",6900,,"2"
1081581,"980070","1",6900,,"3"
1081581,"980070","1",6900,,"4"
1081581,"980070","1",6900,,"5"
1081582,"900120","1",4500,,"1"
1081582,"900120","1",4500,,"2"
1081582,"900120","1",4500,,"3"
1081582,"900120","1",4500,,"4"
1081582,"900120","1",4500,,"5"
1081582,"900150","1",2400,,"1"
1081582,"900150","1",2400,,"2"
1081582,"900150","1",2400,,"3"
1081582,"900150","1",2400,,"4"
1081582,"900150","1",2400,,"5"
1081582,"980000","1",6900,,"1"
1081582,"980000","1",6900,,"2"
1081582,"980000","1",6900,,"3"
1081582,"980000","1",6900,,"4"
1081582,"980000","1",6900,,"5"
1081582,"980070","1",6900,,"1"
1081582,"980070","1",6900,,"2"
1081582,"980070","1",6900,,"3"
1081582,"980070","1",6900,,"4"
1081582,"980070","1",6900,,"5"
1086451,"800940","1",6293,,"1"
1086451,"800940","1",6619,,"2"
1086451,"800940","1",7723,,"3"
1086451,"800940","1",7553,,"4"
1086451,"800940","1",6666,,"5"
1086451,"900000","1",82271,,"1"
1086451,"900000","1",86522,,"2"
1086451,"900000","1",100964,,"3"
1086451,"900000","1",98733,,"4"
1086451,"900000","1",87136,,"5"
1086451,"900030","1",13200,,"1"
1086451,"900030","1",13200,,"2"
1086451,"900030","1",13200,,"3"
1086451,"900030","1",13200,,"4"
1086451,"900030","1",13200,,"5"
1086451,"900050","1",4000,,"1"
1086451,"900050","1",4000,,"2"
1086451,"900050","1",4000,,"3"
1086451,"900050","1",4000,,"4"
1086451,"900050","1",4000,,"5"
1086451,"900080","1",1254,,"1"
1086451,"900080","1",1817,,"2"
1086451,"900080","1",1560,,"3"
1086451,"900080","1",1266,,"4"
1086451,"900080","1",1139,,"5"
1086451,"980000","1",100725,,"1"
1086451,"980000","1",105539,,"2"
1086451,"980000","1",119724,,"3"
1086451,"980000","1",117199,,"4"
1086451,"980000","1",105475,,"5"
1086451,"980070","1",100725,,"1"
1086451,"980070","1",105539,,"2"
1086451,"980070","1",119724,,"3"
1086451,"980070","1",117199,,"4"
1086451,"980070","1",105475,,"5"
1086452,"800940","1",6598,,"1"
1086452,"800940","1",6714,,"2"
1086452,"800940","1",7168,,"3"
1086452,"800940","1",6730,,"4"
1086452,"800940","1",6480,,"5"
1086452,"900000","1",86255,,"1"
1086452,"900000","1",87760,,"2"
1086452,"900000","1",93707,,"3"
1086452,"900000","1",87977,,"4"
1086452,"900000","1",84708,,"5"
1086452,"900030","1",13200,,"1"
1086452,"900030","1",13200,,"2"
1086452,"900030","1",13200,,"3"
1086452,"900030","1",13200,,"4"
1086452,"900030","1",13200,,"5"
1086452,"900050","1",4000,,"1"
1086452,"900050","1",4000,,"2"
1086452,"900050","1",4000,,"3"
1086452,"900050","1",4000,,"4"
1086452,"900050","1",4000,,"5"
1086452,"900080","1",1895,,"1"
1086452,"900080","1",1173,,"2"
1086452,"900080","1",1006,,"3"
1086452,"900080","1",1386,,"4"
1086452,"900080","1",1275,,"5"
1086452,"980000","1",105350,,"1"
1086452,"980000","1",106133,,"2"
1086452,"980000","1",111913,,"3"
1086452,"980000","1",106563,,"4"
1086452,"980000","1",103183,,"5"
1086452,"980070","1",105350,,"1"
1086452,"980070","1",106133,,"2"
1086452,"980070","1",111913,,"3"
1086452,"980070","1",106563,,"4"
1086452,"980070","1",103183,,"5"
1087661,"800940","1",7268,,"1"
1087661,"800940","1",7268,,"2"
1087661,"800940","1",7268,,"3"
1087661,"800940","1",7268,,"4"
1087661,"800940","1",7268,,"5"
1087661,"900000","1",95000,,"1"
1087661,"900000","1",95000,,"2"
1087661,"900000","1",95000,,"3"
1087661,"900000","1",95000,,"4"
1087661,"900000","1",95000,,"5"
1087661,"900100","1",16500,,"1"
1087661,"900100","1",16500,,"2"
1087661,"900100","1",16500,,"3"
1087661,"900100","1",16500,,"4"
1087661,"900100","1",16500,,"5"
1087661,"950002","1",11083,,"1"
1087661,"950002","1",11083,,"2"
1087661,"950002","1",11083,,"3"
1087661,"950002","1",11083,,"4"
1087661,"950002","1",11083,,"5"
1087661,"950012","1",4393,,"1"
1087661,"950012","1",4393,,"2"
1087661,"950012","1",4393,,"3"
1087661,"950012","1",4393,,"4"
1087661,"950012","1",4393,,"5"
1087661,"980000","1",111500,,"1"
1087661,"980000","1",111500,,"2"
1087661,"980000","1",111500,,"3"
1087661,"980000","1",111500,,"4"
1087661,"980000","1",111500,,"5"
1087661,"980070","1",103124,,"1"
1087661,"980070","1",103124,,"2"
1087661,"980070","1",103124,,"3"
1087661,"980070","1",103124,,"4"
1087661,"980070","1",103124,,"5"
1087662,"800940","1",7268,,"1"
1087662,"800940","1",7268,,"2"
1087662,"800940","1",7268,,"3"
1087662,"800940","1",7268,,"4"
1087662,"800940","1",7268,,"5"
1087662,"900000","1",95000,,"1"
1087662,"900000","1",95000,,"2"
1087662,"900000","1",95000,,"3"
1087662,"900000","1",95000,,"4"
1087662,"900000","1",95000,,"5"
1087662,"900100","1",16500,,"1"
1087662,"900100","1",16500,,"2"
1087662,"900100","1",16500,,"3"
1087662,"900100","1",16500,,"4"
1087662,"900100","1",16500,,"5"
1087662,"950002","1",11083,,"1"
1087662,"950002","1",11083,,"2"
1087662,"950002","1",11083,,"3"
1087662,"950002","1",11083,,"4"
1087662,"950002","1",11083,,"5"
1087662,"950012","1",4393,,"1"
1087662,"950012","1",4393,,"2"
1087662,"950012","1",4393,,"3"
1087662,"950012","1",4393,,"4"
1087662,"950012","1",4393,,"5"
1087662,"980000","1",111500,,"1"
1087662,"980000","1",111500,,"2"
1087662,"980000","1",111500,,"3"
1087662,"980000","1",111500,,"4"
1087662,"980000","1",111500,,"5"
1087662,"980070","1",103124,,"1"
1087662,"980070","1",103124,,"2"
1087662,"980070","1",103124,,"3"
1087662,"980070","1",103124,,"4"
1087662,"980070","1",103124,,"5"
1092061,"800940","1",1990,,"1"
1092061,"800940","1",1990,,"2"
1092061,"800940","1",1990,,"3"
1092061,"800940","1",1990,,"4"
1092061,"800940","1",1990,,"5"
1092061,"900000","1",26000,,"1"
1092061,"900000","1",26000,,"2"
1092061,"900000","1",26000,,"3"
1092061,"900000","1",26000,,"4"
1092061,"900000","1",26000,,"5"
1092061,"900030","1",27634,,"1"
1092061,"900030","1",27634,,"2"
1092061,"900030","1",27634,,"3"
1092061,"900030","1",27634,,"4"
1092061,"900030","1",27634,,"5"
1092061,"950002","1",3072,,"1"
1092061,"950002","1",3072,,"2"
1092061,"950002","1",3072,,"3"
1092061,"950002","1",3072,,"4"
1092061,"950002","1",3072,,"5"
1092061,"950012","1",1223,,"1"
1092061,"950012","1",1223,,"2"
1092061,"950012","1",1223,,"3"
1092061,"950012","1",1223,,"4"
1092061,"950012","1",1223,,"5"
1092061,"980000","1",53634,,"1"
1092061,"980000","1",53634,,"2"
1092061,"980000","1",53634,,"3"
1092061,"980000","1",53634,,"4"
1092061,"980000","1",53634,,"5"
1092061,"980070","1",49339,,"1"
1092061,"980070","1",49339,,"2"
1092061,"980070","1",49339,,"3"
1092061,"980070","1",49339,,"4"
1092061,"980070","1",49339,,"5"
1092062,"800940","1",1990,,"1"
1092062,"800940","1",1990,,"2"
1092062,"800940","1",1990,,"3"
1092062,"800940","1",1990,,"4"
1092062,"800940","1",1990,,"5"
1092062,"900000","1",26000,,"1"
1092062,"900000","1",26000,,"2"
1092062,"900000","1",26000,,"3"
1092062,"900000","1",26000,,"4"
1092062,"900000","1",26000,,"5"
1092062,"900030","1",27634,,"1"
1092062,"900030","1",27634,,"2"
1092062,"900030","1",27634,,"3"
1092062,"900030","1",27634,,"4"
1092062,"900030","1",27634,,"5"
1092062,"950002","1",3072,,"1"
1092062,"950002","1",3072,,"2"
1092062,"950002","1",3072,,"3"
1092062,"950002","1",3072,,"4"
1092062,"950002","1",3072,,"5"
1092062,"950012","1",1223,,"1"
1092062,"950012","1",1223,,"2"
1092062,"950012","1",1223,,"3"
1092062,"950012","1",1223,,"4"
1092062,"950012","1",1223,,"5"
1092062,"980000","1",53634,,"1"
1092062,"980000","1",53634,,"2"
1092062,"980000","1",53634,,"3"
1092062,"980000","1",53634,,"4"
1092062,"980000","1",53634,,"5"
1092062,"980070","1",49339,,"1"
1092062,"980070","1",49339,,"2"
1092062,"980070","1",49339,,"3"
1092062,"980070","1",49339,,"4"
1092062,"980070","1",49339,,"5"
1089992,"800940","1",6831,,"1"
1089992,"800940","1",5224,,"2"
1089992,"800940","1",7962,,"3"
1089992,"800940","1",2859,,"4"
1089992,"800940","1",3060,,"5"
1089992,"900000","1",89286,,"1"
1089992,"900000","1",68290,,"2"
1089992,"900000","1",104075,,"3"
1089992,"900000","1",37365,,"4"
1089992,"900000","1",40008,,"5"
1089992,"980000","1",89286,,"1"
1089992,"980000","1",68290,,"2"
1089992,"980000","1",104075,,"3"
1089992,"980000","1",37365,,"4"
1089992,"980000","1",40008,,"5"
1089992,"980070","1",89286,,"1"
1089992,"980070","1",68290,,"2"
1089992,"980070","1",104075,,"3"
1089992,"980070","1",37365,,"4"
1089992,"980070","1",40008,,"5"
1084631,"800940","1",5657,,"1"
1084631,"800940","1",2882,,"2"
1084631,"800940","1",3725,,"3"
1084631,"800940","1",5346,,"4"
1084631,"800940","1",1562,,"5"
1084631,"900000","1",73944,,"1"
1084631,"900000","1",37671,,"2"
1084631,"900000","1",48696,,"3"
1084631,"900000","1",69877,,"4"
1084631,"900000","1",20424,,"5"
1084631,"980000","1",73944,,"1"
1084631,"980000","1",37671,,"2"
1084631,"980000","1",48696,,"3"
1084631,"980000","1",69877,,"4"
