"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1103761,"800940",7499,,"1"
1103761,"900000",99700,,"1"
1103761,"980000",99700,,"1"
1103761,"980010",2,,"1"
1103761,"980020",23,,"1"
1103761,"980030",1,,"1"
1103761,"980040",4,,"1"
1103761,"980070",99700,,"1"
1103761,"980220",100,,"1"
1103761,"980260",100,,"1"
1103761,"980281",100,,"1"
1103761,"980286",100,,"1"
1103761,"980310",100,,"1"
1103761,"980330",100,,"1"
1103762,"800940",7624,,"1"
1103762,"900000",101624,,"1"
1103762,"980000",101624,,"1"
1103762,"980010",2,,"1"
1103762,"980020",23,,"1"
1103762,"980030",1,,"1"
1103762,"980040",4,,"1"
1103762,"980070",101624,,"1"
1103762,"980220",100,,"1"
1103762,"980260",100,,"1"
1103762,"980281",100,,"1"
1103762,"980286",100,,"1"
1103762,"980310",100,,"1"
1103762,"980330",100,,"1"
1103782,"800940",5010,,"1"
1103782,"900000",65492,,"1"
1103782,"980000",65492,,"1"
1103782,"980010",4,,"1"
1103782,"980020",26,,"1"
1103782,"980030",2,,"1"
1103782,"980040",2,,"1"
1103782,"980050",2,,"1"
1103782,"980070",65492,,"1"
1103782,"980090",100,,"1"
1103782,"980220",100,,"1"
1103782,"980230",100,,"1"
1103782,"980281",100,,"1"
1103782,"980286",100,,"1"
1103782,"980300",100,,"1"
1103782,"980330",100,,"1"
1103801,"800932",2400,,"1"
1103801,"800940",5355,,"1"
1103801,"900000",70000,,"1"
1103801,"950001",-1700,,"1"
1103801,"980000",70000,,"1"
1103801,"980010",1,,"1"
1103801,"980020",67,,"1"
1103801,"980030",1,,"1"
1103801,"980040",1,,"1"
1103801,"980060",1,,"1"
1103801,"980070",71700,,"1"
1103801,"980090",100,,"1"
1103801,"980220",100,,"1"
1103801,"980230",100,,"1"
1103801,"980281",100,,"1"
1103801,"980286",100,,"1"
1103801,"980310",100,,"1"
1103801,"980330",100,,"1"
1103802,"800932",2400,,"1"
1103802,"800940",5355,,"1"
1103802,"900000",70000,,"1"
1103802,"950001",-1700,,"1"
1103802,"980000",70000,,"1"
1103802,"980010",1,,"1"
1103802,"980020",58,,"1"
1103802,"980030",1,,"1"
1103802,"980040",1,,"1"
1103802,"980070",71700,,"1"
1103802,"980090",100,,"1"
1103802,"980220",100,,"1"
1103802,"980230",100,,"1"
1103802,"980281",100,,"1"
1103802,"980286",100,,"1"
1103802,"980310",100,,"1"
1103802,"980330",100,,"1"
1103821,"900030",14609,,"1"
1103821,"900132",1,,"1"
1103821,"980000",14610,,"1"
1103821,"980010",1,,"1"
1103821,"980020",81,,"1"
1103821,"980040",1,,"1"
1103821,"980060",1,,"1"
1103821,"980070",14610,,"1"
