"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
"03534902","900000",28000,,"1"
"03534902","980000",28000,,"1"
"03534902","980010",1,,"1"
"03534902","980020",61,,"1"
"03534902","980030",1,,"1"
"03534902","980040",1,,"1"
"03534902","980220",100,,"1"
"03534902","980260",100,,"1"
"03534902","980281",100,,"1"
"03534902","980285",100,,"1"
"03534902","980290",100,,"1"
"03534902","980330",100,,"1"
"03534922","900000",115000,,"1"
"03534922","980000",115000,,"1"
"03534922","980010",2,,"1"
"03534922","980020",50,,"1"
"03534922","980030",2,,"1"
"03534922","980040",2,,"1"
"03534922","980090",100,,"1"
"03534922","980220",100,,"1"
"03534922","980230",100,,"1"
"03534922","980281",100,,"1"
"03534922","980286",100,,"1"
"03534922","980310",100,,"1"
"03534922","980330",100,,"1"
"03534931","800940",11818,"T","1"
"03534931","900000",30000,,"1"
"03534931","900160",38365,,"1"
"03534931","980000",68365,,"1"
"03534931","980010",4,,"1"
"03534931","980020",25,,"1"
"03534931","980030",2,,"1"
"03534931","980040",1,,"1"
"03534931","980050",2,,"1"
"03534931","980220",100,,"1"
"03534931","980260",100,,"1"
"03534931","980281",100,,"1"
"03534931","980286",100,,"1"
"03534931","980310",100,,"1"
"03534931","980330",100,,"1"
"03534932","800940",11818,"T","1"
"03534932","900000",30000,,"1"
"03534932","900160",29700,,"1"
"03534932","980000",59700,,"1"
"03534932","980010",4,,"1"
"03534932","980020",25,,"1"
"03534932","980030",2,,"1"
"03534932","980040",1,,"1"
"03534932","980050",2,,"1"
"03534932","980220",100,,"1"
"03534932","980260",100,,"1"
"03534932","980281",100,,"1"
"03534932","980286",100,,"1"
"03534932","980310",100,,"1"
"03534932","980330",100,,"1"
"03534952","900000",41555,,"1"
"03534952","900030",42524,,"1"
"03534952","980000",84079,,"1"
"03534952","980010",4,,"1"
"03534952","980020",82,,"1"
"03534952","980030",2,,"1"
"03534952","980040",2,,"1"
"03534952","980060",2,,"1"
"03534952","980090",100,,"1"
"03534952","980220",100,,"1"
"03534952","980230",100,,"1"
"03534952","980281",100,,"1"
"03534952","980286",100,,"1"
"03534952","980310",100,,"1"
"03534952","980330",100,,"1"
"03534961","900000",55000,,"1"
"03534961","980000",55000,,"1"
"03534961","980010",1,,"1"
"03534961","980020",47,,"1"
"03534961","980030",1,,"1"
"03534961","980040",1,,"1"
"03534961","980220",100,,"1"
"03534961","980260",100,,"1"
"03534961","980281",100,,"1"
"03534961","980286",100,,"1"
"03534961","980310",100,,"1"
"03534961","980330",100,,"1"
"03534962","900000",55000,,"1"
"03534962","980000",55000,,"1"
"03534962","980010",1,,"1"
"03534962","980020",47,,"1"
"03534962","980030",1,,"1"
"03534962","980040",1,,"1"
"03534962","980220",100,,"1"
"03534962","980260",100,,"1"
"03534962","980281",100,,"1"
"03534962","980286",100,,"1"
"03534962","980310",100,,"1"
"03534962","980330",100,,"1"
"03534991","900000",67588,,"1"
"03534991","900210",4128,,"1"
"03534991","980000",71716,,"1"
"03534991","980010",6,,"1"
"03534991","980020",42,,"1"
"03534991","980030",2,,"1"
"03534991","980040",4,,"1"
"03534991","980050",4,,"1"
"03534991","980090",100,,"1"
"03534991","980220",100,,"1"
"03534991","980240",100,,"1"
"03534991","980281",100,,"1"
"03534991","980285",100,,"1"
"03534991","980310",100,,"1"
"03534991","980330",100,,"1"
"03534992","900000",66946,,"1"
"03534992","900210",4128,,"1"
"03534992","980000",71074,,"1"
"03534992","980010",6,,"1"
"03534992","980020",42,,"1"
"03534992","980030",2,,"1"
"03534992","980040",4,,"1"
"03534992","980050",4,,"1"
"03534992","980090",100,,"1"
"03534992","980220",100,,"1"
"03534992","980240",100,,"1"
"03534992","980281",100,,"1"
"03534992","980285",100,,"1"
"03534992","980310",100,,"1"
"03534992","980330",100,,"1"
"03535011","900000",77000,,"1"
"03535011","980000",77000,,"1"
"03535011","980010",3,,"1"
"03535011","980020",20,,"1"
"03535011","980030",2,,"1"
"03535011","980040",2,,"1"
"03535011","980090",100,,"1"
"03535011","980220",100,,"1"
"03535011","980240",100,,"1"
"03535011","980281",100,,"1"
"03535011","980286",100,,"1"
"03535011","980310",100,,"1"
"03535011","980330",100,,"1"
"03535012","900000",77000,,"1"
"03535012","980000",77000,,"1"
"03535012","980010",3,,"1"
"03535012","980020",20,,"1"
"03535012","980030",2,,"1"
"03535012","980040",2,,"1"
"03535012","980090",100,,"1"
"03535012","980220",100,,"1"
"03535012","980240",100,,"1"
"03535012","980281",100,,"1"
"03535012","980286",100,,"1"
"03535012","980310",100,,"1"
"03535012","980330",100,,"1"
"03535021","900000",55000,,"1"
"03535021","980000",55000,,"1"
"03535021","980010",1,,"1"
"03535021","980020",30,,"1"
"03535021","980030",1,,"1"
"03535021","980040",2,,"1"
"03535021","980210",100,,"1"
"03535021","980260",100,,"1"
"03535021","980282",100,,"1"
"03535021","980286",100,,"1"
"03535021","980310",100,,"1"
"03535021","980330",100,,"1"
"03535022","900000",55000,,"1"
"03535022","980000",55000,,"1"
"03535022","980010",1,,"1"
"03535022","980020",30,,"1"
"03535022","980030",1,,"1"
"03535022","980040",2,,"1"
"03535022","980210",100,,"1"
"03535022","980260",100,,"1"
"03535022","980282",100,,"1"
"03535022","980286",100,,"1"
"03535022","980310",100,,"1"
"03535022","980330",100,,"1"
"03535031","900000",89812,,"1"
"03535031","980000",89812,,"1"
"03535031","980010",2,,"1"
"03535031","980020",34,,"1"
"03535031","980030",2,,"1"
"03535031","980040",2,,"1"
"03535031","980090",100,,"1"
"03535031","980220",100,,"1"
"03535031","980230",100,,"1"
"03535031","980281",100,,"1"
"03535031","980286",100,,"1"
"03535031","980310",100,,"1"
"03535031","980330",100,,"1"
"03535032","900000",101859,,"1"
"03535032","980000",101859,,"1"
"03535032","980010",2,,"1"
"03535032","980020",34,,"1"
"03535032","980030",2,,"1"
"03535032","980040",2,,"1"
"03535032","980090",100,,"1"
"03535032","980220",100,,"1"
"03535032","980230",100,,"1"
"03535032","980281",100,,"1"
"03535032","980286",100,,"1"
"03535032","980310",100,,"1"
"03535032","980330",100,,"1"
"03535041","900000",17350,,"1"
"03535041","980000",17350,,"1"
"03535041","980010",3,,"1"
"03535041","980020",23,,"1"
"03535041","980030",2,,"1"
"03535041","980040",1,,"1"
"03535041","980210",100,,"1"
"03535041","980260",100,,"1"
"03535041","980281",100,,"1"
"03535041","980286",100,,"1"
"03535041","980300",100,,"1"
"03535041","980330",100,,"1"
"03535042","900000",17350,,"1"
"03535042","980000",17350,,"1"
"03535042","980010",3,,"1"
"03535042","980020",23,,"1"
"03535042","980030",2,,"1"
"03535042","980040",1,,"1"
"03535042","980210",100,,"1"
"03535042","980260",100,,"1"
"03535042","980281",100,,"1"
"03535042","980286",100,,"1"
"03535042","980300",100,,"1"
"03535042","980330",100,,"1"
"03535051","900030",15754,,"1"
"03535051","900170",18000,,"1"
"03535051","980000",33754,,"1"
"03535051","980010",2,,"1"
"03535051","980020",80,,"1"
"03535051","980040",1,,"1"
"03535051","980060",2,,"1"
"03535051","980090",100,,"1"
"03535051","980220",100,,"1"
"03535051","980240",100,,"1"
"03535051","980270",100,,"1"
"03535051","980286",100,,"1"
"03535051","980310",100,,"1"
"03535051","980330",100,,"1"
"03535052","900030",14660,,"1"
"03535052","900170",18000,,"1"
"03535052","980000",32660,,"1"
"03535052","980010",2,,"1"
"03535052","980020",80,,"1"
"03535052","980040",1,,"1"
"03535052","980060",2,,"1"
"03535052","980090",100,,"1"
"03535052","980220",100,,"1"
"03535052","980240",100,,"1"
"03535052","980270",100,,"1"
"03535052","980286",100,,"1"
"03535052","980310",100,,"1"
"03535052","980330",100,,"1"
"03535062","900000",88348,,"1"
"03535062","980000",88348,,"1"
"03535062","980010",2,,"1"
"03535062","980020",50,,"1"
"03535062","980030",2,,"1"
"03535062","980090",100,,"1"
"03535062","980210",100,,"1"
"03535062","980250",100,,"1"
"03535062","980281",100,,"1"
"03535062","980286",100,,"1"
"03535062","980310",100,,"1"
"03535101","900030",14818,,"1"
"03535101","900150",1068,,"1"
"03535101","980000",15886,,"1"
"03535101","980010",1,,"1"
"03535101","980020",74,,"1"
"03535101","980060",1,,"1"
"03535101","980220",100,,"1"
"03535101","980260",100,,"1"
"03535101","980281",100,,"1"
"03535101","980286",100,,"1"
"03535101","980310",100,,"1"
"03535151","900030",18106,,"1"
"03535151","900180",68804,"T","1"
"03535151","900200",10000,,"1"
"03535151","980000",96910,"T","1"
"03535151","980010",2,,"1"
"03535151","980020",46,,"1"
"03535151","980040",2,,"1"
"03535151","980060",1,,"1"
"03535151","980090",100,,"1"
"03535151","980210",100,,"1"
"03535151","980240",100,,"1"
"03535151","980281",100,,"1"
"03535151","980286",100,,"1"
"03535151","980310",100,,"1"
"03535151","980330",100,,"1"
"03535152","900030",18106,,"1"
"03535152","900180",68804,"T","1"
"03535152","900200",10000,,"1"
"03535152","980000",96910,"T","1"
"03535152","980010",2,,"1"
"03535152","980020",46,,"1"
"03535152","980040",2,,"1"
"03535152","980060",1,,"1"
"03535152","980090",100,,"1"
"03535152","980210",100,,"1"
"03535152","980240",100,,"1"
"03535152","980281",100,,"1"
"03535152","980286",100,,"1"
"03535152","980310",100,,"1"
"03535152","980330",100,,"1"
"03535212","900000",35680,,"1"
"03535212","980000",35680,,"1"
"03535212","980010",1,,"1"
"03535212","980020",52,,"1"
"03535212","980030",1,,"1"
"03535212","980040",2,,"1"
"03535212","980090",100,,"1"
"03535212","980210",100,,"1"
"03535212","980230",100,,"1"
"03535212","980281",100,,"1"
"03535212","980285",100,,"1"
"03535212","980310",100,,"1"
"03535212","980330",100,,"1"
"03535221","900000",24000,,"1"
"03535221","980000",24000,,"1"
"03535221","980010",1,,"1"
"03535221","980020",26,,"1"
"03535221","980030",1,,"1"
"03535221","980040",1,,"1"
"03535221","980090",100,,"1"
"03535221","980220",100,,"1"
"03535221","980240",100,,"1"
"03535221","980281",100,,"1"
"03535221","980286",100,,"1"
"03535221","980310",100,,"1"
"03535221","980330",100,,"1"
"03535222","900000",24000,,"1"
"03535222","980000",24000,,"1"
"03535222","980010",1,,"1"
"03535222","980020",26,,"1"
"03535222","980030",1,,"1"
"03535222","980040",1,,"1"
"03535222","980090",100,,"1"
"03535222","980220",100,,"1"
"03535222","980240",100,,"1"
"03535222","980281",100,,"1"
"03535222","980286",100,,"1"
"03535222","980310",100,,"1"
"03535222","980330",100,,"1"
"03535251","800931",23000,,"1"
"03535251","800932",50,,"1"
"03535251","800940",9104,,"1"
"03535251","900000",190006,,"1"
"03535251","900140",4000,,"1"
"03535251","900160",2000,,"1"
"03535251","900180",58,,"1"
"03535251","980000",196064,,"1"
"03535251","980010",4,,"1"
"03535251","980020",46,,"1"
"03535251","980030",3,,"1"
"03535251","980040",4,,"1"
"03535251","980050",1,,"1"
"03535251","980090",100,,"1"
"03535251","980210",100,,"1"
"03535251","980240",100,,"1"
"03535251","980281",100,,"1"
"03535251","980286",100,,"1"
"03535251","980310",100,,"1"
"03535251","980330",100,,"1"
"03535252","800931",23000,,"1"
"03535252","800932",50,,"1"
"03535252","800940",9104,,"1"
"03535252","900000",173569,,"1"
"03535252","900140",4000,,"1"
"03535252","900160",2000,,"1"
"03535252","900180",159,,"1"
"03535252","980000",179728,,"1"
"03535252","980010",4,,"1"
"03535252","980020",46,,"1"
"03535252","980030",3,,"1"
"03535252","980040",4,,"1"
"03535252","980050",1,,"1"
"03535252","980090",100,,"1"
"03535252","980210",100,,"1"
"03535252","980240",100,,"1"
"03535252","980281",100,,"1"
"03535252","980286",100,,"1"
"03535252","980310",100,,"1"
"03535252","980330",100,,"1"
"03535271","900000",74117,,"1"
"03535271","900180",68804,"T","1"
"03535271","980000",142920,"T","1"
"03535271","980010",2,,"1"
"03535271","980020",55,,"1"
"03535271","980030",2,,"1"
"03535271","980040",3,,"1"
"03535271","980090",100,,"1"
"03535271","980210",100,,"1"
"03535271","980240",100,,"1"
"03535271","980281",100,,"1"
"03535271","980286",100,,"1"
"03535271","980310",100,,"1"
"03535271","980330",100,,"1"
"03535272","900000",126667,,"1"
"03535272","900180",2129,,"1"
"03535272","980000",128796,,"1"
"03535272","980010",2,,"1"
"03535272","980020",55,,"1"
"03535272","980030",2,,"1"
"03535272","980040",3,,"1"
"03535272","980090",100,,"1"
"03535272","980210",100,,"1"
"03535272","980240",100,,"1"
"03535272","980281",100,,"1"
"03535272","980286",100,,"1"
"03535272","980310",100,,"1"
"03535272","980330",100,,"1"
"03535281","900000",62000,,"1"
"03535281","900030",1722,,"1"
"03535281","900210",3600,,"1"
"03535281","980000",67322,,"1"
"03535281","980010",2,,"1"
"03535281","980020",66,,"1"
"03535281","980030",1,,"1"
"03535281","980040",2,,"1"
"03535281","980060",2,,"1"
"03535281","980090",100,,"1"
"03535281","980210",100,,"1"
"03535281","980230",100,,"1"
"03535281","980281",100,,"1"
"03535281","980286",100,,"1"
"03535281","980300",100,,"1"
"03535281","980330",100,,"1"
"03535282","900000",62000,,"1"
"03535282","900030",1722,,"1"
"03535282","900210",3600,,"1"
"03535282","980000",67322,,"1"
"03535282","980010",2,,"1"
"03535282","980020",66,,"1"
"03535282","980030",1,,"1"
"03535282","980040",2,,"1"
"03535282","980060",2,,"1"
"03535282","980090",100,,"1"
"03535282","980210",100,,"1"
"03535282","980230",100,,"1"
"03535282","980281",100,,"1"
"03535282","980286",100,,"1"
"03535282","980300",100,,"1"
"03535282","980330",100,,"1"
"03535291","800932",117,,"1"
"03535291","900000",61000,,"1"
"03535291","980000",61000,,"1"
"03535291","980010",1,,"1"
"03535291","980020",43,,"1"
"03535291","980030",1,,"1"
"03535291","980040",1,,"1"
"03535291","980090",100,,"1"
"03535291","980210",100,,"1"
"03535291","980230",100,,"1"
"03535291","980281",100,,"1"
"03535291","980286",100,,"1"
"03535291","980310",100,,"1"
"03535291","980330",100,,"1"
"03535292","800932",117,,"1"
"03535292","900000",61000,,"1"
"03535292","980000",61000,,"1"
"03535292","980010",1,,"1"
"03535292","980020",43,,"1"
"03535292","980030",1,,"1"
"03535292","980040",1,,"1"
"03535292","980090",100,,"1"
"03535292","980210",100,,"1"
"03535292","980230",100,,"1"
"03535292","980281",100,,"1"
"03535292","980286",100,,"1"
"03535292","980310",100,,"1"
"03535292","980330",100,,"1"
"03535341","900000",52200,,"1"
"03535341","980000",52200,,"1"
"03535341","980010",4,,"1"
"03535341","980020",39,,"1"
"03535341","980030",2,,"1"
"03535341","980040",2,,"1"
"03535341","980050",2,,"1"
"03535341","980090",100,,"1"
"03535341","980210",100,,"1"
"03535341","980230",100,,"1"
"03535341","980281",100,,"1"
"03535341","980286",100,,"1"
"03535341","980310",100,,"1"
"03535341","980330",100,,"1"
"03535342","900000",52200,,"1"
"03535342","980000",52200,,"1"
"03535342","980010",4,,"1"
"03535342","980020",39,,"1"
"03535342","980030",2,,"1"
"03535342","980040",2,,"1"
"03535342","980050",2,,"1"
"03535342","980090",100,,"1"
"03535342","980210",100,,"1"
"03535342","980230",100,,"1"
"03535342","980281",100,,"1"
"03535342","980286",100,,"1"
"03535342","980310",100,,"1"
"03535342","980330",100,,"1"
"03535361","800940",23637,"T","1"
"03535361","900000",186922,,"1"
"03535361","900160",38716,,"1"
"03535361","900180",4250,,"1"
"03535361","980000",229889,,"1"
"03535361","980010",5,,"1"
"03535361","980020",49,,"1"
"03535361","980030",2,,"1"
"03535361","980040",3,,"1"
"03535361","980050",3,,"1"
"03535361","980090",100,,"1"
"03535361","980210",100,,"1"
"03535361","980230",100,,"1"
"03535361","980281",100,,"1"
"03535361","980286",100,,"1"
"03535361","980300",100,,"1"
"03535361","980330",100,,"1"
"03535362","800940",18261,"T","1"
"03535362","900000",246132,"T","1"
"03535362","900160",28940,,"1"
"03535362","900180",2191,,"1"
"03535362","980000",277263,"T","1"
"03535362","980010",5,,"1"
"03535362","980020",49,,"1"
"03535362","980030",2,,"1"
"03535362","980040",3,,"1"
"03535362","980050",3,,"1"
"03535362","980090",100,,"1"
"03535362","980210",100,,"1"
"03535362","980230",100,,"1"
"03535362","980281",100,,"1"
"03535362","980286",100,,"1"
"03535362","980300",100,,"1"
"03535362","980330",100,,"1"
"03535371","900000",66381,,"1"
"03535371","980000",66381,,"1"
"03535371","980010",3,,"1"
"03535371","980020",55,,"1"
"03535371","980030",1,,"1"
"03535371","980040",3,,"1"
"03535371","980050",1,,"1"
"03535371","980090",100,,"1"
"03535371","980220",100,,"1"
"03535371","980230",100,,"1"
"03535371","980281",100,,"1"
"03535371","980286",100,,"1"
"03535371","980310",100,,"1"
"03535371","980330",100,,"1"
"03535372","900000",59794,,"1"
"03535372","980000",59794,,"1"
"03535372","980010",3,,"1"
"03535372","980020",55,,"1"
"03535372","980030",1,,"1"
"03535372","980040",3,,"1"
"03535372","980050",1,,"1"
"03535372","980090",100,,"1"
"03535372","980220",100,,"1"
"03535372","980230",100,,"1"
"03535372","980281",100,,"1"
"03535372","980286",100,,"1"
"03535372","980310",100,,"1"
"03535372","980330",100,,"1"
"03535391","900000",65000,,"1"
"03535391","980000",65000,,"1"
"03535391","980010",3,,"1"
"03535391","980020",42,,"1"
