"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
"03397401","900000",194331,"T","1"
"03397401","900190",-33497,"T","1"
"03397401","900220",800,,"1"
"03397401","980000",160834,"T","1"
"03397401","980010",1,,"1"
"03397401","980020",52,,"1"
"03397401","980030",1,,"1"
"03397401","980040",3,,"1"
"03397401","980090",100,,"1"
"03397401","980210",100,,"1"
"03397401","980230",100,,"1"
"03397401","980281",100,,"1"
"03397401","980285",100,,"1"
"03397401","980310",100,,"1"
"03397401","980330",100,,"1"
"03397402","900000",194331,"T","1"
"03397402","900190",-33497,"T","1"
"03397402","900220",800,,"1"
"03397402","980000",160834,"T","1"
"03397402","980010",1,,"1"
"03397402","980020",52,,"1"
"03397402","980030",1,,"1"
"03397402","980040",3,,"1"
"03397402","980090",100,,"1"
"03397402","980210",100,,"1"
"03397402","980230",100,,"1"
"03397402","980281",100,,"1"
"03397402","980285",100,,"1"
"03397402","980310",100,,"1"
"03397402","980330",100,,"1"
"03397411","900000",59407,,"1"
"03397411","980000",59407,,"1"
"03397411","980010",2,,"1"
"03397411","980020",43,,"1"
"03397411","980030",2,,"1"
"03397411","980040",2,,"1"
"03397411","980220",100,,"1"
"03397411","980260",100,,"1"
"03397411","980270",100,,"1"
"03397411","980286",100,,"1"
"03397411","980310",100,,"1"
"03397411","980330",100,,"1"
"03397412","900000",60956,,"1"
"03397412","980000",60956,,"1"
"03397412","980010",2,,"1"
"03397412","980020",43,,"1"
"03397412","980030",2,,"1"
"03397412","980040",2,,"1"
"03397412","980220",100,,"1"
"03397412","980260",100,,"1"
"03397412","980270",100,,"1"
"03397412","980286",100,,"1"
"03397412","980310",100,,"1"
"03397412","980330",100,,"1"
"03397431","900000",101526,,"1"
"03397431","980000",101526,,"1"
"03397431","980010",4,,"1"
"03397431","980020",31,,"1"
"03397431","980030",2,,"1"
"03397431","980040",3,,"1"
"03397431","980050",2,,"1"
"03397431","980090",100,,"1"
"03397431","980210",100,,"1"
"03397431","980230",100,,"1"
"03397431","980281",100,,"1"
"03397431","980285",100,,"1"
"03397431","980300",100,,"1"
"03397431","980330",100,,"1"
"03397432","900000",96108,,"1"
"03397432","980000",96108,,"1"
"03397432","980010",4,,"1"
"03397432","980020",31,,"1"
"03397432","980030",2,,"1"
"03397432","980040",3,,"1"
"03397432","980050",2,,"1"
"03397432","980090",100,,"1"
"03397432","980210",100,,"1"
"03397432","980230",100,,"1"
"03397432","980281",100,,"1"
"03397432","980285",100,,"1"
"03397432","980300",100,,"1"
"03397432","980330",100,,"1"
"03397442","900000",33000,,"1"
"03397442","980000",33000,,"1"
"03397442","980010",1,,"1"
"03397442","980020",36,,"1"
"03397442","980030",1,,"1"
"03397442","980040",2,,"1"
"03397442","980210",100,,"1"
"03397442","980260",100,,"1"
"03397442","980270",100,,"1"
"03397442","980286",100,,"1"
"03397442","980310",100,,"1"
"03397442","980330",100,,"1"
"03397451","800710",2000,,"1"
"03397451","900000",107732,,"1"
"03397451","980000",107732,,"1"
"03397451","980010",5,,"1"
"03397451","980020",59,,"1"
"03397451","980030",3,,"1"
"03397451","980040",1,,"1"
"03397451","980050",1,,"1"
"03397451","980210",100,,"1"
"03397451","980260",100,,"1"
"03397451","980281",100,,"1"
"03397451","980285",100,,"1"
"03397451","980310",100,,"1"
"03397451","980330",100,,"1"
"03397452","800710",2000,,"1"
"03397452","900000",103388,,"1"
"03397452","980000",103388,,"1"
"03397452","980010",5,,"1"
"03397452","980020",59,,"1"
"03397452","980030",3,,"1"
"03397452","980040",1,,"1"
"03397452","980050",1,,"1"
"03397452","980210",100,,"1"
"03397452","980260",100,,"1"
"03397452","980281",100,,"1"
"03397452","980285",100,,"1"
"03397452","980310",100,,"1"
"03397452","980330",100,,"1"
"03397481","900000",23318,,"1"
"03397481","900120",600,,"1"
"03397481","900150",1800,,"1"
"03397481","980000",25718,,"1"
"03397481","980010",5,,"1"
"03397481","980020",50,,"1"
"03397481","980030",1,,"1"
"03397481","980040",1,,"1"
"03397481","980050",3,,"1"
"03397481","980220",100,,"1"
"03397481","980260",100,,"1"
"03397481","980281",100,,"1"
"03397481","980285",100,,"1"
"03397481","980290",100,,"1"
"03397481","980330",100,,"1"
"03397482","900000",22720,,"1"
"03397482","900120",600,,"1"
"03397482","900150",1800,,"1"
"03397482","980000",25120,,"1"
"03397482","980010",5,,"1"
"03397482","980020",50,,"1"
"03397482","980030",1,,"1"
"03397482","980040",1,,"1"
"03397482","980050",3,,"1"
"03397482","980220",100,,"1"
"03397482","980260",100,,"1"
"03397482","980281",100,,"1"
"03397482","980285",100,,"1"
"03397482","980290",100,,"1"
"03397482","980330",100,,"1"
"03397541","900030",27094,,"1"
"03397541","900170",2458,,"1"
"03397541","900180",3135,,"1"
"03397541","980000",32687,,"1"
"03397541","980010",2,,"1"
"03397541","980020",80,,"1"
"03397541","980040",2,,"1"
"03397541","980060",2,,"1"
"03397541","980090",100,,"1"
"03397541","980220",100,,"1"
"03397541","980240",100,,"1"
"03397541","980281",100,,"1"
"03397541","980286",100,,"1"
"03397541","980310",100,,"1"
"03397541","980330",100,,"1"
"03397542","900030",28790,,"1"
"03397542","900170",2442,,"1"
"03397542","900180",2307,,"1"
"03397542","980000",33539,,"1"
"03397542","980010",2,,"1"
"03397542","980020",80,,"1"
"03397542","980040",2,,"1"
"03397542","980060",2,,"1"
"03397542","980090",100,,"1"
"03397542","980220",100,,"1"
"03397542","980240",100,,"1"
"03397542","980281",100,,"1"
"03397542","980286",100,,"1"
"03397542","980310",100,,"1"
"03397542","980330",100,,"1"
"03397581","900000",185000,,"1"
"03397581","980000",185000,,"1"
"03397581","980010",3,,"1"
"03397581","980020",25,,"1"
"03397581","980030",3,,"1"
"03397581","980040",3,,"1"
"03397581","980210",100,,"1"
"03397581","980260",100,,"1"
"03397581","980281",100,,"1"
"03397581","980286",100,,"1"
"03397581","980310",100,,"1"
"03397581","980330",100,,"1"
"03397582","900000",185000,,"1"
"03397582","980000",185000,,"1"
"03397582","980010",3,,"1"
"03397582","980020",25,,"1"
"03397582","980030",3,,"1"
"03397582","980040",3,,"1"
"03397582","980210",100,,"1"
"03397582","980260",100,,"1"
"03397582","980281",100,,"1"
"03397582","980286",100,,"1"
"03397582","980310",100,,"1"
"03397582","980330",100,,"1"
"03397591","800931",2656,,"1"
"03397591","900000",51000,,"1"
"03397591","980000",51000,,"1"
"03397591","980010",2,,"1"
"03397591","980020",35,,"1"
"03397591","980030",1,,"1"
"03397591","980040",2,,"1"
"03397591","980090",100,,"1"
"03397591","980210",100,,"1"
"03397591","980230",100,,"1"
"03397591","980281",100,,"1"
"03397591","980286",100,,"1"
"03397591","980310",100,,"1"
"03397591","980330",100,,"1"
"03397592","800931",2656,,"1"
"03397592","900000",51000,,"1"
"03397592","980000",51000,,"1"
"03397592","980010",2,,"1"
"03397592","980020",35,,"1"
"03397592","980030",1,,"1"
"03397592","980040",2,,"1"
