"NEWID","UCC","AMOUNT","IMPNUM","PUB_FLAG","AMOUNT_"
"03281521","900030",13463,"1","1",
"03281521","900030",13463,"2","1",
"03281521","900030",13463,"3","1",
"03281521","900030",13463,"4","1",
"03281521","900030",13463,"5","1",
"03281521","900150",228,"1","1",
"03281521","900150",228,"2","1",
"03281521","900150",228,"3","1",
"03281521","900150",228,"4","1",
"03281521","900150",228,"5","1",
"03281521","980000",13691,"1","1",
"03281521","980000",13691,"2","1",
"03281521","980000",13691,"3","1",
"03281521","980000",13691,"4","1",
"03281521","980000",13691,"5","1",
"03281522","900030",13463,"1","1",
"03281522","900030",13463,"2","1",
"03281522","900030",13463,"3","1",
"03281522","900030",13463,"4","1",
"03281522","900030",13463,"5","1",
"03281522","900150",228,"1","1",
"03281522","900150",228,"2","1",
"03281522","900150",228,"3","1",
"03281522","900150",228,"4","1",
"03281522","900150",228,"5","1",
"03281522","980000",13691,"1","1",
"03281522","980000",13691,"2","1",
"03281522","980000",13691,"3","1",
"03281522","980000",13691,"4","1",
"03281522","980000",13691,"5","1",
"03281531","900030",16031,"1","1",
"03281531","900030",11435,"2","1",
"03281531","900030",18767,"3","1",
"03281531","900030",14027,"4","1",
"03281531","900030",11063,"5","1",
"03281531","900170",28695,"1","1",
"03281531","900170",1074,"2","1",
"03281531","900170",736,"3","1",
"03281531","900170",6762,"4","1",
"03281531","900170",720,"5","1",
"03281531","980000",44726,"1","1",
"03281531","980000",12509,"2","1",
"03281531","980000",19503,"3","1",
"03281531","980000",20789,"4","1",
"03281531","980000",11783,"5","1",
"03281591","900030",32518,"1","1",
"03281591","900030",32518,"2","1",
"03281591","900030",32518,"3","1",
"03281591","900030",32518,"4","1",
"03281591","900030",32518,"5","1",
"03281591","900180",1,"1","1",
"03281591","900180",206,"2","1",
"03281591","900180",2031,"3","1",
"03281591","900180",10156,"4","1",
"03281591","900180",12100,"5","1",
"03281591","980000",32519,"1","1",
"03281591","980000",32724,"2","1",
"03281591","980000",34549,"3","1",
"03281591","980000",42674,"4","1",
"03281591","980000",44618,"5","1",
"03281592","900030",32518,"1","1",
"03281592","900030",32518,"2","1",
"03281592","900030",32518,"3","1",
"03281592","900030",32518,"4","1",
"03281592","900030",32518,"5","1",
"03281592","900180",65597,"1","1","T"
"03281592","900180",65597,"2","1","T"
"03281592","900180",65597,"3","1","T"
"03281592","900180",65597,"4","1","T"
"03281592","900180",65597,"5","1","T"
"03281592","980000",98115,"1","1","T"
"03281592","980000",98115,"2","1","T"
"03281592","980000",98115,"3","1","T"
"03281592","980000",98115,"4","1","T"
"03281592","980000",98115,"5","1","T"
"03281611","900120",8492,"1","1",
"03281611","900120",13899,"2","1",
"03281611","900120",6470,"3","1",
"03281611","900120",735,"4","1",
"03281611","900120",4710,"5","1",
"03281611","900150",6384,"1","1",
"03281611","900150",6576,"2","1",
"03281611","900150",3108,"3","1",
"03281611","900150",5568,"4","1",
"03281611","900150",6276,"5","1",
"03281611","900210",2341,"1","1",
"03281611","900210",114,"2","1",
"03281611","900210",1,"3","1",
"03281611","900210",1274,"4","1",
"03281611","900210",8721,"5","1",
"03281611","980000",17217,"1","1",
"03281611","980000",20589,"2","1",
"03281611","980000",9579,"3","1",
"03281611","980000",7577,"4","1",
"03281611","980000",19707,"5","1",
"03281612","900120",302,"1","1",
"03281612","900120",4202,"2","1",
"03281612","900120",4585,"3","1",
"03281612","900120",643,"4","1",
"03281612","900120",5751,"5","1",
"03281612","900150",8388,"1","1",
"03281612","900150",6984,"2","1",
"03281612","900150",5748,"3","1",
"03281612","900150",28056,"4","1",
"03281612","900150",9804,"5","1",
"03281612","900210",38,"1","1",
"03281612","900210",1513,"2","1",
"03281612","900210",2139,"3","1",
"03281612","900210",1580,"4","1",
"03281612","900210",2390,"5","1",
"03281612","980000",8728,"1","1",
"03281612","980000",12699,"2","1",
"03281612","980000",12472,"3","1",
"03281612","980000",30279,"4","1",
"03281612","980000",17945,"5","1",
"03281622","900030",20459,"1","1",
"03281622","900030",20459,"2","1",
"03281622","900030",20459,"3","1",
"03281622","900030",20459,"4","1",
"03281622","900030",20459,"5","1",
"03281622","900180",2400,"1","1",
"03281622","900180",2400,"2","1",
"03281622","900180",2400,"3","1",
"03281622","900180",2400,"4","1",
"03281622","900180",2400,"5","1",
"03281622","980000",22859,"1","1",
"03281622","980000",22859,"2","1",
"03281622","980000",22859,"3","1",
"03281622","980000",22859,"4","1",
"03281622","980000",22859,"5","1",
"03281671","900000",29041,"1","1",
"03281671","900000",24520,"2","1",
"03281671","900000",22940,"3","1",
"03281671","900000",29190,"4","1",
"03281671","900000",25592,"5","1",
"03281671","980000",29041,"1","1",
"03281671","980000",24520,"2","1",
"03281671","980000",22940,"3","1",
"03281671","980000",29190,"4","1",
"03281671","980000",25592,"5","1",
"03281672","900000",20487,"1","1",
"03281672","900000",27222,"2","1",
"03281672","900000",24850,"3","1",
"03281672","900000",26189,"4","1",
"03281672","900000",20688,"5","1",
"03281672","980000",20487,"1","1",
"03281672","980000",27222,"2","1",
"03281672","980000",24850,"3","1",
"03281672","980000",26189,"4","1",
"03281672","980000",20688,"5","1",
"03281681","900000",92362,"1","1",
"03281681","900000",90809,"2","1",
"03281681","900000",88387,"3","1",
"03281681","900000",82211,"4","1",
"03281681","900000",44192,"5","1",
"03281681","980000",92362,"1","1",
"03281681","980000",90809,"2","1",
"03281681","980000",88387,"3","1",
"03281681","980000",82211,"4","1",
"03281681","980000",44192,"5","1",
"03281682","900000",149172,"1","1",
"03281682","900000",101996,"2","1",
"03281682","900000",67859,"3","1",
"03281682","900000",59423,"4","1",
"03281682","900000",49812,"5","1",
"03281682","980000",149172,"1","1",
"03281682","980000",101996,"2","1",
"03281682","980000",67859,"3","1",
"03281682","980000",59423,"4","1",
"03281682","980000",49812,"5","1",
"03281731","900000",14000,"1","1",
"03281731","900000",14000,"2","1",
"03281731","900000",14000,"3","1",
"03281731","900000",14000,"4","1",
"03281731","900000",14000,"5","1",
"03281731","900140",12600,"1","1",
"03281731","900140",12600,"2","1",
"03281731","900140",12600,"3","1",
"03281731","900140",12600,"4","1",
"03281731","900140",12600,"5","1",
"03281731","900150",184,"1","1",
"03281731","900150",184,"2","1",
"03281731","900150",184,"3","1",
"03281731","900150",184,"4","1",
"03281731","900150",184,"5","1",
"03281731","980000",26784,"1","1",
"03281731","980000",26784,"2","1",
"03281731","980000",26784,"3","1",
"03281731","980000",26784,"4","1",
"03281731","980000",26784,"5","1",
"03281732","900000",14000,"1","1",
"03281732","900000",14000,"2","1",
"03281732","900000",14000,"3","1",
"03281732","900000",14000,"4","1",
"03281732","900000",14000,"5","1",
"03281732","900140",12600,"1","1",
"03281732","900140",12600,"2","1",
"03281732","900140",12600,"3","1",
"03281732","900140",12600,"4","1",
"03281732","900140",12600,"5","1",
"03281732","900150",184,"1","1",
"03281732","900150",184,"2","1",
"03281732","900150",184,"3","1",
"03281732","900150",184,"4","1",
"03281732","900150",184,"5","1",
"03281732","980000",26784,"1","1",
"03281732","980000",26784,"2","1",
"03281732","980000",26784,"3","1",
"03281732","980000",26784,"4","1",
"03281732","980000",26784,"5","1",
"03281761","900000",62522,"1","1",
"03281761","900000",30221,"2","1",
"03281761","900000",34971,"3","1",
"03281761","900000",49131,"4","1",
"03281761","900000",49706,"5","1",
"03281761","980000",62522,"1","1",
"03281761","980000",30221,"2","1",
"03281761","980000",34971,"3","1",
"03281761","980000",49131,"4","1",
"03281761","980000",49706,"5","1",
"03281762","900000",60036,"1","1",
"03281762","900000",99740,"2","1",
"03281762","900000",124137,"3","1",
"03281762","900000",91296,"4","1",
"03281762","900000",14221,"5","1",
"03281762","980000",60036,"1","1",
"03281762","980000",99740,"2","1",
"03281762","980000",124137,"3","1",
"03281762","980000",91296,"4","1",
"03281762","980000",14221,"5","1",
"03281791","900000",2000,"1","1",
"03281791","900000",2000,"2","1",
"03281791","900000",2000,"3","1",
"03281791","900000",2000,"4","1",
"03281791","900000",2000,"5","1",
"03281791","980000",2000,"1","1",
"03281791","980000",2000,"2","1",
"03281791","980000",2000,"3","1",
"03281791","980000",2000,"4","1",
"03281791","980000",2000,"5","1",
"03281792","900000",2000,"1","1",
"03281792","900000",2000,"2","1",
"03281792","900000",2000,"3","1",
"03281792","900000",2000,"4","1",
"03281792","900000",2000,"5","1",
"03281792","980000",2000,"1","1",
"03281792","980000",2000,"2","1",
"03281792","980000",2000,"3","1",
"03281792","980000",2000,"4","1",
"03281792","980000",2000,"5","1",
"03281801","900000",67277,"1","1",
"03281801","900000",74255,"2","1",
"03281801","900000",69301,"3","1",
"03281801","900000",63147,"4","1",
"03281801","900000",63622,"5","1",
"03281801","980000",67277,"1","1",
"03281801","980000",74255,"2","1",
"03281801","980000",69301,"3","1",
"03281801","980000",63147,"4","1",
"03281801","980000",63622,"5","1",
"03281802","900000",68726,"1","1",
"03281802","900000",58692,"2","1",
"03281802","900000",69585,"3","1",
"03281802","900000",67233,"4","1",
"03281802","900000",71698,"5","1",
"03281802","980000",68726,"1","1",
"03281802","980000",58692,"2","1",
"03281802","980000",69585,"3","1",
"03281802","980000",67233,"4","1",
"03281802","980000",71698,"5","1",
"03281831","900170",9427,"1","1",
"03281831","900170",10898,"2","1",
"03281831","900170",8571,"3","1",
"03281831","900170",24510,"4","1",
"03281831","900170",348,"5","1",
"03281831","980000",9427,"1","1",
"03281831","980000",10898,"2","1",
"03281831","980000",8571,"3","1",
"03281831","980000",24510,"4","1",
"03281831","980000",348,"5","1",
"03281832","900030",30156,"1","1",
"03281832","900030",26496,"2","1",
"03281832","900030",25920,"3","1",
"03281832","900030",24396,"4","1",
"03281832","900030",38052,"5","1",
"03281832","900170",64498,"1","1","T"
"03281832","900170",64498,"2","1","T"
"03281832","900170",64498,"3","1","T"
"03281832","900170",64498,"4","1","T"
"03281832","900170",64498,"5","1","T"
"03281832","980000",93502,"1","1","T"
"03281832","980000",93502,"2","1","T"
"03281832","980000",93502,"3","1","T"
"03281832","980000",93502,"4","1","T"
"03281832","980000",93502,"5","1","T"
"03281841","800940",2601,"1","1",
"03281841","800940",2601,"2","1",
"03281841","800940",2601,"3","1",
"03281841","800940",2601,"4","1",
"03281841","800940",2601,"5","1",
"03281841","900000",61000,"1","1",
"03281841","900000",61000,"2","1",
"03281841","900000",61000,"3","1",
"03281841","900000",61000,"4","1",
"03281841","900000",61000,"5","1",
"03281841","900160",14000,"1","1",
"03281841","900160",14000,"2","1",
"03281841","900160",14000,"3","1",
"03281841","900160",14000,"4","1",
"03281841","900160",14000,"5","1",
"03281841","980000",75000,"1","1",
"03281841","980000",75000,"2","1",
"03281841","980000",75000,"3","1",
"03281841","980000",75000,"4","1",
"03281841","980000",75000,"5","1",
"03281842","800940",2601,"1","1",
"03281842","800940",2601,"2","1",
"03281842","800940",2601,"3","1",
"03281842","800940",2601,"4","1",
"03281842","800940",2601,"5","1",
"03281842","900000",61000,"1","1",
"03281842","900000",61000,"2","1",
"03281842","900000",61000,"3","1",
"03281842","900000",61000,"4","1",
"03281842","900000",61000,"5","1",
"03281842","900160",14000,"1","1",
"03281842","900160",14000,"2","1",
"03281842","900160",14000,"3","1",
"03281842","900160",14000,"4","1",
"03281842","900160",14000,"5","1",
"03281842","980000",75000,"1","1",
"03281842","980000",75000,"2","1",
"03281842","980000",75000,"3","1",
"03281842","980000",75000,"4","1",
"03281842","980000",75000,"5","1",
"03281851","900000",70000,"1","1",
"03281851","900000",70000,"2","1",
"03281851","900000",70000,"3","1",
"03281851","900000",70000,"4","1",
"03281851","900000",70000,"5","1",
"03281851","980000",70000,"1","1",
"03281851","980000",70000,"2","1",
"03281851","980000",70000,"3","1",
"03281851","980000",70000,"4","1",
"03281851","980000",70000,"5","1",
"03281852","900000",70000,"1","1",
"03281852","900000",70000,"2","1",
"03281852","900000",70000,"3","1",
"03281852","900000",70000,"4","1",
"03281852","900000",70000,"5","1",
"03281852","980000",70000,"1","1",
"03281852","980000",70000,"2","1",
"03281852","980000",70000,"3","1",
"03281852","980000",70000,"4","1",
"03281852","980000",70000,"5","1",
"03281862","900000",60000,"1","1",
"03281862","900000",60000,"2","1",
"03281862","900000",60000,"3","1",
"03281862","900000",60000,"4","1",
"03281862","900000",60000,"5","1",
"03281862","900150",3696,"1","1",
"03281862","900150",2076,"2","1",
"03281862","900150",4152,"3","1",
"03281862","900150",2028,"4","1",
"03281862","900150",2988,"5","1",
"03281862","900210",2400,"1","1",
"03281862","900210",2400,"2","1",
"03281862","900210",2400,"3","1",
"03281862","900210",2400,"4","1",
"03281862","900210",2400,"5","1",
"03281862","980000",66096,"1","1",
"03281862","980000",64476,"2","1",
"03281862","980000",66552,"3","1",
"03281862","980000",64428,"4","1",
"03281862","980000",65388,"5","1",
"03281901","900030",41206,"1","1",
"03281901","900030",41206,"2","1",
"03281901","900030",41206,"3","1",
"03281901","900030",41206,"4","1",
"03281901","900030",41206,"5","1",
"03281901","980000",41206,"1","1",
"03281901","980000",41206,"2","1",
"03281901","980000",41206,"3","1",
"03281901","980000",41206,"4","1",
"03281901","980000",41206,"5","1",
"03281902","900030",41206,"1","1",
"03281902","900030",41206,"2","1",
"03281902","900030",41206,"3","1",
"03281902","900030",41206,"4","1",
"03281902","900030",41206,"5","1",
"03281902","980000",41206,"1","1",
"03281902","980000",41206,"2","1",
"03281902","980000",41206,"3","1",
"03281902","980000",41206,"4","1",
"03281902","980000",41206,"5","1",
"03281931","900000",147000,"1","1",
"03281931","900000",147000,"2","1",
"03281931","900000",147000,"3","1",
"03281931","900000",147000,"4","1",
"03281931","900000",147000,"5","1",
"03281931","900180",95,"1","1",
"03281931","900180",114,"2","1",
"03281931","900180",30,"3","1",
"03281931","900180",26,"4","1",
"03281931","900180",578,"5","1",
"03281931","980000",147095,"1","1",
