"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
"03216701","900000",44917,,"1"
"03216701","900160",13043,,"1"
"03216701","980000",57960,,"1"
"03216701","980010",2,,"1"
"03216701","980020",60,,"1"
"03216701","980030",2,,"1"
"03216701","980090",100,,"1"
"03216701","980210",100,,"1"
"03216701","980250",100,,"1"
"03216701","980270",100,,"1"
"03216701","980286",100,,"1"
"03216701","980310",100,,"1"
"03216721","900030",19979,,"1"
"03216721","900170",146,,"1"
"03216721","950001",-2100,,"1"
"03216721","980000",20125,,"1"
"03216721","980010",1,,"1"
"03216721","980020",71,,"1"
"03216721","980040",4,,"1"
"03216721","980060",1,,"1"
"03216721","980090",100,,"1"
"03216721","980210",100,,"1"
"03216721","980230",100,,"1"
"03216721","980281",100,,"1"
"03216721","980286",100,,"1"
"03216721","980310",100,,"1"
"03216721","980330",100,,"1"
"03216722","900030",19979,,"1"
"03216722","900170",146,,"1"
"03216722","950001",-2100,,"1"
"03216722","980000",20125,,"1"
"03216722","980010",1,,"1"
"03216722","980020",71,,"1"
"03216722","980040",4,,"1"
"03216722","980060",1,,"1"
"03216722","980090",100,,"1"
"03216722","980210",100,,"1"
"03216722","980230",100,,"1"
"03216722","980281",100,,"1"
"03216722","980286",100,,"1"
"03216722","980310",100,,"1"
"03216722","980330",100,,"1"
"03216741","900030",16834,,"1"
"03216741","900180",6501,,"1"
"03216741","900210",8916,,"1"
"03216741","980000",32251,,"1"
"03216741","980010",1,,"1"
"03216741","980020",71,,"1"
"03216741","980060",1,,"1"
"03216741","980090",100,,"1"
"03216741","980210",100,,"1"
"03216741","980250",100,,"1"
"03216741","980281",100,,"1"
"03216741","980286",100,,"1"
"03216741","980310",100,,"1"
"03216751","900000",119857,,"1"
"03216751","950001",-1200,,"1"
"03216751","950013",200,,"1"
"03216751","980000",119857,,"1"
"03216751","980010",4,,"1"
"03216751","980020",52,,"1"
"03216751","980030",3,,"1"
"03216751","980040",3,,"1"
"03216751","980050",2,,"1"
"03216751","980090",100,,"1"
"03216751","980210",100,,"1"
"03216751","980230",100,,"1"
"03216751","980281",100,,"1"
"03216751","980286",100,,"1"
"03216751","980300",100,,"1"
"03216751","980330",100,,"1"
"03216752","900000",118735,,"1"
"03216752","950001",-1200,,"1"
"03216752","950013",200,,"1"
"03216752","980000",118735,,"1"
"03216752","980010",4,,"1"
"03216752","980020",52,,"1"
"03216752","980030",3,,"1"
"03216752","980040",3,,"1"
"03216752","980050",2,,"1"
"03216752","980090",100,,"1"
"03216752","980210",100,,"1"
"03216752","980230",100,,"1"
"03216752","980281",100,,"1"
"03216752","980286",100,,"1"
"03216752","980300",100,,"1"
"03216752","980330",100,,"1"
"03216761","800940",11605,"T","1"
"03216761","900000",238883,"T","1"
"03216761","900160",50000,,"1"
"03216761","900180",2500,,"1"
"03216761","950001",-8000,,"1"
"03216761","950013",230,,"1"
"03216761","950021",7500,,"1"
"03216761","980000",291383,"T","1"
"03216761","980010",3,,"1"
"03216761","980020",41,,"1"
"03216761","980030",2,,"1"
"03216761","980040",2,,"1"
"03216761","980050",1,,"1"
"03216761","980090",100,,"1"
"03216761","980220",100,,"1"
"03216761","980230",100,,"1"
"03216761","980281",100,,"1"
"03216761","980286",100,,"1"
"03216761","980310",100,,"1"
"03216761","980330",100,,"1"
"03216762","800940",11605,"T","1"
"03216762","900000",238883,"T","1"
"03216762","900160",50000,,"1"
"03216762","900180",2500,,"1"
"03216762","950001",-8000,,"1"
"03216762","950013",230,,"1"
"03216762","950021",7500,,"1"
"03216762","980000",291383,"T","1"
"03216762","980010",3,,"1"
"03216762","980020",41,,"1"
"03216762","980030",2,,"1"
"03216762","980040",2,,"1"
"03216762","980050",1,,"1"
"03216762","980090",100,,"1"
"03216762","980220",100,,"1"
"03216762","980230",100,,"1"
"03216762","980281",100,,"1"
"03216762","980286",100,,"1"
"03216762","980310",100,,"1"
"03216762","980330",100,,"1"
"03216781","900000",23100,,"1"
"03216781","900150",4296,,"1"
"03216781","950001",-6000,,"1"
"03216781","980000",27396,,"1"
"03216781","980010",4,,"1"
"03216781","980020",32,,"1"
"03216781","980030",2,,"1"
"03216781","980040",1,,"1"
"03216781","980050",2,,"1"
"03216781","980220",100,,"1"
"03216781","980260",100,,"1"
"03216781","980281",100,,"1"
"03216781","980286",100,,"1"
"03216781","980310",100,,"1"
"03216781","980330",100,,"1"
"03216782","900000",23100,,"1"
"03216782","900150",4296,,"1"
"03216782","950001",-6000,,"1"
"03216782","980000",27396,,"1"
"03216782","980010",4,,"1"
"03216782","980020",32,,"1"
"03216782","980030",2,,"1"
"03216782","980040",1,,"1"
"03216782","980050",2,,"1"
"03216782","980220",100,,"1"
"03216782","980260",100,,"1"
"03216782","980281",100,,"1"
"03216782","980286",100,,"1"
"03216782","980310",100,,"1"
"03216782","980330",100,,"1"
"03216791","900000",35000,,"1"
"03216791","950001",-1100,,"1"
"03216791","980000",35000,,"1"
"03216791","980010",1,,"1"
"03216791","980020",53,,"1"
"03216791","980030",1,,"1"
"03216791","980040",1,,"1"
"03216791","980090",100,,"1"
"03216791","980220",100,,"1"
"03216791","980230",100,,"1"
"03216791","980281",100,,"1"
"03216791","980286",100,,"1"
"03216791","980310",100,,"1"
"03216791","980330",100,,"1"
"03216792","900000",35000,,"1"
"03216792","950001",-1100,,"1"
"03216792","980000",35000,,"1"
"03216792","980010",1,,"1"
"03216792","980020",53,,"1"
"03216792","980030",1,,"1"
"03216792","980040",1,,"1"
"03216792","980090",100,,"1"
"03216792","980220",100,,"1"
"03216792","980230",100,,"1"
"03216792","980281",100,,"1"
"03216792","980286",100,,"1"
"03216792","980310",100,,"1"
"03216792","980330",100,,"1"
"03216801","900030",8964,,"1"
"03216801","900090",8592,,"1"
"03216801","900170",1878,,"1"
"03216801","900190",1620,,"1"
"03216801","980000",21054,,"1"
"03216801","980010",2,,"1"
"03216801","980020",60,,"1"
"03216801","980040",2,,"1"
"03216801","980060",1,,"1"
"03216801","980090",100,,"1"
"03216801","980220",100,,"1"
"03216801","980240",100,,"1"
"03216801","980281",100,,"1"
"03216801","980286",100,,"1"
"03216801","980300",100,,"1"
"03216801","980330",100,,"1"
"03216802","900030",8964,,"1"
"03216802","900090",8592,,"1"
"03216802","900170",1878,,"1"
"03216802","900190",1620,,"1"
"03216802","980000",21054,,"1"
"03216802","980010",2,,"1"
"03216802","980020",60,,"1"
"03216802","980040",2,,"1"
"03216802","980060",1,,"1"
"03216802","980090",100,,"1"
"03216802","980220",100,,"1"
"03216802","980240",100,,"1"
"03216802","980281",100,,"1"
"03216802","980286",100,,"1"
"03216802","980300",100,,"1"
"03216802","980330",100,,"1"
"03216841","900000",40000,,"1"
"03216841","900170",386,,"1"
"03216841","980000",40386,,"1"
"03216841","980010",3,,"1"
"03216841","980020",34,,"1"
"03216841","980030",1,,"1"
"03216841","980040",2,,"1"
"03216841","980090",100,,"1"
"03216841","980210",100,,"1"
"03216841","980240",100,,"1"
"03216841","980270",100,,"1"
"03216841","980286",100,,"1"
"03216841","980300",100,,"1"
"03216841","980330",100,,"1"
"03216842","900000",40000,,"1"
"03216842","900170",386,,"1"
"03216842","980000",40386,,"1"
"03216842","980010",3,,"1"
"03216842","980020",34,,"1"
"03216842","980030",1,,"1"
"03216842","980040",2,,"1"
"03216842","980090",100,,"1"
"03216842","980210",100,,"1"
"03216842","980240",100,,"1"
"03216842","980270",100,,"1"
"03216842","980286",100,,"1"
"03216842","980300",100,,"1"
"03216842","980330",100,,"1"
"03216861","800710",750,,"1"
"03216861","900150",6132,,"1"
"03216861","900210",350,,"1"
"03216861","980000",6482,,"1"
"03216861","980010",3,,"1"
"03216861","980020",32,,"1"
"03216861","980040",1,,"1"
"03216861","980050",2,,"1"
"03216861","980220",100,,"1"
"03216861","980260",100,,"1"
"03216861","980281",100,,"1"
"03216861","980286",100,,"1"
"03216861","980310",100,,"1"
"03216861","980330",100,,"1"
"03216862","800710",750,,"1"
"03216862","900150",6132,,"1"
"03216862","900210",350,,"1"
"03216862","980000",6482,,"1"
"03216862","980010",3,,"1"
"03216862","980020",32,,"1"
"03216862","980040",1,,"1"
"03216862","980050",2,,"1"
"03216862","980220",100,,"1"
"03216862","980260",100,,"1"
"03216862","980281",100,,"1"
"03216862","980286",100,,"1"
"03216862","980310",100,,"1"
"03216862","980330",100,,"1"
"03216901","900030",43318,,"1"
"03216901","900180",65597,"T","1"
"03216901","900190",52000,,"1"
"03216901","980000",160915,"T","1"
"03216901","980010",2,,"1"
"03216901","980020",70,,"1"
"03216901","980040",2,,"1"
"03216901","980060",2,,"1"
"03216901","980090",100,,"1"
"03216901","980210",100,,"1"
"03216901","980240",100,,"1"
"03216901","980281",100,,"1"
"03216901","980286",100,,"1"
"03216901","980310",100,,"1"
"03216901","980330",100,,"1"
"03216902","900030",43318,,"1"
"03216902","900180",65597,"T","1"
"03216902","900190",52000,,"1"
"03216902","980000",160915,"T","1"
"03216902","980010",2,,"1"
"03216902","980020",70,,"1"
"03216902","980040",2,,"1"
"03216902","980060",2,,"1"
"03216902","980090",100,,"1"
"03216902","980210",100,,"1"
"03216902","980240",100,,"1"
"03216902","980281",100,,"1"
"03216902","980286",100,,"1"
"03216902","980310",100,,"1"
"03216902","980330",100,,"1"
"03216911","900000",42959,,"1"
"03216911","980000",42959,,"1"
"03216911","980010",1,,"1"
"03216911","980020",30,,"1"
"03216911","980030",1,,"1"
"03216911","980210",100,,"1"
"03216911","980260",100,,"1"
