"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
1207022,"900132","1",2664,,"1"
1207022,"900132","1",6336,,"2"
1207022,"900132","1",5397,,"3"
1207022,"900132","1",31040,,"4"
1207022,"900132","1",6243,,"5"
1207022,"980000","1",24769,,"1"
1207022,"980000","1",32654,,"2"
1207022,"980000","1",27611,,"3"
1207022,"980000","1",57689,,"4"
1207022,"980000","1",35596,,"5"
1207022,"980070","1",25109,,"1"
1207022,"980070","1",32994,,"2"
1207022,"980070","1",27951,,"3"
1207022,"980070","1",58029,,"4"
1207022,"980070","1",35936,,"5"
1200782,"800940","1",1592,,"1"
1200782,"800940","1",849,,"2"
1200782,"800940","1",842,,"3"
1200782,"800940","1",4780,,"4"
1200782,"800940","1",2041,,"5"
1200782,"900000","1",20806,,"1"
1200782,"900000","1",11094,,"2"
1200782,"900000","1",11003,,"3"
1200782,"900000","1",62482,,"4"
1200782,"900000","1",26676,,"5"
1200782,"900030","1",22877,,"1"
1200782,"900030","1",22877,,"2"
1200782,"900030","1",22877,,"3"
1200782,"900030","1",22877,,"4"
1200782,"900030","1",22877,,"5"
1200782,"900040","1",1300,,"1"
1200782,"900040","1",1300,,"2"
1200782,"900040","1",1300,,"3"
1200782,"900040","1",1300,,"4"
1200782,"900040","1",1300,,"5"
1200782,"900080","1",20,,"1"
1200782,"900080","1",20,,"2"
1200782,"900080","1",20,,"3"
1200782,"900080","1",20,,"4"
1200782,"900080","1",20,,"5"
1200782,"980000","1",45003,,"1"
1200782,"980000","1",35291,,"2"
1200782,"980000","1",35200,,"3"
1200782,"980000","1",86679,,"4"
1200782,"980000","1",50873,,"5"
1200782,"980070","1",45003,,"1"
1200782,"980070","1",35291,,"2"
1200782,"980070","1",35200,,"3"
1200782,"980070","1",86679,,"4"
1200782,"980070","1",50873,,"5"
1205641,"800940","1",4208,,"1"
1205641,"800940","1",4208,,"2"
1205641,"800940","1",4208,,"3"
1205641,"800940","1",4208,,"4"
1205641,"800940","1",4208,,"5"
1205641,"900000","1",55000,,"1"
1205641,"900000","1",55000,,"2"
1205641,"900000","1",55000,,"3"
1205641,"900000","1",55000,,"4"
1205641,"900000","1",55000,,"5"
1205641,"900100","1",1200,,"1"
1205641,"900100","1",1200,,"2"
1205641,"900100","1",1200,,"3"
1205641,"900100","1",1200,,"4"
1205641,"900100","1",1200,,"5"
1205641,"950002","1",374,,"1"
1205641,"950002","1",374,,"2"
1205641,"950002","1",374,,"3"
1205641,"950002","1",374,,"4"
1205641,"950002","1",374,,"5"
1205641,"950012","1",160,,"1"
1205641,"950012","1",160,,"2"
1205641,"950012","1",160,,"3"
1205641,"950012","1",160,,"4"
1205641,"950012","1",160,,"5"
1205641,"980000","1",56200,,"1"
1205641,"980000","1",56200,,"2"
1205641,"980000","1",56200,,"3"
1205641,"980000","1",56200,,"4"
1205641,"980000","1",56200,,"5"
1205641,"980070","1",58666,,"1"
1205641,"980070","1",58666,,"2"
1205641,"980070","1",58666,,"3"
1205641,"980070","1",58666,,"4"
1205641,"980070","1",58666,,"5"
1205642,"800940","1",4208,,"1"
1205642,"800940","1",4208,,"2"
1205642,"800940","1",4208,,"3"
1205642,"800940","1",4208,,"4"
1205642,"800940","1",4208,,"5"
1205642,"900000","1",55000,,"1"
1205642,"900000","1",55000,,"2"
1205642,"900000","1",55000,,"3"
1205642,"900000","1",55000,,"4"
1205642,"900000","1",55000,,"5"
1205642,"900100","1",1200,,"1"
1205642,"900100","1",1200,,"2"
1205642,"900100","1",1200,,"3"
