NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
03860711,900000,54000,,1
03860711,980000,54000,,1
03860711,980010,4,,1
03860711,980020,24,,1
03860711,980030,2,,1
03860711,980040,2,,1
03860711,980050,2,,1
03860711,980220,100,,1
03860711,980260,100,,1
03860711,980281,100,,1
03860711,980285,100,,1
03860711,980310,100,,1
03860711,980330,100,,1
03860712,900000,54000,,1
03860712,980000,54000,,1
03860712,980010,4,,1
03860712,980020,24,,1
03860712,980030,2,,1
03860712,980040,2,,1
03860712,980050,2,,1
03860712,980220,100,,1
03860712,980260,100,,1
03860712,980281,100,,1
03860712,980285,100,,1
03860712,980310,100,,1
03860712,980330,100,,1
03860721,900000,275000,,1
03860721,900180,85,,1
03860721,980000,275085,,1
03860721,980010,2,,1
03860721,980020,54,,1
03860721,980030,2,,1
03860721,980040,3,,1
03860721,980090,100,,1
03860721,980210,100,,1
03860721,980230,100,,1
03860721,980281,100,,1
03860721,980286,100,,1
03860721,980310,100,,1
03860721,980330,100,,1
03860722,900000,275000,,1
03860722,900180,85,,1
03860722,980000,275085,,1
03860722,980010,2,,1
03860722,980020,54,,1
03860722,980030,2,,1
03860722,980040,3,,1
03860722,980090,100,,1
03860722,980210,100,,1
03860722,980230,100,,1
03860722,980281,100,,1
03860722,980286,100,,1
03860722,980310,100,,1
03860722,980330,100,,1
03860731,800932,15000,,1
03860731,900000,258740,T,1
03860731,900140,3623,,1
03860731,900170,700,,1
03860731,900180,33393,,1
03860731,980000,296456,T,1
03860731,980010,3,,1
03860731,980020,62,,1
03860731,980030,2,,1
03860731,980040,4,,1
03860731,980050,1,,1
03860731,980090,100,,1
03860731,980210,100,,1
03860731,980230,100,,1
03860731,980281,100,,1
03860731,980286,100,,1
03860731,980310,100,,1
03860731,980330,100,,1
03860732,800932,15000,,1
03860732,900000,259283,T,1
03860732,900140,3756,,1
03860732,900170,700,,1
03860732,900180,36403,,1
03860732,980000,300142,T,1
03860732,980010,3,,1
03860732,980020,62,,1
03860732,980030,2,,1
03860732,980040,4,,1
03860732,980050,1,,1
03860732,980090,100,,1
03860732,980210,100,,1
03860732,980230,100,,1
03860732,980281,100,,1
03860732,980286,100,,1
03860732,980310,100,,1
03860732,980330,100,,1
03860761,900000,72000,,1
03860761,900030,14904,,1
03860761,900150,1272,,1
03860761,980000,88176,,1
03860761,980010,3,,1
03860761,980020,48,,1
03860761,980030,2,,1
03860761,980040,1,,1
03860761,980090,100,,1
03860761,980210,100,,1
03860761,980230,100,,1
03860761,980270,100,,1
03860761,980286,100,,1
03860761,980310,100,,1
03860761,980330,100,,1
03860762,900000,72000,,1
03860762,900030,14904,,1
03860762,900150,1272,,1
03860762,980000,88176,,1
03860762,980010,3,,1
03860762,980020,48,,1
03860762,980030,2,,1
03860762,980040,1,,1
03860762,980090,100,,1
03860762,980210,100,,1
03860762,980230,100,,1
03860762,980270,100,,1
03860762,980286,100,,1
03860762,980310,100,,1
03860762,980330,100,,1
03860771,900030,24300,,1
03860771,900170,2000,,1
03860771,980000,26300,,1
03860771,980010,2,,1
03860771,980020,88,T,1
03860771,980060,2,,1
03860771,980090,100,,1
03860771,980220,100,,1
03860771,980240,100,,1
03860771,980281,100,,1
03860771,980286,100,,1
03860771,980300,100,,1
03860772,900030,24300,,1
03860772,900170,2000,,1
03860772,980000,26300,,1
03860772,980010,2,,1
03860772,980020,88,T,1
03860772,980060,2,,1
03860772,980090,100,,1
03860772,980220,100,,1
03860772,980240,100,,1
03860772,980281,100,,1
03860772,980286,100,,1
03860772,980300,100,,1
03860781,900000,24000,,1
03860781,900210,2500,,1
03860781,980000,26500,,1
03860781,980010,3,,1
03860781,980020,26,,1
03860781,980030,1,,1
03860781,980040,1,,1
03860781,980050,2,,1
03860781,980220,100,,1
03860781,980260,100,,1
03860781,980281,100,,1
03860781,980286,100,,1
03860781,980310,100,,1
03860781,980330,100,,1
03860782,900000,24000,,1
03860782,900210,2500,,1
03860782,980000,26500,,1
03860782,980010,3,,1
03860782,980020,26,,1
03860782,980030,1,,1
03860782,980040,1,,1
03860782,980050,2,,1
03860782,980220,100,,1
03860782,980260,100,,1
03860782,980281,100,,1
03860782,980286,100,,1
03860782,980310,100,,1
03860782,980330,100,,1
03860801,800931,13000,,1
03860801,900000,95000,,1
03860801,980000,95000,,1
03860801,980010,4,,1
03860801,980020,39,,1
03860801,980030,2,,1
03860801,980040,3,,1
03860801,980050,2,,1
03860801,980090,100,,1
03860801,980220,100,,1
03860801,980230,100,,1
03860801,980281,100,,1
03860801,980286,100,,1
03860801,980310,100,,1
03860801,980330,100,,1
03860802,800931,13000,,1
03860802,900000,95000,,1
03860802,980000,95000,,1
03860802,980010,4,,1
03860802,980020,39,,1
03860802,980030,2,,1
03860802,980040,3,,1
03860802,980050,2,,1
03860802,980090,100,,1
03860802,980220,100,,1
03860802,980230,100,,1
03860802,980281,100,,1
03860802,980286,100,,1
03860802,980310,100,,1
03860802,980330,100,,1
03860811,800931,6181,,1
03860811,900000,119000,,1
03860811,900180,1600,,1
03860811,980000,120600,,1
03860811,980010,3,,1
03860811,980020,28,,1
03860811,980030,2,,1
03860811,980040,2,,1
03860811,980050,1,,1
03860811,980210,100,,1
03860811,980260,100,,1
03860811,980281,100,,1
03860811,980286,100,,1
03860811,980310,100,,1
03860811,980330,100,,1
03860812,800931,6181,,1
03860812,900000,119000,,1
03860812,900180,1600,,1
03860812,980000,120600,,1
03860812,980010,3,,1
03860812,980020,28,,1
03860812,980030,2,,1
03860812,980040,2,,1
03860812,980050,1,,1
03860812,980210,100,,1
03860812,980260,100,,1
03860812,980281,100,,1
03860812,980286,100,,1
03860812,980310,100,,1
03860812,980330,100,,1
03860871,800932,2000,,1
03860871,900000,168518,,1
03860871,900180,12286,,1
03860871,980000,180804,,1
03860871,980010,2,,1
03860871,980020,31,,1
03860871,980030,2,,1
03860871,980040,1,,1
03860871,980220,100,,1
03860871,980260,100,,1
03860871,980281,100,,1
03860871,980286,100,,1
03860871,980310,100,,1
03860871,980330,100,,1
03860872,800932,2000,,1
03860872,900000,155638,,1
03860872,900180,11786,,1
03860872,980000,167424,,1
03860872,980010,2,,1
03860872,980020,31,,1
03860872,980030,2,,1
03860872,980040,1,,1
03860872,980220,100,,1
03860872,980260,100,,1
03860872,980281,100,,1
03860872,980286,100,,1
03860872,980310,100,,1
03860872,980330,100,,1
03860881,900090,21320,,1
03860881,900210,12544,,1
03860881,980000,33864,,1
03860881,980010,3,,1
03860881,980020,45,,1
03860881,980040,1,,1
03860881,980050,1,,1
03860881,980220,100,,1
03860881,980260,100,,1
03860881,980281,100,,1
03860881,980286,100,,1
03860881,980310,100,,1
03860881,980330,100,,1
03860882,900090,21320,,1
03860882,900210,12544,,1
03860882,980000,33864,,1
03860882,980010,3,,1
03860882,980020,45,,1
03860882,980040,1,,1
03860882,980050,1,,1
03860882,980220,100,,1
03860882,980260,100,,1
03860882,980281,100,,1
03860882,980286,100,,1
03860882,980310,100,,1
03860882,980330,100,,1
03860891,800931,26700,,1
03860891,900000,234000,,1
03860891,900180,2010,,1
03860891,900190,15000,,1
03860891,980000,251010,,1
03860891,980010,5,,1
03860891,980020,49,,1
03860891,980030,5,,1
03860891,980040,5,,1
03860891,980090,100,,1
03860891,980210,100,,1
03860891,980230,100,,1
03860891,980281,100,,1
03860891,980286,100,,1
03860891,980310,100,,1
03860891,980330,100,,1
03860892,800931,26700,,1
03860892,900000,234000,,1
03860892,900180,2010,,1
03860892,900190,15000,,1
03860892,980000,251010,,1
03860892,980010,5,,1
03860892,980020,49,,1
03860892,980030,5,,1
03860892,980040,5,,1
03860892,980090,100,,1
03860892,980210,100,,1
03860892,980230,100,,1
03860892,980281,100,,1
03860892,980286,100,,1
03860892,980310,100,,1
03860892,980330,100,,1
03860901,900000,153867,,1
03860901,980000,153867,,1
03860901,980010,4,,1
03860901,980020,49,,1
03860901,980030,3,,1
03860901,980040,3,,1
03860901,980050,2,,1
03860901,980090,100,,1
03860901,980210,100,,1
03860901,980230,100,,1
03860901,980281,100,,1
03860901,980286,100,,1
03860901,980300,100,,1
03860901,980330,100,,1
03860902,900000,156865,,1
03860902,980000,156865,,1
03860902,980010,4,,1
03860902,980020,49,,1
03860902,980030,3,,1
03860902,980040,3,,1
03860902,980050,2,,1
03860902,980090,100,,1
03860902,980210,100,,1
03860902,980230,100,,1
03860902,980281,100,,1
03860902,980286,100,,1
03860902,980300,100,,1
03860902,980330,100,,1
03860911,900000,37000,,1
03860911,980000,37000,,1
03860911,980010,1,,1
03860911,980020,29,,1
03860911,980030,1,,1
03860911,980040,1,,1
03860911,980220,100,,1
03860911,980260,100,,1
