"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1514201,"800910",5266,,"1"
1514201,"800931",2633,,"1"
1514201,"800932",5000,,"1"
1514201,"800940",10512,"T","1"
1514201,"900000",454924,"T","1"
1514201,"900160",46062,,"1"
1514201,"980000",500986,"T","1"
1514201,"980010",3,,"1"
1514201,"980020",49,,"1"
1514201,"980030",3,,"1"
1514201,"980040",5,,"1"
1514201,"980070",500986,"T","1"
1514201,"980090",100,,"1"
1514201,"980220",100,,"1"
1514201,"980230",100,,"1"
1514201,"980281",100,,"1"
1514201,"980286",100,,"1"
1514201,"980310",100,,"1"
1514201,"980330",100,,"1"
1514202,"800910",5266,,"1"
1514202,"800931",2633,,"1"
1514202,"800932",5000,,"1"
1514202,"800940",10512,"T","1"
1514202,"900000",297157,"T","1"
1514202,"900160",31601,,"1"
1514202,"980000",328758,"T","1"
1514202,"980010",3,,"1"
1514202,"980020",49,,"1"
1514202,"980030",3,,"1"
1514202,"980040",5,,"1"
1514202,"980070",328758,"T","1"
1514202,"980090",100,,"1"
1514202,"980220",100,,"1"
1514202,"980230",100,,"1"
1514202,"980281",100,,"1"
1514202,"980286",100,,"1"
1514202,"980310",100,,"1"
1514202,"980330",100,,"1"
1514261,"900030",30730,,"1"
1514261,"980000",30730,,"1"
1514261,"980010",2,,"1"
1514261,"980020",65,,"1"
1514261,"980040",2,,"1"
1514261,"980060",2,,"1"
1514261,"980070",30730,,"1"
1514261,"980090",100,,"1"
1514261,"980210",100,,"1"
1514261,"980240",100,,"1"
1514261,"980281",100,,"1"
1514261,"980286",100,,"1"
1514261,"980310",100,,"1"
1514261,"980330",100,,"1"
1514262,"900030",30730,,"1"
1514262,"980000",30730,,"1"
1514262,"980010",2,,"1"
1514262,"980020",65,,"1"
1514262,"980040",2,,"1"
1514262,"980060",2,,"1"
1514262,"980070",30730,,"1"
1514262,"980090",100,,"1"
1514262,"980210",100,,"1"
1514262,"980240",100,,"1"
1514262,"980281",100,,"1"
1514262,"980286",100,,"1"
1514262,"980310",100,,"1"
1514262,"980330",100,,"1"
1514331,"900000",60000,,"1"
1514331,"980000",60000,,"1"
1514331,"980010",2,,"1"
1514331,"980020",51,,"1"
1514331,"980030",1,,"1"
1514331,"980040",1,,"1"
1514331,"980050",1,,"1"
1514331,"980070",60000,,"1"
1514331,"980090",100,,"1"
1514331,"980220",100,,"1"
1514331,"980230",100,,"1"
1514331,"980281",100,,"1"
1514331,"980286",100,,"1"
1514331,"980310",100,,"1"
1514331,"980330",100,,"1"
1514332,"900000",60000,,"1"
1514332,"980000",60000,,"1"
1514332,"980010",2,,"1"
1514332,"980020",51,,"1"
1514332,"980030",1,,"1"
1514332,"980040",1,,"1"
1514332,"980050",1,,"1"
1514332,"980070",60000,,"1"
1514332,"980090",100,,"1"
1514332,"980220",100,,"1"
1514332,"980230",100,,"1"
1514332,"980281",100,,"1"
1514332,"980286",100,,"1"
1514332,"980310",100,,"1"
1514332,"980330",100,,"1"
1514351,"800931",4667,,"1"
1514351,"900000",70000,,"1"
1514351,"980000",70000,,"1"
1514351,"980010",1,,"1"
1514351,"980020",32,,"1"
1514351,"980030",1,,"1"
1514351,"980040",1,,"1"
1514351,"980070",70000,,"1"
1514351,"980090",100,,"1"
1514351,"980220",100,,"1"
1514351,"980230",100,,"1"
1514351,"980270",100,,"1"
1514351,"980286",100,,"1"
1514351,"980310",100,,"1"
1514351,"980330",100,,"1"
1514352,"800931",4667,,"1"
1514352,"900000",70000,,"1"
1514352,"980000",70000,,"1"
1514352,"980010",1,,"1"
1514352,"980020",32,,"1"
1514352,"980030",1,,"1"
1514352,"980040",1,,"1"
1514352,"980070",70000,,"1"
1514352,"980090",100,,"1"
1514352,"980220",100,,"1"
1514352,"980230",100,,"1"
1514352,"980270",100,,"1"
1514352,"980286",100,,"1"
1514352,"980310",100,,"1"
1514352,"980330",100,,"1"
1514391,"900000",349462,"T","1"
1514391,"900190",-15000,,"1"
1514391,"950011",-4633,"T","1"
1514391,"980000",334462,"T","1"
1514391,"980010",2,,"1"
1514391,"980020",47,,"1"
1514391,"980030",2,,"1"
1514391,"980040",2,,"1"
1514391,"980070",339095,"T","1"
1514391,"980210",100,,"1"
1514391,"980260",100,,"1"
1514391,"980281",100,,"1"
1514391,"980286",100,,"1"
1514391,"980310",100,,"1"
1514391,"980330",100,,"1"
1514392,"900000",349462,"T","1"
1514392,"900190",-15000,,"1"
1514392,"950011",-4633,"T","1"
1514392,"980000",334462,"T","1"
1514392,"980010",2,,"1"
1514392,"980020",47,,"1"
1514392,"980030",2,,"1"
1514392,"980040",2,,"1"
1514392,"980070",339095,"T","1"
1514392,"980210",100,,"1"
1514392,"980260",100,,"1"
1514392,"980281",100,,"1"
1514392,"980286",100,,"1"
1514392,"980310",100,,"1"
1514392,"980330",100,,"1"
1514401,"800931",5900,,"1"
1514401,"900000",118000,,"1"
1514401,"900220",2,,"1"
1514401,"950001",-1000,,"1"
1514401,"950011",-500,,"1"
1514401,"980000",118000,,"1"
1514401,"980010",1,,"1"
1514401,"980020",55,,"1"
1514401,"980030",1,,"1"
1514401,"980040",2,,"1"
1514401,"980070",119500,,"1"
1514401,"980090",100,,"1"
1514401,"980210",100,,"1"
1514401,"980240",100,,"1"
1514401,"980281",100,,"1"
1514401,"980286",100,,"1"
1514401,"980300",100,,"1"
1514401,"980330",100,,"1"
1514402,"800931",5900,,"1"
1514402,"900000",118000,,"1"
1514402,"900220",2,,"1"
1514402,"950001",-1000,,"1"
1514402,"950011",-500,,"1"
1514402,"980000",118000,,"1"
1514402,"980010",1,,"1"
1514402,"980020",75,,"1"
1514402,"980030",1,,"1"
1514402,"980040",2,,"1"
1514402,"980060",1,,"1"
1514402,"980070",119500,,"1"
1514402,"980090",100,,"1"
1514402,"980210",100,,"1"
1514402,"980240",100,,"1"
1514402,"980281",100,,"1"
1514402,"980286",100,,"1"
1514402,"980300",100,,"1"
1514402,"980330",100,,"1"
1514412,"800940",5447,,"1"
1514412,"900000",62000,,"1"
1514412,"900160",4600,,"1"
1514412,"900220",22000,,"1"
1514412,"950001",-4000,,"1"
1514412,"950011",-1000,,"1"
1514412,"980000",66600,,"1"
1514412,"980010",3,,"1"
1514412,"980020",50,,"1"
1514412,"980030",1,,"1"
1514412,"980040",1,,"1"
1514412,"980050",2,,"1"
1514412,"980070",71600,,"1"
1514412,"980090",100,,"1"
1514412,"980210",100,,"1"
1514412,"980230",100,,"1"
1514412,"980281",100,,"1"
1514412,"980286",100,,"1"
1514412,"980310",100,,"1"
1514412,"980330",100,,"1"
1514441,"900000",21000,,"1"
1514441,"980000",21000,,"1"
1514441,"980010",4,,"1"
1514441,"980020",39,,"1"
1514441,"980030",1,,"1"
1514441,"980050",2,,"1"
1514441,"980070",21000,,"1"
1514441,"980220",100,,"1"
1514441,"980260",100,,"1"
1514441,"980270",100,,"1"
1514441,"980286",100,,"1"
1514441,"980300",100,,"1"
1514442,"900000",21000,,"1"
1514442,"980000",21000,,"1"
1514442,"980010",4,,"1"
1514442,"980020",39,,"1"
1514442,"980030",1,,"1"
1514442,"980050",2,,"1"
1514442,"980070",21000,,"1"
1514442,"980220",100,,"1"
1514442,"980260",100,,"1"
1514442,"980270",100,,"1"
1514442,"980286",100,,"1"
1514442,"980300",100,,"1"
1514462,"900200",1000,,"1"
1514462,"980000",1000,,"1"
1514462,"980010",1,,"1"
1514462,"980020",58,,"1"
1514462,"980040",2,,"1"
1514462,"980070",1000,,"1"
1514462,"980090",100,,"1"
1514462,"980210",100,,"1"
1514462,"980240",100,,"1"
1514462,"980281",100,,"1"
1514462,"980286",100,,"1"
1514462,"980310",100,,"1"
1514462,"980330",100,,"1"
1514471,"900150",2400,,"1"
1514471,"980000",2400,,"1"
1514471,"980010",1,,"1"
1514471,"980020",65,,"1"
1514471,"980060",1,,"1"
1514471,"980070",2400,,"1"
1514471,"980210",100,,"1"
1514471,"980260",100,,"1"
1514471,"980270",100,,"1"
1514471,"980286",100,,"1"
1514471,"980310",100,,"1"
1514472,"900150",2400,,"1"
1514472,"980000",2400,,"1"
1514472,"980010",1,,"1"
1514472,"980020",65,,"1"
1514472,"980060",1,,"1"
1514472,"980070",2400,,"1"
1514472,"980210",100,,"1"
1514472,"980260",100,,"1"
1514472,"980270",100,,"1"
1514472,"980286",100,,"1"
1514472,"980310",100,,"1"
1514481,"900030",27166,,"1"
1514481,"900180",40,,"1"
1514481,"900220",117000,,"1"
1514481,"950003",357,,"1"
1514481,"980000",27206,,"1"
1514481,"980010",2,,"1"
1514481,"980020",77,,"1"
1514481,"980040",2,,"1"
1514481,"980060",2,,"1"
1514481,"980070",26849,,"1"
1514481,"980090",100,,"1"
1514481,"980210",100,,"1"
1514481,"980240",100,,"1"
1514481,"980281",100,,"1"
1514481,"980286",100,,"1"
1514481,"980310",100,,"1"
1514481,"980330",100,,"1"
1514482,"900030",27166,,"1"
1514482,"900180",40,,"1"
1514482,"900220",117000,,"1"
1514482,"950003",357,,"1"
1514482,"980000",27206,,"1"
1514482,"980010",2,,"1"
1514482,"980020",77,,"1"
1514482,"980040",2,,"1"
1514482,"980060",2,,"1"
1514482,"980070",26849,,"1"
1514482,"980090",100,,"1"
1514482,"980210",100,,"1"
1514482,"980240",100,,"1"
1514482,"980281",100,,"1"
1514482,"980286",100,,"1"
1514482,"980310",100,,"1"
1514482,"980330",100,,"1"
1514492,"900000",66000,,"1"
1514492,"980000",66000,,"1"
1514492,"980010",5,,"1"
1514492,"980020",41,,"1"
1514492,"980030",1,,"1"
1514492,"980050",4,,"1"
1514492,"980070",66000,,"1"
1514492,"980090",100,,"1"
1514492,"980220",100,,"1"
1514492,"980230",100,,"1"
1514492,"980281",100,,"1"
1514492,"980286",100,,"1"
1514492,"980310",100,,"1"
1514501,"900000",176649,,"1"
1514501,"950001",-4000,,"1"
1514501,"950011",-400,,"1"
1514501,"980000",176649,,"1"
1514501,"980010",3,,"1"
1514501,"980020",48,,"1"
1514501,"980030",3,,"1"
1514501,"980040",2,,"1"
1514501,"980050",1,,"1"
1514501,"980070",181049,,"1"
1514501,"980090",100,,"1"
1514501,"980220",100,,"1"
1514501,"980230",100,,"1"
1514501,"980281",100,,"1"
1514501,"980286",100,,"1"
1514501,"980310",100,,"1"
1514501,"980330",100,,"1"
1514502,"900000",177339,,"1"
1514502,"950001",-4000,,"1"
1514502,"950011",-400,,"1"
1514502,"980000",177339,,"1"
1514502,"980010",3,,"1"
1514502,"980020",48,,"1"
1514502,"980030",3,,"1"
1514502,"980040",2,,"1"
1514502,"980050",1,,"1"
1514502,"980070",181739,,"1"
1514502,"980090",100,,"1"
1514502,"980220",100,,"1"
1514502,"980230",100,,"1"
1514502,"980281",100,,"1"
1514502,"980286",100,,"1"
1514502,"980310",100,,"1"
1514502,"980330",100,,"1"
1514511,"900030",14219,,"1"
1514511,"900150",960,,"1"
1514511,"980000",15179,,"1"
1514511,"980010",2,,"1"
1514511,"980020",66,,"1"
1514511,"980040",1,,"1"
1514511,"980060",2,,"1"
1514511,"980070",15179,,"1"
1514511,"980090",100,,"1"
1514511,"980220",100,,"1"
1514511,"980240",100,,"1"
1514511,"980281",100,,"1"
1514511,"980285",100,,"1"
1514511,"980300",100,,"1"
1514511,"980330",100,,"1"
1514512,"900030",14219,,"1"
1514512,"900150",960,,"1"
1514512,"980000",15179,,"1"
1514512,"980010",2,,"1"
1514512,"980020",66,,"1"
1514512,"980040",1,,"1"
1514512,"980060",2,,"1"
1514512,"980070",15179,,"1"
1514512,"980090",100,,"1"
1514512,"980220",100,,"1"
1514512,"980240",100,,"1"
1514512,"980281",100,,"1"
1514512,"980285",100,,"1"
1514512,"980300",100,,"1"
1514512,"980330",100,,"1"
1514521,"800940",360,,"1"
1514521,"900000",139992,,"1"
1514521,"900140",3512,,"1"
1514521,"900160",857,,"1"
1514521,"900180",50,,"1"
1514521,"980000",144411,,"1"
1514521,"980010",4,,"1"
1514521,"980020",45,,"1"
1514521,"980030",3,,"1"
1514521,"980040",2,,"1"
1514521,"980050",1,,"1"
1514521,"980070",144411,,"1"
1514521,"980090",100,,"1"
1514521,"980220",100,,"1"
1514521,"980230",100,,"1"
1514521,"980270",100,,"1"
1514521,"980286",100,,"1"
1514521,"980310",100,,"1"
1514521,"980330",100,,"1"
1514522,"800940",1284,,"1"
1514522,"900000",148740,,"1"
1514522,"900140",3512,,"1"
1514522,"900160",2521,,"1"
1514522,"900180",217,,"1"
1514522,"980000",154990,,"1"
1514522,"980010",4,,"1"
1514522,"980020",45,,"1"
1514522,"980030",3,,"1"
1514522,"980040",2,,"1"
1514522,"980050",1,,"1"
1514522,"980070",154990,,"1"
1514522,"980090",100,,"1"
1514522,"980220",100,,"1"
1514522,"980230",100,,"1"
1514522,"980270",100,,"1"
1514522,"980286",100,,"1"
1514522,"980310",100,,"1"
1514522,"980330",100,,"1"
1514602,"800931",863,,"1"
1514602,"800940",1658,,"1"
1514602,"900000",24000,,"1"
1514602,"900160",-1165,,"1"
1514602,"950001",-957,,"1"
1514602,"980000",22835,,"1"
