"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"980000",90754,"2",1451331,"1",
"980000",90516,"3",1451331,"1",
"980000",98000,"4",1451331,"1",
"980000",102379,"5",1451331,"1",
"980070",90747,"1",1451331,"1",
"980070",90754,"2",1451331,"1",
"980070",90516,"3",1451331,"1",
"980070",98000,"4",1451331,"1",
"980070",102379,"5",1451331,"1",
"800940",10512,"1",1451332,"1","T"
"800940",10512,"2",1451332,"1","T"
"800940",10512,"3",1451332,"1","T"
"800940",10512,"4",1451332,"1","T"
"800940",10512,"5",1451332,"1","T"
"900000",90000,"1",1451332,"1",
"900000",90000,"2",1451332,"1",
"900000",90000,"3",1451332,"1",
"900000",90000,"4",1451332,"1",
"900000",90000,"5",1451332,"1",
"900160",808,"1",1451332,"1",
"900160",40471,"2",1451332,"1",
"900160",8339,"3",1451332,"1",
"900160",1,"4",1451332,"1",
"900160",4846,"5",1451332,"1",
"980000",90808,"1",1451332,"1",
"980000",130471,"2",1451332,"1",
"980000",98339,"3",1451332,"1",
"980000",90001,"4",1451332,"1",
"980000",94846,"5",1451332,"1",
"980070",90808,"1",1451332,"1",
"980070",130471,"2",1451332,"1",
"980070",98339,"3",1451332,"1",
"980070",90001,"4",1451332,"1",
"980070",94846,"5",1451332,"1",
"900000",92000,"1",1451341,"1",
"900000",92000,"2",1451341,"1",
"900000",92000,"3",1451341,"1",
"900000",92000,"4",1451341,"1",
"900000",92000,"5",1451341,"1",
"900180",5,"1",1451341,"1",
"900180",5,"2",1451341,"1",
"900180",5,"3",1451341,"1",
"900180",5,"4",1451341,"1",
"900180",5,"5",1451341,"1",
"950002",12716,"1",1451341,"1",
"950002",12716,"2",1451341,"1",
"950002",12716,"3",1451341,"1",
"950002",12716,"4",1451341,"1",
"950002",12716,"5",1451341,"1",
"950012",4366,"1",1451341,"1",
"950012",4366,"2",1451341,"1",
"950012",4366,"3",1451341,"1",
"950012",4366,"4",1451341,"1",
"950012",4366,"5",1451341,"1",
"980000",92005,"1",1451341,"1",
"980000",92005,"2",1451341,"1",
"980000",92005,"3",1451341,"1",
"980000",92005,"4",1451341,"1",
"980000",92005,"5",1451341,"1",
"980070",75673,"1",1451341,"1",
"980070",75673,"2",1451341,"1",
"980070",75673,"3",1451341,"1",
"980070",75673,"4",1451341,"1",
"980070",75673,"5",1451341,"1",
"900000",92000,"1",1451342,"1",
"900000",92000,"2",1451342,"1",
"900000",92000,"3",1451342,"1",
"900000",92000,"4",1451342,"1",
"900000",92000,"5",1451342,"1",
"900180",5,"1",1451342,"1",
"900180",5,"2",1451342,"1",
"900180",5,"3",1451342,"1",
"900180",5,"4",1451342,"1",
"900180",5,"5",1451342,"1",
"950002",12716,"1",1451342,"1",
"950002",12716,"2",1451342,"1",
"950002",12716,"3",1451342,"1",
"950002",12716,"4",1451342,"1",
"950002",12716,"5",1451342,"1",
"950012",4366,"1",1451342,"1",
"950012",4366,"2",1451342,"1",
"950012",4366,"3",1451342,"1",
"950012",4366,"4",1451342,"1",
"950012",4366,"5",1451342,"1",
"980000",92005,"1",1451342,"1",
"980000",92005,"2",1451342,"1",
"980000",92005,"3",1451342,"1",
"980000",92005,"4",1451342,"1",
"980000",92005,"5",1451342,"1",
"980070",75673,"1",1451342,"1",
"980070",75673,"2",1451342,"1",
"980070",75673,"3",1451342,"1",
"980070",75673,"4",1451342,"1",
"980070",75673,"5",1451342,"1",
"900030",21935,"1",1451391,"1",
"900030",6947,"2",1451391,"1",
"900030",14195,"3",1451391,"1",
"900030",6119,"4",1451391,"1",
"900030",16559,"5",1451391,"1",
"980000",21935,"1",1451391,"1",
"980000",6947,"2",1451391,"1",
"980000",14195,"3",1451391,"1",
"980000",6119,"4",1451391,"1",
"980000",16559,"5",1451391,"1",
"980070",21935,"1",1451391,"1",
"980070",6947,"2",1451391,"1",
"980070",14195,"3",1451391,"1",
"980070",6119,"4",1451391,"1",
"980070",16559,"5",1451391,"1",
"900030",14159,"1",1451392,"1",
"900030",9599,"2",1451392,"1",
"900030",8651,"3",1451392,"1",
"900030",12995,"4",1451392,"1",
"900030",23087,"5",1451392,"1",
"980000",14159,"1",1451392,"1",
"980000",9599,"2",1451392,"1",
"980000",8651,"3",1451392,"1",
"980000",12995,"4",1451392,"1",
"980000",23087,"5",1451392,"1",
"980070",14159,"1",1451392,"1",
"980070",9599,"2",1451392,"1",
"980070",8651,"3",1451392,"1",
"980070",12995,"4",1451392,"1",
"980070",23087,"5",1451392,"1",
"900000",50000,"1",1451411,"1",
"900000",50000,"2",1451411,"1",
"900000",50000,"3",1451411,"1",
"900000",50000,"4",1451411,"1",
"900000",50000,"5",1451411,"1",
"900160",6000,"1",1451411,"1",
"900160",6000,"2",1451411,"1",
"900160",6000,"3",1451411,"1",
"900160",6000,"4",1451411,"1",
"900160",6000,"5",1451411,"1",
"900190",-500,"1",1451411,"1",
"900190",-500,"2",1451411,"1",
"900190",-500,"3",1451411,"1",
"900190",-500,"4",1451411,"1",
"900190",-500,"5",1451411,"1",
"900210",3192,"1",1451411,"1",
"900210",3192,"2",1451411,"1",
"900210",3192,"3",1451411,"1",
"900210",3192,"4",1451411,"1",
"900210",3192,"5",1451411,"1",
"980000",58692,"1",1451411,"1",
"980000",58692,"2",1451411,"1",
"980000",58692,"3",1451411,"1",
"980000",58692,"4",1451411,"1",
"980000",58692,"5",1451411,"1",
"980070",61944,"1",1451411,"1",
"980070",61944,"2",1451411,"1",
"980070",61944,"3",1451411,"1",
"980070",61944,"4",1451411,"1",
"980070",61944,"5",1451411,"1",
"900000",50000,"1",1451412,"1",
"900000",50000,"2",1451412,"1",
"900000",50000,"3",1451412,"1",
"900000",50000,"4",1451412,"1",
"900000",50000,"5",1451412,"1",
"900160",6000,"1",1451412,"1",
"900160",6000,"2",1451412,"1",
"900160",6000,"3",1451412,"1",
"900160",6000,"4",1451412,"1",
"900160",6000,"5",1451412,"1",
"900190",-500,"1",1451412,"1",
"900190",-500,"2",1451412,"1",
"900190",-500,"3",1451412,"1",
"900190",-500,"4",1451412,"1",
"900190",-500,"5",1451412,"1",
"900210",3192,"1",1451412,"1",
"900210",3192,"2",1451412,"1",
"900210",3192,"3",1451412,"1",
"900210",3192,"4",1451412,"1",
"900210",3192,"5",1451412,"1",
"980000",58692,"1",1451412,"1",
"980000",58692,"2",1451412,"1",
"980000",58692,"3",1451412,"1",
"980000",58692,"4",1451412,"1",
"980000",58692,"5",1451412,"1",
"980070",61944,"1",1451412,"1",
"980070",61944,"2",1451412,"1",
"980070",61944,"3",1451412,"1",
"980070",61944,"4",1451412,"1",
"980070",61944,"5",1451412,"1",
"900000",20000,"1",1451421,"1",
"900000",20000,"2",1451421,"1",
"900000",20000,"3",1451421,"1",
"900000",20000,"4",1451421,"1",
"900000",20000,"5",1451421,"1",
"950002",2800,"1",1451421,"1",
"950002",2800,"2",1451421,"1",
"950002",2800,"3",1451421,"1",
"950002",2800,"4",1451421,"1",
"950002",2800,"5",1451421,"1",
"980000",20000,"1",1451421,"1",
"980000",20000,"2",1451421,"1",
"980000",20000,"3",1451421,"1",
"980000",20000,"4",1451421,"1",
"980000",20000,"5",1451421,"1",
"980070",21000,"1",1451421,"1",
"980070",21000,"2",1451421,"1",
"980070",21000,"3",1451421,"1",
"980070",21000,"4",1451421,"1",
"980070",21000,"5",1451421,"1",
"900000",20000,"1",1451422,"1",
"900000",20000,"2",1451422,"1",
"900000",20000,"3",1451422,"1",
"900000",20000,"4",1451422,"1",
"900000",20000,"5",1451422,"1",
"950002",2800,"1",1451422,"1",
"950002",2800,"2",1451422,"1",
"950002",2800,"3",1451422,"1",
"950002",2800,"4",1451422,"1",
"950002",2800,"5",1451422,"1",
"980000",20000,"1",1451422,"1",
"980000",20000,"2",1451422,"1",
"980000",20000,"3",1451422,"1",
"980000",20000,"4",1451422,"1",
"980000",20000,"5",1451422,"1",
"980070",21000,"1",1451422,"1",
"980070",21000,"2",1451422,"1",
"980070",21000,"3",1451422,"1",
"980070",21000,"4",1451422,"1",
"980070",21000,"5",1451422,"1",
"900030",37918,"1",1451461,"1",
"900030",37918,"2",1451461,"1",
"900030",37918,"3",1451461,"1",
"900030",37918,"4",1451461,"1",
"900030",37918,"5",1451461,"1",
"900170",991,"1",1451461,"1",
"900170",991,"2",1451461,"1",
"900170",991,"3",1451461,"1",
"900170",991,"4",1451461,"1",
"900170",991,"5",1451461,"1",
"900180",900,"1",1451461,"1",
"900180",900,"2",1451461,"1",
"900180",900,"3",1451461,"1",
"900180",900,"4",1451461,"1",
"900180",900,"5",1451461,"1",
"980000",39809,"1",1451461,"1",
"980000",39809,"2",1451461,"1",
"980000",39809,"3",1451461,"1",
"980000",39809,"4",1451461,"1",
"980000",39809,"5",1451461,"1",
"980070",39809,"1",1451461,"1",
"980070",39809,"2",1451461,"1",
"980070",39809,"3",1451461,"1",
"980070",39809,"4",1451461,"1",
"980070",39809,"5",1451461,"1",
"900030",37918,"1",1451462,"1",
"900030",37918,"2",1451462,"1",
"900030",37918,"3",1451462,"1",
"900030",37918,"4",1451462,"1",
"900030",37918,"5",1451462,"1",
"900170",991,"1",1451462,"1",
"900170",991,"2",1451462,"1",
"900170",991,"3",1451462,"1",
"900170",991,"4",1451462,"1",
"900170",991,"5",1451462,"1",
"900180",900,"1",1451462,"1",
"900180",900,"2",1451462,"1",
"900180",900,"3",1451462,"1",
"900180",900,"4",1451462,"1",
"900180",900,"5",1451462,"1",
"980000",39809,"1",1451462,"1",
"980000",39809,"2",1451462,"1",
"980000",39809,"3",1451462,"1",
"980000",39809,"4",1451462,"1",
"980000",39809,"5",1451462,"1",
"980070",39809,"1",1451462,"1",
"980070",39809,"2",1451462,"1",
"980070",39809,"3",1451462,"1",
"980070",39809,"4",1451462,"1",
"980070",39809,"5",1451462,"1",
"900000",138553,"1",1451491,"1",
"900000",128562,"2",1451491,"1",
"900000",107205,"3",1451491,"1",
"900000",136664,"4",1451491,"1",
"900000",88960,"5",1451491,"1",
"980000",138553,"1",1451491,"1",
"980000",128562,"2",1451491,"1",
"980000",107205,"3",1451491,"1",
"980000",136664,"4",1451491,"1",
"980000",88960,"5",1451491,"1",
"980070",138553,"1",1451491,"1",
"980070",128562,"2",1451491,"1",
"980070",107205,"3",1451491,"1",
"980070",136664,"4",1451491,"1",
"980070",88960,"5",1451491,"1",
"900000",103743,"1",1451492,"1",
"900000",79326,"2",1451492,"1",
"900000",126140,"3",1451492,"1",
"900000",135382,"4",1451492,"1",
"900000",141670,"5",1451492,"1",
"980000",103743,"1",1451492,"1",
"980000",79326,"2",1451492,"1",
"980000",126140,"3",1451492,"1",
"980000",135382,"4",1451492,"1",
"980000",141670,"5",1451492,"1",
"980070",103743,"1",1451492,"1",
"980070",79326,"2",1451492,"1",
"980070",126140,"3",1451492,"1",
"980070",135382,"4",1451492,"1",
"980070",141670,"5",1451492,"1",
"900000",65028,"1",1451532,"1",
"900000",65089,"2",1451532,"1",
"900000",85845,"3",1451532,"1",
"900000",76127,"4",1451532,"1",
"900000",89262,"5",1451532,"1",
"900180",2417,"1",1451532,"1",
"900180",200,"2",1451532,"1",
"900180",2,"3",1451532,"1",
"900180",2,"4",1451532,"1",
"900180",4169,"5",1451532,"1",
"980000",67445,"1",1451532,"1",
"980000",65289,"2",1451532,"1",
"980000",85847,"3",1451532,"1",
"980000",76129,"4",1451532,"1",
"980000",93431,"5",1451532,"1",
"980070",67445,"1",1451532,"1",
"980070",65289,"2",1451532,"1",
"980070",85847,"3",1451532,"1",
"980070",76129,"4",1451532,"1",
"980070",93431,"5",1451532,"1",
"900000",1443,"1",1451541,"1",
"900000",1443,"2",1451541,"1",
"900000",1443,"3",1451541,"1",
"900000",1443,"4",1451541,"1",
"900000",1443,"5",1451541,"1",
"900120",12000,"1",1451541,"1",
"900120",12000,"2",1451541,"1",
"900120",12000,"3",1451541,"1",
"900120",12000,"4",1451541,"1",
"900120",12000,"5",1451541,"1",
"900150",7200,"1",1451541,"1",
"900150",7200,"2",1451541,"1",
"900150",7200,"3",1451541,"1",
"900150",7200,"4",1451541,"1",
"900150",7200,"5",1451541,"1",
"950002",78,"1",1451541,"1",
"950002",78,"2",1451541,"1",
"950002",78,"3",1451541,"1",
"950002",78,"4",1451541,"1",
"950002",78,"5",1451541,"1",
"950012",9,"1",1451541,"1",
"950012",9,"2",1451541,"1",
"950012",9,"3",1451541,"1",
"950012",9,"4",1451541,"1",
"950012",9,"5",1451541,"1",
"980000",20643,"1",1451541,"1",
"980000",20643,"2",1451541,"1",
"980000",20643,"3",1451541,"1",
"980000",20643,"4",1451541,"1",
"980000",20643,"5",1451541,"1",
"980070",20556,"1",1451541,"1",
"980070",20556,"2",1451541,"1",
"980070",20556,"3",1451541,"1",
"980070",20556,"4",1451541,"1",
"980070",20556,"5",1451541,"1",
"900000",1443,"1",1451542,"1",
"900000",1443,"2",1451542,"1",
"900000",1443,"3",1451542,"1",
"900000",1443,"4",1451542,"1",
"900000",1443,"5",1451542,"1",
"900120",12000,"1",1451542,"1",
"900120",12000,"2",1451542,"1",
"900120",12000,"3",1451542,"1",
"900120",12000,"4",1451542,"1",
"900120",12000,"5",1451542,"1",
"900150",7200,"1",1451542,"1",
"900150",7200,"2",1451542,"1",
"900150",7200,"3",1451542,"1",
"900150",7200,"4",1451542,"1",
"900150",7200,"5",1451542,"1",
"950002",78,"1",1451542,"1",
"950002",78,"2",1451542,"1",
"950002",78,"3",1451542,"1",
"950002",78,"4",1451542,"1",
"950002",78,"5",1451542,"1",
"950012",9,"1",1451542,"1",
"950012",9,"2",1451542,"1",
"950012",9,"3",1451542,"1",
"950012",9,"4",1451542,"1",
"950012",9,"5",1451542,"1",
"980000",20643,"1",1451542,"1",
"980000",20643,"2",1451542,"1",
"980000",20643,"3",1451542,"1",
"980000",20643,"4",1451542,"1",
"980000",20643,"5",1451542,"1",
"980070",20556,"1",1451542,"1",
"980070",20556,"2",1451542,"1",
"980070",20556,"3",1451542,"1",
"980070",20556,"4",1451542,"1",
"980070",20556,"5",1451542,"1",
"900000",50000,"1",1451561,"1",
"900000",50000,"2",1451561,"1",
"900000",50000,"3",1451561,"1",
"900000",50000,"4",1451561,"1",
"900000",50000,"5",1451561,"1",
"900170",8000,"1",1451561,"1",
"900170",8000,"2",1451561,"1",
"900170",8000,"3",1451561,"1",
"900170",8000,"4",1451561,"1",
"900170",8000,"5",1451561,"1",
"900180",100,"1",1451561,"1",
"900180",100,"2",1451561,"1",
"900180",100,"3",1451561,"1",
"900180",100,"4",1451561,"1",
"900180",100,"5",1451561,"1",
"980000",58100,"1",1451561,"1",
"980000",58100,"2",1451561,"1",
"980000",58100,"3",1451561,"1",
"980000",58100,"4",1451561,"1",
"980000",58100,"5",1451561,"1",
"980070",58100,"1",1451561,"1",
"980070",58100,"2",1451561,"1",
"980070",58100,"3",1451561,"1",
"980070",58100,"4",1451561,"1",
"980070",58100,"5",1451561,"1",
"900000",50000,"1",1451562,"1",
"900000",50000,"2",1451562,"1",
"900000",50000,"3",1451562,"1",
"900000",50000,"4",1451562,"1",
"900000",50000,"5",1451562,"1",
"900170",8000,"1",1451562,"1",
"900170",8000,"2",1451562,"1",
"900170",8000,"3",1451562,"1",
"900170",8000,"4",1451562,"1",
"900170",8000,"5",1451562,"1",
"900180",100,"1",1451562,"1",
"900180",100,"2",1451562,"1",
"900180",100,"3",1451562,"1",
"900180",100,"4",1451562,"1",
"900180",100,"5",1451562,"1",
"980000",58100,"1",1451562,"1",
"980000",58100,"2",1451562,"1",
"980000",58100,"3",1451562,"1",
"980000",58100,"4",1451562,"1",
"980000",58100,"5",1451562,"1",
"980070",58100,"1",1451562,"1",
"980070",58100,"2",1451562,"1",
"980070",58100,"3",1451562,"1",
"980070",58100,"4",1451562,"1",
"980070",58100,"5",1451562,"1",
"900000",105600,"1",1451571,"1",
"900000",105600,"2",1451571,"1",
"900000",105600,"3",1451571,"1",
"900000",105600,"4",1451571,"1",
"900000",105600,"5",1451571,"1",
"980000",105600,"1",1451571,"1",
"980000",105600,"2",1451571,"1",
"980000",105600,"3",1451571,"1",
"980000",105600,"4",1451571,"1",
"980000",105600,"5",1451571,"1",
"980070",88800,"1",1451571,"1",
"980070",88800,"2",1451571,"1",
"980070",88800,"3",1451571,"1",
"980070",88800,"4",1451571,"1",
"980070",88800,"5",1451571,"1",
"900000",105600,"1",1451572,"1",
"900000",105600,"2",1451572,"1",
"900000",105600,"3",1451572,"1",
"900000",105600,"4",1451572,"1",
"900000",105600,"5",1451572,"1",
"980000",105600,"1",1451572,"1",
"980000",105600,"2",1451572,"1",
"980000",105600,"3",1451572,"1",
"980000",105600,"4",1451572,"1",
"980000",105600,"5",1451572,"1",
"980070",88800,"1",1451572,"1",
"980070",88800,"2",1451572,"1",
"980070",88800,"3",1451572,"1",
"980070",88800,"4",1451572,"1",
"980070",88800,"5",1451572,"1",
"900000",97235,"1",1451591,"1",
"900000",111115,"2",1451591,"1",
"900000",127665,"3",1451591,"1",
"900000",84013,"4",1451591,"1",
"900000",91621,"5",1451591,"1",
"980000",97235,"1",1451591,"1",
"980000",111115,"2",1451591,"1",
"980000",127665,"3",1451591,"1",
"980000",84013,"4",1451591,"1",
"980000",91621,"5",1451591,"1",
"980070",97235,"1",1451591,"1",
"980070",111115,"2",1451591,"1",
"980070",127665,"3",1451591,"1",
"980070",84013,"4",1451591,"1",
"980070",91621,"5",1451591,"1",
"900000",75905,"1",1451592,"1",
"900000",163633,"2",1451592,"1",
"900000",72836,"3",1451592,"1",
"900000",52244,"4",1451592,"1",
"900000",114474,"5",1451592,"1",
"980000",75905,"1",1451592,"1",
"980000",163633,"2",1451592,"1",
"980000",72836,"3",1451592,"1",
"980000",52244,"4",1451592,"1",
"980000",114474,"5",1451592,"1",
"980070",75905,"1",1451592,"1",
"980070",163633,"2",1451592,"1",
"980070",72836,"3",1451592,"1",
"980070",52244,"4",1451592,"1",
"980070",114474,"5",1451592,"1",
"800940",4544,"1",1451601,"1",
"800940",3948,"2",1451601,"1",
"800940",4211,"3",1451601,"1",
"800940",4251,"4",1451601,"1",
"800940",4123,"5",1451601,"1",
"900000",44700,"1",1451601,"1",
"900000",44700,"2",1451601,"1",
"900000",44700,"3",1451601,"1",
"900000",44700,"4",1451601,"1",
"900000",44700,"5",1451601,"1",
"900160",9697,"1",1451601,"1",
"900160",5801,"2",1451601,"1",
"900160",7522,"3",1451601,"1",
"900160",7787,"4",1451601,"1",
"900160",6945,"5",1451601,"1",
"980000",54397,"1",1451601,"1",
"980000",50501,"2",1451601,"1",
"980000",52222,"3",1451601,"1",
"980000",52487,"4",1451601,"1",
"980000",51645,"5",1451601,"1",
"980070",57597,"1",1451601,"1",
"980070",53701,"2",1451601,"1",
"980070",55422,"3",1451601,"1",
