"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"800940",1658,"3",1514602,"1",
"800940",1658,"4",1514602,"1",
"800940",1658,"5",1514602,"1",
"900000",24000,"1",1514602,"1",
"900000",24000,"2",1514602,"1",
"900000",24000,"3",1514602,"1",
"900000",24000,"4",1514602,"1",
"900000",24000,"5",1514602,"1",
"900160",-1165,"1",1514602,"1",
"900160",-1165,"2",1514602,"1",
"900160",-1165,"3",1514602,"1",
"900160",-1165,"4",1514602,"1",
"900160",-1165,"5",1514602,"1",
"980000",22835,"1",1514602,"1",
"980000",22835,"2",1514602,"1",
"980000",22835,"3",1514602,"1",
"980000",22835,"4",1514602,"1",
"980000",22835,"5",1514602,"1",
"980070",23792,"1",1514602,"1",
"980070",23792,"2",1514602,"1",
"980070",23792,"3",1514602,"1",
"980070",23792,"4",1514602,"1",
"980070",23792,"5",1514602,"1",
"900000",48000,"1",1514612,"1",
"900000",48000,"2",1514612,"1",
"900000",48000,"3",1514612,"1",
"900000",48000,"4",1514612,"1",
"900000",48000,"5",1514612,"1",
"900210",13000,"1",1514612,"1",
"900210",13000,"2",1514612,"1",
"900210",13000,"3",1514612,"1",
"900210",13000,"4",1514612,"1",
"900210",13000,"5",1514612,"1",
"980000",61000,"1",1514612,"1",
"980000",61000,"2",1514612,"1",
"980000",61000,"3",1514612,"1",
"980000",61000,"4",1514612,"1",
"980000",61000,"5",1514612,"1",
"980070",67361,"1",1514612,"1",
"980070",67361,"2",1514612,"1",
"980070",67361,"3",1514612,"1",
"980070",67361,"4",1514612,"1",
"980070",67361,"5",1514612,"1",
"900000",46000,"1",1514622,"1",
"900000",46000,"2",1514622,"1",
"900000",46000,"3",1514622,"1",
"900000",46000,"4",1514622,"1",
"900000",46000,"5",1514622,"1",
"900150",6804,"1",1514622,"1",
"900150",6804,"2",1514622,"1",
"900150",6804,"3",1514622,"1",
"900150",6804,"4",1514622,"1",
"900150",6804,"5",1514622,"1",
"900210",115,"1",1514622,"1",
"900210",115,"2",1514622,"1",
"900210",115,"3",1514622,"1",
"900210",115,"4",1514622,"1",
"900210",115,"5",1514622,"1",
"980000",52919,"1",1514622,"1",
"980000",52919,"2",1514622,"1",
"980000",52919,"3",1514622,"1",
"980000",52919,"4",1514622,"1",
"980000",52919,"5",1514622,"1",
"980070",52919,"1",1514622,"1",
"980070",52919,"2",1514622,"1",
"980070",52919,"3",1514622,"1",
"980070",52919,"4",1514622,"1",
"980070",52919,"5",1514622,"1",
"800940",804,"1",1514661,"1",
"800940",1071,"2",1514661,"1",
"800940",1530,"3",1514661,"1",
"800940",1010,"4",1514661,"1",
"800940",1710,"5",1514661,"1",
"900000",505,"1",1514661,"1",
"900000",3995,"2",1514661,"1",
"900000",10000,"3",1514661,"1",
"900000",3203,"4",1514661,"1",
"900000",12354,"5",1514661,"1",
"900030",11518,"1",1514661,"1",
"900030",11518,"2",1514661,"1",
"900030",11518,"3",1514661,"1",
"900030",11518,"4",1514661,"1",
"900030",11518,"5",1514661,"1",
"900160",5000,"1",1514661,"1",
"900160",5000,"2",1514661,"1",
"900160",5000,"3",1514661,"1",
"900160",5000,"4",1514661,"1",
"900160",5000,"5",1514661,"1",
"980000",17023,"1",1514661,"1",
"980000",20513,"2",1514661,"1",
"980000",26518,"3",1514661,"1",
"980000",19721,"4",1514661,"1",
"980000",28872,"5",1514661,"1",
"980070",17023,"1",1514661,"1",
"980070",20513,"2",1514661,"1",
"980070",26518,"3",1514661,"1",
"980070",19721,"4",1514661,"1",
"980070",28872,"5",1514661,"1",
"800940",2315,"1",1514662,"1",
"800940",2077,"2",1514662,"1",
"800940",995,"3",1514662,"1",
"800940",1871,"4",1514662,"1",
"800940",2552,"5",1514662,"1",
"900000",20261,"1",1514662,"1",
"900000",17144,"2",1514662,"1",
"900000",3000,"3",1514662,"1",
"900000",14454,"4",1514662,"1",
"900000",23366,"5",1514662,"1",
"900030",11518,"1",1514662,"1",
"900030",11518,"2",1514662,"1",
"900030",11518,"3",1514662,"1",
"900030",11518,"4",1514662,"1",
"900030",11518,"5",1514662,"1",
"900160",5000,"1",1514662,"1",
"900160",5000,"2",1514662,"1",
"900160",5000,"3",1514662,"1",
"900160",5000,"4",1514662,"1",
"900160",5000,"5",1514662,"1",
"980000",36779,"1",1514662,"1",
"980000",33662,"2",1514662,"1",
"980000",19518,"3",1514662,"1",
"980000",30972,"4",1514662,"1",
"980000",39884,"5",1514662,"1",
"980070",36779,"1",1514662,"1",
"980070",33662,"2",1514662,"1",
"980070",19518,"3",1514662,"1",
"980070",30972,"4",1514662,"1",
"980070",39884,"5",1514662,"1",
"900000",114585,"1",1514691,"1",
"900000",100700,"2",1514691,"1",
"900000",104178,"3",1514691,"1",
"900000",101866,"4",1514691,"1",
"900000",100072,"5",1514691,"1",
"980000",114585,"1",1514691,"1",
"980000",100700,"2",1514691,"1",
"980000",104178,"3",1514691,"1",
"980000",101866,"4",1514691,"1",
"980000",100072,"5",1514691,"1",
"980070",116395,"1",1514691,"1",
"980070",102510,"2",1514691,"1",
"980070",105988,"3",1514691,"1",
"980070",103676,"4",1514691,"1",
"980070",101882,"5",1514691,"1",
"900000",113272,"1",1514692,"1",
"900000",108723,"2",1514692,"1",
"900000",111990,"3",1514692,"1",
"900000",98611,"4",1514692,"1",
"900000",104434,"5",1514692,"1",
"980000",113272,"1",1514692,"1",
"980000",108723,"2",1514692,"1",
"980000",111990,"3",1514692,"1",
"980000",98611,"4",1514692,"1",
"980000",104434,"5",1514692,"1",
"980070",115082,"1",1514692,"1",
"980070",110533,"2",1514692,"1",
"980070",113800,"3",1514692,"1",
"980070",100421,"4",1514692,"1",
"980070",106244,"5",1514692,"1",
"900000",81000,"1",1514771,"1",
"900000",81000,"2",1514771,"1",
"900000",81000,"3",1514771,"1",
"900000",81000,"4",1514771,"1",
"900000",81000,"5",1514771,"1",
"980000",81000,"1",1514771,"1",
"980000",81000,"2",1514771,"1",
"980000",81000,"3",1514771,"1",
"980000",81000,"4",1514771,"1",
"980000",81000,"5",1514771,"1",
"980070",81000,"1",1514771,"1",
"980070",81000,"2",1514771,"1",
"980070",81000,"3",1514771,"1",
"980070",81000,"4",1514771,"1",
"980070",81000,"5",1514771,"1",
"900000",81000,"1",1514772,"1",
"900000",81000,"2",1514772,"1",
"900000",81000,"3",1514772,"1",
"900000",81000,"4",1514772,"1",
"900000",81000,"5",1514772,"1",
"980000",81000,"1",1514772,"1",
"980000",81000,"2",1514772,"1",
"980000",81000,"3",1514772,"1",
"980000",81000,"4",1514772,"1",
"980000",81000,"5",1514772,"1",
"980070",81000,"1",1514772,"1",
"980070",81000,"2",1514772,"1",
"980070",81000,"3",1514772,"1",
"980070",81000,"4",1514772,"1",
"980070",81000,"5",1514772,"1",
"900000",23000,"1",1514811,"1",
"900000",23000,"2",1514811,"1",
"900000",23000,"3",1514811,"1",
"900000",23000,"4",1514811,"1",
"900000",23000,"5",1514811,"1",
"980000",23000,"1",1514811,"1",
"980000",23000,"2",1514811,"1",
"980000",23000,"3",1514811,"1",
"980000",23000,"4",1514811,"1",
"980000",23000,"5",1514811,"1",
"980070",26000,"1",1514811,"1",
"980070",26000,"2",1514811,"1",
"980070",26000,"3",1514811,"1",
"980070",26000,"4",1514811,"1",
"980070",26000,"5",1514811,"1",
"900000",23000,"1",1514812,"1",
"900000",23000,"2",1514812,"1",
"900000",23000,"3",1514812,"1",
"900000",23000,"4",1514812,"1",
"900000",23000,"5",1514812,"1",
"980000",23000,"1",1514812,"1",
"980000",23000,"2",1514812,"1",
"980000",23000,"3",1514812,"1",
"980000",23000,"4",1514812,"1",
"980000",23000,"5",1514812,"1",
"980070",26000,"1",1514812,"1",
"980070",26000,"2",1514812,"1",
"980070",26000,"3",1514812,"1",
"980070",26000,"4",1514812,"1",
"980070",26000,"5",1514812,"1",
"900090",801,"1",1514821,"1",
"900090",829,"2",1514821,"1",
"900090",942,"3",1514821,"1",
"900090",210,"4",1514821,"1",
"900090",731,"5",1514821,"1",
"980000",801,"1",1514821,"1",
"980000",829,"2",1514821,"1",
"980000",942,"3",1514821,"1",
"980000",210,"4",1514821,"1",
"980000",731,"5",1514821,"1",
"980070",801,"1",1514821,"1",
"980070",829,"2",1514821,"1",
"980070",942,"3",1514821,"1",
"980070",210,"4",1514821,"1",
"980070",731,"5",1514821,"1",
"900090",853,"1",1514822,"1",
"900090",631,"2",1514822,"1",
"900090",449,"3",1514822,"1",
"900090",856,"4",1514822,"1",
"900090",496,"5",1514822,"1",
"980000",853,"1",1514822,"1",
"980000",631,"2",1514822,"1",
"980000",449,"3",1514822,"1",
"980000",856,"4",1514822,"1",
"980000",496,"5",1514822,"1",
"980070",853,"1",1514822,"1",
"980070",631,"2",1514822,"1",
"980070",449,"3",1514822,"1",
"980070",856,"4",1514822,"1",
"980070",496,"5",1514822,"1",
"900030",11532,"1",1514831,"1",
"900030",17976,"2",1514831,"1",
"900030",4956,"3",1514831,"1",
"900030",23148,"4",1514831,"1",
"900030",13644,"5",1514831,"1",
"900170",1114,"1",1514831,"1",
"900170",4128,"2",1514831,"1",
"900170",213,"3",1514831,"1",
"900170",8753,"4",1514831,"1",
"900170",8474,"5",1514831,"1",
"980000",12646,"1",1514831,"1",
"980000",22104,"2",1514831,"1",
"980000",5169,"3",1514831,"1",
