"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1482521,"800940",1938,,"1"
1482521,"900000",41915,,"1"
1482521,"900160",1,,"1"
1482521,"950001",-200,,"1"
1482521,"980000",41916,,"1"
1482521,"980010",2,,"1"
1482521,"980020",30,,"1"
1482521,"980030",2,,"1"
1482521,"980040",2,,"1"
1482521,"980070",42116,,"1"
1482521,"980210",100,,"1"
1482521,"980260",100,,"1"
1482521,"980281",100,,"1"
1482521,"980285",100,,"1"
1482521,"980310",100,,"1"
1482521,"980330",100,,"1"
1482522,"800940",1861,,"1"
1482522,"900000",41645,,"1"
1482522,"900160",1,,"1"
1482522,"950001",-200,,"1"
1482522,"980000",41646,,"1"
1482522,"980010",2,,"1"
1482522,"980020",30,,"1"
1482522,"980030",2,,"1"
1482522,"980040",2,,"1"
1482522,"980070",41846,,"1"
1482522,"980210",100,,"1"
1482522,"980260",100,,"1"
1482522,"980281",100,,"1"
1482522,"980285",100,,"1"
1482522,"980310",100,,"1"
1482522,"980330",100,,"1"
1482541,"900000",62000,,"1"
1482541,"950001",-5000,,"1"
1482541,"950011",-200,,"1"
1482541,"980000",62000,,"1"
1482541,"980010",5,,"1"
1482541,"980020",49,,"1"
1482541,"980030",1,,"1"
1482541,"980040",2,,"1"
1482541,"980050",3,,"1"
1482541,"980070",67200,,"1"
1482541,"980090",100,,"1"
1482541,"980210",100,,"1"
1482541,"980230",100,,"1"
1482541,"980281",100,,"1"
1482541,"980286",100,,"1"
1482541,"980310",100,,"1"
1482541,"980330",100,,"1"
1482542,"900000",62000,,"1"
1482542,"950001",-5000,,"1"
1482542,"950011",-200,,"1"
1482542,"980000",62000,,"1"
1482542,"980010",5,,"1"
1482542,"980020",49,,"1"
1482542,"980030",1,,"1"
1482542,"980040",2,,"1"
1482542,"980050",3,,"1"
1482542,"980070",67200,,"1"
1482542,"980090",100,,"1"
1482542,"980210",100,,"1"
1482542,"980230",100,,"1"
1482542,"980281",100,,"1"
1482542,"980286",100,,"1"
1482542,"980310",100,,"1"
1482542,"980330",100,,"1"
1482551,"900000",90000,,"1"
1482551,"950001",-3000,,"1"
1482551,"950011",-500,,"1"
1482551,"980000",90000,,"1"
1482551,"980010",1,,"1"
1482551,"980020",27,,"1"
1482551,"980030",1,,"1"
1482551,"980040",1,,"1"
1482551,"980070",93500,,"1"
1482551,"980220",100,,"1"
1482551,"980260",100,,"1"
1482551,"980281",100,,"1"
1482551,"980286",100,,"1"
1482551,"980310",100,,"1"
1482551,"980330",100,,"1"
1482552,"900000",90000,,"1"
1482552,"950001",-3000,,"1"
1482552,"950011",-500,,"1"
1482552,"980000",90000,,"1"
1482552,"980010",1,,"1"
1482552,"980020",27,,"1"
1482552,"980030",1,,"1"
1482552,"980040",1,,"1"
1482552,"980070",93500,,"1"
1482552,"980220",100,,"1"
1482552,"980260",100,,"1"
1482552,"980281",100,,"1"
1482552,"980286",100,,"1"
1482552,"980310",100,,"1"
1482552,"980330",100,,"1"
1482571,"900000",40000,,"1"
1482571,"900030",13318,,"1"
1482571,"950001",-1000,,"1"
1482571,"950011",-300,,"1"
1482571,"980000",53318,,"1"
1482571,"980010",6,,"1"
1482571,"980020",32,,"1"
1482571,"980030",1,,"1"
1482571,"980040",1,,"1"
1482571,"980050",1,,"1"
1482571,"980060",2,,"1"
1482571,"980070",54618,,"1"
1482571,"980220",100,,"1"
1482571,"980260",100,,"1"
1482571,"980281",100,,"1"
1482571,"980285",100,,"1"
1482571,"980290",100,,"1"
1482571,"980330",100,,"1"
1482572,"900000",40000,,"1"
1482572,"900030",13318,,"1"
1482572,"950001",-1000,,"1"
1482572,"950011",-300,,"1"
1482572,"980000",53318,,"1"
1482572,"980010",6,,"1"
1482572,"980020",32,,"1"
1482572,"980030",1,,"1"
1482572,"980040",1,,"1"
1482572,"980050",1,,"1"
1482572,"980060",2,,"1"
1482572,"980070",54618,,"1"
1482572,"980220",100,,"1"
1482572,"980260",100,,"1"
1482572,"980281",100,,"1"
1482572,"980285",100,,"1"
1482572,"980290",100,,"1"
1482572,"980330",100,,"1"
1482581,"800910",2549,,"1"
1482581,"900000",130000,,"1"
1482581,"900180",10,,"1"
1482581,"950003",7000,,"1"
1482581,"950013",800,,"1"
1482581,"980000",130010,,"1"
1482581,"980010",3,,"1"
1482581,"980020",35,,"1"
1482581,"980030",2,,"1"
1482581,"980040",2,,"1"
1482581,"980050",1,,"1"
1482581,"980070",122210,,"1"
1482581,"980220",100,,"1"
1482581,"980260",100,,"1"
1482581,"980281",100,,"1"
1482581,"980286",100,,"1"
1482581,"980310",100,,"1"
1482581,"980330",100,,"1"
1482582,"800910",2549,,"1"
1482582,"900000",130000,,"1"
1482582,"900180",10,,"1"
1482582,"950003",7000,,"1"
1482582,"950013",800,,"1"
1482582,"980000",130010,,"1"
1482582,"980010",3,,"1"
1482582,"980020",35,,"1"
1482582,"980030",2,,"1"
1482582,"980040",2,,"1"
1482582,"980050",1,,"1"
1482582,"980070",122210,,"1"
1482582,"980220",100,,"1"
1482582,"980260",100,,"1"
1482582,"980281",100,,"1"
1482582,"980286",100,,"1"
1482582,"980310",100,,"1"
1482582,"980330",100,,"1"
1482591,"800910",8000,,"1"
1482591,"800940",10512,"T","1"
1482591,"900000",200000,,"1"
1482591,"900090",7200,,"1"
1482591,"900160",30000,,"1"
1482591,"900180",4000,,"1"
1482591,"900190",10000,,"1"
1482591,"980000",251200,,"1"
1482591,"980010",2,,"1"
1482591,"980020",53,,"1"
1482591,"980030",2,,"1"
1482591,"980040",3,,"1"
1482591,"980060",1,,"1"
1482591,"980070",251200,,"1"
1482591,"980090",100,,"1"
1482591,"980220",100,,"1"
1482591,"980230",100,,"1"
1482591,"980281",100,,"1"
1482591,"980286",100,,"1"
1482591,"980310",100,,"1"
1482591,"980330",100,,"1"
1482592,"800910",8000,,"1"
1482592,"800940",10512,"T","1"
1482592,"900000",200000,,"1"
1482592,"900090",7200,,"1"
1482592,"900160",30000,,"1"
1482592,"900180",4000,,"1"
1482592,"900190",10000,,"1"
1482592,"980000",251200,,"1"
1482592,"980010",2,,"1"
1482592,"980020",53,,"1"
1482592,"980030",2,,"1"
1482592,"980040",3,,"1"
1482592,"980060",1,,"1"
1482592,"980070",251200,,"1"
1482592,"980090",100,,"1"
1482592,"980220",100,,"1"
1482592,"980230",100,,"1"
1482592,"980281",100,,"1"
1482592,"980286",100,,"1"
1482592,"980310",100,,"1"
1482592,"980330",100,,"1"
1482611,"900030",12226,,"1"
1482611,"900170",4300,,"1"
1482611,"900180",159,,"1"
1482611,"950001",-1500,,"1"
1482611,"950013",32,,"1"
1482611,"980000",16685,,"1"
1482611,"980010",2,,"1"
1482611,"980020",76,,"1"
1482611,"980040",1,,"1"
1482611,"980060",2,,"1"
1482611,"980070",18153,,"1"
1482611,"980090",100,,"1"
1482611,"980220",100,,"1"
1482611,"980240",100,,"1"
1482611,"980281",100,,"1"
1482611,"980286",100,,"1"
1482611,"980300",100,,"1"
1482611,"980330",100,,"1"
1482612,"900030",12226,,"1"
1482612,"900170",4300,,"1"
1482612,"900180",82,,"1"
1482612,"950001",-1500,,"1"
1482612,"950013",32,,"1"
1482612,"980000",16608,,"1"
1482612,"980010",2,,"1"
1482612,"980020",76,,"1"
1482612,"980040",1,,"1"
1482612,"980060",2,,"1"
1482612,"980070",18076,,"1"
1482612,"980090",100,,"1"
1482612,"980220",100,,"1"
1482612,"980240",100,,"1"
1482612,"980281",100,,"1"
1482612,"980286",100,,"1"
1482612,"980300",100,,"1"
1482612,"980330",100,,"1"
1482621,"900000",62846,,"1"
1482621,"900180",68,,"1"
1482621,"900200",45460,,"1"
1482621,"950001",-4000,,"1"
1482621,"950011",-1000,,"1"
1482621,"980000",108373,,"1"
1482621,"980010",1,,"1"
1482621,"980020",26,,"1"
1482621,"980030",1,,"1"
1482621,"980040",1,,"1"
1482621,"980070",113373,,"1"
1482621,"980090",100,,"1"
1482621,"980220",100,,"1"
1482621,"980240",100,,"1"
1482621,"980281",100,,"1"
1482621,"980286",100,,"1"
1482621,"980310",100,,"1"
1482621,"980330",100,,"1"
1482622,"900000",52814,,"1"
1482622,"900180",91,,"1"
1482622,"900200",10775,,"1"
1482622,"950001",-4000,,"1"
1482622,"950011",-1000,,"1"
1482622,"980000",63680,,"1"
1482622,"980010",1,,"1"
1482622,"980020",26,,"1"
1482622,"980030",1,,"1"
1482622,"980040",1,,"1"
1482622,"980070",68680,,"1"
1482622,"980090",100,,"1"
1482622,"980220",100,,"1"
1482622,"980240",100,,"1"
1482622,"980281",100,,"1"
1482622,"980286",100,,"1"
1482622,"980310",100,,"1"
1482622,"980330",100,,"1"
1482651,"800931",3818,,"1"
1482651,"800932",300,,"1"
1482651,"900000",42000,,"1"
1482651,"900160",40927,,"1"
1482651,"980000",82927,,"1"
