"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1323781,"800940",3825,,"1"
1323781,"900000",50000,,"1"
1323781,"900030",7679,,"1"
1323781,"980000",57679,,"1"
1323781,"980010",2,,"1"
1323781,"980020",50,,"1"
1323781,"980030",1,,"1"
1323781,"980040",1,,"1"
1323781,"980060",1,,"1"
1323781,"980070",57679,,"1"
1323781,"980210",100,,"1"
1323781,"980260",100,,"1"
1323781,"980281",100,,"1"
1323781,"980285",100,,"1"
1323781,"980300",100,,"1"
1323781,"980330",100,,"1"
1323782,"800940",3825,,"1"
1323782,"900000",50000,,"1"
1323782,"900030",7679,,"1"
1323782,"980000",57679,,"1"
1323782,"980010",2,,"1"
1323782,"980020",50,,"1"
1323782,"980030",1,,"1"
1323782,"980040",1,,"1"
1323782,"980060",1,,"1"
1323782,"980070",57679,,"1"
1323782,"980210",100,,"1"
1323782,"980260",100,,"1"
1323782,"980281",100,,"1"
1323782,"980285",100,,"1"
1323782,"980300",100,,"1"
1323782,"980330",100,,"1"
1323792,"900030",10907,,"1"
1323792,"980000",10907,,"1"
1323792,"980010",1,,"1"
1323792,"980020",78,,"1"
1323792,"980040",1,,"1"
1323792,"980060",1,,"1"
1323792,"980070",10907,,"1"
1323792,"980090",100,,"1"
1323792,"980220",100,,"1"
1323792,"980240",100,,"1"
1323792,"980281",100,,"1"
1323792,"980285",100,,"1"
1323792,"980310",100,,"1"
1323792,"980330",100,,"1"
1323821,"800940",995,,"1"
1323821,"900000",13000,,"1"
1323821,"980000",13000,,"1"
1323821,"980010",2,,"1"
1323821,"980020",47,,"1"
1323821,"980030",1,,"1"
1323821,"980070",13000,,"1"
1323821,"980220",100,,"1"
1323821,"980260",100,,"1"
1323821,"980281",100,,"1"
1323821,"980285",100,,"1"
1323821,"980290",100,,"1"
1323822,"800940",995,,"1"
1323822,"900000",13000,,"1"
1323822,"980000",13000,,"1"
1323822,"980010",2,,"1"
1323822,"980020",47,,"1"
1323822,"980030",1,,"1"
1323822,"980070",13000,,"1"
1323822,"980220",100,,"1"
1323822,"980260",100,,"1"
1323822,"980281",100,,"1"
1323822,"980285",100,,"1"
1323822,"980290",100,,"1"
1323842,"800940",23592,"T","1"
1323842,"900000",450559,"T","1"
1323842,"900080",784,,"1"
1323842,"980000",451343,"T","1"
1323842,"980010",6,,"1"
1323842,"980020",44,,"1"
1323842,"980030",3,,"1"
1323842,"980040",3,,"1"
1323842,"980050",3,,"1"
1323842,"980070",451343,"T","1"
1323842,"980090",100,,"1"
1323842,"980210",100,,"1"
1323842,"980240",100,,"1"
1323842,"980281",100,,"1"
1323842,"980286",100,,"1"
1323842,"980310",100,,"1"
1323842,"980330",100,,"1"
1323851,"800940",4068,,"1"
1323851,"900000",53180,,"1"
1323851,"950002",2400,,"1"
1323851,"950012",1600,,"1"
1323851,"980000",53180,,"1"
1323851,"980010",2,,"1"
1323851,"980020",36,,"1"
1323851,"980030",2,,"1"
1323851,"980070",49180,,"1"
1323851,"980220",100,,"1"
1323851,"980260",100,,"1"
1323851,"980270",100,,"1"
1323851,"980286",100,,"1"
1323851,"980310",100,,"1"
1323852,"800940",4078,,"1"
1323852,"900000",53312,,"1"
1323852,"950002",2400,,"1"
1323852,"950012",1600,,"1"
1323852,"980000",53312,,"1"
1323852,"980010",2,,"1"
1323852,"980020",36,,"1"
1323852,"980030",2,,"1"
1323852,"980070",49312,,"1"
1323852,"980220",100,,"1"
1323852,"980260",100,,"1"
1323852,"980270",100,,"1"
1323852,"980286",100,,"1"
1323852,"980310",100,,"1"
1323861,"800700",10,,"1"
1323861,"800932",16000,,"1"
1323861,"800940",8188,,"1"
1323861,"900000",115000,,"1"
1323861,"900010",-2000,,"1"
1323861,"900050",3000,,"1"
1323861,"900080",2000,,"1"
1323861,"950001",-5000,,"1"
1323861,"950002",23469,,"1"
1323861,"950011",-600,,"1"
1323861,"950012",9388,,"1"
1323861,"980000",118000,,"1"
1323861,"980010",4,,"1"
1323861,"980020",41,,"1"
1323861,"980030",1,,"1"
1323861,"980040",2,,"1"
1323861,"980050",2,,"1"
1323861,"980070",90743,,"1"
1323861,"980090",100,,"1"
1323861,"980210",100,,"1"
1323861,"980240",100,,"1"
1323861,"980282",100,,"1"
1323861,"980286",100,,"1"
1323861,"980310",100,,"1"
1323861,"980330",100,,"1"
1323862,"800700",10,,"1"
1323862,"800932",16000,,"1"
1323862,"800940",8188,,"1"
1323862,"900000",115000,,"1"
1323862,"900010",-2000,,"1"
1323862,"900050",3000,,"1"
1323862,"900080",2000,,"1"
1323862,"950001",-5000,,"1"
1323862,"950002",23469,,"1"
1323862,"950011",-600,,"1"
1323862,"950012",9388,,"1"
1323862,"980000",118000,,"1"
1323862,"980010",4,,"1"
1323862,"980020",41,,"1"
1323862,"980030",1,,"1"
1323862,"980040",2,,"1"
1323862,"980050",2,,"1"
1323862,"980070",90743,,"1"
1323862,"980090",100,,"1"
1323862,"980210",100,,"1"
1323862,"980240",100,,"1"
1323862,"980282",100,,"1"
1323862,"980286",100,,"1"
1323862,"980310",100,,"1"
1323862,"980330",100,,"1"
1323871,"800940",8639,,"1"
1323871,"900000",125000,,"1"
1323871,"900050",3000,,"1"
1323871,"900080",18,,"1"
1323871,"950001",-9000,,"1"
1323871,"950011",-1000,,"1"
1323871,"980000",128018,,"1"
1323871,"980010",1,,"1"
1323871,"980020",29,,"1"
1323871,"980030",1,,"1"
1323871,"980040",1,,"1"
1323871,"980070",138018,,"1"
1323871,"980090",100,,"1"
1323871,"980220",100,,"1"
1323871,"980230",100,,"1"
1323871,"980281",100,,"1"
1323871,"980286",100,,"1"
1323871,"980310",100,,"1"
1323871,"980330",100,,"1"
1323872,"800940",8639,,"1"
1323872,"900000",125000,,"1"
1323872,"900050",3000,,"1"
1323872,"900080",18,,"1"
1323872,"950001",-9000,,"1"
1323872,"950011",-1000,,"1"
1323872,"980000",128018,,"1"
1323872,"980010",1,,"1"
1323872,"980020",29,,"1"
1323872,"980030",1,,"1"
1323872,"980040",1,,"1"
1323872,"980070",138018,,"1"
1323872,"980090",100,,"1"
1323872,"980220",100,,"1"
1323872,"980230",100,,"1"
1323872,"980281",100,,"1"
1323872,"980286",100,,"1"
1323872,"980310",100,,"1"
1323872,"980330",100,,"1"
1323881,"900030",4199,,"1"
1323881,"900040",17000,,"1"
1323881,"950001",-3000,,"1"
1323881,"980000",21199,,"1"
1323881,"980010",1,,"1"
1323881,"980020",87,"T","1"
1323881,"980060",1,,"1"
1323881,"980070",24199,,"1"
1323881,"980090",100,,"1"
1323881,"980220",100,,"1"
1323881,"980230",100,,"1"
1323881,"980281",100,,"1"
1323881,"980286",100,,"1"
1323881,"980310",100,,"1"
1323882,"900030",4199,,"1"
1323882,"900040",17000,,"1"
1323882,"950001",-3000,,"1"
1323882,"980000",21199,,"1"
1323882,"980010",1,,"1"
1323882,"980020",87,"T","1"
1323882,"980060",1,,"1"
1323882,"980070",24199,,"1"
1323882,"980090",100,,"1"
1323882,"980220",100,,"1"
1323882,"980230",100,,"1"
1323882,"980281",100,,"1"
1323882,"980286",100,,"1"
1323882,"980310",100,,"1"
1323901,"900030",14664,,"1"
1323901,"980000",14664,,"1"
1323901,"980010",1,,"1"
1323901,"980020",68,,"1"
1323901,"980040",1,,"1"
1323901,"980060",1,,"1"
1323901,"980070",14664,,"1"
1323901,"980090",100,,"1"
1323901,"980210",100,,"1"
1323901,"980230",100,,"1"
1323901,"980281",100,,"1"
1323901,"980286",100,,"1"
1323901,"980290",100,,"1"
1323901,"980330",100,,"1"
1323902,"900030",14664,,"1"
1323902,"980000",14664,,"1"
1323902,"980010",1,,"1"
1323902,"980020",68,,"1"
1323902,"980040",1,,"1"
1323902,"980060",1,,"1"
1323902,"980070",14664,,"1"
1323902,"980090",100,,"1"
1323902,"980210",100,,"1"
1323902,"980230",100,,"1"
1323902,"980281",100,,"1"
1323902,"980286",100,,"1"
1323902,"980290",100,,"1"
1323902,"980330",100,,"1"
1323911,"800940",9742,"T","1"
1323911,"900000",198426,"T","1"
1323911,"980000",198426,"T","1"
1323911,"980010",2,,"1"
1323911,"980020",64,,"1"
1323911,"980030",1,,"1"
1323911,"980040",2,,"1"
1323911,"980070",198426,"T","1"
1323911,"980090",100,,"1"
1323911,"980210",100,,"1"
1323911,"980240",100,,"1"
1323911,"980281",100,,"1"
1323911,"980286",100,,"1"
1323911,"980310",100,,"1"
1323911,"980330",100,,"1"
1323912,"800940",9742,"T","1"
1323912,"900000",198426,"T","1"
1323912,"980000",198426,"T","1"
1323912,"980010",2,,"1"
1323912,"980020",64,,"1"
1323912,"980030",1,,"1"
1323912,"980040",2,,"1"
1323912,"980070",198426,"T","1"
1323912,"980090",100,,"1"
1323912,"980210",100,,"1"
1323912,"980240",100,,"1"
1323912,"980281",100,,"1"
1323912,"980286",100,,"1"
1323912,"980310",100,,"1"
1323912,"980330",100,,"1"
1323921,"800940",31,,"1"
1323921,"900000",400,,"1"
1323921,"900030",15563,,"1"
1323921,"900080",704,,"1"
1323921,"900132",500,,"1"
1323921,"910040",1325,,"1"
1323921,"950001",-2000,,"1"
1323921,"980000",17167,,"1"
1323921,"980010",1,,"1"
1323921,"980020",76,,"1"
1323921,"980030",1,,"1"
1323921,"980040",1,,"1"
1323921,"980060",1,,"1"
1323921,"980070",19167,,"1"
1323921,"980090",100,,"1"
1323921,"980220",100,,"1"
1323921,"980230",100,,"1"
1323921,"980281",100,,"1"
1323921,"980286",100,,"1"
1323921,"980310",100,,"1"
1323921,"980330",100,,"1"
1323922,"800940",31,,"1"
1323922,"900000",400,,"1"
1323922,"900030",15563,,"1"
1323922,"900080",704,,"1"
1323922,"900132",500,,"1"
1323922,"910040",1325,,"1"
1323922,"950001",-2000,,"1"
1323922,"980000",17167,,"1"
1323922,"980010",1,,"1"
1323922,"980020",76,,"1"
1323922,"980030",1,,"1"
1323922,"980040",1,,"1"
1323922,"980060",1,,"1"
1323922,"980070",19167,,"1"
1323922,"980090",100,,"1"
1323922,"980220",100,,"1"
1323922,"980230",100,,"1"
1323922,"980281",100,,"1"
1323922,"980286",100,,"1"
1323922,"980310",100,,"1"
1323922,"980330",100,,"1"
1323931,"800940",1683,,"1"
1323931,"900010",11000,,"1"
1323931,"900090",8376,,"1"
1323931,"900131",35,,"1"
1323931,"900150",1924,,"1"
1323931,"980000",21335,,"1"
1323931,"980010",4,,"1"
1323931,"980020",46,,"1"
1323931,"980030",1,,"1"
1323931,"980040",2,,"1"
1323931,"980050",2,,"1"
1323931,"980070",21335,,"1"
1323931,"980220",100,,"1"
1323931,"980260",100,,"1"
1323931,"980281",100,,"1"
1323931,"980286",100,,"1"
1323931,"980300",100,,"1"
1323931,"980330",100,,"1"
1323932,"800940",1683,,"1"
1323932,"900010",11000,,"1"
1323932,"900090",8376,,"1"
1323932,"900131",35,,"1"
1323932,"900150",1924,,"1"
1323932,"980000",21335,,"1"
1323932,"980010",4,,"1"
1323932,"980020",46,,"1"
1323932,"980030",1,,"1"
1323932,"980040",2,,"1"
1323932,"980050",2,,"1"
1323932,"980070",21335,,"1"
1323932,"980220",100,,"1"
1323932,"980260",100,,"1"
1323932,"980281",100,,"1"
1323932,"980286",100,,"1"
1323932,"980300",100,,"1"
1323932,"980330",100,,"1"
1323951,"900030",13283,,"1"
1323951,"950001",-700,,"1"
1323951,"980000",13283,,"1"
1323951,"980010",1,,"1"
1323951,"980020",66,,"1"
1323951,"980060",1,,"1"
1323951,"980070",13983,,"1"
1323951,"980220",100,,"1"
1323951,"980260",100,,"1"
1323951,"980281",100,,"1"
1323951,"980285",100,,"1"
1323951,"980310",100,,"1"
1323952,"900030",13283,,"1"
1323952,"950001",-700,,"1"
1323952,"980000",13283,,"1"
1323952,"980010",1,,"1"
1323952,"980020",66,,"1"
1323952,"980060",1,,"1"
1323952,"980070",13983,,"1"
1323952,"980220",100,,"1"
1323952,"980260",100,,"1"
1323952,"980281",100,,"1"
1323952,"980285",100,,"1"
1323952,"980310",100,,"1"
1323961,"800932",12000,,"1"
1323961,"800940",7574,,"1"
1323961,"900000",99000,,"1"
1323961,"900040",56000,,"1"
1323961,"950002",7914,,"1"
1323961,"950012",2690,,"1"
1323961,"980000",155000,,"1"
1323961,"980010",2,,"1"
1323961,"980020",65,,"1"
1323961,"980030",2,,"1"
1323961,"980040",2,,"1"
1323961,"980060",2,,"1"
1323961,"980070",144396,,"1"
1323961,"980090",100,,"1"
1323961,"980220",100,,"1"
1323961,"980240",100,,"1"
1323961,"980281",100,,"1"
1323961,"980286",100,,"1"
1323961,"980310",100,,"1"
1323961,"980330",100,,"1"
1323962,"800932",12000,,"1"
1323962,"800940",7574,,"1"
1323962,"900000",99000,,"1"
1323962,"900040",56000,,"1"
1323962,"950002",7914,,"1"
1323962,"950012",2690,,"1"
1323962,"980000",155000,,"1"
1323962,"980010",2,,"1"
1323962,"980020",65,,"1"
1323962,"980030",2,,"1"
1323962,"980040",2,,"1"
1323962,"980060",2,,"1"
1323962,"980070",144396,,"1"
1323962,"980090",100,,"1"
1323962,"980220",100,,"1"
1323962,"980240",100,,"1"
1323962,"980281",100,,"1"
1323962,"980286",100,,"1"
1323962,"980310",100,,"1"
1323962,"980330",100,,"1"
1323981,"800910",1503,,"1"
1323981,"800931",1867,,"1"
1323981,"800932",3000,,"1"
1323981,"800940",2142,,"1"
1323981,"900000",28000,,"1"
1323981,"900030",35122,,"1"
1323981,"900040",72777,"T","1"
1323981,"900080",2170,,"1"
1323981,"950001",-822,,"1"
1323981,"950002",2800,,"1"
1323981,"950012",1406,,"1"
1323981,"980000",138069,"T","1"
1323981,"980010",2,,"1"
1323981,"980020",68,,"1"
1323981,"980030",1,,"1"
1323981,"980040",2,,"1"
1323981,"980060",2,,"1"
1323981,"980070",134685,"T","1"
1323981,"980090",100,,"1"
1323981,"980220",100,,"1"
1323981,"980240",100,,"1"
1323981,"980281",100,,"1"
1323981,"980286",100,,"1"
1323981,"980310",100,,"1"
1323981,"980330",100,,"1"
1323982,"800910",1503,,"1"
1323982,"800931",1867,,"1"
1323982,"800932",3000,,"1"
1323982,"800940",2142,,"1"
1323982,"900000",28000,,"1"
1323982,"900030",35122,,"1"
1323982,"900040",72777,"T","1"
1323982,"900080",2170,,"1"
1323982,"950001",-822,,"1"
1323982,"950002",2800,,"1"
1323982,"950012",1406,,"1"
1323982,"980000",138069,"T","1"
1323982,"980010",2,,"1"
1323982,"980020",68,,"1"
1323982,"980030",1,,"1"
1323982,"980040",2,,"1"
1323982,"980060",2,,"1"
1323982,"980070",134685,"T","1"
1323982,"980090",100,,"1"
1323982,"980220",100,,"1"
1323982,"980240",100,,"1"
1323982,"980281",100,,"1"
1323982,"980286",100,,"1"
1323982,"980310",100,,"1"
1323982,"980330",100,,"1"
1324011,"800931",1393,,"1"
1324011,"800940",1492,,"1"
1324011,"900000",19500,,"1"
1324011,"900030",15407,,"1"
1324011,"900040",17400,,"1"
1324011,"950001",-1100,,"1"
1324011,"980000",52307,,"1"
1324011,"980010",1,,"1"
1324011,"980020",70,,"1"
1324011,"980030",1,,"1"
1324011,"980040",2,,"1"
1324011,"980060",1,,"1"
1324011,"980070",53407,,"1"
1324011,"980090",100,,"1"
1324011,"980220",100,,"1"
1324011,"980230",100,,"1"
1324011,"980281",100,,"1"
1324011,"980286",100,,"1"
1324011,"980310",100,,"1"
1324011,"980330",100,,"1"
1324012,"800931",1393,,"1"
1324012,"800940",1492,,"1"
1324012,"900000",19500,,"1"
1324012,"900030",15407,,"1"
1324012,"900040",17400,,"1"
1324012,"950001",-1100,,"1"
1324012,"980000",52307,,"1"
1324012,"980010",1,,"1"
1324012,"980020",70,,"1"
1324012,"980030",1,,"1"
1324012,"980040",2,,"1"
1324012,"980060",1,,"1"
1324012,"980070",53407,,"1"
1324012,"980090",100,,"1"
1324012,"980220",100,,"1"
1324012,"980230",100,,"1"
1324012,"980281",100,,"1"
1324012,"980286",100,,"1"
1324012,"980310",100,,"1"
1324012,"980330",100,,"1"
1324031,"800940",5738,,"1"
1324031,"900000",75000,,"1"
1324031,"980000",75000,,"1"
1324031,"980010",3,,"1"
1324031,"980020",47,,"1"
1324031,"980030",2,,"1"
1324031,"980040",2,,"1"
1324031,"980050",1,,"1"
1324031,"980070",75000,,"1"
1324031,"980090",100,,"1"
1324031,"980210",100,,"1"
1324031,"980230",100,,"1"
1324031,"980282",100,,"1"
1324031,"980286",100,,"1"
1324031,"980300",100,,"1"
1324031,"980330",100,,"1"
1324032,"800940",5738,,"1"
1324032,"900000",75000,,"1"
1324032,"980000",75000,,"1"
1324032,"980010",3,,"1"
1324032,"980020",47,,"1"
1324032,"980030",2,,"1"
1324032,"980040",2,,"1"
1324032,"980050",1,,"1"
1324032,"980070",75000,,"1"
1324032,"980090",100,,"1"
1324032,"980210",100,,"1"
1324032,"980230",100,,"1"
1324032,"980282",100,,"1"
1324032,"980286",100,,"1"
1324032,"980300",100,,"1"
1324032,"980330",100,,"1"
1324071,"800932",20000,,"1"
1324071,"800940",9742,"T","1"
1324071,"900000",58695,,"1"
1324071,"900010",12000,,"1"
1324071,"900030",22515,,"1"
1324071,"900040",4000,,"1"
1324071,"900080",4500,,"1"
1324071,"950011",-300,,"1"
1324071,"980000",101710,,"1"
1324071,"980010",2,,"1"
1324071,"980020",80,,"1"
1324071,"980030",1,,"1"
1324071,"980040",2,,"1"
1324071,"980060",2,,"1"
1324071,"980070",102010,,"1"
1324071,"980090",100,,"1"
1324071,"980210",100,,"1"
1324071,"980240",100,,"1"
1324071,"980281",100,,"1"
1324071,"980286",100,,"1"
1324071,"980310",100,,"1"
1324071,"980330",100,,"1"
1324072,"800932",20000,,"1"
1324072,"800940",4474,,"1"
1324072,"900000",34485,,"1"
1324072,"900010",12000,,"1"
1324072,"900030",22515,,"1"
1324072,"900040",4000,,"1"
1324072,"900080",4500,,"1"
1324072,"950011",-300,,"1"
1324072,"980000",77500,,"1"
1324072,"980010",2,,"1"
1324072,"980020",80,,"1"
1324072,"980030",1,,"1"
1324072,"980040",2,,"1"
1324072,"980060",2,,"1"
1324072,"980070",77800,,"1"
1324072,"980090",100,,"1"
1324072,"980210",100,,"1"
1324072,"980240",100,,"1"
1324072,"980281",100,,"1"
1324072,"980286",100,,"1"
1324072,"980310",100,,"1"
1324072,"980330",100,,"1"
1324091,"800940",8415,,"1"
1324091,"900000",110000,,"1"
1324091,"910010",500,,"1"
1324091,"910020",297,,"1"
1324091,"950003",123,,"1"
1324091,"980000",110000,,"1"
1324091,"980010",4,,"1"
1324091,"980020",40,,"1"
1324091,"980030",2,,"1"
1324091,"980040",3,,"1"
1324091,"980050",2,,"1"
1324091,"980070",109877,,"1"
1324091,"980090",100,,"1"
1324091,"980220",100,,"1"
1324091,"980230",100,,"1"
1324091,"980281",100,,"1"
1324091,"980286",100,,"1"
1324091,"980310",100,,"1"
1324091,"980330",100,,"1"
1324092,"800940",8415,,"1"
1324092,"900000",110000,,"1"
1324092,"910010",500,,"1"
1324092,"910020",297,,"1"
1324092,"950003",123,,"1"
1324092,"980000",110000,,"1"
1324092,"980010",4,,"1"
1324092,"980020",40,,"1"
1324092,"980030",2,,"1"
1324092,"980040",3,,"1"
1324092,"980050",2,,"1"
1324092,"980070",109877,,"1"
1324092,"980090",100,,"1"
1324092,"980220",100,,"1"
1324092,"980230",100,,"1"
1324092,"980281",100,,"1"
1324092,"980286",100,,"1"
1324092,"980310",100,,"1"
1324092,"980330",100,,"1"
1324101,"800931",4700,,"1"
1324101,"800940",3090,,"1"
1324101,"900000",40383,,"1"
1324101,"950001",-1725,,"1"
1324101,"950002",1923,,"1"
1324101,"950022",249,,"1"
1324101,"980000",40383,,"1"
1324101,"980010",4,,"1"
1324101,"980020",53,,"1"
1324101,"980030",2,,"1"
1324101,"980040",3,,"1"
1324101,"980050",1,,"1"
1324101,"980070",39936,,"1"
1324101,"980090",100,,"1"
1324101,"980220",100,,"1"
1324101,"980230",100,,"1"
1324101,"980281",100,,"1"
1324101,"980285",100,,"1"
1324101,"980290",100,,"1"
1324101,"980330",100,,"1"
1324102,"800931",4700,,"1"
1324102,"800940",3091,,"1"
1324102,"900000",40403,,"1"
1324102,"950001",-1725,,"1"
1324102,"950002",1923,,"1"
1324102,"950022",249,,"1"
1324102,"980000",40403,,"1"
1324102,"980010",4,,"1"
1324102,"980020",53,,"1"
1324102,"980030",2,,"1"
1324102,"980040",3,,"1"
1324102,"980050",1,,"1"
1324102,"980070",39956,,"1"
1324102,"980090",100,,"1"
1324102,"980220",100,,"1"
1324102,"980230",100,,"1"
1324102,"980281",100,,"1"
1324102,"980285",100,,"1"
1324102,"980290",100,,"1"
1324102,"980330",100,,"1"
1324111,"800940",1785,,"1"
1324111,"900000",23333,,"1"
1324111,"900080",300,,"1"
1324111,"980000",23633,,"1"
1324111,"980010",3,,"1"
1324111,"980020",31,,"1"
1324111,"980030",1,,"1"
1324111,"980040",2,,"1"
1324111,"980050",1,,"1"
1324111,"980070",23633,,"1"
1324111,"980220",100,,"1"
1324111,"980260",100,,"1"
1324111,"980283",100,,"1"
1324111,"980286",100,,"1"
1324111,"980310",100,,"1"
1324111,"980330",100,,"1"
1324112,"800940",1706,,"1"
1324112,"900000",22301,,"1"
1324112,"900080",300,,"1"
1324112,"980000",22601,,"1"
1324112,"980010",3,,"1"
1324112,"980020",31,,"1"
1324112,"980030",1,,"1"
1324112,"980040",2,,"1"
1324112,"980050",1,,"1"
