"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"900100",1425,"3",1292562,"1",
"900100",1425,"4",1292562,"1",
"900100",1425,"5",1292562,"1",
"900150",1644,"1",1292562,"1",
"900150",1644,"2",1292562,"1",
"900150",1644,"3",1292562,"1",
"900150",1644,"4",1292562,"1",
"900150",1644,"5",1292562,"1",
"980000",11109,"1",1292562,"1",
"980000",11109,"2",1292562,"1",
"980000",11109,"3",1292562,"1",
"980000",11109,"4",1292562,"1",
"980000",11109,"5",1292562,"1",
"980070",11109,"1",1292562,"1",
"980070",11109,"2",1292562,"1",
"980070",11109,"3",1292562,"1",
"980070",11109,"4",1292562,"1",
"980070",11109,"5",1292562,"1",
"800940",8863,"1",1292572,"1",
"800940",3398,"2",1292572,"1",
"800940",9832,"3",1292572,"1",
"800940",6275,"4",1292572,"1",
"800940",10304,"5",1292572,"1",
"900000",115853,"1",1292572,"1",
"900000",44413,"2",1292572,"1",
"900000",128518,"3",1292572,"1",
"900000",82038,"4",1292572,"1",
"900000",134696,"5",1292572,"1",
"980000",115853,"1",1292572,"1",
"980000",44413,"2",1292572,"1",
"980000",128518,"3",1292572,"1",
"980000",82038,"4",1292572,"1",
"980000",134696,"5",1292572,"1",
"980070",115853,"1",1292572,"1",
"980070",44413,"2",1292572,"1",
"980070",128518,"3",1292572,"1",
"980070",82038,"4",1292572,"1",
"980070",134696,"5",1292572,"1",
"800940",918,"1",1292581,"1",
"800940",918,"2",1292581,"1",
"800940",918,"3",1292581,"1",
"800940",918,"4",1292581,"1",
"800940",918,"5",1292581,"1",
"900000",12000,"1",1292581,"1",
"900000",12000,"2",1292581,"1",
"900000",12000,"3",1292581,"1",
"900000",12000,"4",1292581,"1",
"900000",12000,"5",1292581,"1",
"900120",138,"1",1292581,"1",
"900120",138,"2",1292581,"1",
"900120",138,"3",1292581,"1",
"900120",138,"4",1292581,"1",
"900120",138,"5",1292581,"1",
"900150",8016,"1",1292581,"1",
"900150",8016,"2",1292581,"1",
"900150",8016,"3",1292581,"1",
"900150",8016,"4",1292581,"1",
"900150",8016,"5",1292581,"1",
"980000",20154,"1",1292581,"1",
"980000",20154,"2",1292581,"1",
"980000",20154,"3",1292581,"1",
"980000",20154,"4",1292581,"1",
"980000",20154,"5",1292581,"1",
"980070",20154,"1",1292581,"1",
"980070",20154,"2",1292581,"1",
"980070",20154,"3",1292581,"1",
"980070",20154,"4",1292581,"1",
"980070",20154,"5",1292581,"1",
"800940",918,"1",1292582,"1",
"800940",918,"2",1292582,"1",
"800940",918,"3",1292582,"1",
"800940",918,"4",1292582,"1",
"800940",918,"5",1292582,"1",
"900000",12000,"1",1292582,"1",
"900000",12000,"2",1292582,"1",
"900000",12000,"3",1292582,"1",
"900000",12000,"4",1292582,"1",
"900000",12000,"5",1292582,"1",
"900120",138,"1",1292582,"1",
"900120",138,"2",1292582,"1",
"900120",138,"3",1292582,"1",
"900120",138,"4",1292582,"1",
"900120",138,"5",1292582,"1",
"900150",8016,"1",1292582,"1",
"900150",8016,"2",1292582,"1",
"900150",8016,"3",1292582,"1",
"900150",8016,"4",1292582,"1",
"900150",8016,"5",1292582,"1",
"980000",20154,"1",1292582,"1",
"980000",20154,"2",1292582,"1",
"980000",20154,"3",1292582,"1",
"980000",20154,"4",1292582,"1",
"980000",20154,"5",1292582,"1",
"980070",20154,"1",1292582,"1",
"980070",20154,"2",1292582,"1",
"980070",20154,"3",1292582,"1",
"980070",20154,"4",1292582,"1",
"980070",20154,"5",1292582,"1",
"800940",1445,"1",1292591,"1",
"800940",1250,"2",1292591,"1",
"800940",1240,"3",1292591,"1",
"800940",1148,"4",1292591,"1",
"800940",1433,"5",1292591,"1",
"900000",18894,"1",1292591,"1",
"900000",16335,"2",1292591,"1",
"900000",16206,"3",1292591,"1",
"900000",15008,"4",1292591,"1",
"900000",18737,"5",1292591,"1",
"980000",18894,"1",1292591,"1",
"980000",16335,"2",1292591,"1",
"980000",16206,"3",1292591,"1",
"980000",15008,"4",1292591,"1",
"980000",18737,"5",1292591,"1",
"980070",18894,"1",1292591,"1",
"980070",16335,"2",1292591,"1",
"980070",16206,"3",1292591,"1",
"980070",15008,"4",1292591,"1",
"980070",18737,"5",1292591,"1",
"800940",1523,"1",1292592,"1",
"800940",1267,"2",1292592,"1",
"800940",1209,"3",1292592,"1",
"800940",1295,"4",1292592,"1",
"800940",1182,"5",1292592,"1",
"900000",19912,"1",1292592,"1",
"900000",16567,"2",1292592,"1",
"900000",15808,"3",1292592,"1",
"900000",16926,"4",1292592,"1",
"900000",15456,"5",1292592,"1",
"980000",19912,"1",1292592,"1",
"980000",16567,"2",1292592,"1",
"980000",15808,"3",1292592,"1",
"980000",16926,"4",1292592,"1",
"980000",15456,"5",1292592,"1",
"980070",19912,"1",1292592,"1",
"980070",16567,"2",1292592,"1",
"980070",15808,"3",1292592,"1",
"980070",16926,"4",1292592,"1",
"980070",15456,"5",1292592,"1",
"800940",230,"1",1292601,"1",
"800940",230,"2",1292601,"1",
"800940",230,"3",1292601,"1",
"800940",230,"4",1292601,"1",
"800940",230,"5",1292601,"1",
"900000",3000,"1",1292601,"1",
"900000",3000,"2",1292601,"1",
"900000",3000,"3",1292601,"1",
"900000",3000,"4",1292601,"1",
"900000",3000,"5",1292601,"1",
"900090",8088,"1",1292601,"1",
"900090",8088,"2",1292601,"1",
"900090",8088,"3",1292601,"1",
"900090",8088,"4",1292601,"1",
"900090",8088,"5",1292601,"1",
"900100",15600,"1",1292601,"1",
"900100",15600,"2",1292601,"1",
"900100",15600,"3",1292601,"1",
"900100",15600,"4",1292601,"1",
"900100",15600,"5",1292601,"1",
"900150",9984,"1",1292601,"1",
"900150",9984,"2",1292601,"1",
"900150",9984,"3",1292601,"1",
"900150",9984,"4",1292601,"1",
"900150",9984,"5",1292601,"1",
"980000",36672,"1",1292601,"1",
"980000",36672,"2",1292601,"1",
"980000",36672,"3",1292601,"1",
"980000",36672,"4",1292601,"1",
"980000",36672,"5",1292601,"1",
"980070",36672,"1",1292601,"1",
"980070",36672,"2",1292601,"1",
"980070",36672,"3",1292601,"1",
"980070",36672,"4",1292601,"1",
"980070",36672,"5",1292601,"1",
"800940",230,"1",1292602,"1",
"800940",230,"2",1292602,"1",
"800940",230,"3",1292602,"1",
"800940",230,"4",1292602,"1",
"800940",230,"5",1292602,"1",
"900000",3000,"1",1292602,"1",
"900000",3000,"2",1292602,"1",
"900000",3000,"3",1292602,"1",
"900000",3000,"4",1292602,"1",
"900000",3000,"5",1292602,"1",
"900090",8088,"1",1292602,"1",
"900090",8088,"2",1292602,"1",
"900090",8088,"3",1292602,"1",
"900090",8088,"4",1292602,"1",
"900090",8088,"5",1292602,"1",
"900100",15600,"1",1292602,"1",
"900100",15600,"2",1292602,"1",
"900100",15600,"3",1292602,"1",
"900100",15600,"4",1292602,"1",
"900100",15600,"5",1292602,"1",
"900150",9984,"1",1292602,"1",
"900150",9984,"2",1292602,"1",
"900150",9984,"3",1292602,"1",
"900150",9984,"4",1292602,"1",
"900150",9984,"5",1292602,"1",
"980000",36672,"1",1292602,"1",
"980000",36672,"2",1292602,"1",
"980000",36672,"3",1292602,"1",
"980000",36672,"4",1292602,"1",
"980000",36672,"5",1292602,"1",
"980070",36672,"1",1292602,"1",
"980070",36672,"2",1292602,"1",
"980070",36672,"3",1292602,"1",
"980070",36672,"4",1292602,"1",
"980070",36672,"5",1292602,"1",
"800940",4514,"1",1292612,"1",
"800940",4514,"2",1292612,"1",
"800940",4514,"3",1292612,"1",
"800940",4514,"4",1292612,"1",
"800940",4514,"5",1292612,"1",
"900000",59000,"1",1292612,"1",
"900000",59000,"2",1292612,"1",
"900000",59000,"3",1292612,"1",
"900000",59000,"4",1292612,"1",
"900000",59000,"5",1292612,"1",
"950002",6966,"1",1292612,"1",
"950002",6966,"2",1292612,"1",
"950002",6966,"3",1292612,"1",
"950002",6966,"4",1292612,"1",
"950002",6966,"5",1292612,"1",
"980000",59000,"1",1292612,"1",
"980000",59000,"2",1292612,"1",
"980000",59000,"3",1292612,"1",
"980000",59000,"4",1292612,"1",
"980000",59000,"5",1292612,"1",
"980070",54534,"1",1292612,"1",
"980070",54534,"2",1292612,"1",
"980070",54534,"3",1292612,"1",
"980070",54534,"4",1292612,"1",
"980070",54534,"5",1292612,"1",
"800940",2527,"1",1292641,"1",
"800940",2706,"2",1292641,"1",
"800940",2687,"3",1292641,"1",
"800940",2514,"4",1292641,"1",
"800940",2413,"5",1292641,"1",
"900000",33030,"1",1292641,"1",
"900000",35369,"2",1292641,"1",
"900000",35123,"3",1292641,"1",
"900000",32858,"4",1292641,"1",
"900000",31539,"5",1292641,"1",
"980000",33030,"1",1292641,"1",
"980000",35369,"2",1292641,"1",
"980000",35123,"3",1292641,"1",
"980000",32858,"4",1292641,"1",
"980000",31539,"5",1292641,"1",
"980070",33970,"1",1292641,"1",
"980070",36309,"2",1292641,"1",
"980070",36063,"3",1292641,"1",
"980070",33798,"4",1292641,"1",
"980070",32479,"5",1292641,"1",
"800940",2396,"1",1292642,"1",
"800940",2902,"2",1292642,"1",
"800940",2742,"3",1292642,"1",
"800940",2621,"4",1292642,"1",
"800940",2862,"5",1292642,"1",
"900000",31325,"1",1292642,"1",
"900000",37938,"2",1292642,"1",
"900000",35843,"3",1292642,"1",
"900000",34262,"4",1292642,"1",
"900000",37406,"5",1292642,"1",
"980000",31325,"1",1292642,"1",
"980000",37938,"2",1292642,"1",
"980000",35843,"3",1292642,"1",
"980000",34262,"4",1292642,"1",
"980000",37406,"5",1292642,"1",
"980070",32265,"1",1292642,"1",
"980070",38878,"2",1292642,"1",
"980070",36783,"3",1292642,"1",
"980070",35202,"4",1292642,"1",
"980070",38346,"5",1292642,"1",
"900030",14291,"1",1292651,"1",
"900030",14291,"2",1292651,"1",
"900030",14291,"3",1292651,"1",
"900030",14291,"4",1292651,"1",
"900030",14291,"5",1292651,"1",
"900040",28993,"1",1292651,"1",
"900040",28993,"2",1292651,"1",
"900040",28993,"3",1292651,"1",
"900040",28993,"4",1292651,"1",
"900040",28993,"5",1292651,"1",
"900050",299,"1",1292651,"1",
"900050",166,"2",1292651,"1",
"900050",87,"3",1292651,"1",
"900050",74,"4",1292651,"1",
"900050",926,"5",1292651,"1",
"900080",12,"1",1292651,"1",
"900080",12,"2",1292651,"1",
"900080",12,"3",1292651,"1",
"900080",12,"4",1292651,"1",
"900080",12,"5",1292651,"1",
"980000",43595,"1",1292651,"1",
"980000",43462,"2",1292651,"1",
"980000",43383,"3",1292651,"1",
"980000",43370,"4",1292651,"1",
"980000",44222,"5",1292651,"1",
"980070",42607,"1",1292651,"1",
"980070",42474,"2",1292651,"1",
"980070",42395,"3",1292651,"1",
"980070",42382,"4",1292651,"1",
"980070",43234,"5",1292651,"1",
"900030",14291,"1",1292652,"1",
"900030",14291,"2",1292652,"1",
"900030",14291,"3",1292652,"1",
"900030",14291,"4",1292652,"1",
"900030",14291,"5",1292652,"1",
"900040",28993,"1",1292652,"1",
"900040",28993,"2",1292652,"1",
"900040",28993,"3",1292652,"1",
"900040",28993,"4",1292652,"1",
"900040",28993,"5",1292652,"1",
"900050",924,"1",1292652,"1",
"900050",191,"2",1292652,"1",
"900050",33,"3",1292652,"1",
"900050",51,"4",1292652,"1",
"900050",170,"5",1292652,"1",
"900080",12,"1",1292652,"1",
"900080",12,"2",1292652,"1",
"900080",12,"3",1292652,"1",
"900080",12,"4",1292652,"1",
"900080",12,"5",1292652,"1",
"980000",44220,"1",1292652,"1",
"980000",43487,"2",1292652,"1",
"980000",43329,"3",1292652,"1",
"980000",43347,"4",1292652,"1",
"980000",43466,"5",1292652,"1",
"980070",43232,"1",1292652,"1",
"980070",42499,"2",1292652,"1",
"980070",42341,"3",1292652,"1",
"980070",42359,"4",1292652,"1",
"980070",42478,"5",1292652,"1",
"900030",5100,"1",1292661,"1",
"900030",16800,"2",1292661,"1",
"900030",12804,"3",1292661,"1",
"900030",26892,"4",1292661,"1",
"900030",13224,"5",1292661,"1",
"900040",3742,"1",1292661,"1",
"900040",1711,"2",1292661,"1",
"900040",4182,"3",1292661,"1",
"900040",901,"4",1292661,"1",
"900040",117,"5",1292661,"1",
"980000",8842,"1",1292661,"1",
"980000",18511,"2",1292661,"1",
"980000",16986,"3",1292661,"1",
"980000",27793,"4",1292661,"1",
"980000",13341,"5",1292661,"1",
"980070",8842,"1",1292661,"1",
"980070",18511,"2",1292661,"1",
"980070",16986,"3",1292661,"1",
"980070",27793,"4",1292661,"1",
"980070",13341,"5",1292661,"1",
"800940",2525,"1",1292671,"1",
"800940",2525,"2",1292671,"1",
"800940",2525,"3",1292671,"1",
"800940",2525,"4",1292671,"1",
"800940",2525,"5",1292671,"1",
"900000",33000,"1",1292671,"1",
"900000",33000,"2",1292671,"1",
"900000",33000,"3",1292671,"1",
"900000",33000,"4",1292671,"1",
"900000",33000,"5",1292671,"1",
"900100",1500,"1",1292671,"1",
"900100",1500,"2",1292671,"1",
"900100",1500,"3",1292671,"1",
"900100",1500,"4",1292671,"1",
"900100",1500,"5",1292671,"1",
"950002",2061,"1",1292671,"1",
"950002",2061,"2",1292671,"1",
"950002",2061,"3",1292671,"1",
"950002",2061,"4",1292671,"1",
"950002",2061,"5",1292671,"1",
"980000",34500,"1",1292671,"1",
"980000",34500,"2",1292671,"1",
"980000",34500,"3",1292671,"1",
"980000",34500,"4",1292671,"1",
"980000",34500,"5",1292671,"1",
"980070",35439,"1",1292671,"1",
"980070",35439,"2",1292671,"1",
"980070",35439,"3",1292671,"1",
"980070",35439,"4",1292671,"1",
"980070",35439,"5",1292671,"1",
"800940",2525,"1",1292672,"1",
"800940",2525,"2",1292672,"1",
"800940",2525,"3",1292672,"1",
"800940",2525,"4",1292672,"1",
"800940",2525,"5",1292672,"1",
"900000",33000,"1",1292672,"1",
"900000",33000,"2",1292672,"1",
"900000",33000,"3",1292672,"1",
"900000",33000,"4",1292672,"1",
"900000",33000,"5",1292672,"1",
"900100",1500,"1",1292672,"1",
"900100",1500,"2",1292672,"1",
"900100",1500,"3",1292672,"1",
"900100",1500,"4",1292672,"1",
"900100",1500,"5",1292672,"1",
"950002",2061,"1",1292672,"1",
"950002",2061,"2",1292672,"1",
"950002",2061,"3",1292672,"1",
"950002",2061,"4",1292672,"1",
"950002",2061,"5",1292672,"1",
"980000",34500,"1",1292672,"1",
"980000",34500,"2",1292672,"1",
"980000",34500,"3",1292672,"1",
"980000",34500,"4",1292672,"1",
"980000",34500,"5",1292672,"1",
"980070",35439,"1",1292672,"1",
"980070",35439,"2",1292672,"1",
"980070",35439,"3",1292672,"1",
"980070",35439,"4",1292672,"1",
"980070",35439,"5",1292672,"1",
"800940",2754,"1",1292681,"1",
"800940",2754,"2",1292681,"1",
"800940",2754,"3",1292681,"1",
"800940",2754,"4",1292681,"1",
"800940",2754,"5",1292681,"1",
"900000",36000,"1",1292681,"1",
"900000",36000,"2",1292681,"1",
"900000",36000,"3",1292681,"1",
"900000",36000,"4",1292681,"1",
"900000",36000,"5",1292681,"1",
"980000",36000,"1",1292681,"1",
"980000",36000,"2",1292681,"1",
"980000",36000,"3",1292681,"1",
"980000",36000,"4",1292681,"1",
"980000",36000,"5",1292681,"1",
"980070",37500,"1",1292681,"1",
"980070",37500,"2",1292681,"1",
"980070",37500,"3",1292681,"1",
"980070",37500,"4",1292681,"1",
"980070",37500,"5",1292681,"1",
"800940",2754,"1",1292682,"1",
"800940",2754,"2",1292682,"1",
"800940",2754,"3",1292682,"1",
"800940",2754,"4",1292682,"1",
"800940",2754,"5",1292682,"1",
"900000",36000,"1",1292682,"1",
"900000",36000,"2",1292682,"1",
"900000",36000,"3",1292682,"1",
"900000",36000,"4",1292682,"1",
"900000",36000,"5",1292682,"1",
"980000",36000,"1",1292682,"1",
"980000",36000,"2",1292682,"1",
"980000",36000,"3",1292682,"1",
"980000",36000,"4",1292682,"1",
"980000",36000,"5",1292682,"1",
"980070",37500,"1",1292682,"1",
"980070",37500,"2",1292682,"1",
"980070",37500,"3",1292682,"1",
"980070",37500,"4",1292682,"1",
"980070",37500,"5",1292682,"1",
"800940",8415,"1",1292701,"1",
"800940",8415,"2",1292701,"1",
"800940",8415,"3",1292701,"1",
"800940",8415,"4",1292701,"1",
"800940",8415,"5",1292701,"1",
"900000",110000,"1",1292701,"1",
"900000",110000,"2",1292701,"1",
"900000",110000,"3",1292701,"1",
"900000",110000,"4",1292701,"1",
"900000",110000,"5",1292701,"1",
"900080",200,"1",1292701,"1",
"900080",200,"2",1292701,"1",
"900080",200,"3",1292701,"1",
"900080",200,"4",1292701,"1",
"900080",200,"5",1292701,"1",
"950002",13363,"1",1292701,"1",
"950002",13363,"2",1292701,"1",
"950002",13363,"3",1292701,"1",
"950002",13363,"4",1292701,"1",
"950002",13363,"5",1292701,"1",
"950012",5605,"1",1292701,"1",
"950012",5605,"2",1292701,"1",
"950012",5605,"3",1292701,"1",
"950012",5605,"4",1292701,"1",
"950012",5605,"5",1292701,"1",
"980000",110200,"1",1292701,"1",
"980000",110200,"2",1292701,"1",
"980000",110200,"3",1292701,"1",
"980000",110200,"4",1292701,"1",
"980000",110200,"5",1292701,"1",
"980070",88607,"1",1292701,"1",
"980070",88607,"2",1292701,"1",
"980070",88607,"3",1292701,"1",
"980070",88607,"4",1292701,"1",
"980070",88607,"5",1292701,"1",
"800940",8415,"1",1292702,"1",
"800940",8415,"2",1292702,"1",
"800940",8415,"3",1292702,"1",
"800940",8415,"4",1292702,"1",
"800940",8415,"5",1292702,"1",
"900000",110000,"1",1292702,"1",
"900000",110000,"2",1292702,"1",
"900000",110000,"3",1292702,"1",
"900000",110000,"4",1292702,"1",
"900000",110000,"5",1292702,"1",
"900080",200,"1",1292702,"1",
"900080",200,"2",1292702,"1",
"900080",200,"3",1292702,"1",
"900080",200,"4",1292702,"1",
"900080",200,"5",1292702,"1",
"950002",13363,"1",1292702,"1",
"950002",13363,"2",1292702,"1",
"950002",13363,"3",1292702,"1",
"950002",13363,"4",1292702,"1",
"950002",13363,"5",1292702,"1",
"950012",5605,"1",1292702,"1",
"950012",5605,"2",1292702,"1",
"950012",5605,"3",1292702,"1",
"950012",5605,"4",1292702,"1",
"950012",5605,"5",1292702,"1",
"980000",110200,"1",1292702,"1",
"980000",110200,"2",1292702,"1",
"980000",110200,"3",1292702,"1",
"980000",110200,"4",1292702,"1",
"980000",110200,"5",1292702,"1",
"980070",88607,"1",1292702,"1",
"980070",88607,"2",1292702,"1",
"980070",88607,"3",1292702,"1",
"980070",88607,"4",1292702,"1",
"980070",88607,"5",1292702,"1",
"800940",10782,"1",1292731,"1",
"800940",10173,"2",1292731,"1",
"800940",5098,"3",1292731,"1",
"800940",6255,"4",1292731,"1",
"800940",4447,"5",1292731,"1",
"900000",56753,"1",1292731,"1",
"900000",22995,"2",1292731,"1",
"900000",45477,"3",1292731,"1",
"900000",28933,"4",1292731,"1",
"900000",15881,"5",1292731,"1",
"900010",42090,"1",1292731,"1",
"900010",54994,"2",1292731,"1",
"900010",10583,"3",1292731,"1",
"900010",26414,"4",1292731,"1",
"900010",21133,"5",1292731,"1",
"980000",98843,"1",1292731,"1",
"980000",77989,"2",1292731,"1",
"980000",56060,"3",1292731,"1",
"980000",55347,"4",1292731,"1",
"980000",37014,"5",1292731,"1",
"980070",98843,"1",1292731,"1",
"980070",77989,"2",1292731,"1",
"980070",56060,"3",1292731,"1",
"980070",55347,"4",1292731,"1",
"980070",37014,"5",1292731,"1",
"800940",3344,"1",1292732,"1",
"800940",5423,"2",1292732,"1",
"800940",6439,"3",1292732,"1",
"800940",9112,"4",1292732,"1",
"800940",4580,"5",1292732,"1",
"900000",41611,"1",1292732,"1",
"900000",70368,"2",1292732,"1",
"900000",78974,"3",1292732,"1",
"900000",108921,"4",1292732,"1",
"900000",46122,"5",1292732,"1",
"900010",1046,"1",1292732,"1",
"900010",256,"2",1292732,"1",
"900010",2601,"3",1292732,"1",
"900010",5099,"4",1292732,"1",
"900010",6875,"5",1292732,"1",
"980000",42657,"1",1292732,"1",
"980000",70624,"2",1292732,"1",
"980000",81575,"3",1292732,"1",
"980000",114020,"4",1292732,"1",
"980000",52997,"5",1292732,"1",
"980070",42657,"1",1292732,"1",
"980070",70624,"2",1292732,"1",
"980070",81575,"3",1292732,"1",
"980070",114020,"4",1292732,"1",
"980070",52997,"5",1292732,"1",
"800940",7574,"1",1292761,"1",
"800940",7574,"2",1292761,"1",
"800940",7574,"3",1292761,"1",
"800940",7574,"4",1292761,"1",
"800940",7574,"5",1292761,"1",
"900000",99000,"1",1292761,"1",
"900000",99000,"2",1292761,"1",
"900000",99000,"3",1292761,"1",
"900000",99000,"4",1292761,"1",
"900000",99000,"5",1292761,"1",
"980000",99000,"1",1292761,"1",
"980000",99000,"2",1292761,"1",
"980000",99000,"3",1292761,"1",
"980000",99000,"4",1292761,"1",
"980000",99000,"5",1292761,"1",
"980070",103000,"1",1292761,"1",
"980070",103000,"2",1292761,"1",
"980070",103000,"3",1292761,"1",
"980070",103000,"4",1292761,"1",
"980070",103000,"5",1292761,"1",
"800940",7574,"1",1292762,"1",
"800940",7574,"2",1292762,"1",
"800940",7574,"3",1292762,"1",
"800940",7574,"4",1292762,"1",
"800940",7574,"5",1292762,"1",
"900000",99000,"1",1292762,"1",
"900000",99000,"2",1292762,"1",
"900000",99000,"3",1292762,"1",
"900000",99000,"4",1292762,"1",
"900000",99000,"5",1292762,"1",
"980000",99000,"1",1292762,"1",
"980000",99000,"2",1292762,"1",
"980000",99000,"3",1292762,"1",
"980000",99000,"4",1292762,"1",
"980000",99000,"5",1292762,"1",
"980070",103000,"1",1292762,"1",
"980070",103000,"2",1292762,"1",
"980070",103000,"3",1292762,"1",
"980070",103000,"4",1292762,"1",
"980070",103000,"5",1292762,"1",
"800940",3815,"1",1292771,"1",
"800940",3815,"2",1292771,"1",
"800940",3815,"3",1292771,"1",
"800940",3815,"4",1292771,"1",
"800940",3815,"5",1292771,"1",
"900000",49865,"1",1292771,"1",
"900000",49865,"2",1292771,"1",
"900000",49865,"3",1292771,"1",
"900000",49865,"4",1292771,"1",
"900000",49865,"5",1292771,"1",
"900040",576,"1",1292771,"1",
"900040",31,"2",1292771,"1",
"900040",71,"3",1292771,"1",
"900040",557,"4",1292771,"1",
"900040",439,"5",1292771,"1",
"950002",7836,"1",1292771,"1",
"950002",7836,"2",1292771,"1",
"950002",7836,"3",1292771,"1",
"950002",7836,"4",1292771,"1",
"950002",7836,"5",1292771,"1",
"950012",2425,"1",1292771,"1",
"950012",2425,"2",1292771,"1",
"950012",2425,"3",1292771,"1",
"950012",2425,"4",1292771,"1",
"950012",2425,"5",1292771,"1",
"980000",50441,"1",1292771,"1",
"980000",49896,"2",1292771,"1",
"980000",49936,"3",1292771,"1",
"980000",50422,"4",1292771,"1",
"980000",50304,"5",1292771,"1",
"980070",42375,"1",1292771,"1",
"980070",41830,"2",1292771,"1",
"980070",41870,"3",1292771,"1",
"980070",42356,"4",1292771,"1",
"980070",42238,"5",1292771,"1",
"800940",3815,"1",1292772,"1",
"800940",3815,"2",1292772,"1",
"800940",3815,"3",1292772,"1",
"800940",3815,"4",1292772,"1",
"800940",3815,"5",1292772,"1",
"900000",49865,"1",1292772,"1",
"900000",49865,"2",1292772,"1",
"900000",49865,"3",1292772,"1",
"900000",49865,"4",1292772,"1",
"900000",49865,"5",1292772,"1",
"900040",84,"1",1292772,"1",
"900040",646,"2",1292772,"1",
"900040",76,"3",1292772,"1",
"900040",229,"4",1292772,"1",
"900040",743,"5",1292772,"1",
"950002",7836,"1",1292772,"1",
"950002",7836,"2",1292772,"1",
"950002",7836,"3",1292772,"1",
"950002",7836,"4",1292772,"1",
"950002",7836,"5",1292772,"1",
"950012",2425,"1",1292772,"1",
"950012",2425,"2",1292772,"1",
"950012",2425,"3",1292772,"1",
"950012",2425,"4",1292772,"1",
"950012",2425,"5",1292772,"1",
"980000",49949,"1",1292772,"1",
"980000",50511,"2",1292772,"1",
"980000",49941,"3",1292772,"1",
"980000",50094,"4",1292772,"1",
"980000",50608,"5",1292772,"1",
"980070",41883,"1",1292772,"1",
"980070",42445,"2",1292772,"1",
"980070",41875,"3",1292772,"1",
"980070",42028,"4",1292772,"1",
"980070",42542,"5",1292772,"1",
"800940",3443,"1",1292781,"1",
"800940",3443,"2",1292781,"1",
"800940",3443,"3",1292781,"1",
"800940",3443,"4",1292781,"1",
"800940",3443,"5",1292781,"1",
"900000",45000,"1",1292781,"1",
"900000",45000,"2",1292781,"1",
"900000",45000,"3",1292781,"1",
"900000",45000,"4",1292781,"1",
"900000",45000,"5",1292781,"1",
"980000",45000,"1",1292781,"1",
"980000",45000,"2",1292781,"1",
