"NEWID","UCC","AMOUNT","IMPNUM","PUB_FLAG","AMOUNT_"
"04141712","900000","19200","1","1",""
"04141712","900000","19200","2","1",""
"04141712","900000","19200","3","1",""
"04141712","900000","19200","4","1",""
"04141712","900000","19200","5","1",""
"04141712","900160","24000","1","1",""
"04141712","900160","24000","2","1",""
"04141712","900160","24000","3","1",""
"04141712","900160","24000","4","1",""
"04141712","900160","24000","5","1",""
"04141712","980000","43200","1","1",""
"04141712","980000","43200","2","1",""
"04141712","980000","43200","3","1",""
"04141712","980000","43200","4","1",""
"04141712","980000","43200","5","1",""
"04141771","900030","11502","1","1",""
"04141771","900030","11502","2","1",""
"04141771","900030","11502","3","1",""
"04141771","900030","11502","4","1",""
"04141771","900030","11502","5","1",""
"04141771","900140","350","1","1",""
"04141771","900140","350","2","1",""
"04141771","900140","350","3","1",""
"04141771","900140","350","4","1",""
"04141771","900140","350","5","1",""
"04141771","900170","800","1","1",""
"04141771","900170","800","2","1",""
"04141771","900170","800","3","1",""
"04141771","900170","800","4","1",""
"04141771","900170","800","5","1",""
"04141771","980000","12652","1","1",""
"04141771","980000","12652","2","1",""
"04141771","980000","12652","3","1",""
"04141771","980000","12652","4","1",""
"04141771","980000","12652","5","1",""
"04141772","900030","11502","1","1",""
"04141772","900030","11502","2","1",""
"04141772","900030","11502","3","1",""
"04141772","900030","11502","4","1",""
"04141772","900030","11502","5","1",""
"04141772","900140","350","1","1",""
"04141772","900140","350","2","1",""
"04141772","900140","350","3","1",""
"04141772","900140","350","4","1",""
"04141772","900140","350","5","1",""
"04141772","900170","800","1","1",""
"04141772","900170","800","2","1",""
"04141772","900170","800","3","1",""
"04141772","900170","800","4","1",""
"04141772","900170","800","5","1",""
"04141772","980000","12652","1","1",""
"04141772","980000","12652","2","1",""
"04141772","980000","12652","3","1",""
"04141772","980000","12652","4","1",""
"04141772","980000","12652","5","1",""
"04141781","900000","189136","1","1",""
"04141781","900000","189136","2","1",""
"04141781","900000","189136","3","1",""
"04141781","900000","189136","4","1",""
"04141781","900000","189136","5","1",""
"04141781","900180","120","1","1",""
"04141781","900180","120","2","1",""
"04141781","900180","120","3","1",""
"04141781","900180","120","4","1",""
"04141781","900180","120","5","1",""
"04141781","980000","189256","1","1",""
"04141781","980000","189256","2","1",""
"04141781","980000","189256","3","1",""
"04141781","980000","189256","4","1",""
"04141781","980000","189256","5","1",""
"04141782","900000","189136","1","1",""
"04141782","900000","189136","2","1",""
"04141782","900000","189136","3","1",""
"04141782","900000","189136","4","1",""
