"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","CU_CODE1","EDUCA","EDUCA_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS","VETERAN","VETERAN_"
"","","","","5","","","1","1","A","A","A","A","A","A","04299612","13","D","","A","","A","","A","3","","A","","A","","A","","A","","A","3","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299612","11","D","","A","","A","","A","3","","A","","A","","A","","A","","A","4","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299612","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","5","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","1","A","A","A","A","A","A","04299612","7","D","","A","","A","","A","3","","A","","A","","A","","A","","A","6","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299612","5","D","","A","","A","","A","3","","A","","A","","A","","A","","A","7","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299612","2","D","","A","","A","","A","3","","A","","A","","A","","A","","A","8","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","0","","1","6","1","1","1","A","D","A","D","D","A","04299631","70","D","","A","","A","","A","1","7","D","","A","","A","","A","","A","1","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","3","D","","A","","A","1","","A","","A","","A","","A","","A","","A","7","D","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","930","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","1","","4","4","2","A","D","A","A","D","A","04299631","71","D","","A","","A","","A","2","5","D","","A","","A","","A","","A","2","","A","","A","","A","","A","","A","","C","","A","2","D","","A","12","D","5622","D","","A","3","D","1","D","","A","2","","A","","A","","A","4","D","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","4504.0","D","6570","2766","4410","4098","4674","239.8","D","412","95","232","206","254","301","","A","","","","","","100","","A","","","","","","100","1","D","333","D","","A","","A","","A","","A","4","D","900","","A","2","D","","A","","A","","A","","","","","","100","","A","1","D","","",""
"","","0","","1","6","1","1","1","A","D","A","D","D","A","04299632","70","D","","A","","A","","A","1","7","D","","A","","A","","A","","A","1","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","3","D","","A","","A","1","","A","","A","","A","","A","","A","","A","7","D","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","930","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","1","","4","4","2","A","D","A","A","D","A","04299632","71","D","","A","","A","","A","2","5","D","","A","","A","","A","","A","2","","A","","A","","A","","A","","A","","C","","A","2","D","","A","12","D","5622","D","","A","3","D","1","D","","A","2","","A","","A","","A","4","D","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","5483.0","D","5646","6066","6186","5970","3546","321.4","D","335","370","380","362","160","301","","A","","","","","","100","","A","","","","","","100","1","D","333","D","","A","","A","","A","","A","4","D","900","","A","2","D","","A","","A","","A","","","","","","100","","A","1","D","","",""
"10","40","52","1","5","","","2","2","D","D","D","A","A","D","04299671","35","D","","A","","A","","A","1","4","D","","C","","A","","A","2295","D","1","","A","","A","","A","","A","0","D","","A","","A","2","D","30000","D","","A","0","D","2","D","3","D","","A","2","D","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","30000.0","D","30000","30000","30000","30000","30000","100","","A","","A","","A","","A","","A","","A","","A","110","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"","","0","","5","","3","2","2","A","D","A","A","D","A","04299671","18","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","2","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","2","D","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","5","","3","2","1","A","D","A","A","D","A","04299671","16","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","3","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","5","","3","2","1","A","D","A","A","D","A","04299671","15","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","4","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","","","5","","","2","1","A","A","A","A","A","A","04299671","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","5","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","2","2","A","A","A","A","A","A","04299671","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","6","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","2","1","A","A","A","A","A","A","04299671","3","D","","A","","A","","A","3","","A","","A","","A","","A","","A","7","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"10","40","52","1","5","","","2","2","D","D","D","A","A","D","04299672","35","D","","A","","A","","A","1","4","D","","C","","A","","A","2295","D","1","","A","","A","","A","","A","0","D","","A","","A","2","D","30000","D","","A","0","D","2","D","3","D","","A","2","D","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","30000.0","D","30000","30000","30000","30000","30000","100","","A","","A","","A","","A","","A","","A","","A","110","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"","","0","","5","","3","2","2","A","D","A","A","D","A","04299672","18","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","2","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","2","D","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","5","","3","2","1","A","D","A","A","D","A","04299672","16","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","3","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","0","","5","","3","2","1","A","D","A","A","D","A","04299672","15","D","","A","","A","","A","3","3","D","","A","","A","","A","","A","4","","A","","A","","A","","A","","A","","A","","A","2","D","","A","","A","0","D","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","100","","A","","","","","","100","","A","","","","","","100","","A","","A","","A","","A","","A","","A","","A","920","","A","2","D","","A","","A","","A","","","","","","100","","A","2","D","","",""
"","","","","5","","","2","1","A","A","A","A","A","A","04299672","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","5","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","2","2","A","A","A","A","A","A","04299672","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","6","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","2","1","A","A","A","A","A","A","04299672","3","D","","A","","A","","A","3","","A","","A","","A","","A","","A","7","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","","A","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"04","40","52","1","1","","","1","1","D","D","D","A","A","D","04299681","34","D","","A","","A","","A","1","7","D","","C","","A","","A","0","D","1","","A","","A","","A","","A","0","D","","A","","A","2","D","","C","","A","0","D","2","D","3","D","","A","2","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","48600.6","D","45324","57216","100000","7788","32675","201","","A","","A","","A","","A","","C","","B","","A","104","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"04","40","52","1","1","","","1","2","D","D","D","A","A","D","04299681","35","D","","A","","A","","A","2","7","D","","C","","A","","A","0","D","2","","A","","A","","A","","A","0","D","","A","","A","2","D","","C","","A","0","D","2","D","3","D","","A","2","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","47635.6","D","32539","61126","40845","26639","77029","201","","A","","A","","A","","A","","C","","B","","A","104","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"04","40","52","1","1","","","1","1","D","D","D","A","A","D","04299682","34","D","","A","","A","","A","1","7","D","","C","","A","","A","0","D","1","","A","","A","","A","","A","0","D","","A","","A","2","D","","C","","A","0","D","2","D","3","D","","A","2","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","58448.8","D","110315","67801","48058","36877","29193","201","","A","","A","","A","","A","","C","","B","","A","104","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"04","40","52","1","1","","","1","2","D","D","D","A","A","D","04299682","35","D","","A","","A","","A","2","7","D","","C","","A","","A","0","D","2","","A","","A","","A","","A","0","D","","A","","A","2","D","","C","","A","0","D","2","D","3","D","","A","2","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","57729.2","D","69867","56808","71555","42540","47876","201","","A","","A","","A","","A","","C","","B","","A","104","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"03","25","40","1","1","","","1","2","D","D","D","A","A","D","04299691","34","D","","A","","A","","A","1","7","D","550","D","","A","","A","4055","D","1","","A","","A","","A","","A","0","D","","A","","A","2","D","53000","D","","A","0","D","2","D","3","D","","A","1","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","53000.0","D","53000","53000","53000","53000","53000","100","","A","","A","","A","","A","","A","","A","","A","103","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"03","45","52","1","1","","","1","1","D","D","D","A","A","D","04299691","36","D","","A","","A","","A","2","7","D","2500","D","","A","5000","D","5355","D","2","","A","","A","","A","","A","0","D","","A","","A","2","D","70000","D","","A","0","D","2","D","3","D","","A","2","D","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","0.0","D","0","0","0","0","0","0.0","D","0","0","0","0","0","","A","","","","","","","A","","","","","","100","","A","","","","","","100","70000.0","D","70000","70000","70000","70000","70000","100","","A","","A","","A","","A","","A","","A","","A","103","2","D","2","D","","A","","A","","A","","","","","","100","","A","2","D","1","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299691","10","D","","A","","A","","A","3","","A","","A","","A","","A","","A","3","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","1","A","A","A","A","A","A","04299691","7","D","","A","","A","","A","3","","A","","A","","A","","A","","A","4","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
"","","","","5","","","1","2","A","A","A","A","A","A","04299691","6","D","","A","","A","","A","3","","A","","A","","A","","A","","A","5","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","","","","","","A","","","","","","","A","","","","","","","A","","","","","","","","A","","","","","","","","A","","","","","","","","A","","A","","A","","A","","A","","A","","A","","","A","","A","","A","","A","","A","","","","","","","","A","","A","","",""
