"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"800940",7389,"1",1386671,"1",
"800940",7190,"2",1386671,"1",
"800940",7742,"3",1386671,"1",
"800940",7783,"4",1386671,"1",
"800940",7300,"5",1386671,"1",
"900000",96580,"1",1386671,"1",
"900000",93996,"2",1386671,"1",
"900000",101205,"3",1386671,"1",
"900000",101746,"4",1386671,"1",
"900000",95422,"5",1386671,"1",
"900080",1184,"1",1386671,"1",
"900080",1179,"2",1386671,"1",
"900080",1402,"3",1386671,"1",
"900080",1669,"4",1386671,"1",
"900080",1059,"5",1386671,"1",
"980000",97764,"1",1386671,"1",
"980000",95175,"2",1386671,"1",
"980000",102607,"3",1386671,"1",
"980000",103415,"4",1386671,"1",
"980000",96481,"5",1386671,"1",
"980070",101153,"1",1386671,"1",
"980070",98564,"2",1386671,"1",
"980070",105996,"3",1386671,"1",
"980070",106804,"4",1386671,"1",
"980070",99870,"5",1386671,"1",
"800940",8393,"1",1386672,"1",
"800940",7962,"2",1386672,"1",
"800940",8949,"3",1386672,"1",
"800940",7982,"4",1386672,"1",
"800940",8322,"5",1386672,"1",
"900000",109709,"1",1386672,"1",
"900000",104075,"2",1386672,"1",
"900000",116979,"3",1386672,"1",
"900000",104334,"4",1386672,"1",
"900000",108783,"5",1386672,"1",
"900080",1188,"1",1386672,"1",
"900080",1156,"2",1386672,"1",
"900080",1084,"3",1386672,"1",
"900080",1562,"4",1386672,"1",
"900080",1303,"5",1386672,"1",
"980000",110897,"1",1386672,"1",
"980000",105231,"2",1386672,"1",
"980000",118063,"3",1386672,"1",
"980000",105896,"4",1386672,"1",
"980000",110086,"5",1386672,"1",
"980070",114286,"1",1386672,"1",
"980070",108620,"2",1386672,"1",
"980070",121452,"3",1386672,"1",
"980070",109285,"4",1386672,"1",
"980070",113475,"5",1386672,"1",
"900030",22787,"1",1386681,"1",
"900030",17099,"2",1386681,"1",
"900030",17447,"3",1386681,"1",
"900030",6611,"4",1386681,"1",
"900030",25367,"5",1386681,"1",
"900040",25000,"1",1386681,"1",
"900040",25000,"2",1386681,"1",
"900040",25000,"3",1386681,"1",
"900040",25000,"4",1386681,"1",
"900040",25000,"5",1386681,"1",
"980000",47787,"1",1386681,"1",
"980000",42099,"2",1386681,"1",
"980000",42447,"3",1386681,"1",
"980000",31611,"4",1386681,"1",
"980000",50367,"5",1386681,"1",
"980070",47787,"1",1386681,"1",
"980070",42099,"2",1386681,"1",
"980070",42447,"3",1386681,"1",
"980070",31611,"4",1386681,"1",
"980070",50367,"5",1386681,"1",
"900030",16907,"1",1386682,"1",
"900030",12731,"2",1386682,"1",
"900030",19463,"3",1386682,"1",
"900030",9599,"4",1386682,"1",
"900030",26171,"5",1386682,"1",
"900040",25000,"1",1386682,"1",
"900040",25000,"2",1386682,"1",
"900040",25000,"3",1386682,"1",
"900040",25000,"4",1386682,"1",
"900040",25000,"5",1386682,"1",
"980000",41907,"1",1386682,"1",
"980000",37731,"2",1386682,"1",
"980000",44463,"3",1386682,"1",
"980000",34599,"4",1386682,"1",
"980000",51171,"5",1386682,"1",
"980070",41907,"1",1386682,"1",
"980070",37731,"2",1386682,"1",
"980070",44463,"3",1386682,"1",
"980070",34599,"4",1386682,"1",
"980070",51171,"5",1386682,"1",
"800940",3021,"1",1386701,"1",
"800940",2432,"2",1386701,"1",
"800940",2493,"3",1386701,"1",
"800940",2400,"4",1386701,"1",
"800940",2852,"5",1386701,"1",
"900000",39495,"1",1386701,"1",
"900000",31793,"2",1386701,"1",
"900000",32589,"3",1386701,"1",
"900000",31370,"4",1386701,"1",
"900000",37280,"5",1386701,"1",
"900030",18083,"1",1386701,"1",
"900030",18083,"2",1386701,"1",
"900030",18083,"3",1386701,"1",
"900030",18083,"4",1386701,"1",
"900030",18083,"5",1386701,"1",
"950002",10329,"1",1386701,"1",
"950002",8315,"2",1386701,"1",
"950002",8523,"3",1386701,"1",
"950002",8204,"4",1386701,"1",
"950002",9750,"5",1386701,"1",
"980000",57578,"1",1386701,"1",
"980000",49876,"2",1386701,"1",
"980000",50672,"3",1386701,"1",
"980000",49453,"4",1386701,"1",
"980000",55363,"5",1386701,"1",
"980070",45373,"1",1386701,"1",
"980070",39685,"2",1386701,"1",
"980070",40273,"3",1386701,"1",
"980070",39373,"4",1386701,"1",
"980070",43737,"5",1386701,"1",
"800940",2966,"1",1386702,"1",
"800940",2761,"2",1386702,"1",
"800940",2633,"3",1386702,"1",
"800940",2959,"4",1386702,"1",
"800940",2735,"5",1386702,"1",
"900000",38773,"1",1386702,"1",
"900000",36095,"2",1386702,"1",
"900000",34414,"3",1386702,"1",
"900000",38675,"4",1386702,"1",
"900000",35746,"5",1386702,"1",
"900030",18083,"1",1386702,"1",
"900030",18083,"2",1386702,"1",
"900030",18083,"3",1386702,"1",
"900030",18083,"4",1386702,"1",
"900030",18083,"5",1386702,"1",
"950002",10141,"1",1386702,"1",
"950002",9440,"2",1386702,"1",
"950002",9001,"3",1386702,"1",
"950002",10115,"4",1386702,"1",
"950002",9349,"5",1386702,"1",
"980000",56856,"1",1386702,"1",
"980000",54178,"2",1386702,"1",
"980000",52497,"3",1386702,"1",
"980000",56758,"4",1386702,"1",
"980000",53829,"5",1386702,"1",
"980070",44839,"1",1386702,"1",
"980070",42862,"2",1386702,"1",
"980070",41620,"3",1386702,"1",
"980070",44767,"4",1386702,"1",
"980070",42604,"5",1386702,"1",
"800940",3213,"1",1386711,"1",
"800940",3213,"2",1386711,"1",
"800940",3213,"3",1386711,"1",
"800940",3213,"4",1386711,"1",
"800940",3213,"5",1386711,"1",
"900000",42000,"1",1386711,"1",
"900000",42000,"2",1386711,"1",
"900000",42000,"3",1386711,"1",
"900000",42000,"4",1386711,"1",
"900000",42000,"5",1386711,"1",
"980000",42000,"1",1386711,"1",
"980000",42000,"2",1386711,"1",
"980000",42000,"3",1386711,"1",
"980000",42000,"4",1386711,"1",
"980000",42000,"5",1386711,"1",
"980070",42075,"1",1386711,"1",
"980070",42075,"2",1386711,"1",
"980070",42075,"3",1386711,"1",
"980070",42075,"4",1386711,"1",
"980070",42075,"5",1386711,"1",
"800940",3213,"1",1386712,"1",
"800940",3213,"2",1386712,"1",
"800940",3213,"3",1386712,"1",
"800940",3213,"4",1386712,"1",
"800940",3213,"5",1386712,"1",
"900000",42000,"1",1386712,"1",
"900000",42000,"2",1386712,"1",
"900000",42000,"3",1386712,"1",
"900000",42000,"4",1386712,"1",
"900000",42000,"5",1386712,"1",
"980000",42000,"1",1386712,"1",
"980000",42000,"2",1386712,"1",
"980000",42000,"3",1386712,"1",
"980000",42000,"4",1386712,"1",
"980000",42000,"5",1386712,"1",
"980070",42075,"1",1386712,"1",
"980070",42075,"2",1386712,"1",
"980070",42075,"3",1386712,"1",
"980070",42075,"4",1386712,"1",
"980070",42075,"5",1386712,"1",
"800940",1301,"1",1386721,"1",
"800940",1301,"2",1386721,"1",
"800940",1301,"3",1386721,"1",
"800940",1301,"4",1386721,"1",
"800940",1301,"5",1386721,"1",
"900000",17000,"1",1386721,"1",
"900000",17000,"2",1386721,"1",
"900000",17000,"3",1386721,"1",
"900000",17000,"4",1386721,"1",
"900000",17000,"5",1386721,"1",
"980000",17000,"1",1386721,"1",
"980000",17000,"2",1386721,"1",
"980000",17000,"3",1386721,"1",
"980000",17000,"4",1386721,"1",
"980000",17000,"5",1386721,"1",
"980070",17000,"1",1386721,"1",
"980070",17000,"2",1386721,"1",
"980070",17000,"3",1386721,"1",
"980070",17000,"4",1386721,"1",
"980070",17000,"5",1386721,"1",
"800940",1301,"1",1386722,"1",
"800940",1301,"2",1386722,"1",
"800940",1301,"3",1386722,"1",
"800940",1301,"4",1386722,"1",
"800940",1301,"5",1386722,"1",
"900000",17000,"1",1386722,"1",
"900000",17000,"2",1386722,"1",
"900000",17000,"3",1386722,"1",
"900000",17000,"4",1386722,"1",
"900000",17000,"5",1386722,"1",
"980000",17000,"1",1386722,"1",
"980000",17000,"2",1386722,"1",
"980000",17000,"3",1386722,"1",
"980000",17000,"4",1386722,"1",
"980000",17000,"5",1386722,"1",
"980070",17000,"1",1386722,"1",
"980070",17000,"2",1386722,"1",
"980070",17000,"3",1386722,"1",
"980070",17000,"4",1386722,"1",
"980070",17000,"5",1386722,"1",
"800940",6195,"1",1386741,"1",
"800940",6852,"2",1386741,"1",
"800940",6244,"3",1386741,"1",
"800940",6761,"4",1386741,"1",
"800940",6114,"5",1386741,"1",
"900000",80986,"1",1386741,"1",
"900000",89566,"2",1386741,"1",
"900000",81625,"3",1386741,"1",
"900000",88382,"4",1386741,"1",
"900000",79915,"5",1386741,"1",
"900030",12719,"1",1386741,"1",
"900030",12719,"2",1386741,"1",
"900030",12719,"3",1386741,"1",
"900030",12719,"4",1386741,"1",
"900030",12719,"5",1386741,"1",
"950002",20288,"1",1386741,"1",
"950002",22458,"2",1386741,"1",
"950002",20386,"3",1386741,"1",
"950002",22659,"4",1386741,"1",
"950002",20015,"5",1386741,"1",
"950012",8567,"1",1386741,"1",
"950012",9486,"2",1386741,"1",
"950012",8600,"3",1386741,"1",
"950012",9639,"4",1386741,"1",
"950012",8452,"5",1386741,"1",
"980000",93705,"1",1386741,"1",
"980000",102285,"2",1386741,"1",
"980000",94344,"3",1386741,"1",
"980000",101101,"4",1386741,"1",
"980000",92634,"5",1386741,"1",
"980070",64850,"1",1386741,"1",
"980070",70341,"2",1386741,"1",
"980070",65358,"3",1386741,"1",
"980070",68803,"4",1386741,"1",
"980070",64167,"5",1386741,"1",
"800940",6266,"1",1386742,"1",
"800940",7414,"2",1386742,"1",
"800940",6255,"3",1386742,"1",
"800940",6250,"4",1386742,"1",
"800940",7453,"5",1386742,"1",
"900000",81913,"1",1386742,"1",
"900000",96903,"2",1386742,"1",
"900000",81769,"3",1386742,"1",
"900000",81697,"4",1386742,"1",
"900000",97428,"5",1386742,"1",
"900030",12719,"1",1386742,"1",
"900030",12719,"2",1386742,"1",
"900030",12719,"3",1386742,"1",
"900030",12719,"4",1386742,"1",
"900030",12719,"5",1386742,"1",
"950002",20287,"1",1386742,"1",
"950002",24737,"2",1386742,"1",
"950002",20345,"3",1386742,"1",
"950002",21041,"4",1386742,"1",
"950002",24678,"5",1386742,"1",
"950012",8535,"1",1386742,"1",
"950012",10510,"2",1386742,"1",
"950012",8572,"3",1386742,"1",
"950012",8964,"4",1386742,"1",
"950012",10458,"5",1386742,"1",
"980000",94632,"1",1386742,"1",
"980000",109622,"2",1386742,"1",
"980000",94488,"3",1386742,"1",
"980000",94416,"4",1386742,"1",
"980000",110147,"5",1386742,"1",
"980070",65810,"1",1386742,"1",
"980070",74375,"2",1386742,"1",
"980070",65571,"3",1386742,"1",
"980070",64411,"4",1386742,"1",
"980070",75011,"5",1386742,"1",
"800940",6120,"1",1386761,"1",
"800940",6120,"2",1386761,"1",
"800940",6120,"3",1386761,"1",
"800940",6120,"4",1386761,"1",
"800940",6120,"5",1386761,"1",
"900000",80000,"1",1386761,"1",
"900000",80000,"2",1386761,"1",
"900000",80000,"3",1386761,"1",
"900000",80000,"4",1386761,"1",
"900000",80000,"5",1386761,"1",
"900050",48548,"1",1386761,"1",
"900050",48548,"2",1386761,"1",
"900050",48548,"3",1386761,"1",
"900050",48548,"4",1386761,"1",
"900050",48548,"5",1386761,"1",
"950002",8267,"1",1386761,"1",
"950002",8267,"2",1386761,"1",
"950002",8267,"3",1386761,"1",
"950002",8267,"4",1386761,"1",
"950002",8267,"5",1386761,"1",
"950012",2720,"1",1386761,"1",
"950012",2720,"2",1386761,"1",
"950012",2720,"3",1386761,"1",
"950012",2720,"4",1386761,"1",
"950012",2720,"5",1386761,"1",
"980000",128548,"1",1386761,"1",
"980000",128548,"2",1386761,"1",
"980000",128548,"3",1386761,"1",
"980000",128548,"4",1386761,"1",
"980000",128548,"5",1386761,"1",
"980070",110228,"1",1386761,"1",
"980070",110228,"2",1386761,"1",
"980070",110228,"3",1386761,"1",
"980070",110228,"4",1386761,"1",
"980070",110228,"5",1386761,"1",
"800940",6120,"1",1386762,"1",
"800940",6120,"2",1386762,"1",
"800940",6120,"3",1386762,"1",
"800940",6120,"4",1386762,"1",
"800940",6120,"5",1386762,"1",
"900000",80000,"1",1386762,"1",
"900000",80000,"2",1386762,"1",
"900000",80000,"3",1386762,"1",
"900000",80000,"4",1386762,"1",
"900000",80000,"5",1386762,"1",
"900050",48548,"1",1386762,"1",
"900050",48548,"2",1386762,"1",
"900050",48548,"3",1386762,"1",
"900050",48548,"4",1386762,"1",
"900050",48548,"5",1386762,"1",
"950002",8267,"1",1386762,"1",
"950002",8267,"2",1386762,"1",
"950002",8267,"3",1386762,"1",
"950002",8267,"4",1386762,"1",
"950002",8267,"5",1386762,"1",
"950012",2720,"1",1386762,"1",
"950012",2720,"2",1386762,"1",
"950012",2720,"3",1386762,"1",
"950012",2720,"4",1386762,"1",
"950012",2720,"5",1386762,"1",
"980000",128548,"1",1386762,"1",
"980000",128548,"2",1386762,"1",
"980000",128548,"3",1386762,"1",
"980000",128548,"4",1386762,"1",
"980000",128548,"5",1386762,"1",
"980070",110228,"1",1386762,"1",
"980070",110228,"2",1386762,"1",
"980070",110228,"3",1386762,"1",
"980070",110228,"4",1386762,"1",
"980070",110228,"5",1386762,"1",
"800940",2907,"1",1386771,"1",
"800940",2907,"2",1386771,"1",
"800940",2907,"3",1386771,"1",
"800940",2907,"4",1386771,"1",
"800940",2907,"5",1386771,"1",
"900000",38000,"1",1386771,"1",
"900000",38000,"2",1386771,"1",
"900000",38000,"3",1386771,"1",
"900000",38000,"4",1386771,"1",
"900000",38000,"5",1386771,"1",
"980000",38000,"1",1386771,"1",
"980000",38000,"2",1386771,"1",
"980000",38000,"3",1386771,"1",
"980000",38000,"4",1386771,"1",
"980000",38000,"5",1386771,"1",
"980070",38000,"1",1386771,"1",
"980070",38000,"2",1386771,"1",
"980070",38000,"3",1386771,"1",
"980070",38000,"4",1386771,"1",
"980070",38000,"5",1386771,"1",
"800940",2907,"1",1386772,"1",
"800940",2907,"2",1386772,"1",
"800940",2907,"3",1386772,"1",
"800940",2907,"4",1386772,"1",
"800940",2907,"5",1386772,"1",
"900000",38000,"1",1386772,"1",
"900000",38000,"2",1386772,"1",
"900000",38000,"3",1386772,"1",
"900000",38000,"4",1386772,"1",
"900000",38000,"5",1386772,"1",
"980000",38000,"1",1386772,"1",
"980000",38000,"2",1386772,"1",
"980000",38000,"3",1386772,"1",
"980000",38000,"4",1386772,"1",
"980000",38000,"5",1386772,"1",
"980070",38000,"1",1386772,"1",
"980070",38000,"2",1386772,"1",
"980070",38000,"3",1386772,"1",
"980070",38000,"4",1386772,"1",
"980070",38000,"5",1386772,"1",
"800940",10360,"1",1386791,"1",
"800940",9418,"2",1386791,"1",
"800940",8240,"3",1386791,"1",
"800940",13459,"4",1386791,"1",
"800940",9850,"5",1386791,"1",
"900000",135419,"1",1386791,"1",
"900000",123107,"2",1386791,"1",
"900000",107721,"3",1386791,"1",
"900000",204942,"4",1386791,"1",
"900000",128749,"5",1386791,"1",
"980000",135419,"1",1386791,"1",
"980000",123107,"2",1386791,"1",
"980000",107721,"3",1386791,"1",
"980000",204942,"4",1386791,"1",
"980000",128749,"5",1386791,"1",
"980070",135419,"1",1386791,"1",
"980070",123107,"2",1386791,"1",
"980070",107721,"3",1386791,"1",
"980070",204942,"4",1386791,"1",
"980070",128749,"5",1386791,"1",
"800940",12395,"1",1386792,"1","T"
"800940",12395,"2",1386792,"1","T"
"800940",12395,"3",1386792,"1","T"
"800940",12395,"4",1386792,"1","T"
"800940",12395,"5",1386792,"1","T"
"900000",233113,"1",1386792,"1","T"
"900000",233113,"2",1386792,"1","T"
"900000",233113,"3",1386792,"1","T"
"900000",233113,"4",1386792,"1","T"
"900000",233113,"5",1386792,"1","T"
"980000",233113,"1",1386792,"1","T"
"980000",233113,"2",1386792,"1","T"
"980000",233113,"3",1386792,"1","T"
"980000",233113,"4",1386792,"1","T"
"980000",233113,"5",1386792,"1","T"
"980070",233113,"1",1386792,"1","T"
"980070",233113,"2",1386792,"1","T"
"980070",233113,"3",1386792,"1","T"
"980070",233113,"4",1386792,"1","T"
"980070",233113,"5",1386792,"1","T"
"800940",5030,"1",1386801,"1",
"800940",8061,"2",1386801,"1",
"800940",4825,"3",1386801,"1",
"800940",4182,"4",1386801,"1",
"800940",8092,"5",1386801,"1",
"900010",32876,"1",1386801,"1",
"900010",52685,"2",1386801,"1",
"900010",31535,"3",1386801,"1",
"900010",27333,"4",1386801,"1",
"900010",52888,"5",1386801,"1",
"980000",32876,"1",1386801,"1",
"980000",52685,"2",1386801,"1",
"980000",31535,"3",1386801,"1",
"980000",27333,"4",1386801,"1",
"980000",52888,"5",1386801,"1",
"980070",32876,"1",1386801,"1",
"980070",52685,"2",1386801,"1",
"980070",31535,"3",1386801,"1",
"980070",27333,"4",1386801,"1",
"980070",52888,"5",1386801,"1",
"800940",1998,"1",1386802,"1",
"800940",1112,"2",1386802,"1",
"800940",6466,"3",1386802,"1",
"800940",2801,"4",1386802,"1",
"800940",6482,"5",1386802,"1",
"900010",13057,"1",1386802,"1",
"900010",7271,"2",1386802,"1",
"900010",42262,"3",1386802,"1",
"900010",18308,"4",1386802,"1",
"900010",42363,"5",1386802,"1",
"980000",13057,"1",1386802,"1",
"980000",7271,"2",1386802,"1",
"980000",42262,"3",1386802,"1",
"980000",18308,"4",1386802,"1",
"980000",42363,"5",1386802,"1",
"980070",13057,"1",1386802,"1",
"980070",7271,"2",1386802,"1",
"980070",42262,"3",1386802,"1",
"980070",18308,"4",1386802,"1",
"980070",42363,"5",1386802,"1",
"800940",8493,"1",1386811,"1",
"800940",9123,"2",1386811,"1",
"800940",10910,"3",1386811,"1",
"800940",13049,"4",1386811,"1",
"800940",7789,"5",1386811,"1",
"900000",111016,"1",1386811,"1",
"900000",119260,"2",1386811,"1",
"900000",142601,"3",1386811,"1",
"900000",170578,"4",1386811,"1",
"900000",101816,"5",1386811,"1",
"980000",111016,"1",1386811,"1",
"980000",119260,"2",1386811,"1",
"980000",142601,"3",1386811,"1",
"980000",170578,"4",1386811,"1",
"980000",101816,"5",1386811,"1",
"980070",111016,"1",1386811,"1",
"980070",119260,"2",1386811,"1",
"980070",142601,"3",1386811,"1",
"980070",170578,"4",1386811,"1",
"980070",101816,"5",1386811,"1",
"800940",14060,"1",1386812,"1",
"800940",12634,"2",1386812,"1",
"800940",11281,"3",1386812,"1",
"800940",7828,"4",1386812,"1",
"800940",6179,"5",1386812,"1",
"900000",198371,"1",1386812,"1",
"900000",165152,"2",1386812,"1",
"900000",147464,"3",1386812,"1",
"900000",102331,"4",1386812,"1",
"900000",80778,"5",1386812,"1",
"980000",198371,"1",1386812,"1",
"980000",165152,"2",1386812,"1",
"980000",147464,"3",1386812,"1",
"980000",102331,"4",1386812,"1",
"980000",80778,"5",1386812,"1",
"980070",198371,"1",1386812,"1",
"980070",165152,"2",1386812,"1",
"980070",147464,"3",1386812,"1",
"980070",102331,"4",1386812,"1",
"980070",80778,"5",1386812,"1",
"900030",11999,"1",1386881,"1",
"900030",11999,"2",1386881,"1",
"900030",11999,"3",1386881,"1",
"900030",11999,"4",1386881,"1",
"900030",11999,"5",1386881,"1",
"980000",11999,"1",1386881,"1",
"980000",11999,"2",1386881,"1",
"980000",11999,"3",1386881,"1",
"980000",11999,"4",1386881,"1",
"980000",11999,"5",1386881,"1",
"980070",11924,"1",1386881,"1",
"980070",11924,"2",1386881,"1",
"980070",11924,"3",1386881,"1",
"980070",11924,"4",1386881,"1",
"980070",11924,"5",1386881,"1",
"900030",11999,"1",1386882,"1",
"900030",11999,"2",1386882,"1",
"900030",11999,"3",1386882,"1",
"900030",11999,"4",1386882,"1",
"900030",11999,"5",1386882,"1",
"980000",11999,"1",1386882,"1",
"980000",11999,"2",1386882,"1",
"980000",11999,"3",1386882,"1",
"980000",11999,"4",1386882,"1",
"980000",11999,"5",1386882,"1",
"980070",11924,"1",1386882,"1",
"980070",11924,"2",1386882,"1",
"980070",11924,"3",1386882,"1",
"980070",11924,"4",1386882,"1",
"980070",11924,"5",1386882,"1",
"900030",14400,"1",1386941,"1",
"900030",14400,"2",1386941,"1",
"900030",14400,"3",1386941,"1",
"900030",14400,"4",1386941,"1",
"900030",14400,"5",1386941,"1",
"900080",462,"1",1386941,"1",
"900080",69,"2",1386941,"1",
"900080",23,"3",1386941,"1",
"900080",114,"4",1386941,"1",
"900080",143,"5",1386941,"1",
"980000",14862,"1",1386941,"1",
"980000",14469,"2",1386941,"1",
"980000",14423,"3",1386941,"1",
"980000",14514,"4",1386941,"1",
"980000",14543,"5",1386941,"1",
"980070",14862,"1",1386941,"1",
"980070",14469,"2",1386941,"1",
"980070",14423,"3",1386941,"1",
"980070",14514,"4",1386941,"1",
"980070",14543,"5",1386941,"1",
"900030",14400,"1",1386942,"1",
"900030",14400,"2",1386942,"1",
"900030",14400,"3",1386942,"1",
"900030",14400,"4",1386942,"1",
"900030",14400,"5",1386942,"1",
"900080",533,"1",1386942,"1",
"900080",97,"2",1386942,"1",
"900080",131,"3",1386942,"1",
"900080",47,"4",1386942,"1",
"900080",870,"5",1386942,"1",
"980000",14933,"1",1386942,"1",
"980000",14497,"2",1386942,"1",
"980000",14531,"3",1386942,"1",
"980000",14447,"4",1386942,"1",
"980000",15270,"5",1386942,"1",
"980070",14933,"1",1386942,"1",
"980070",14497,"2",1386942,"1",
"980070",14531,"3",1386942,"1",
"980070",14447,"4",1386942,"1",
"980070",15270,"5",1386942,"1",
"900030",6468,"1",1386951,"1",
"900030",4584,"2",1386951,"1",
"900030",8496,"3",1386951,"1",
"900030",6984,"4",1386951,"1",
"900030",2436,"5",1386951,"1",
"980000",6468,"1",1386951,"1",
"980000",4584,"2",1386951,"1",
"980000",8496,"3",1386951,"1",
"980000",6984,"4",1386951,"1",
"980000",2436,"5",1386951,"1",
"980070",6468,"1",1386951,"1",
"980070",4584,"2",1386951,"1",
"980070",8496,"3",1386951,"1",
"980070",6984,"4",1386951,"1",
"980070",2436,"5",1386951,"1",
"800940",2693,"1",1386961,"1",
"800940",4858,"2",1386961,"1",
"800940",6453,"3",1386961,"1",
"800940",4594,"4",1386961,"1",
"800940",4840,"5",1386961,"1",
"900000",35199,"1",1386961,"1",
"900000",63495,"2",1386961,"1",
"900000",84351,"3",1386961,"1",
"900000",60048,"4",1386961,"1",
"900000",63257,"5",1386961,"1",
"980000",35199,"1",1386961,"1",
"980000",63495,"2",1386961,"1",
"980000",84351,"3",1386961,"1",
"980000",60048,"4",1386961,"1",
"980000",63257,"5",1386961,"1",
"980070",35199,"1",1386961,"1",
"980070",63495,"2",1386961,"1",
"980070",84351,"3",1386961,"1",
"980070",60048,"4",1386961,"1",
"980070",63257,"5",1386961,"1",
"800940",6762,"1",1386962,"1",
"800940",8048,"2",1386962,"1",
"800940",2888,"3",1386962,"1",
"800940",3005,"4",1386962,"1",
"800940",8981,"5",1386962,"1",
"900000",88389,"1",1386962,"1",
"900000",105218,"2",1386962,"1",
"900000",37769,"3",1386962,"1",
"900000",39268,"4",1386962,"1",
"900000",117396,"5",1386962,"1",
"980000",88389,"1",1386962,"1",
"980000",105218,"2",1386962,"1",
"980000",37769,"3",1386962,"1",
"980000",39268,"4",1386962,"1",
"980000",117396,"5",1386962,"1",
"980070",88389,"1",1386962,"1",
"980070",105218,"2",1386962,"1",
"980070",37769,"3",1386962,"1",
"980070",39268,"4",1386962,"1",
"980070",117396,"5",1386962,"1",
"800940",4099,"1",1386981,"1",
"800940",1976,"2",1386981,"1",
"800940",2556,"3",1386981,"1",
"800940",4212,"4",1386981,"1",
"800940",2523,"5",1386981,"1",
"900000",13744,"1",1386981,"1",
"900000",23700,"2",1386981,"1",
"900000",31640,"3",1386981,"1",
"900000",21275,"4",1386981,"1",
"900000",34042,"5",1386981,"1",
"900020",19921,"1",1386981,"1",
"900020",1064,"2",1386981,"1",
"900020",883,"3",1386981,"1",
"900020",16889,"4",1386981,"1",
"900020",-534,"5",1386981,"1",
"980000",33665,"1",1386981,"1",
"980000",24764,"2",1386981,"1",
"980000",32523,"3",1386981,"1",
"980000",38164,"4",1386981,"1",
"980000",33508,"5",1386981,"1",
"980070",33665,"1",1386981,"1",
"980070",24764,"2",1386981,"1",
"980070",32523,"3",1386981,"1",
"980070",38164,"4",1386981,"1",
"980070",33508,"5",1386981,"1",
"800940",4552,"1",1386982,"1",
"800940",464,"2",1386982,"1",
"800940",2066,"3",1386982,"1",
"800940",8100,"4",1386982,"1",
"800940",2164,"5",1386982,"1",
"900000",16268,"1",1386982,"1",
"900000",4068,"2",1386982,"1",
"900000",25994,"3",1386982,"1",
"900000",42106,"4",1386982,"1",
"900000",23899,"5",1386982,"1",
"900020",21618,"1",1386982,"1",
"900020",996,"2",1386982,"1",
"900020",508,"3",1386982,"1",
"900020",31887,"4",1386982,"1",
"900020",2197,"5",1386982,"1",
"980000",37886,"1",1386982,"1",
"980000",5064,"2",1386982,"1",
"980000",26502,"3",1386982,"1",
"980000",73993,"4",1386982,"1",
"980000",26096,"5",1386982,"1",
"980070",37886,"1",1386982,"1",
"980070",5064,"2",1386982,"1",
"980070",26502,"3",1386982,"1",
"980070",73993,"4",1386982,"1",
"980070",26096,"5",1386982,"1",
"900030",13199,"1",1386991,"1",
"900030",13199,"2",1386991,"1",
"900030",13199,"3",1386991,"1",
"900030",13199,"4",1386991,"1",
"900030",13199,"5",1386991,"1",
"900040",6000,"1",1386991,"1",
"900040",6000,"2",1386991,"1",
"900040",6000,"3",1386991,"1",
"900040",6000,"4",1386991,"1",
"900040",6000,"5",1386991,"1",
"980000",19199,"1",1386991,"1",
"980000",19199,"2",1386991,"1",
"980000",19199,"3",1386991,"1",
"980000",19199,"4",1386991,"1",
"980000",19199,"5",1386991,"1",
"980070",19119,"1",1386991,"1",
"980070",19119,"2",1386991,"1",
"980070",19119,"3",1386991,"1",
"980070",19119,"4",1386991,"1",
"980070",19119,"5",1386991,"1",
"900030",13199,"1",1386992,"1",
"900030",13199,"2",1386992,"1",
"900030",13199,"3",1386992,"1",
"900030",13199,"4",1386992,"1",
"900030",13199,"5",1386992,"1",
"900040",6000,"1",1386992,"1",
"900040",6000,"2",1386992,"1",
"900040",6000,"3",1386992,"1",
"900040",6000,"4",1386992,"1",
"900040",6000,"5",1386992,"1",
"980000",19199,"1",1386992,"1",
"980000",19199,"2",1386992,"1",
"980000",19199,"3",1386992,"1",
"980000",19199,"4",1386992,"1",
"980000",19199,"5",1386992,"1",
"980070",19119,"1",1386992,"1",
"980070",19119,"2",1386992,"1",
"980070",19119,"3",1386992,"1",
"980070",19119,"4",1386992,"1",
"980070",19119,"5",1386992,"1",
"900030",21716,"1",1387001,"1",
"900030",20144,"2",1387001,"1",
"900030",9368,"3",1387001,"1",
"900030",23312,"4",1387001,"1",
"900030",19016,"5",1387001,"1",
"980000",21716,"1",1387001,"1",
"980000",20144,"2",1387001,"1",
"980000",9368,"3",1387001,"1",
"980000",23312,"4",1387001,"1",
"980000",19016,"5",1387001,"1",
"980070",21716,"1",1387001,"1",
"980070",20144,"2",1387001,"1",
"980070",9368,"3",1387001,"1",
"980070",23312,"4",1387001,"1",
"980070",19016,"5",1387001,"1",
"900030",5564,"1",1387002,"1",
"900030",25580,"2",1387002,"1",
"900030",21980,"3",1387002,"1",
"900030",17876,"4",1387002,"1",
"900030",16640,"5",1387002,"1",
"980000",5564,"1",1387002,"1",
"980000",25580,"2",1387002,"1",
"980000",21980,"3",1387002,"1",
"980000",17876,"4",1387002,"1",
"980000",16640,"5",1387002,"1",
"980070",5564,"1",1387002,"1",
"980070",25580,"2",1387002,"1",
"980070",21980,"3",1387002,"1",
"980070",17876,"4",1387002,"1",
