"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1354851,"800940",1975,,"1"
1354851,"900000",25814,,"1"
1354851,"900150",6122,,"1"
1354851,"980000",31937,,"1"
1354851,"980010",5,,"1"
1354851,"980020",17,,"1"
1354851,"980030",2,,"1"
1354851,"980040",1,,"1"
1354851,"980050",3,,"1"
1354851,"980070",31937,,"1"
1354851,"980220",100,,"1"
1354851,"980260",100,,"1"
1354851,"980281",100,,"1"
1354851,"980285",100,,"1"
1354851,"980300",100,,"1"
1354851,"980330",100,,"1"
1354852,"800940",2035,,"1"
1354852,"900000",26600,,"1"
1354852,"900150",7193,,"1"
1354852,"980000",33793,,"1"
1354852,"980010",5,,"1"
1354852,"980020",17,,"1"
1354852,"980030",2,,"1"
1354852,"980040",1,,"1"
1354852,"980050",3,,"1"
1354852,"980070",33793,,"1"
1354852,"980220",100,,"1"
1354852,"980260",100,,"1"
1354852,"980281",100,,"1"
1354852,"980285",100,,"1"
1354852,"980300",100,,"1"
1354852,"980330",100,,"1"
1354871,"800940",918,,"1"
1354871,"900000",12000,,"1"
1354871,"900030",24000,,"1"
1354871,"900040",72000,,"1"
1354871,"950003",9000,,"1"
1354871,"980000",108000,,"1"
1354871,"980010",1,,"1"
1354871,"980020",68,,"1"
1354871,"980030",1,,"1"
1354871,"980040",1,,"1"
1354871,"980060",1,,"1"
1354871,"980070",99000,,"1"
1354871,"980090",100,,"1"
1354871,"980220",100,,"1"
1354871,"980240",100,,"1"
1354871,"980281",100,,"1"
1354871,"980286",100,,"1"
1354871,"980310",100,,"1"
1354871,"980330",100,,"1"
1354872,"800940",918,,"1"
1354872,"900000",12000,,"1"
1354872,"900030",24000,,"1"
1354872,"900040",72000,,"1"
1354872,"950003",9000,,"1"
1354872,"980000",108000,,"1"
1354872,"980010",1,,"1"
1354872,"980020",68,,"1"
1354872,"980030",1,,"1"
1354872,"980040",1,,"1"
1354872,"980060",1,,"1"
1354872,"980070",99000,,"1"
1354872,"980090",100,,"1"
1354872,"980220",100,,"1"
1354872,"980240",100,,"1"
1354872,"980281",100,,"1"
1354872,"980286",100,,"1"
1354872,"980310",100,,"1"
1354872,"980330",100,,"1"
1354881,"900030",9299,,"1"
1354881,"980000",9299,,"1"
1354881,"980010",1,,"1"
1354881,"980020",67,,"1"
1354881,"980060",1,,"1"
1354881,"980070",9299,,"1"
1354881,"980220",100,,"1"
1354881,"980260",100,,"1"
1354881,"980281",100,,"1"
1354881,"980285",100,,"1"
1354881,"980300",100,,"1"
1354882,"900030",9299,,"1"
1354882,"980000",9299,,"1"
1354882,"980010",1,,"1"
1354882,"980020",67,,"1"
1354882,"980060",1,,"1"
1354882,"980070",9299,,"1"
1354882,"980220",100,,"1"
1354882,"980260",100,,"1"
1354882,"980281",100,,"1"
1354882,"980285",100,,"1"
1354882,"980300",100,,"1"
1354891,"900030",3671,,"1"
1354891,"950001",-500,,"1"
1354891,"950022",118,,"1"
1354891,"980000",3671,,"1"
1354891,"980010",1,,"1"
1354891,"980020",87,"T","1"
1354891,"980040",1,,"1"
1354891,"980060",1,,"1"
1354891,"980070",4053,,"1"
1354891,"980090",100,,"1"
1354891,"980220",100,,"1"
1354891,"980240",100,,"1"
1354891,"980281",100,,"1"
1354891,"980286",100,,"1"
1354891,"980300",100,,"1"
1354891,"980330",100,,"1"
1354892,"900030",3671,,"1"
1354892,"950001",-500,,"1"
1354892,"950022",118,,"1"
1354892,"980000",3671,,"1"
1354892,"980010",1,,"1"
1354892,"980020",87,"T","1"
1354892,"980040",1,,"1"
1354892,"980060",1,,"1"
1354892,"980070",4053,,"1"
1354892,"980090",100,,"1"
1354892,"980220",100,,"1"
1354892,"980240",100,,"1"
1354892,"980281",100,,"1"
1354892,"980286",100,,"1"
1354892,"980300",100,,"1"
1354892,"980330",100,,"1"
1354911,"800940",4743,,"1"
1354911,"900000",62000,,"1"
1354911,"950022",150,,"1"
1354911,"980000",62000,,"1"
1354911,"980010",2,,"1"
1354911,"980020",50,,"1"
1354911,"980030",2,,"1"
1354911,"980040",2,,"1"
1354911,"980070",61850,,"1"
1354911,"980090",100,,"1"
1354911,"980210",100,,"1"
1354911,"980230",100,,"1"
1354911,"980281",100,,"1"
1354911,"980286",100,,"1"
1354911,"980300",100,,"1"
1354911,"980330",100,,"1"
1354912,"800940",4743,,"1"
1354912,"900000",62000,,"1"
1354912,"950022",150,,"1"
1354912,"980000",62000,,"1"
1354912,"980010",2,,"1"
1354912,"980020",50,,"1"
1354912,"980030",2,,"1"
1354912,"980040",2,,"1"
1354912,"980070",61850,,"1"
1354912,"980090",100,,"1"
1354912,"980210",100,,"1"
1354912,"980230",100,,"1"
1354912,"980281",100,,"1"
1354912,"980286",100,,"1"
1354912,"980300",100,,"1"
1354912,"980330",100,,"1"
1354931,"800940",5921,,"1"
1354931,"900000",77407,,"1"
1354931,"980000",77407,,"1"
1354931,"980010",4,,"1"
1354931,"980020",35,,"1"
1354931,"980030",2,,"1"
1354931,"980050",2,,"1"
1354931,"980070",77407,,"1"
1354931,"980090",100,,"1"
1354931,"980220",100,,"1"
1354931,"980250",100,,"1"
1354931,"980270",100,,"1"
1354931,"980286",100,,"1"
1354931,"980310",100,,"1"
1354932,"800940",6888,,"1"
1354932,"900000",90034,,"1"
1354932,"980000",90034,,"1"
1354932,"980010",4,,"1"
1354932,"980020",35,,"1"
1354932,"980030",2,,"1"
1354932,"980050",2,,"1"
1354932,"980070",90034,,"1"
1354932,"980220",100,,"1"
1354932,"980260",100,,"1"
1354932,"980270",100,,"1"
1354932,"980286",100,,"1"
1354932,"980310",100,,"1"
1354951,"900030",24430,,"1"
1354951,"980000",24430,,"1"
1354951,"980010",2,,"1"
1354951,"980020",68,,"1"
1354951,"980040",1,,"1"
1354951,"980060",2,,"1"
1354951,"980070",24430,,"1"
1354951,"980090",100,,"1"
1354951,"980220",100,,"1"
1354951,"980250",100,,"1"
1354951,"980281",100,,"1"
1354951,"980286",100,,"1"
1354951,"980310",100,,"1"
1354951,"980330",100,,"1"
1354952,"900030",25733,,"1"
1354952,"980000",25733,,"1"
1354952,"980010",2,,"1"
1354952,"980020",68,,"1"
1354952,"980040",1,,"1"
1354952,"980060",2,,"1"
1354952,"980070",25733,,"1"
1354952,"980090",100,,"1"
1354952,"980220",100,,"1"
1354952,"980250",100,,"1"
1354952,"980281",100,,"1"
1354952,"980286",100,,"1"
1354952,"980310",100,,"1"
1354952,"980330",100,,"1"
1354981,"800940",4208,,"1"
1354981,"900000",55000,,"1"
1354981,"950022",400,,"1"
1354981,"980000",55000,,"1"
1354981,"980010",1,,"1"
1354981,"980020",52,,"1"
1354981,"980030",1,,"1"
1354981,"980040",3,,"1"
1354981,"980070",54600,,"1"
1354981,"980090",100,,"1"
1354981,"980210",100,,"1"
1354981,"980240",100,,"1"
1354981,"980281",100,,"1"
1354981,"980286",100,,"1"
1354981,"980300",100,,"1"
1354981,"980330",100,,"1"
1354982,"800940",4208,,"1"
1354982,"900000",55000,,"1"
1354982,"950022",400,,"1"
1354982,"980000",55000,,"1"
1354982,"980010",1,,"1"
1354982,"980020",52,,"1"
1354982,"980030",1,,"1"
1354982,"980040",3,,"1"
1354982,"980070",54600,,"1"
1354982,"980090",100,,"1"
1354982,"980210",100,,"1"
1354982,"980240",100,,"1"
1354982,"980281",100,,"1"
