INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.8462522,0.8429851,0.8499901,0.8481832,0.8433648,0.8418219,0.8843576,05134312,40,D,,A,1,1,D,01,D,4,D,11,D,,A,1,D,,A,5,D,9,D,0,D,161368,D,33051.943,4350,D,13465,D,0,D,,A,0,D,,A,0,D,0,D,132000,D,40,D,,A,0,D,1304,D,300,D,1522,D,350,D,,A,5,,2,D,,A,,A,,A,0,D,3,D,0,D,03,D,3,,A,2,D,1,D,2,2,D,,A,1,04,2022,1,D,2,D,2,D,2,,A,,A,,A,50,D,,A,,,61604.848,83691.730,58006.480,,,51925.134,,72128.388,,,68812.057,59448.018,,64488.410,63167.216,,37437.588,,71603.940,64628.497,,,,47865.224,,,,,,79974.187,49379.136,59915.989,,58092.134,,,,64217.215,45904.185,69952.326,62112.590,72608.693,114.18000,38.72000,2.19000,0.00000,9.99000,0.00000,0.00000,0.00000,0.00000,0.00000,3.79000,9.98000,7.49000,0.00000,0.00000,0.00000,2.29000,0.00000,0.00000,2.99000,75.46000,0.00000,0.00000,0.00000,46.08001,95.45000,0.00000,36.66000,1,D,,A,4,D,39,D,513431,,A,,A,0,D,161368.0,D,161368,161368,161368,161368,161368,100,6809.0,D,6809,6809,6809,6809,6809,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,132000.0,D,132000,132000,132000,132000,132000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,22000,D,22000,22000,22000,22000,22000,100,22000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,7368,D,7368,7368,7368,7368,7368,100,7368,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,3,5,1,2,
0.1712284,0.1816077,0.1842522,0.1889780,0.1861731,0.1796151,0.3007549,05134351,50,D,51,D,1,1,D,01,D,1,D,16,D,16,D,1,D,,A,3,D,3,D,0,D,24200,D,24640.609,0,D,1836,D,0,D,,A,0,D,,A,0,D,0,D,24000,D,50,D,,A,0,D,870,D,200,D,1304,D,300,D,,A,1,,1,D,,A,,A,,A,0,D,1,D,0,D,04,D,1,4,,2,D,4,D,3,2,D,1,,1,04,2022,1,D,1,D,1,D,2,,A,,A,5,D,52,D,0,D,47352.755,58495.583,40653.487,48428.627,,,,66527.112,,56269.017,35791.252,56186.626,,,,,,45645.230,,,,61248.701,52101.610,,43750.950,,55678.552,44129.271,,,62658.832,,,40499.547,,46060.311,,,43869.834,58793.678,35730.605,,51356.194,72046.967,45.97000,45.97000,0.00000,3.99000,0.00000,7.99000,0.00000,0.00000,0.00000,6.99000,1.42000,17.14000,1.98000,2.97000,0.00000,0.00000,0.00000,0.00000,3.49000,0.00000,0.00000,0.00000,0.00000,0.00000,14.10000,0.00000,0.00000,0.00000,1,D,,A,5,D,48,D,513435,,A,,A,0,D,24064.6,D,24097,24007,24103,24060,24056,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,24000.0,D,24000,24000,24000,24000,24000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,16,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,97,7,103,60,56,301,65,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,4,1,2,2
0.1714126,0.1814236,0.1847807,0.1887938,0.1877498,0.1794309,0.3009391,05134352,50,D,51,D,1,1,D,01,D,1,D,16,D,16,D,1,D,,A,3,D,3,D,0,D,24200,D,24640.609,0,D,1836,D,0,D,,A,0,D,,A,0,D,0,D,24000,D,50,D,,A,0,D,870,D,200,D,1304,D,300,D,,A,1,,1,D,,A,,A,,A,0,D,1,D,0,D,04,D,1,4,,2,D,4,D,3,2,D,1,,1,04,2022,1,D,1,D,2,D,2,,A,,A,5,D,52,D,0,D,47352.755,58495.583,40653.487,48428.627,,,,66527.112,,56269.017,35791.252,56186.626,,,,,,45645.230,,,,61248.701,52101.610,,43750.950,,55678.552,44129.271,,,62658.832,,,40499.547,,46060.311,,,43869.834,58793.678,35730.605,,51356.194,72046.967,47.31000,38.57000,0.00000,0.00000,15.24000,2.99000,0.00000,0.00000,0.00000,0.00000,4.98000,0.00000,9.49000,2.78000,3.09000,0.00000,0.00000,0.00000,0.00000,0.00000,8.74000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.63000,1,D,,A,5,D,48,D,513435,,A,,A,0,D,24067.6,D,24039,24054,24077,24118,24050,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,24000.0,D,24000,24000,24000,24000,24000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,16,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,39,54,77,118,50,301,68,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,4,1,2,2
0.7083939,0.7068432,0.7055385,0.7054615,0.7023467,0.6989086,0.7613590,05134361,41,D,33,D,1,1,D,,B,2,D,12,D,13,D,3,D,1,D,4,D,3,D,0,D,112200,D,11916.517,0,D,8569,D,0,D,,A,0,D,,A,0,D,0,D,112000,D,40,D,40,D,0,D,457,D,105,D,544,D,125,D,,A,1,,2,D,,A,10,D,,A,0,D,2,D,0,D,03,D,3,4,,2,D,4,D,4,1,D,2,,1,04,2022,2,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,28734.964,22076.224,,29816.842,,,27356.779,17846.673,28569.908,,30838.209,21661.851,25680.919,29784.925,32623.321,,,,17637.555,,28548.535,25602.114,27207.811,,,,,,20448.537,,,,22180.669,21983.095,,26641.421,,26719.273,24251.266,,,19574.517,,,256.91479,256.91479,4.25539,46.69921,5.95370,6.25081,7.09428,4.75339,6.03226,4.53237,16.55067,13.17541,28.34631,25.24172,16.44248,16.78637,0.00000,19.88898,0.00000,34.91144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.76520,1,D,,A,4,D,15,D,513436,,A,,A,0,D,112032.4,D,112027,112028,112026,112005,112076,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,112000.0,D,112000,112000,112000,112000,112000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,13,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,27,28,26,5,76,301,32,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,2,2,2
0.7084830,0.7067541,0.7056276,0.7055505,0.7024358,0.6988195,0.7612699,05134362,41,D,33,D,1,1,D,,B,2,D,12,D,13,D,3,D,1,D,4,D,3,D,0,D,112200,D,11916.517,0,D,8569,D,0,D,,A,0,D,,A,0,D,0,D,112000,D,40,D,40,D,0,D,457,D,105,D,544,D,125,D,,A,1,,2,D,,A,10,D,,A,0,D,2,D,0,D,03,D,3,4,,2,D,4,D,4,1,D,2,,1,04,2022,2,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,28734.964,22076.224,,29816.842,,,27356.779,17846.673,28569.908,,30838.209,21661.851,25680.919,29784.925,32623.321,,,,17637.555,,28548.535,25602.114,27207.811,,,,,,20448.537,,,,22180.669,21983.095,,26641.421,,26719.273,24251.266,,,19574.517,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,15,D,513436,,A,,A,0,D,112085.0,D,112020,112088,112115,112142,112060,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,112000.0,D,112000,112000,112000,112000,112000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,13,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,20,88,115,142,60,301,85,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,4,2,2,2
0.2298903,0.0021980,0.3382301,0.2165001,0.3781660,0.2783225,0.0344231,05134392,31,D,,A,1,4,D,01,D,1,D,12,D,,A,1,D,,A,3,D,7,D,0,D,0,D,49573.084,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,870,D,200,D,1522,D,350,D,,A,5,,1,D,,A,,A,,A,0,D,2,D,0,D,10,D,1,,A,2,D,2,D,3,2,D,,A,1,05,2022,,A,1,D,2,D,1,,A,,A,,A,52,D,,A,81757.736,87415.853,76480.460,92510.114,97249.462,,,,116985.820,,103517.474,124658.193,86072.636,,,,,,92685.691,,,,101443.009,104412.096,,96177.505,,138823.644,142108.608,,,115186.628,,,114464.677,,108295.599,,,139130.333,116704.721,122556.405,,112519.533,278.25000,130.98000,0.00000,10.08000,0.00000,0.00000,0.00000,0.00000,0.00000,8.40000,2.44000,11.46000,0.78000,1.14000,2.15000,6.15000,0.00000,12.41000,2.48000,73.49000,147.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,48,A,513439,,A,,A,0,D,29943.4,D,35000,46038,27206,40585,888,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,29943.4,D,35000,46038,27206,40585,888,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,2,
0.7461202,0.7408692,0.7382126,0.7426725,0.7362137,0.7365296,0.7879739,05134421,33,D,40,D,1,1,D,01,D,2,D,14,D,14,D,1,D,1,D,3,D,2,D,0,D,124000,D,65626.899,4310,D,9487,D,0,D,,A,0,D,,A,0,D,0,D,124000,D,43,D,40,D,0,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,01,D,,A,0,D,1,D,0,D,01,D,2,1,,2,D,1,D,1,2,D,1,,1,04,2022,1,D,1,D,1,D,2,,A,,A,,A,52,D,52,D,,123297.257,,125506.682,,,138286.717,118419.304,,128153.127,125468.490,,130050.171,,115040.808,118624.254,,,,133811.323,,,,,,104235.897,119052.159,127627.589,,119309.072,,,,122427.931,141414.837,120926.291,119460.721,121991.538,,126856.222,123941.237,116887.808,,,288.16023,218.29000,4.75000,3.35000,0.00000,7.58000,13.01000,4.25000,0.00000,3.28000,0.00000,26.66000,6.12000,33.68000,4.19000,5.62000,6.75000,14.76000,4.28000,80.01000,69.87023,110.18000,0.00000,9.99000,0.00000,98.46000,0.00000,19.94000,1,D,,A,1,D,42,D,513442,,A,,A,0,D,124000.0,D,124000,124000,124000,124000,124000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,124000.0,D,124000,124000,124000,124000,124000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,1,2,2
0.7475488,0.7422978,0.7396412,0.7441011,0.7376424,0.7379582,0.7894025,05134422,33,D,40,D,1,1,D,01,D,2,D,14,D,14,D,1,D,1,D,3,D,2,D,0,D,124000,D,65626.899,4310,D,9487,D,0,D,,A,0,D,,A,0,D,0,D,124000,D,43,D,40,D,0,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,01,D,,A,0,D,1,D,0,D,01,D,2,1,,2,D,1,D,1,2,D,1,,1,04,2022,1,D,1,D,2,D,2,,A,,A,,A,52,D,52,D,,123297.257,,125506.682,,,138286.717,118419.304,,128153.127,125468.490,,130050.171,,115040.808,118624.254,,,,133811.323,,,,,,104235.897,119052.159,127627.589,,119309.072,,,,122427.931,141414.837,120926.291,119460.721,121991.538,,126856.222,123941.237,116887.808,,,44.70000,5.28000,5.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.42000,59.66000,0.00000,24.88000,17.42000,63.69000,33.46000,2.11000,1,D,,A,1,D,42,D,513442,,A,,A,0,D,124000.0,D,124000,124000,124000,124000,124000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,124000.0,D,124000,124000,124000,124000,124000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,1,2,2
0.1408634,0.1208352,0.0759185,0.0403964,0.1885603,0.3593041,0.1404973,05134431,62,D,63,D,1,1,D,01,D,7,D,12,D,12,D,,A,,A,4,D,5,D,0,D,3192,D,22784.189,0,D,0,D,0,D,,A,0,D,12,D,0,D,0,D,0,D,,A,,A,3192,D,652,D,150,D,870,D,200,D,,A,1,,1,D,,A,,A,,A,0,D,1,D,0,D,,A,5,1,,1,D,1,D,3,2,D,1,,2,04,2022,1,D,3,D,1,D,2,,A,4,D,4,D,0,D,0,D,,,72728.943,,,,,,206443.825,107448.368,83360.802,,82239.012,,,,101049.197,66526.294,207578.658,139955.643,56253.937,,127669.248,266947.020,51264.683,,,73229.955,,88272.123,,,128555.295,55366.073,,82465.212,91220.154,,62677.910,,108467.971,108998.371,,,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,17.30000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,,A,513443,,A,,A,0,D,21752.2,D,45016,24197,7466,13482,18600,203,0.0,D,0,0,0,0,0,0,D,0,D,266.0,D,266,266,266,266,266,100,0.0,D,0,0,0,0,0,100,8476.8,D,15163,11515,2046,1677,11983,202,10083.4,D,26661,9490,2228,8613,3425,201,D,3192.0,D,3192,3192,3192,3192,3192,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,2,2
0.1870734,0.0822302,0.1804186,0.2026110,0.2151763,0.2848541,0.1403270,05134432,62,D,63,D,1,1,D,01,D,7,D,12,D,12,D,,A,,A,4,D,5,D,0,D,3192,D,22784.189,0,D,0,D,0,D,,A,0,D,12,D,0,D,0,D,0,D,,A,,A,3192,D,652,D,150,D,870,D,200,D,,A,1,,1,D,,A,,A,,A,0,D,1,D,0,D,,A,5,1,,1,D,1,D,3,2,D,1,,2,04,2022,1,D,3,D,2,D,2,,A,4,D,4,D,0,D,0,D,,,72728.943,,,,,,206443.825,107448.368,83360.802,,82239.012,,,,101049.197,66526.294,207578.658,139955.643,56253.937,,127669.248,266947.020,51264.683,,,73229.955,,88272.123,,,128555.295,55366.073,,82465.212,91220.154,,62677.910,,108467.971,108998.371,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,,A,513443,,A,,A,0,D,25223.8,D,35091,27109,25410,23836,14673,203,0.0,D,0,0,0,0,0,0,D,0,D,266.0,D,266,266,266,266,266,100,0.0,D,0,0,0,0,0,100,5576.4,D,4884,6904,2218,2404,11472,202,16455.4,D,27015,17013,20000,18240,9,201,D,3192.0,D,3192,3192,3192,3192,3192,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,2,2
0.7739350,0.7399856,0.7837956,0.7551692,0.7663261,0.7880274,0.7945835,05134441,38,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,4,D,9,D,0,D,125800,D,52469.633,0,D,9563,D,0,D,,A,0,D,,A,0,D,0,D,125000,D,42,D,,A,0,D,696,D,160,D,870,D,200,D,,A,4,,2,D,,C,,A,,A,0,D,2,D,0,D,10,D,2,,A,2,D,1,D,1,2,D,,A,1,04,2022,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,,102021.411,79541.267,,84592.158,84995.267,,86584.819,,98570.199,82025.528,,,,83409.528,,,,,,81555.583,71713.771,80463.539,,77124.819,,,,80682.014,99624.824,85113.594,91908.040,86538.255,,79874.425,69128.935,78880.115,,,77446.739,,86157.619,,,44.74000,21.58000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,0.00000,5.00000,0.00000,3.19000,0.00000,0.00000,9.39000,23.16000,70.65000,0.00000,11.97000,0.00000,0.00000,0.00000,0.00000,1,D,,A,2,D,09,D,513444,,A,,A,0,D,131872.6,D,140781,131494,127209,136540,123339,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,131072.6,D,139981,130694,126409,135740,122539,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,800,D,800,800,800,800,800,100,800,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,1,5,2,2,
0.7565110,0.7432897,0.7408278,0.7391652,0.7537507,0.7753736,0.7949757,05134442,38,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,4,D,9,D,0,D,125800,D,52469.633,0,D,9563,D,0,D,,A,0,D,,A,0,D,0,D,125000,D,42,D,,A,0,D,696,D,160,D,870,D,200,D,,A,4,,2,D,,C,,A,,A,0,D,2,D,0,D,10,D,2,,A,2,D,1,D,1,2,D,,A,1,04,2022,1,D,2,D,2,D,2,,A,,A,,A,52,D,,A,,102021.411,79541.267,,84592.158,84995.267,,86584.819,,98570.199,82025.528,,,,83409.528,,,,,,81555.583,71713.771,80463.539,,77124.819,,,,80682.014,99624.824,85113.594,91908.040,86538.255,,79874.425,69128.935,78880.115,,,77446.739,,86157.619,,,199.00000,199.00000,10.00000,25.00000,0.00000,8.00000,12.00000,0.00000,15.00000,4.00000,0.00000,40.00000,40.00000,0.00000,0.00000,0.00000,0.00000,10.00000,0.00000,35.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.40000,1,D,,A,2,D,09,D,513444,,A,,A,0,D,127196.6,D,135008,129332,122502,124330,124811,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,126396.6,D,134208,128532,121702,123530,124011,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,800,D,800,800,800,800,800,100,800,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,1,5,2,2,
