NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05170861,900000,103009,1,1,
05170861,900000,99717,2,1,
05170861,900000,60086,3,1,
05170861,900000,79719,4,1,
05170861,900000,52117,5,1,
05170861,900030,19200,1,1,
05170861,900030,19200,2,1,
05170861,900030,19200,3,1,
05170861,900030,19200,4,1,
05170861,900030,19200,5,1,
05170861,980000,122209,1,1,
05170861,980000,118917,2,1,
05170861,980000,79286,3,1,
05170861,980000,98919,4,1,
05170861,980000,71317,5,1,
05170862,900000,66120,1,1,
05170862,900000,13004,2,1,
05170862,900000,66969,3,1,
05170862,900000,42143,4,1,
05170862,900000,80812,5,1,
05170862,900030,19200,1,1,
05170862,900030,19200,2,1,
05170862,900030,19200,3,1,
05170862,900030,19200,4,1,
05170862,900030,19200,5,1,
05170862,980000,85320,1,1,
05170862,980000,32204,2,1,
05170862,980000,86169,3,1,
05170862,980000,61343,4,1,
05170862,980000,100012,5,1,
05170881,900090,814,1,1,
05170881,900090,814,2,1,
05170881,900090,814,3,1,
05170881,900090,814,4,1,
05170881,900090,814,5,1,
05170881,900150,1080,1,1,
05170881,900150,1080,2,1,
05170881,900150,1080,3,1,
05170881,900150,1080,4,1,
05170881,900150,1080,5,1,
05170881,980000,1894,1,1,
05170881,980000,1894,2,1,
05170881,980000,1894,3,1,
05170881,980000,1894,4,1,
05170881,980000,1894,5,1,
05170882,900090,814,1,1,
05170882,900090,814,2,1,
05170882,900090,814,3,1,
05170882,900090,814,4,1,
05170882,900090,814,5,1,
05170882,900150,1080,1,1,
05170882,900150,1080,2,1,
05170882,900150,1080,3,1,
05170882,900150,1080,4,1,
05170882,900150,1080,5,1,
05170882,980000,1894,1,1,
05170882,980000,1894,2,1,
05170882,980000,1894,3,1,
05170882,980000,1894,4,1,
05170882,980000,1894,5,1,
05170891,900000,88000,1,1,
05170891,900000,88000,2,1,
05170891,900000,88000,3,1,
05170891,900000,88000,4,1,
05170891,900000,88000,5,1,
05170891,980000,88000,1,1,
05170891,980000,88000,2,1,
05170891,980000,88000,3,1,
05170891,980000,88000,4,1,
05170891,980000,88000,5,1,
05170892,900000,88000,1,1,
05170892,900000,88000,2,1,
05170892,900000,88000,3,1,
05170892,900000,88000,4,1,
05170892,900000,88000,5,1,
05170892,980000,88000,1,1,
05170892,980000,88000,2,1,
05170892,980000,88000,3,1,
05170892,980000,88000,4,1,
05170892,980000,88000,5,1,
05170921,900030,21456,1,1,
05170921,900030,21456,2,1,
05170921,900030,21456,3,1,
05170921,900030,21456,4,1,
05170921,900030,21456,5,1,
05170921,900150,582,1,1,
05170921,900150,582,2,1,
05170921,900150,582,3,1,
05170921,900150,582,4,1,
05170921,900150,582,5,1,
05170921,980000,22038,1,1,
05170921,980000,22038,2,1,
05170921,980000,22038,3,1,
05170921,980000,22038,4,1,
05170921,980000,22038,5,1,
05170922,900030,21456,1,1,
05170922,900030,21456,2,1,
05170922,900030,21456,3,1,
05170922,900030,21456,4,1,
05170922,900030,21456,5,1,
05170922,900150,582,1,1,
05170922,900150,582,2,1,
05170922,900150,582,3,1,
05170922,900150,582,4,1,
05170922,900150,582,5,1,
05170922,980000,22038,1,1,
05170922,980000,22038,2,1,
05170922,980000,22038,3,1,
05170922,980000,22038,4,1,
05170922,980000,22038,5,1,
05170931,900000,27096,1,1,
05170931,900000,21698,2,1,
05170931,900000,22844,3,1,
05170931,900000,22106,4,1,
05170931,900000,26425,5,1,
05170931,980000,27096,1,1,
05170931,980000,21698,2,1,
05170931,980000,22844,3,1,
05170931,980000,22106,4,1,
05170931,980000,26425,5,1,
05170932,900000,27106,1,1,
05170932,900000,22434,2,1,
05170932,900000,26573,3,1,
05170932,900000,28756,4,1,
05170932,900000,28697,5,1,
05170932,980000,27106,1,1,
05170932,980000,22434,2,1,
05170932,980000,26573,3,1,
05170932,980000,28756,4,1,
05170932,980000,28697,5,1,
05170971,900180,10000,1,1,
05170971,900180,10000,2,1,
05170971,900180,10000,3,1,
05170971,900180,10000,4,1,
05170971,900180,10000,5,1,
05170971,900200,35000,1,1,
05170971,900200,35000,2,1,
05170971,900200,35000,3,1,
05170971,900200,35000,4,1,
05170971,900200,35000,5,1,
05170971,980000,45000,1,1,
05170971,980000,45000,2,1,
05170971,980000,45000,3,1,
05170971,980000,45000,4,1,
05170971,980000,45000,5,1,
05170972,900180,10000,1,1,
05170972,900180,10000,2,1,
05170972,900180,10000,3,1,
05170972,900180,10000,4,1,
05170972,900180,10000,5,1,
05170972,900200,35000,1,1,
05170972,900200,35000,2,1,
05170972,900200,35000,3,1,
05170972,900200,35000,4,1,
05170972,900200,35000,5,1,
05170972,980000,45000,1,1,
05170972,980000,45000,2,1,
05170972,980000,45000,3,1,
05170972,980000,45000,4,1,
05170972,980000,45000,5,1,
05170991,900030,22502,1,1,
05170991,900030,20414,2,1,
05170991,900030,21158,3,1,
05170991,900030,19814,4,1,
05170991,900030,23126,5,1,
05170991,900190,12726,1,1,
05170991,900190,3424,2,1,
05170991,900190,10484,3,1,
05170991,900190,11799,4,1,
