NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05125452,900000,71000,,1
05125452,900180,200,,1
05125452,980000,71200,,1
05125452,980010,4,,1
05125452,980020,35,,1
05125452,980030,1,,1
05125452,980040,2,,1
05125452,980050,2,,1
05125452,980210,100,,1
05125452,980260,100,,1
05125452,980282,100,,1
05125452,980286,100,,1
05125452,980310,100,,1
05125452,980330,100,,1
05125501,800932,400,,1
05125501,800940,6885,,1
05125501,900000,18000,,1
05125501,900160,40000,,1
05125501,900210,3500,,1
05125501,980000,61500,,1
05125501,980010,4,,1
05125501,980020,44,,1
05125501,980030,2,,1
05125501,980040,2,,1
05125501,980050,2,,1
05125501,980090,100,,1
05125501,980210,100,,1
05125501,980230,100,,1
05125501,980281,100,,1
05125501,980286,100,,1
05125501,980310,100,,1
05125501,980330,100,,1
05125502,800932,400,,1
05125502,800940,6885,,1
05125502,900000,18000,,1
05125502,900160,40000,,1
05125502,900210,3500,,1
05125502,980000,61500,,1
05125502,980010,4,,1
05125502,980020,44,,1
05125502,980030,2,,1
05125502,980040,2,,1
05125502,980050,2,,1
05125502,980090,100,,1
05125502,980210,100,,1
05125502,980230,100,,1
05125502,980281,100,,1
05125502,980286,100,,1
05125502,980310,100,,1
05125502,980330,100,,1
05125511,800940,2157,,1
05125511,900000,15100,,1
05125511,900030,9788,,1
05125511,900160,8100,,1
05125511,900170,21239,,1
05125511,900180,800,,1
05125511,900220,1200,,1
05125511,980000,55027,,1
05125511,980010,2,,1
05125511,980020,67,,1
05125511,980030,2,,1
05125511,980040,2,,1
05125511,980060,2,,1
05125511,980090,100,,1
05125511,980220,100,,1
05125511,980240,100,,1
05125511,980281,100,,1
05125511,980286,100,,1
05125511,980310,100,,1
05125511,980330,100,,1
05125512,800940,2157,,1
05125512,900000,15100,,1
05125512,900030,9788,,1
05125512,900160,8100,,1
05125512,900170,21239,,1
05125512,900180,800,,1
05125512,900220,1200,,1
05125512,980000,55027,,1
05125512,980010,2,,1
05125512,980020,67,,1
05125512,980030,2,,1
05125512,980040,2,,1
05125512,980060,2,,1
05125512,980090,100,,1
05125512,980220,100,,1
05125512,980240,100,,1
05125512,980281,100,,1
05125512,980286,100,,1
05125512,980310,100,,1
05125512,980330,100,,1
05125531,900000,57489,,1
05125531,900180,200,,1
05125531,980000,57689,,1
05125531,980010,2,,1
05125531,980020,62,,1
05125531,980030,2,,1
05125531,980040,1,,1
05125531,980090,100,,1
05125531,980220,100,,1
05125531,980240,100,,1
05125531,980281,100,,1
05125531,980286,100,,1
05125531,980310,100,,1
05125531,980330,100,,1
05125532,900000,56599,,1
05125532,900180,200,,1
05125532,980000,56799,,1
05125532,980010,2,,1
05125532,980020,62,,1
05125532,980030,2,,1
05125532,980040,1,,1
05125532,980090,100,,1
05125532,980220,100,,1
05125532,980240,100,,1
05125532,980281,100,,1
05125532,980286,100,,1
05125532,980310,100,,1
05125532,980330,100,,1
05125601,900000,46170,,1
05125601,900030,13249,,1
05125601,980000,59419,,1
05125601,980010,2,,1
05125601,980020,66,,1
05125601,980030,1,,1
05125601,980040,2,,1
05125601,980060,1,,1
05125601,980220,100,,1
05125601,980260,100,,1
05125601,980281,100,,1
05125601,980285,100,,1
05125601,980310,100,,1
05125601,980330,100,,1
05125602,900000,46153,,1
05125602,900030,13249,,1
05125602,980000,59402,,1
05125602,980010,2,,1
05125602,980020,66,,1
05125602,980030,1,,1
05125602,980040,2,,1
05125602,980060,1,,1
05125602,980220,100,,1
05125602,980260,100,,1
05125602,980281,100,,1
05125602,980285,100,,1
05125602,980310,100,,1
05125602,980330,100,,1
05125611,900000,23239,,1
05125611,980000,23239,,1
05125611,980010,1,,1
05125611,980020,45,,1
05125611,980030,1,,1
05125611,980220,100,,1
05125611,980260,100,,1
05125611,980281,100,,1
05125611,980286,100,,1
05125611,980310,100,,1
05125612,900000,39598,,1
05125612,980000,39598,,1
05125612,980010,1,,1
05125612,980020,32,,1
05125612,980030,1,,1
05125612,980090,100,,1
05125612,980220,100,,1
05125612,980250,100,,1
05125612,980281,100,,1
05125612,980286,100,,1
05125612,980310,100,,1
05125621,900000,353112,,1
05125621,980000,353112,,1
05125621,980010,8,,1
05125621,980020,30,,1
05125621,980030,6,,1
05125621,980040,4,,1
05125621,980050,1,,1
05125621,980090,100,,1
05125621,980210,100,,1
05125621,980230,100,,1
05125621,980282,100,,1
05125621,980286,100,,1
05125621,980310,100,,1
