INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.6567338,0.5007633,0.6741790,0.3313221,0.5531035,0.8747155,0.2356280,05045821,22,D,,A,1,1,D,01,D,4,D,14,D,,A,1,D,,A,2,D,9,D,0,D,15000,D,77478.372,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,1044,D,240,D,1087,D,250,D,,A,5,,2,D,,C,,A,,A,0,D,0,D,0,D,05,D,3,,A,2,D,1,D,3,1,D,,A,1,01,2022,1,D,3,D,1,D,2,,A,,A,,A,28,D,,A,143844.298,,135440.479,174994.991,180116.011,,,,,,165775.259,,,,144948.851,182701.115,,136113.295,,159718.509,204477.603,,,149416.053,,,190575.887,,169883.733,,,118773.816,117495.309,164920.599,,216085.378,128917.490,160896.323,147609.562,194489.470,,,,166867.606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.81000,0.00000,0.00000,1,D,,A,0,D,12,A,504582,,A,,A,0,D,90855.6,D,183474,71807,38794,98712,61491,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,75224.4,D,168473,56804,23793,83633,43419,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,1,3,1,79,3072,201,631,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15000,D,15000,15000,15000,15000,15000,100,15000,D,D,A,A,A,D,5,5,1,2,
0.7661931,0.6548267,0.1860652,0.9024738,0.8742594,0.6750725,0.2363919,05045822,22,D,,A,1,1,D,01,D,4,D,14,D,,A,1,D,,A,2,D,9,D,0,D,15000,D,77478.372,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,1044,D,240,D,1087,D,250,D,,A,5,,2,D,,C,,A,,A,0,D,0,D,0,D,05,D,3,,A,2,D,1,D,3,1,D,,A,1,01,2022,1,D,3,D,2,D,2,,A,,A,,A,28,D,,A,143844.298,,135440.479,174994.991,180116.011,,,,,,165775.259,,,,144948.851,182701.115,,136113.295,,159718.509,204477.603,,,149416.053,,,190575.887,,169883.733,,,118773.816,117495.309,164920.599,,216085.378,128917.490,160896.323,147609.562,194489.470,,,,166867.606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,A,504582,,A,,A,0,D,121604.6,D,97226,185517,211641,22024,91615,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,106574.0,D,82101,170507,196640,7018,76604,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,125,10,1,6,11,201,31,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,15000,D,15000,15000,15000,15000,15000,100,15000,D,D,A,A,A,D,5,5,1,2,
0.5818481,0.5843323,0.5840624,0.5864198,0.5802599,0.5805787,0.6508765,05045831,80,D,75,D,2,2,D,01,D,5,D,12,D,12,D,,A,1,D,2,D,1,D,0,D,77430,D,30199.807,0,D,2678,D,0,D,,A,0,D,,A,31430,D,0,D,35000,D,,A,20,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,09,D,,A,0,D,0,D,2,D,,A,5,1,,2,D,1,D,4,1,D,2,,2,01,2022,1,D,3,D,1,D,2,,A,1,D,,A,0,D,52,D,,51833.867,,,,75089.226,,,,,,118543.400,88000.008,102626.517,,63371.565,,,,128661.928,116805.776,122556.838,75478.475,111307.645,,148302.459,68631.430,81257.492,,,103958.944,,65821.978,,,61072.968,110986.154,,86556.160,95258.180,,99805.716,,69177.648,126.67000,115.97000,0.00000,0.00000,0.00000,14.99000,19.48000,0.00000,0.00000,3.99000,20.77000,0.00000,7.28000,0.00000,0.00000,0.00000,0.00000,13.59000,0.00000,35.87000,10.70000,0.00000,0.00000,0.00000,0.00000,0.00000,189.96000,9.99000,1,D,,A,0,D,,D,504583,,A,,A,0,D,77430.0,D,77430,77430,77430,77430,77430,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31430.0,D,31430,31430,31430,31430,31430,100,0.0,D,0,0,0,0,0,100,35000.0,D,35000,35000,35000,35000,35000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,11000,D,,A,11000,11000,11000,11000,11000,100,11000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,,1,,2,2
0.5816225,0.5841067,0.5838368,0.5861942,0.5800342,0.5803531,0.6506509,05045832,80,D,75,D,2,2,D,01,D,5,D,12,D,12,D,,A,1,D,2,D,1,D,0,D,77430,D,30199.807,0,D,2678,D,0,D,,A,0,D,,A,31430,D,0,D,35000,D,,A,20,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,09,D,,A,0,D,0,D,2,D,,A,5,1,,2,D,1,D,4,1,D,2,,2,01,2022,1,D,3,D,2,D,2,,A,1,D,,A,0,D,52,D,,51833.867,,,,75089.226,,,,,,118543.400,88000.008,102626.517,,63371.565,,,,128661.928,116805.776,122556.838,75478.475,111307.645,,148302.459,68631.430,81257.492,,,103958.944,,65821.978,,,61072.968,110986.154,,86556.160,95258.180,,99805.716,,69177.648,49.81000,49.81000,0.00000,0.00000,6.70000,0.00000,0.00000,12.92000,0.00000,0.00000,3.39000,1.00000,1.98000,0.00000,0.00000,0.00000,4.94000,4.29000,2.99000,11.60000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,199.98000,27.24000,1,D,,A,0,D,,D,504583,,A,,A,0,D,77430.0,D,77430,77430,77430,77430,77430,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31430.0,D,31430,31430,31430,31430,31430,100,0.0,D,0,0,0,0,0,100,35000.0,D,35000,35000,35000,35000,35000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,11000,D,,A,11000,11000,11000,11000,11000,100,11000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,,1,,2,2
0.2564191,0.2718077,0.2742855,0.2751525,0.2742410,0.2687652,0.3815225,05045901,57,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,2,D,9,D,0,D,32241,D,29941.317,1300,D,1530,D,0,D,,A,0,D,,A,12241,D,0,D,20000,D,25,D,,A,0,D,487,D,112,D,522,D,120,D,,A,5,,1,D,120,D,,A,,A,0,D,0,D,1,D,05,D,1,,A,2,D,1,D,4,2,D,,A,1,01,2022,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,,56275.700,55558.120,,,,48451.724,,,,,,63656.245,55852.133,59280.992,,63525.535,,,,53798.549,57752.804,52910.052,74145.202,73787.928,,62370.551,70772.854,60989.998,,,71093.100,,45922.287,,,72657.477,45530.039,,51714.420,68958.909,,72176.502,,89.77000,89.77000,1.47000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.48000,17.63000,14.09000,0.00000,0.00000,0.00000,3.56000,0.00000,35.54000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,D,504590,,A,,A,0,D,32241.0,D,32241,32241,32241,32241,32241,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,12241.0,D,12241,12241,12241,12241,12241,100,0.0,D,0,0,0,0,0,100,20000.0,D,20000,20000,20000,20000,20000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,1,2,
0.2566428,0.2720313,0.2745092,0.2753762,0.2744647,0.2689889,0.3817462,05045902,57,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,2,D,9,D,0,D,32241,D,29941.317,1300,D,1530,D,0,D,,A,0,D,,A,12241,D,0,D,20000,D,25,D,,A,0,D,487,D,112,D,522,D,120,D,,A,5,,1,D,120,D,,A,,A,0,D,0,D,1,D,05,D,1,,A,2,D,1,D,4,2,D,,A,1,01,2022,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,56275.700,55558.120,,,,48451.724,,,,,,63656.245,55852.133,59280.992,,63525.535,,,,53798.549,57752.804,52910.052,74145.202,73787.928,,62370.551,70772.854,60989.998,,,71093.100,,45922.287,,,72657.477,45530.039,,51714.420,68958.909,,72176.502,,77.96000,77.96000,0.00000,11.08000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.39000,2.80000,21.78000,9.59000,0.00000,0.00000,0.00000,11.55000,0.00000,17.77000,0.00000,0.00000,0.00000,0.00000,12.67000,0.00000,0.00000,1.73000,1,D,,A,0,D,06,D,504590,,A,,A,0,D,32241.0,D,32241,32241,32241,32241,32241,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,12241.0,D,12241,12241,12241,12241,12241,100,0.0,D,0,0,0,0,0,100,20000.0,D,20000,20000,20000,20000,20000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,1,2,
0.5919799,0.5938011,0.5916173,0.5955814,0.5896667,0.5875191,0.6564193,05045911,37,D,36,D,1,1,D,01,D,2,D,12,D,14,D,1,D,1,D,5,D,3,D,0,D,79500,D,30384.560,200,D,6082,D,0,D,,A,0,D,,A,0,D,0,D,79500,D,40,D,40,D,0,D,435,D,100,D,652,D,150,D,,A,1,,2,D,,A,10,D,,A,0,D,3,D,0,D,12,D,1,1,,2,D,1,D,3,1,D,2,,1,01,2022,3,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,,,,,,68233.581,95458.557,102936.190,,53045.137,,,,82729.798,62051.563,78573.693,46655.403,54003.208,,45524.731,51296.146,58528.094,,,31388.421,,39480.293,,,36044.074,81358.852,,62002.256,43773.794,,26718.106,,80339.932,48816.495,,,,42328.079,,58.57000,49.21000,3.22000,10.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.04000,0.00000,4.87000,2.38000,0.00000,5.22000,0.00000,7.21000,7.54000,1.08000,9.36000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,48,D,504591,4,D,4,D,0,D,79500.0,D,79500,79500,79500,79500,79500,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,79500.0,D,79500,79500,79500,79500,79500,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,1,1
0.5917529,0.5935741,0.5913903,0.5953544,0.5894397,0.5872921,0.6561923,05045912,37,D,36,D,1,1,D,01,D,2,D,12,D,14,D,1,D,1,D,5,D,3,D,0,D,79500,D,30384.560,200,D,6082,D,0,D,,A,0,D,,A,0,D,0,D,79500,D,40,D,40,D,0,D,435,D,100,D,652,D,150,D,,A,1,,2,D,,A,10,D,,A,0,D,3,D,0,D,12,D,1,1,,2,D,1,D,3,1,D,2,,1,01,2022,3,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,,,,,,68233.581,95458.557,102936.190,,53045.137,,,,82729.798,62051.563,78573.693,46655.403,54003.208,,45524.731,51296.146,58528.094,,,31388.421,,39480.293,,,36044.074,81358.852,,62002.256,43773.794,,26718.106,,80339.932,48816.495,,,,42328.079,,107.54000,98.44000,6.12000,28.72000,15.98000,0.00000,0.00000,11.15000,0.00000,0.00000,0.00000,0.00000,0.00000,2.27000,0.00000,0.00000,3.77000,21.68000,0.00000,8.75000,9.10000,0.00000,0.00000,0.00000,35.94000,0.00000,25.27000,33.08000,1,D,,A,4,D,48,D,504591,4,D,4,D,0,D,79500.0,D,79500,79500,79500,79500,79500,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,79500.0,D,79500,79500,79500,79500,79500,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37B,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,5,1,1,1
0.3586601,0.4256088,0.4123464,0.0548608,0.5540112,0.3388490,0.0058693,05045921,30,D,,A,1,4,D,,B,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,0,D,38680.787,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,25,D,,A,0,D,0,D,0,D,0,D,0,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,06,D,1,,A,2,D,1,D,3,2,D,,A,1,01,2022,,A,,A,1,D,2,,A,,A,,A,52,D,,A,77374.943,83469.940,74780.269,,,,,,74208.589,,,,77612.711,65225.475,,74318.745,,78941.807,66038.791,,,82001.833,,,75701.715,,89516.671,,,79821.655,68564.389,72611.281,,69806.564,70647.764,82268.930,75990.481,72784.232,,,,67795.852,,69238.587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,13,A,504592,,A,,A,0,D,43704.0,D,40975,71984,5645,49122,50794,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,43704.0,D,40975,71984,5645,49122,50794,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,S35C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,2,
0.2871861,0.3560628,0.0531246,0.3701804,0.0914114,0.5700469,0.0073395,05045922,30,D,,A,1,4,D,,B,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,0,D,38680.787,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,25,D,,A,0,D,0,D,0,D,0,D,0,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,06,D,1,,A,2,D,1,D,3,2,D,,A,1,01,2022,,A,,A,2,D,2,,A,,A,,A,52,D,,A,77374.943,83469.940,74780.269,,,,,,74208.589,,,,77612.711,65225.475,,74318.745,,78941.807,66038.791,,,82001.833,,,75701.715,,89516.671,,,79821.655,68564.389,72611.281,,69806.564,70647.764,82268.930,75990.481,72784.232,,,,67795.852,,69238.587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,13,A,504592,,A,,A,0,D,35739.4,D,74824,12229,43970,5456,42218,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,35739.4,D,74824,12229,43970,5456,42218,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,S35C,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,1,2,
