OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS
01,40,42,1,1,,,1,1,D,D,D,A,A,D,03608932,38,D,,A,,A,,A,2,7,D,1906,D,,A,,C,3366,D,2,,A,,A,,A,,A,306,D,,A,,A,2,D,40000,D,,A,0,D,2,D,2,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3366.0,D,3366,3366,3366,3366,3366,306.0,D,306,306,306,306,306,,A,,,,,,,A,,,,,,100,,A,,,,,,100,40000.0,D,40000,40000,40000,40000,40000,100,,A,,A,,A,,A,,A,,A,,A,101,2,D,1,D,2000,D,,A,,A,2000,2000,2000,2000,2000,100,2000,D,2,D,1
,,,,5,,,1,1,A,A,A,A,A,A,03608932,6,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,
10,20,52,1,1,,,1,1,D,D,D,A,A,D,03608951,64,D,,B,,B,,B,1,4,D,,B,,B,,A,0,D,1,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,1,,A,,A,,A,4,D,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,36400.4,D,22811,30695,71583,33305,23608,201,,A,,A,,A,,A,,B,,B,1,D,110,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,1,4,2,A,D,A,A,D,A,03608951,71,D,,A,,A,,A,2,3,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,1,D,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
10,20,52,1,1,,,1,1,D,D,D,A,A,D,03608952,64,D,,B,,B,,B,1,4,D,,B,,B,,A,0,D,1,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,1,,A,,A,,A,4,D,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,31085.2,D,15351,62662,42498,23845,11070,201,,A,,A,,A,,A,,B,,B,1,D,110,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,1,4,2,A,D,A,A,D,A,03608952,71,D,,A,,A,,A,2,3,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,,A,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,1,D,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
05,16,52,5,1,,,4,2,D,D,D,A,A,D,03608981,32,D,,A,,A,,A,1,8,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,3411.8,D,10829,296,4459,678,797,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,6,D,205,,A,1,D,,B,,B,,B,70779,1935,29143,4433,5211,201,22300,D,2,D,2
13,50,52,1,1,,,4,1,D,D,D,A,A,D,03608981,30,D,,B,,B,,B,2,8,D,,B,,B,,A,0,D,2,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,,A,,A,,A,4,D,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,74228.4,D,77208,36839,45783,78494,132818,201,,A,,A,,A,,A,,B,,B,6,D,113,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
05,16,52,5,1,,,4,2,D,D,D,A,A,D,03608982,32,D,,A,,A,,A,1,8,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,8701.8,D,7650,8752,21630,3600,1877,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,6,D,205,,A,1,D,,B,,B,,B,228677,228677,228677,228677,228677,201,228677,T,2,D,2
13,50,52,1,1,,,4,1,D,D,D,A,A,D,03608982,30,D,,B,,B,,B,2,8,D,,B,,B,,A,0,D,2,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,,A,,A,,A,4,D,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,96638.2,D,102167,104153,104652,120000,52219,201,,A,,A,,A,,A,,B,,B,6,D,113,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
09,40,52,1,1,2,,1,1,D,D,D,D,A,D,03608992,49,D,,A,,A,,A,1,4,D,500,D,,A,,A,918,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,12000,D,,A,0,D,2,D,3,D,,A,3,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,12000.0,D,12000,12000,12000,12000,12000,100,,A,,A,,A,,A,,A,,A,,A,109,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,2,1,1,2,A,D,A,D,D,A,03608992,62,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,674,D,,A,2,D,,A,12,D,9696,D,2,D,3,D,1,D,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,9696.0,D,9696,9696,9696,9696,9696,674.0,D,674,674,674,674,674,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
07,40,52,1,1,,,2,1,D,D,D,A,A,D,03609001,65,D,,A,,A,,A,1,6,D,2300,D,,A,,A,7650,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,100000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
07,40,52,2,1,,,2,2,D,D,D,A,A,D,03609001,61,D,,B,,A,,A,2,5,D,2416,D,,C,,A,4590,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,60000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,60000.0,D,60000,60000,60000,60000,60000,100,,A,,A,,A,,A,,A,,A,,A,107,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
07,40,52,1,1,,,2,1,D,D,D,A,A,D,03609002,65,D,,A,,A,,A,1,6,D,2300,D,,A,,A,7650,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,100000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,100000.0,D,100000,100000,100000,100000,100000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
07,40,52,2,1,,,2,2,D,D,D,A,A,D,03609002,61,D,,B,,A,,A,2,5,D,2416,D,,C,,A,4590,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,60000,D,,A,0,D,2,D,3,D,,A,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,60000.0,D,60000,60000,60000,60000,60000,100,,A,,A,,A,,A,,A,,A,,A,107,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
05,33,52,1,2,,,1,2,D,D,D,A,A,D,03609021,70,D,,A,,B,,A,1,4,D,,C,,A,,A,0,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,26110.0,D,14587,10084,25585,53085,27209,201,,A,,A,,A,,A,,C,,B,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
05,33,52,1,2,,,1,2,D,D,D,A,A,D,03609022,70,D,,A,,B,,A,1,4,D,,C,,A,,A,0,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,29326.0,D,35932,61845,11623,14790,22440,201,,A,,A,,A,,A,,C,,B,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,1,1,1,A,D,A,A,D,A,03609041,65,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,17102.0,D,19284,12492,24444,10620,18672,1425.2,D,1607,1041,2037,885,1556,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,1,,1,1,2,A,D,A,A,D,A,03609041,62,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,13159.0,D,9228,10164,13992,15492,16920,1096.6,D,769,847,1166,1291,1410,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,1,,1,1,1,A,D,A,A,D,A,03609042,65,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,21000.0,D,19524,12048,23736,26352,23340,1750.0,D,1627,1004,1978,2196,1945,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,1,,1,1,2,A,D,A,A,D,A,03609042,62,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,10454.0,D,9672,20340,6864,6576,8820,871.2,D,806,1695,572,548,735,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
03,55,52,1,1,,,6,1,D,D,D,A,A,D,03609051,34,D,,A,,A,,A,1,7,D,2546,D,,A,,A,9333,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,122000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,4,D,5,D,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,122000.0,D,122000,122000,122000,122000,122000,100,,A,,A,,A,,A,,A,,A,1,D,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,2,4,2,A,D,A,A,D,A,03609051,45,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,2,D,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,,,5,,,6,1,A,A,A,A,A,A,03609051,4,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,4,D,5,D,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,
,,,,5,,,6,1,A,A,A,A,A,A,03609051,2,D,,A,,A,,A,3,,A,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,4,D,5,D,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,
10,34,1,1,5,,,4,2,D,D,D,A,A,D,03609051,19,D,,A,,A,,A,3,4,D,,C,,A,,A,0,D,5,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,,C,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,2246.8,D,394,1780,2751,5072,1237,201,,A,,A,,A,,A,,C,,B,2,D,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
03,55,52,1,1,,,6,1,D,D,D,A,A,D,03609052,34,D,,A,,A,,A,1,7,D,2546,D,,A,,A,9333,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,122000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,4,D,5,D,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,122000.0,D,122000,122000,122000,122000,122000,100,,A,,A,,A,,A,,A,,A,1,D,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,2,4,2,A,D,A,A,D,A,03609052,45,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,2,D,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,,,5,,,6,1,A,A,A,A,A,A,03609052,4,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,4,D,5,D,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A,,A,,A,,,,,,,,A,,A,
