NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
03671351,900000,22000,1,1,
03671351,900000,22000,2,1,
03671351,900000,22000,3,1,
03671351,900000,22000,4,1,
03671351,900000,22000,5,1,
03671351,900150,8400,1,1,
03671351,900150,8400,2,1,
03671351,900150,8400,3,1,
03671351,900150,8400,4,1,
03671351,900150,8400,5,1,
03671351,980000,30400,1,1,
03671351,980000,30400,2,1,
03671351,980000,30400,3,1,
03671351,980000,30400,4,1,
03671351,980000,30400,5,1,
03671352,900000,22000,1,1,
03671352,900000,22000,2,1,
03671352,900000,22000,3,1,
03671352,900000,22000,4,1,
03671352,900000,22000,5,1,
03671352,900150,8400,1,1,
03671352,900150,8400,2,1,
03671352,900150,8400,3,1,
03671352,900150,8400,4,1,
03671352,900150,8400,5,1,
03671352,980000,30400,1,1,
03671352,980000,30400,2,1,
03671352,980000,30400,3,1,
03671352,980000,30400,4,1,
03671352,980000,30400,5,1,
03671361,900000,54000,1,1,
03671361,900000,54000,2,1,
03671361,900000,54000,3,1,
03671361,900000,54000,4,1,
03671361,900000,54000,5,1,
03671361,900180,2,1,1,
03671361,900180,2,2,1,
03671361,900180,2,3,1,
03671361,900180,2,4,1,
03671361,900180,2,5,1,
03671361,980000,54002,1,1,
03671361,980000,54002,2,1,
03671361,980000,54002,3,1,
03671361,980000,54002,4,1,
03671361,980000,54002,5,1,
03671362,900000,54000,1,1,
03671362,900000,54000,2,1,
03671362,900000,54000,3,1,
03671362,900000,54000,4,1,
03671362,900000,54000,5,1,
03671362,900180,2,1,1,
03671362,900180,2,2,1,
03671362,900180,2,3,1,
03671362,900180,2,4,1,
03671362,900180,2,5,1,
03671362,980000,54002,1,1,
03671362,980000,54002,2,1,
03671362,980000,54002,3,1,
03671362,980000,54002,4,1,
03671362,980000,54002,5,1,
03671381,800940,14240,1,1,T
03671381,800940,14240,2,1,T
03671381,800940,14240,3,1,T
03671381,800940,14240,4,1,T
03671381,800940,14240,5,1,T
03671381,900000,17263,1,1,
03671381,900000,8232,2,1,
03671381,900000,29765,3,1,
03671381,900000,87651,4,1,
03671381,900000,40000,5,1,
03671381,900160,9343,1,1,
03671381,900160,33914,2,1,
03671381,900160,7757,3,1,
03671381,900160,35821,4,1,
03671381,900160,52133,5,1,
03671381,980000,26606,1,1,
03671381,980000,42146,2,1,
03671381,980000,37522,3,1,
03671381,980000,123472,4,1,
03671381,980000,92133,5,1,
03671382,800940,14240,1,1,T
03671382,800940,14240,2,1,T
03671382,800940,14240,3,1,T
03671382,800940,14240,4,1,T
03671382,800940,14240,5,1,T
03671382,900000,25893,1,1,
03671382,900000,13374,2,1,
03671382,900000,41160,3,1,
03671382,900000,31968,4,1,
03671382,900000,48776,5,1,
03671382,900160,130411,1,1,
03671382,900160,3666,2,1,
03671382,900160,5208,3,1,
03671382,900160,17356,4,1,
03671382,900160,1029,5,1,
03671382,980000,156304,1,1,
03671382,980000,17040,2,1,
03671382,980000,46368,3,1,
03671382,980000,49324,4,1,
03671382,980000,49805,5,1,
03671391,900000,48000,1,1,
03671391,900000,48000,2,1,
03671391,900000,48000,3,1,
03671391,900000,48000,4,1,
03671391,900000,48000,5,1,
03671391,980000,48000,1,1,
03671391,980000,48000,2,1,
03671391,980000,48000,3,1,
03671391,980000,48000,4,1,
03671391,980000,48000,5,1,
03671392,900000,48000,1,1,
03671392,900000,48000,2,1,
03671392,900000,48000,3,1,
03671392,900000,48000,4,1,
03671392,900000,48000,5,1,
03671392,980000,48000,1,1,
03671392,980000,48000,2,1,
03671392,980000,48000,3,1,
03671392,980000,48000,4,1,
03671392,980000,48000,5,1,
03671421,900000,44000,1,1,
03671421,900000,44000,2,1,
03671421,900000,44000,3,1,
03671421,900000,44000,4,1,
03671421,900000,44000,5,1,
03671421,980000,44000,1,1,
03671421,980000,44000,2,1,
03671421,980000,44000,3,1,
03671421,980000,44000,4,1,
