"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
1111221,"980000","1",15425,,"2"
1111221,"980000","1",15425,,"3"
1111221,"980000","1",15425,,"4"
1111221,"980000","1",15425,,"5"
1111221,"980070","1",15425,,"1"
1111221,"980070","1",15425,,"2"
1111221,"980070","1",15425,,"3"
1111221,"980070","1",15425,,"4"
1111221,"980070","1",15425,,"5"
1111222,"900030","1",11045,,"1"
1111222,"900030","1",11045,,"2"
1111222,"900030","1",11045,,"3"
1111222,"900030","1",11045,,"4"
1111222,"900030","1",11045,,"5"
1111222,"900150","1",4380,,"1"
1111222,"900150","1",4380,,"2"
1111222,"900150","1",4380,,"3"
1111222,"900150","1",4380,,"4"
1111222,"900150","1",4380,,"5"
1111222,"980000","1",15425,,"1"
1111222,"980000","1",15425,,"2"
1111222,"980000","1",15425,,"3"
1111222,"980000","1",15425,,"4"
1111222,"980000","1",15425,,"5"
1111222,"980070","1",15425,,"1"
1111222,"980070","1",15425,,"2"
1111222,"980070","1",15425,,"3"
1111222,"980070","1",15425,,"4"
1111222,"980070","1",15425,,"5"
1109241,"900030","1",13920,,"1"
1109241,"900030","1",13920,,"2"
1109241,"900030","1",13920,,"3"
1109241,"900030","1",13920,,"4"
1109241,"900030","1",13920,,"5"
1109241,"980000","1",13920,,"1"
1109241,"980000","1",13920,,"2"
1109241,"980000","1",13920,,"3"
1109241,"980000","1",13920,,"4"
1109241,"980000","1",13920,,"5"
1109241,"980070","1",13920,,"1"
1109241,"980070","1",13920,,"2"
1109241,"980070","1",13920,,"3"
1109241,"980070","1",13920,,"4"
1109241,"980070","1",13920,,"5"
1109242,"900030","1",13920,,"1"
1109242,"900030","1",13920,,"2"
1109242,"900030","1",13920,,"3"
1109242,"900030","1",13920,,"4"
1109242,"900030","1",13920,,"5"
1109242,"980000","1",13920,,"1"
1109242,"980000","1",13920,,"2"
1109242,"980000","1",13920,,"3"
1109242,"980000","1",13920,,"4"
1109242,"980000","1",13920,,"5"
1109242,"980070","1",13920,,"1"
1109242,"980070","1",13920,,"2"
1109242,"980070","1",13920,,"3"
1109242,"980070","1",13920,,"4"
1109242,"980070","1",13920,,"5"
1106661,"800940","1",7207,,"1"
1106661,"800940","1",7207,,"2"
1106661,"800940","1",7207,,"3"
1106661,"800940","1",7207,,"4"
1106661,"800940","1",7207,,"5"
1106661,"900000","1",94200,,"1"
1106661,"900000","1",94200,,"2"
1106661,"900000","1",94200,,"3"
1106661,"900000","1",94200,,"4"
1106661,"900000","1",94200,,"5"
1106661,"900050","1",1876,,"1"
1106661,"900050","1",1209,,"2"
1106661,"900050","1",1296,,"3"
1106661,"900050","1",1825,,"4"
1106661,"900050","1",1315,,"5"
1106661,"900080","1",72,,"1"
1106661,"900080","1",994,,"2"
1106661,"900080","1",139,,"3"
1106661,"900080","1",103,,"4"
1106661,"900080","1",94,,"5"
1106661,"980000","1",96148,,"1"
1106661,"980000","1",96403,,"2"
1106661,"980000","1",95635,,"3"
1106661,"980000","1",96128,,"4"
1106661,"980000","1",95609,,"5"
1106661,"980070","1",98248,,"1"
1106661,"980070","1",98503,,"2"
1106661,"980070","1",97735,,"3"
1106661,"980070","1",98228,,"4"
1106661,"980070","1",97709,,"5"
1106662,"800940","1",7207,,"1"
1106662,"800940","1",7207,,"2"
1106662,"800940","1",7207,,"3"
1106662,"800940","1",7207,,"4"
1106662,"800940","1",7207,,"5"
1106662,"900000","1",94200,,"1"
1106662,"900000","1",94200,,"2"
1106662,"900000","1",94200,,"3"
1106662,"900000","1",94200,,"4"
1106662,"900000","1",94200,,"5"
1106662,"900050","1",1782,,"1"
1106662,"900050","1",1121,,"2"
1106662,"900050","1",1242,,"3"
1106662,"900050","1",1314,,"4"
1106662,"900050","1",1288,,"5"
1106662,"900080","1",158,,"1"
1106662,"900080","1",61,,"2"
1106662,"900080","1",150,,"3"
1106662,"900080","1",91,,"4"
1106662,"900080","1",158,,"5"
1106662,"980000","1",96140,,"1"
1106662,"980000","1",95382,,"2"
1106662,"980000","1",95592,,"3"
1106662,"980000","1",95605,,"4"
1106662,"980000","1",95646,,"5"
1106662,"980070","1",98240,,"1"
1106662,"980070","1",97482,,"2"
1106662,"980070","1",97692,,"3"
1106662,"980070","1",97705,,"4"
1106662,"980070","1",97746,,"5"
1103981,"800940","1",2448,,"1"
1103981,"800940","1",2448,,"2"
1103981,"800940","1",2448,,"3"
1103981,"800940","1",2448,,"4"
1103981,"800940","1",2448,,"5"
1103981,"900000","1",32000,,"1"
1103981,"900000","1",32000,,"2"
1103981,"900000","1",32000,,"3"
1103981,"900000","1",32000,,"4"
1103981,"900000","1",32000,,"5"
1103981,"950002","1",3954,,"1"
1103981,"950002","1",3954,,"2"
1103981,"950002","1",3954,,"3"
1103981,"950002","1",3954,,"4"
1103981,"950002","1",3954,,"5"
1103981,"950012","1",1067,,"1"
1103981,"950012","1",1067,,"2"
1103981,"950012","1",1067,,"3"
1103981,"950012","1",1067,,"4"
1103981,"950012","1",1067,,"5"
1103981,"980000","1",32000,,"1"
1103981,"980000","1",32000,,"2"
1103981,"980000","1",32000,,"3"
1103981,"980000","1",32000,,"4"
1103981,"980000","1",32000,,"5"
1103981,"980070","1",27459,,"1"
1103981,"980070","1",27459,,"2"
1103981,"980070","1",27459,,"3"
1103981,"980070","1",27459,,"4"
1103981,"980070","1",27459,,"5"
1103982,"800940","1",2448,,"1"
1103982,"800940","1",2448,,"2"
1103982,"800940","1",2448,,"3"
1103982,"800940","1",2448,,"4"
1103982,"800940","1",2448,,"5"
1103982,"900000","1",32000,,"1"
1103982,"900000","1",32000,,"2"
1103982,"900000","1",32000,,"3"
1103982,"900000","1",32000,,"4"
1103982,"900000","1",32000,,"5"
1103982,"950002","1",3954,,"1"
1103982,"950002","1",3954,,"2"
1103982,"950002","1",3954,,"3"
1103982,"950002","1",3954,,"4"
1103982,"950002","1",3954,,"5"
1103982,"950012","1",1067,,"1"
1103982,"950012","1",1067,,"2"
1103982,"950012","1",1067,,"3"
1103982,"950012","1",1067,,"4"
1103982,"950012","1",1067,,"5"
1103982,"980000","1",32000,,"1"
1103982,"980000","1",32000,,"2"
1103982,"980000","1",32000,,"3"
1103982,"980000","1",32000,,"4"
1103982,"980000","1",32000,,"5"
1103982,"980070","1",27459,,"1"
1103982,"980070","1",27459,,"2"
1103982,"980070","1",27459,,"3"
1103982,"980070","1",27459,,"4"
1103982,"980070","1",27459,,"5"
1111732,"800940","1",5799,,"1"
1111732,"800940","1",1224,,"2"
1111732,"800940","1",1696,,"3"
1111732,"800940","1",3764,,"4"
1111732,"800940","1",5304,,"5"
1111732,"900000","1",75804,,"1"
1111732,"900000","1",16000,,"2"
1111732,"900000","1",22176,,"3"
1111732,"900000","1",49202,,"4"
1111732,"900000","1",69330,,"5"
1111732,"980000","1",75804,,"1"
1111732,"980000","1",16000,,"2"
1111732,"980000","1",22176,,"3"
1111732,"980000","1",49202,,"4"
1111732,"980000","1",69330,,"5"
1111732,"980070","1",75804,,"1"
1111732,"980070","1",16000,,"2"
1111732,"980070","1",22176,,"3"
1111732,"980070","1",49202,,"4"
1111732,"980070","1",69330,,"5"
1104512,"800940","1",4590,,"1"
1104512,"800940","1",4590,,"2"
1104512,"800940","1",4590,,"3"
1104512,"800940","1",4590,,"4"
1104512,"800940","1",4590,,"5"
1104512,"900010","1",30000,,"1"
1104512,"900010","1",30000,,"2"
1104512,"900010","1",30000,,"3"
1104512,"900010","1",30000,,"4"
1104512,"900010","1",30000,,"5"
1104512,"900080","1",100,,"1"
1104512,"900080","1",100,,"2"
1104512,"900080","1",100,,"3"
1104512,"900080","1",100,,"4"
1104512,"900080","1",100,,"5"
1104512,"980000","1",30100,,"1"
1104512,"980000","1",30100,,"2"
1104512,"980000","1",30100,,"3"
1104512,"980000","1",30100,,"4"
1104512,"980000","1",30100,,"5"
1104512,"980070","1",31030,,"1"
1104512,"980070","1",31030,,"2"
1104512,"980070","1",31030,,"3"
1104512,"980070","1",31030,,"4"
1104512,"980070","1",31030,,"5"
1112761,"800940","1",3443,,"1"
1112761,"800940","1",3443,,"2"
1112761,"800940","1",3443,,"3"
1112761,"800940","1",3443,,"4"
1112761,"800940","1",3443,,"5"
1112761,"900000","1",45000,,"1"
1112761,"900000","1",45000,,"2"
1112761,"900000","1",45000,,"3"
1112761,"900000","1",45000,,"4"
1112761,"900000","1",45000,,"5"
1112761,"900080","1",5,,"1"
1112761,"900080","1",5,,"2"
1112761,"900080","1",5,,"3"
1112761,"900080","1",5,,"4"
1112761,"900080","1",5,,"5"
1112761,"900110","1",5000,,"1"
1112761,"900110","1",5000,,"2"
1112761,"900110","1",5000,,"3"
1112761,"900110","1",5000,,"4"
1112761,"900110","1",5000,,"5"
1112761,"950002","1",4071,,"1"
1112761,"950002","1",4071,,"2"
1112761,"950002","1",4071,,"3"
1112761,"950002","1",4071,,"4"
1112761,"950002","1",4071,,"5"
1112761,"950012","1",2089,,"1"
1112761,"950012","1",2089,,"2"
1112761,"950012","1",2089,,"3"
1112761,"950012","1",2089,,"4"
1112761,"950012","1",2089,,"5"
1112761,"980000","1",50005,,"1"
1112761,"980000","1",50005,,"2"
1112761,"980000","1",50005,,"3"
1112761,"980000","1",50005,,"4"
1112761,"980000","1",50005,,"5"
1112761,"980070","1",52277,,"1"
1112761,"980070","1",52277,,"2"
1112761,"980070","1",52277,,"3"
1112761,"980070","1",52277,,"4"
1112761,"980070","1",52277,,"5"
1112762,"800940","1",3443,,"1"
1112762,"800940","1",3443,,"2"
1112762,"800940","1",3443,,"3"
1112762,"800940","1",3443,,"4"
1112762,"800940","1",3443,,"5"
1112762,"900000","1",45000,,"1"
1112762,"900000","1",45000,,"2"
1112762,"900000","1",45000,,"3"
1112762,"900000","1",45000,,"4"
1112762,"900000","1",45000,,"5"
1112762,"900080","1",5,,"1"
1112762,"900080","1",5,,"2"
1112762,"900080","1",5,,"3"
1112762,"900080","1",5,,"4"
1112762,"900080","1",5,,"5"
1112762,"900110","1",5000,,"1"
1112762,"900110","1",5000,,"2"
1112762,"900110","1",5000,,"3"
1112762,"900110","1",5000,,"4"
1112762,"900110","1",5000,,"5"
1112762,"950002","1",4071,,"1"
1112762,"950002","1",4071,,"2"
1112762,"950002","1",4071,,"3"
1112762,"950002","1",4071,,"4"
1112762,"950002","1",4071,,"5"
1112762,"950012","1",2089,,"1"
1112762,"950012","1",2089,,"2"
1112762,"950012","1",2089,,"3"
1112762,"950012","1",2089,,"4"
1112762,"950012","1",2089,,"5"
1112762,"980000","1",50005,,"1"
1112762,"980000","1",50005,,"2"
1112762,"980000","1",50005,,"3"
1112762,"980000","1",50005,,"4"
1112762,"980000","1",50005,,"5"
1112762,"980070","1",52277,,"1"
1112762,"980070","1",52277,,"2"
1112762,"980070","1",52277,,"3"
1112762,"980070","1",52277,,"4"
1112762,"980070","1",52277,,"5"
1106441,"800940","1",4208,,"1"
1106441,"800940","1",4208,,"2"
1106441,"800940","1",4208,,"3"
1106441,"800940","1",4208,,"4"
1106441,"800940","1",4208,,"5"
1106441,"900000","1",55000,,"1"
1106441,"900000","1",55000,,"2"
1106441,"900000","1",55000,,"3"
1106441,"900000","1",55000,,"4"
1106441,"900000","1",55000,,"5"
1106441,"900080","1",600,,"1"
1106441,"900080","1",600,,"2"
1106441,"900080","1",600,,"3"
1106441,"900080","1",600,,"4"
1106441,"900080","1",600,,"5"
1106441,"900100","1",2400,,"1"
1106441,"900100","1",2400,,"2"
1106441,"900100","1",2400,,"3"
1106441,"900100","1",2400,,"4"
1106441,"900100","1",2400,,"5"
1106441,"950002","1",6111,,"1"
1106441,"950002","1",6111,,"2"
1106441,"950002","1",6111,,"3"
1106441,"950002","1",6111,,"4"
1106441,"950002","1",6111,,"5"
1106441,"950012","1",4583,,"1"
1106441,"950012","1",4583,,"2"
1106441,"950012","1",4583,,"3"
1106441,"950012","1",4583,,"4"
1106441,"950012","1",4583,,"5"
1106441,"980000","1",58000,,"1"
1106441,"980000","1",58000,,"2"
1106441,"980000","1",58000,,"3"
1106441,"980000","1",58000,,"4"
1106441,"980000","1",58000,,"5"
1106441,"980070","1",47306,,"1"
1106441,"980070","1",47306,,"2"
1106441,"980070","1",47306,,"3"
1106441,"980070","1",47306,,"4"
1106441,"980070","1",47306,,"5"
1106442,"800940","1",4208,,"1"
1106442,"800940","1",4208,,"2"
1106442,"800940","1",4208,,"3"
1106442,"800940","1",4208,,"4"
1106442,"800940","1",4208,,"5"
1106442,"900000","1",55000,,"1"
1106442,"900000","1",55000,,"2"
1106442,"900000","1",55000,,"3"
1106442,"900000","1",55000,,"4"
1106442,"900000","1",55000,,"5"
1106442,"900080","1",600,,"1"
1106442,"900080","1",600,,"2"
1106442,"900080","1",600,,"3"
1106442,"900080","1",600,,"4"
1106442,"900080","1",600,,"5"
1106442,"900100","1",2400,,"1"
1106442,"900100","1",2400,,"2"
1106442,"900100","1",2400,,"3"
1106442,"900100","1",2400,,"4"
1106442,"900100","1",2400,,"5"
1106442,"950002","1",6111,,"1"
1106442,"950002","1",6111,,"2"
1106442,"950002","1",6111,,"3"
1106442,"950002","1",6111,,"4"
1106442,"950002","1",6111,,"5"
1106442,"950012","1",4583,,"1"
1106442,"950012","1",4583,,"2"
1106442,"950012","1",4583,,"3"
1106442,"950012","1",4583,,"4"
1106442,"950012","1",4583,,"5"
1106442,"980000","1",58000,,"1"
1106442,"980000","1",58000,,"2"
1106442,"980000","1",58000,,"3"
1106442,"980000","1",58000,,"4"
1106442,"980000","1",58000,,"5"
1106442,"980070","1",47306,,"1"
1106442,"980070","1",47306,,"2"
1106442,"980070","1",47306,,"3"
1106442,"980070","1",47306,,"4"
1106442,"980070","1",47306,,"5"
1104981,"800940","1",3060,,"1"
1104981,"800940","1",3060,,"2"
1104981,"800940","1",3060,,"3"
1104981,"800940","1",3060,,"4"
1104981,"800940","1",3060,,"5"
1104981,"900000","1",40000,,"1"
1104981,"900000","1",40000,,"2"
1104981,"900000","1",40000,,"3"
1104981,"900000","1",40000,,"4"
1104981,"900000","1",40000,,"5"
1104981,"900100","1",1600,,"1"
1104981,"900100","1",1600,,"2"
1104981,"900100","1",1600,,"3"
1104981,"900100","1",1600,,"4"
1104981,"900100","1",1600,,"5"
1104981,"980000","1",41600,,"1"
1104981,"980000","1",41600,,"2"
1104981,"980000","1",41600,,"3"
1104981,"980000","1",41600,,"4"
1104981,"980000","1",41600,,"5"
1104981,"980070","1",44900,,"1"
1104981,"980070","1",44900,,"2"
1104981,"980070","1",44900,,"3"
1104981,"980070","1",44900,,"4"
1104981,"980070","1",44900,,"5"
1104982,"800940","1",3060,,"1"
1104982,"800940","1",3060,,"2"
1104982,"800940","1",3060,,"3"
1104982,"800940","1",3060,,"4"
1104982,"800940","1",3060,,"5"
1104982,"900000","1",40000,,"1"
1104982,"900000","1",40000,,"2"
1104982,"900000","1",40000,,"3"
1104982,"900000","1",40000,,"4"
1104982,"900000","1",40000,,"5"
1104982,"900100","1",1600,,"1"
1104982,"900100","1",1600,,"2"
1104982,"900100","1",1600,,"3"
1104982,"900100","1",1600,,"4"
1104982,"900100","1",1600,,"5"
1104982,"980000","1",41600,,"1"
1104982,"980000","1",41600,,"2"
1104982,"980000","1",41600,,"3"
1104982,"980000","1",41600,,"4"
1104982,"980000","1",41600,,"5"
1104982,"980070","1",44900,,"1"
1104982,"980070","1",44900,,"2"
1104982,"980070","1",44900,,"3"
1104982,"980070","1",44900,,"4"
1104982,"980070","1",44900,,"5"
1111791,"800940","1",1102,,"1"
1111791,"800940","1",1102,,"2"
1111791,"800940","1",1102,,"3"
1111791,"800940","1",1102,,"4"
1111791,"800940","1",1102,,"5"
1111791,"900000","1",14400,,"1"
1111791,"900000","1",14400,,"2"
1111791,"900000","1",14400,,"3"
1111791,"900000","1",14400,,"4"
1111791,"900000","1",14400,,"5"
1111791,"900080","1",24000,,"1"
1111791,"900080","1",24000,,"2"
1111791,"900080","1",24000,,"3"
1111791,"900080","1",24000,,"4"
1111791,"900080","1",24000,,"5"
1111791,"900100","1",5000,,"1"
1111791,"900100","1",5000,,"2"
1111791,"900100","1",5000,,"3"
1111791,"900100","1",5000,,"4"
1111791,"900100","1",5000,,"5"
1111791,"950002","1",1862,,"1"
1111791,"950002","1",1862,,"2"
1111791,"950002","1",1862,,"3"
1111791,"950002","1",1862,,"4"
1111791,"950002","1",1862,,"5"
1111791,"950012","1",869,,"1"
1111791,"950012","1",869,,"2"
1111791,"950012","1",869,,"3"
1111791,"950012","1",869,,"4"
1111791,"950012","1",869,,"5"
1111791,"980000","1",43400,,"1"
1111791,"980000","1",43400,,"2"
1111791,"980000","1",43400,,"3"
1111791,"980000","1",43400,,"4"
1111791,"980000","1",43400,,"5"
1111791,"980070","1",44170,,"1"
1111791,"980070","1",44170,,"2"
1111791,"980070","1",44170,,"3"
1111791,"980070","1",44170,,"4"
1111791,"980070","1",44170,,"5"
1111792,"800940","1",1102,,"1"
1111792,"800940","1",1102,,"2"
1111792,"800940","1",1102,,"3"
1111792,"800940","1",1102,,"4"
1111792,"800940","1",1102,,"5"
1111792,"900000","1",14400,,"1"
1111792,"900000","1",14400,,"2"
1111792,"900000","1",14400,,"3"
1111792,"900000","1",14400,,"4"
1111792,"900000","1",14400,,"5"
1111792,"900080","1",24000,,"1"
1111792,"900080","1",24000,,"2"
1111792,"900080","1",24000,,"3"
1111792,"900080","1",24000,,"4"
1111792,"900080","1",24000,,"5"
1111792,"900100","1",5000,,"1"
1111792,"900100","1",5000,,"2"
1111792,"900100","1",5000,,"3"
1111792,"900100","1",5000,,"4"
1111792,"900100","1",5000,,"5"
1111792,"950002","1",1862,,"1"
1111792,"950002","1",1862,,"2"
1111792,"950002","1",1862,,"3"
1111792,"950002","1",1862,,"4"
1111792,"950002","1",1862,,"5"
1111792,"950012","1",869,,"1"
1111792,"950012","1",869,,"2"
1111792,"950012","1",869,,"3"
1111792,"950012","1",869,,"4"
1111792,"950012","1",869,,"5"
1111792,"980000","1",43400,,"1"
1111792,"980000","1",43400,,"2"
1111792,"980000","1",43400,,"3"
1111792,"980000","1",43400,,"4"
1111792,"980000","1",43400,,"5"
1111792,"980070","1",44170,,"1"
1111792,"980070","1",44170,,"2"
1111792,"980070","1",44170,,"3"
1111792,"980070","1",44170,,"4"
1111792,"980070","1",44170,,"5"
1115541,"800940","1",7497,,"1"
1115541,"800940","1",7497,,"2"
1115541,"800940","1",7497,,"3"
1115541,"800940","1",7497,,"4"
1115541,"800940","1",7497,,"5"
1115541,"900000","1",98000,,"1"
1115541,"900000","1",98000,,"2"
1115541,"900000","1",98000,,"3"
1115541,"900000","1",98000,,"4"
1115541,"900000","1",98000,,"5"
1115541,"950002","1",13035,,"1"
1115541,"950002","1",13035,,"2"
1115541,"950002","1",13035,,"3"
1115541,"950002","1",13035,,"4"
1115541,"950002","1",13035,,"5"
1115541,"950012","1",5363,,"1"
1115541,"950012","1",5363,,"2"
1115541,"950012","1",5363,,"3"
1115541,"950012","1",5363,,"4"
1115541,"950012","1",5363,,"5"
1115541,"980000","1",98000,,"1"
1115541,"980000","1",98000,,"2"
1115541,"980000","1",98000,,"3"
1115541,"980000","1",98000,,"4"
1115541,"980000","1",98000,,"5"
1115541,"980070","1",81202,,"1"
1115541,"980070","1",81202,,"2"
1115541,"980070","1",81202,,"3"
