NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
03608891,900000,89095,1,1,
03608891,900000,89095,2,1,
03608891,900000,89095,3,1,
03608891,900000,89095,4,1,
03608891,900000,89095,5,1,
03608891,900180,2,1,1,
03608891,900180,2,2,1,
03608891,900180,2,3,1,
03608891,900180,2,4,1,
03608891,900180,2,5,1,
03608891,980000,89097,1,1,
03608891,980000,89097,2,1,
03608891,980000,89097,3,1,
03608891,980000,89097,4,1,
03608891,980000,89097,5,1,
03608892,900000,89095,1,1,
03608892,900000,89095,2,1,
03608892,900000,89095,3,1,
03608892,900000,89095,4,1,
03608892,900000,89095,5,1,
03608892,900180,2,1,1,
03608892,900180,2,2,1,
03608892,900180,2,3,1,
03608892,900180,2,4,1,
03608892,900180,2,5,1,
03608892,980000,89097,1,1,
03608892,980000,89097,2,1,
03608892,980000,89097,3,1,
03608892,980000,89097,4,1,
03608892,980000,89097,5,1,
03608901,900000,26000,1,1,
03608901,900000,26000,2,1,
03608901,900000,26000,3,1,
03608901,900000,26000,4,1,
03608901,900000,26000,5,1,
03608901,980000,26000,1,1,
03608901,980000,26000,2,1,
03608901,980000,26000,3,1,
03608901,980000,26000,4,1,
03608901,980000,26000,5,1,
03608902,900000,26000,1,1,
03608902,900000,26000,2,1,
03608902,900000,26000,3,1,
03608902,900000,26000,4,1,
03608902,900000,26000,5,1,
03608902,980000,26000,1,1,
03608902,980000,26000,2,1,
03608902,980000,26000,3,1,
03608902,980000,26000,4,1,
03608902,980000,26000,5,1,
03608921,900000,35000,1,1,
03608921,900000,35000,2,1,
03608921,900000,35000,3,1,
03608921,900000,35000,4,1,
03608921,900000,35000,5,1,
03608921,980000,35000,1,1,
03608921,980000,35000,2,1,
03608921,980000,35000,3,1,
03608921,980000,35000,4,1,
03608921,980000,35000,5,1,
03608922,900000,35000,1,1,
03608922,900000,35000,2,1,
03608922,900000,35000,3,1,
03608922,900000,35000,4,1,
03608922,900000,35000,5,1,
03608922,980000,35000,1,1,
03608922,980000,35000,2,1,
03608922,980000,35000,3,1,
03608922,980000,35000,4,1,
03608922,980000,35000,5,1,
03608931,800940,7115,1,1,
03608931,800940,7115,2,1,
03608931,800940,7115,3,1,
03608931,800940,7115,4,1,
03608931,800940,7115,5,1,
03608931,900000,83000,1,1,
03608931,900000,83000,2,1,
03608931,900000,83000,3,1,
03608931,900000,83000,4,1,
03608931,900000,83000,5,1,
03608931,900160,5000,1,1,
03608931,900160,5000,2,1,
03608931,900160,5000,3,1,
03608931,900160,5000,4,1,
03608931,900160,5000,5,1,
03608931,900180,300,1,1,
03608931,900180,300,2,1,
03608931,900180,300,3,1,
03608931,900180,300,4,1,
03608931,900180,300,5,1,
03608931,900210,7200,1,1,
03608931,900210,7200,2,1,
03608931,900210,7200,3,1,
03608931,900210,7200,4,1,
03608931,900210,7200,5,1,
03608931,980000,95500,1,1,
03608931,980000,95500,2,1,
03608931,980000,95500,3,1,
03608931,980000,95500,4,1,
03608931,980000,95500,5,1,
03608932,800940,7115,1,1,
03608932,800940,7115,2,1,
03608932,800940,7115,3,1,
03608932,800940,7115,4,1,
03608932,800940,7115,5,1,
03608932,900000,83000,1,1,
03608932,900000,83000,2,1,
03608932,900000,83000,3,1,
03608932,900000,83000,4,1,
03608932,900000,83000,5,1,
