NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
03608891,800932,2025,,1
03608891,900000,89095,,1
03608891,900180,2,,1
03608891,980000,89097,,1
03608891,980010,1,,1
03608891,980020,27,,1
03608891,980030,1,,1
03608891,980040,2,,1
03608891,980090,100,,1
03608891,980210,100,,1
03608891,980230,100,,1
03608891,980281,100,,1
03608891,980286,100,,1
03608891,980310,100,,1
03608891,980330,100,,1
03608892,800932,2025,,1
03608892,900000,89095,,1
03608892,900180,2,,1
03608892,980000,89097,,1
03608892,980010,1,,1
03608892,980020,27,,1
03608892,980030,1,,1
03608892,980040,2,,1
03608892,980090,100,,1
03608892,980210,100,,1
03608892,980230,100,,1
03608892,980281,100,,1
03608892,980286,100,,1
03608892,980310,100,,1
03608892,980330,100,,1
03608901,900000,26000,,1
03608901,980000,26000,,1
03608901,980010,1,,1
03608901,980020,53,,1
03608901,980030,1,,1
03608901,980040,1,,1
03608901,980090,100,,1
03608901,980220,100,,1
03608901,980230,100,,1
03608901,980281,100,,1
03608901,980286,100,,1
03608901,980300,100,,1
03608901,980330,100,,1
03608902,900000,26000,,1
03608902,980000,26000,,1
03608902,980010,1,,1
03608902,980020,53,,1
03608902,980030,1,,1
03608902,980040,1,,1
03608902,980090,100,,1
03608902,980220,100,,1
03608902,980230,100,,1
03608902,980281,100,,1
03608902,980286,100,,1
03608902,980300,100,,1
03608902,980330,100,,1
03608921,900000,35000,,1
03608921,980000,35000,,1
03608921,980010,1,,1
03608921,980020,56,,1
03608921,980030,1,,1
03608921,980040,1,,1
03608921,980210,100,,1
03608921,980260,100,,1
03608921,980281,100,,1
03608921,980286,100,,1
03608921,980310,100,,1
03608921,980330,100,,1
03608922,900000,35000,,1
03608922,980000,35000,,1
03608922,980010,1,,1
03608922,980020,56,,1
03608922,980030,1,,1
03608922,980040,1,,1
03608922,980210,100,,1
03608922,980260,100,,1
03608922,980281,100,,1
03608922,980286,100,,1
03608922,980310,100,,1
03608922,980330,100,,1
03608931,800940,7115,,1
03608931,900000,83000,,1
03608931,900160,5000,,1
03608931,900180,300,,1
03608931,900210,7200,,1
03608931,980000,95500,,1
03608931,980010,3,,1
03608931,980020,34,,1
03608931,980030,2,,1
03608931,980040,3,,1
03608931,980050,1,,1
03608931,980090,100,,1
03608931,980220,100,,1
03608931,980230,100,,1
03608931,980281,100,,1
03608931,980286,100,,1
03608931,980310,100,,1
03608931,980330,100,,1
03608932,800940,7115,,1
03608932,900000,83000,,1
03608932,900160,5000,,1
03608932,900180,300,,1
03608932,900210,7200,,1
03608932,980000,95500,,1
03608932,980010,3,,1
03608932,980020,34,,1
03608932,980030,2,,1
03608932,980040,3,,1
03608932,980050,1,,1
03608932,980090,100,,1
03608932,980220,100,,1
03608932,980230,100,,1
03608932,980281,100,,1
03608932,980286,100,,1
03608932,980310,100,,1
03608932,980330,100,,1
03608951,900000,36400,,1
03608951,980000,36400,,1
03608951,980010,2,,1
03608951,980020,64,,1
03608951,980030,1,,1
03608951,980060,1,,1
03608951,980090,100,,1
03608951,980210,100,,1
03608951,980250,100,,1
03608951,980281,100,,1
03608951,980286,100,,1
03608951,980300,100,,1
03608952,900000,31085,,1
03608952,980000,31085,,1
03608952,980010,2,,1
03608952,980020,64,,1
03608952,980030,1,,1
03608952,980060,1,,1
03608952,980090,100,,1
03608952,980210,100,,1
03608952,980250,100,,1
03608952,980281,100,,1
03608952,980286,100,,1
03608952,980300,100,,1
03608981,900000,74228,,1
03608981,900160,22300,,1
03608981,980000,96529,,1
03608981,980010,2,,1
03608981,980020,32,,1
03608981,980030,2,,1
03608981,980040,1,,1
03608981,980220,100,,1
03608981,980260,100,,1
03608981,980282,100,,1
03608981,980286,100,,1
03608981,980310,100,,1
03608981,980330,100,,1
03608982,900000,96638,,1
03608982,900160,228677,T,1
03608982,980000,325315,T,1
03608982,980010,2,,1
03608982,980020,32,,1
03608982,980030,2,,1
03608982,980040,1,,1
03608982,980220,100,,1
03608982,980260,100,,1
03608982,980282,100,,1
03608982,980286,100,,1
03608982,980310,100,,1
03608982,980330,100,,1
03608992,900000,12000,,1
03608992,900030,9696,,1
03608992,980000,21696,,1
03608992,980010,2,,1
03608992,980020,49,,1
03608992,980030,1,,1
03608992,980040,2,,1
03608992,980090,100,,1
03608992,980210,100,,1
03608992,980240,100,,1
03608992,980281,100,,1
03608992,980285,100,,1
03608992,980300,100,,1
03608992,980330,100,,1
03609001,900000,160000,,1
03609001,980000,160000,,1
03609001,980010,2,,1
03609001,980020,65,,1
03609001,980030,2,,1
03609001,980040,2,,1
03609001,980060,1,,1
03609001,980090,100,,1
03609001,980210,100,,1
03609001,980230,100,,1
03609001,980270,100,,1
03609001,980286,100,,1
03609001,980310,100,,1
03609001,980330,100,,1
03609002,900000,160000,,1
03609002,980000,160000,,1
03609002,980010,2,,1
03609002,980020,65,,1
03609002,980030,2,,1
03609002,980040,2,,1
03609002,980060,1,,1
03609002,980090,100,,1
03609002,980210,100,,1
03609002,980230,100,,1
03609002,980270,100,,1
03609002,980286,100,,1
03609002,980310,100,,1
03609002,980330,100,,1
03609021,900000,26110,,1
03609021,980000,26110,,1
03609021,980010,1,,1
03609021,980020,70,,1
03609021,980030,1,,1
03609021,980040,1,,1
03609021,980060,1,,1
03609021,980090,100,,1
03609021,980220,100,,1
03609021,980240,100,,1
03609021,980281,100,,1
03609021,980286,100,,1
03609021,980300,100,,1
03609021,980330,100,,1
03609022,900000,29326,,1
03609022,980000,29326,,1
03609022,980010,1,,1
03609022,980020,70,,1
03609022,980030,1,,1
03609022,980040,1,,1
03609022,980060,1,,1
03609022,980090,100,,1
03609022,980220,100,,1
03609022,980240,100,,1
03609022,980281,100,,1
03609022,980286,100,,1
03609022,980300,100,,1
03609022,980330,100,,1
03609041,900030,30262,,1
03609041,900170,9852,,1
03609041,980000,40114,,1
03609041,980010,2,,1
03609041,980020,62,,1
03609041,980040,4,,1
03609041,980060,1,,1
03609041,980090,100,,1
03609041,980220,100,,1
03609041,980230,100,,1
03609041,980281,100,,1
03609041,980286,100,,1
03609041,980300,100,,1
03609041,980330,100,,1
03609042,900030,31454,,1
03609042,900170,14041,,1
03609042,980000,45495,,1
03609042,980010,2,,1
03609042,980020,62,,1
03609042,980040,4,,1
03609042,980060,1,,1
03609042,980090,100,,1
03609042,980220,100,,1
03609042,980230,100,,1
03609042,980281,100,,1
03609042,980286,100,,1
03609042,980300,100,,1
03609042,980330,100,,1
03609051,900000,124247,,1
03609051,900180,36,,1
03609051,980000,124283,,1
03609051,980010,5,,1
03609051,980020,34,,1
03609051,980030,2,,1
03609051,980040,3,,1
03609051,980050,2,,1
03609051,980210,100,,1
03609051,980260,100,,1
03609051,980283,100,,1
03609051,980286,100,,1
03609051,980310,100,,1
03609051,980330,100,,1
03609052,900000,125128,,1
03609052,900180,46,,1
03609052,980000,125173,,1
03609052,980010,5,,1
03609052,980020,34,,1
03609052,980030,2,,1
03609052,980040,3,,1
03609052,980050,2,,1
03609052,980210,100,,1
03609052,980260,100,,1
03609052,980283,100,,1
03609052,980286,100,,1
03609052,980310,100,,1
03609052,980330,100,,1
03609061,900030,12924,,1
03609061,900170,443,,1
03609061,980000,13367,,1
03609061,980010,1,,1
03609061,980020,88,T,1
03609061,980040,1,,1
03609061,980060,1,,1
03609061,980090,100,,1
03609061,980210,100,,1
03609061,980240,100,,1
03609061,980270,100,,1
03609061,980286,100,,1
03609061,980290,100,,1
03609061,980330,100,,1
03609062,900030,12924,,1
03609062,900170,443,,1
03609062,980000,13367,,1
03609062,980010,1,,1
03609062,980020,88,T,1
03609062,980040,1,,1
03609062,980060,1,,1
03609062,980090,100,,1
03609062,980210,100,,1
03609062,980240,100,,1
03609062,980270,100,,1
03609062,980286,100,,1
03609062,980290,100,,1
03609062,980330,100,,1
03609081,900000,3064,,1
03609081,980000,3064,,1
03609081,980010,2,,1
03609081,980020,58,,1
03609081,980030,2,,1
03609081,980040,3,,1
03609081,980090,100,,1
03609081,980220,100,,1
03609081,980230,100,,1
03609081,980281,100,,1
