NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
04850121,800940,10634,1,1,
04850121,800940,10634,2,1,
04850121,800940,10634,3,1,
04850121,800940,10634,4,1,
04850121,800940,10634,5,1,
04850121,900000,229380,1,1,
04850121,900000,243978,2,1,
04850121,900000,204932,3,1,
04850121,900000,227577,4,1,
04850121,900000,225788,5,1,
04850121,900160,7000,1,1,
04850121,900160,7000,2,1,
04850121,900160,7000,3,1,
04850121,900160,7000,4,1,
04850121,900160,7000,5,1,
04850121,980000,236380,1,1,
04850121,980000,250978,2,1,
04850121,980000,211932,3,1,
04850121,980000,234577,4,1,
04850121,980000,232788,5,1,
04850122,800940,10634,1,1,
04850122,800940,10634,2,1,
04850122,800940,10634,3,1,
04850122,800940,10634,4,1,
04850122,800940,10634,5,1,
04850122,900000,198607,1,1,
04850122,900000,220139,2,1,
04850122,900000,211505,3,1,
04850122,900000,226103,4,1,
04850122,900000,246212,5,1,
04850122,900160,7000,1,1,
04850122,900160,7000,2,1,
04850122,900160,7000,3,1,
04850122,900160,7000,4,1,
04850122,900160,7000,5,1,
04850122,980000,205607,1,1,
04850122,980000,227139,2,1,
04850122,980000,218505,3,1,
04850122,980000,233103,4,1,
04850122,980000,253212,5,1,
04850181,900000,45554,1,1,
04850181,900000,39809,2,1,
04850181,900000,41606,3,1,
04850181,900000,45205,4,1,
04850181,900000,43241,5,1,
04850181,900030,18690,1,1,
04850181,900030,18690,2,1,
04850181,900030,18690,3,1,
04850181,900030,18690,4,1,
04850181,900030,18690,5,1,
04850181,900210,209,1,1,
04850181,900210,209,2,1,
04850181,900210,209,3,1,
04850181,900210,209,4,1,
04850181,900210,209,5,1,
04850181,980000,64453,1,1,
04850181,980000,58708,2,1,
04850181,980000,60505,3,1,
04850181,980000,64104,4,1,
04850181,980000,62140,5,1,
04850182,900000,40977,1,1,
04850182,900000,37903,2,1,
04850182,900000,46808,3,1,
04850182,900000,39861,4,1,
04850182,900000,38307,5,1,
04850182,900030,18690,1,1,
04850182,900030,18690,2,1,
04850182,900030,18690,3,1,
04850182,900030,18690,4,1,
04850182,900030,18690,5,1,
04850182,900210,209,1,1,
04850182,900210,209,2,1,
04850182,900210,209,3,1,
04850182,900210,209,4,1,
04850182,900210,209,5,1,
04850182,980000,59876,1,1,
04850182,980000,56802,2,1,
04850182,980000,65707,3,1,
04850182,980000,58760,4,1,
04850182,980000,57206,5,1,
04850231,900090,816,1,1,
04850231,900090,816,2,1,
04850231,900090,816,3,1,
04850231,900090,816,4,1,
04850231,900090,816,5,1,
04850231,900150,2424,1,1,
04850231,900150,2424,2,1,
04850231,900150,2424,3,1,
04850231,900150,2424,4,1,
04850231,900150,2424,5,1,
04850231,980000,3240,1,1,
04850231,980000,3240,2,1,
04850231,980000,3240,3,1,
04850231,980000,3240,4,1,
04850231,980000,3240,5,1,
04850232,900090,816,1,1,
04850232,900090,816,2,1,
04850232,900090,816,3,1,
04850232,900090,816,4,1,
04850232,900090,816,5,1,
04850232,900150,2424,1,1,
04850232,900150,2424,2,1,
04850232,900150,2424,3,1,
04850232,900150,2424,4,1,
04850232,900150,2424,5,1,
04850232,980000,3240,1,1,
04850232,980000,3240,2,1,
04850232,980000,3240,3,1,
04850232,980000,3240,4,1,
04850232,980000,3240,5,1,
04850281,900000,43000,1,1,
04850281,900000,43000,2,1,
04850281,900000,43000,3,1,
04850281,900000,43000,4,1,
04850281,900000,43000,5,1,
04850281,900180,1,1,1,
04850281,900180,1,2,1,
04850281,900180,1,3,1,
04850281,900180,1,4,1,
04850281,900180,1,5,1,
04850281,980000,43001,1,1,
04850281,980000,43001,2,1,
04850281,980000,43001,3,1,
04850281,980000,43001,4,1,
04850281,980000,43001,5,1,
04850282,900000,43000,1,1,
04850282,900000,43000,2,1,
04850282,900000,43000,3,1,
04850282,900000,43000,4,1,
04850282,900000,43000,5,1,
04850282,900180,1,1,1,
04850282,900180,1,2,1,
04850282,900180,1,3,1,
04850282,900180,1,4,1,
04850282,900180,1,5,1,
04850282,980000,43001,1,1,
04850282,980000,43001,2,1,
