INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.7662692,0.7650275,0.7628279,0.7575727,0.7603095,0.7645316,0.8055642,04861901,56,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,117000,D,44067.837,1032,D,8951,D,0,D,,A,0,D,,A,0,D,0,D,117000,D,40,D,,A,0,D,565,D,130,D,652,D,150,D,,A,3,,2,D,200,D,,A,,A,0,D,0,D,0,D,04,D,2,,A,2,D,1,D,1,2,D,,A,1,07,2021,1,D,2,D,1,D,2,,A,,A,,A,24,D,,A,107432.486,,66010.928,,,89026.377,,90094.243,,,68818.620,96216.687,84162.382,,63603.970,116255.325,97584.201,86879.453,86427.220,,,,67328.113,,76360.139,111146.348,105977.074,,,,,,66424.439,,,,76322.912,86144.966,,69223.327,,69510.186,98162.818,,292.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,292.45000,41.50000,0.00000,0.00000,0.00000,127.50000,0.00000,65.98000,1,D,,A,0,D,25,D,486190,4,D,,A,0,D,117000.0,D,117000,117000,117000,117000,117000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,117000.0,D,117000,117000,117000,117000,117000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,4,1,
0.7665991,0.7653574,0.7631577,0.7579026,0.7606393,0.7648614,0.8061750,04861902,56,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,117000,D,44067.837,1032,D,8951,D,0,D,,A,0,D,,A,0,D,0,D,117000,D,40,D,,A,0,D,565,D,130,D,652,D,150,D,,A,3,,2,D,200,D,,A,,A,0,D,0,D,0,D,04,D,2,,A,2,D,1,D,1,2,D,,A,1,07,2021,1,D,2,D,2,D,2,,A,,A,,A,24,D,,A,107432.486,,66010.928,,,89026.377,,90094.243,,,68818.620,96216.687,84162.382,,63603.970,116255.325,97584.201,86879.453,86427.220,,,,67328.113,,76360.139,111146.348,105977.074,,,,,,66424.439,,,,76322.912,86144.966,,69223.327,,69510.186,98162.818,,210.10001,210.10001,5.16920,9.01446,8.71888,0.00000,17.87972,7.71412,0.00000,4.97033,23.71741,55.89031,19.48820,8.32859,0.00000,4.61684,4.46141,5.15961,0.00000,34.97093,0.00000,0.00000,0.00000,0.00000,14.43000,0.00000,82.26000,3.18000,1,D,,A,0,D,25,D,486190,4,D,,A,0,D,117000.0,D,117000,117000,117000,117000,117000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,117000.0,D,117000,117000,117000,117000,117000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,4,1,
0.7402271,0.7395648,0.7373420,0.7286666,0.7317064,0.7371368,0.7796893,04861921,49,D,,A,1,4,D,01,D,1,D,16,D,,A,3,D,,A,1,D,8,D,0,D,110000,D,35477.997,0,D,8415,D,0,D,,A,0,D,,A,0,D,0,D,110000,D,90,D,,A,0,D,217,D,50,D,261,D,60,D,,A,3,,1,D,,C,,A,,A,0,D,0,D,0,D,02,D,2,,A,2,D,2,D,1,2,D,,A,1,07,2021,,A,1,D,1,D,2,,A,,A,,A,50,D,,A,,104981.882,66140.082,,76610.144,96676.659,,50113.777,,59082.641,71433.370,,,,47879.417,,,,,,52206.504,63950.676,46448.615,,75732.455,,,,59543.834,74013.216,93434.569,35470.797,39144.981,,49386.807,34850.735,66517.593,,,64654.218,,103072.019,,,6.14000,6.14000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.49000,0.00000,0.00000,0.00000,0.00000,0.00000,1.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,D,486192,,A,,A,0,D,110000.0,D,110000,110000,110000,110000,110000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,110000.0,D,110000,110000,110000,110000,110000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,4,2,
0.7417379,0.7410756,0.7388529,0.7301774,0.7332173,0.7386476,0.7830479,04861922,49,D,,A,1,4,D,01,D,1,D,16,D,,A,3,D,,A,1,D,8,D,0,D,110000,D,35477.997,0,D,8415,D,0,D,,A,0,D,,A,0,D,0,D,110000,D,90,D,,A,0,D,217,D,50,D,261,D,60,D,,A,3,,1,D,,C,,A,,A,0,D,0,D,0,D,02,D,2,,A,2,D,2,D,1,2,D,,A,1,07,2021,,A,1,D,2,D,2,,A,,A,,A,50,D,,A,,104981.882,66140.082,,76610.144,96676.659,,50113.777,,59082.641,71433.370,,,,47879.417,,,,,,52206.504,63950.676,46448.615,,75732.455,,,,59543.834,74013.216,93434.569,35470.797,39144.981,,49386.807,34850.735,66517.593,,,64654.218,,103072.019,,,17.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,D,486192,,A,,A,0,D,110000.0,D,110000,110000,110000,110000,110000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,110000.0,D,110000,110000,110000,110000,110000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,4,2,
0.0614572,0.0690081,0.0651326,0.0675206,0.0674495,0.0673695,0.1936641,04861961,65,D,,A,2,2,D,01,D,8,D,11,D,,A,,A,,A,2,D,9,D,0,D,9528,D,90189.385,0,D,0,D,0,D,,A,0,D,,A,9528,D,0,D,0,D,,A,,A,0,D,544,D,125,D,978,D,225,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,2,2,D,,A,2,07,2021,1,D,,A,1,D,2,,A,4,D,,A,0,D,,A,,216142.614,,238328.368,168904.805,160327.536,,,245513.245,,166743.072,,,147067.581,257697.051,,176906.751,201487.520,,229996.079,,204161.141,163177.516,,,,158718.113,,,,,,242634.261,151615.315,237357.606,,166673.777,,,,244246.624,244429.642,269069.831,171395.800,2.35000,2.35000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.35000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.91000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,,D,486196,,A,,A,0,D,9528.0,D,9528,9528,9528,9528,9528,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,9528.0,D,9528,9528,9528,9528,9528,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,
0.0621323,0.0696832,0.0658077,0.0681957,0.0681246,0.0680446,0.1943391,04861962,65,D,,A,2,2,D,01,D,8,D,11,D,,A,,A,,A,2,D,9,D,0,D,9528,D,90189.385,0,D,0,D,0,D,,A,0,D,,A,9528,D,0,D,0,D,,A,,A,0,D,544,D,125,D,978,D,225,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,2,2,D,,A,2,07,2021,1,D,,A,2,D,2,,A,4,D,,A,0,D,,A,,216142.614,,238328.368,168904.805,160327.536,,,245513.245,,166743.072,,,147067.581,257697.051,,176906.751,201487.520,,229996.079,,204161.141,163177.516,,,,158718.113,,,,,,242634.261,151615.315,237357.606,,166673.777,,,,244246.624,244429.642,269069.831,171395.800,150.00000,150.00000,14.71291,22.72446,6.76125,0.00000,5.31733,0.00000,0.00000,4.05025,3.28803,0.00000,13.11502,6.77808,4.41889,15.64722,13.66374,19.27391,0.00000,20.24891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,,D,486196,,A,,A,0,D,9528.0,D,9528,9528,9528,9528,9528,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,9528.0,D,9528,9528,9528,9528,9528,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,
0.8476975,0.7869249,0.8106521,0.9180774,0.8494098,0.7630829,0.4401262,04861981,31,D,30,D,1,1,D,01,D,4,D,12,D,12,D,1,D,,A,11,D,5,D,0,D,38000,D,33874.278,0,D,2907,D,0,D,,A,0,D,,A,0,D,0,D,38000,D,40,D,,A,0,D,870,D,200,D,3044,D,700,D,,A,1,,4,D,,A,,A,,A,0,D,4,D,1,D,11,D,1,4,,2,D,4,D,2,1,D,2,,1,07,2021,1,D,4,D,1,D,2,,A,,A,2,D,50,D,0,D,55043.924,55798.567,96634.024,,29179.191,,34010.004,45443.178,,,24947.694,,,65880.921,,72022.430,,,46088.264,50052.748,78843.450,,43922.245,48725.366,63800.405,73194.936,47197.404,,,,52703.150,,51704.493,47204.289,48409.295,,,,,,30553.360,,,,586.00000,482.73000,44.08000,14.01000,0.00000,0.00000,0.00000,0.00000,35.47000,10.13000,33.03000,16.01000,90.71000,41.10000,7.91000,16.79000,9.66000,57.31000,3.03000,103.49000,103.27000,64.74000,0.00000,0.00000,21.56000,34.56000,0.00000,34.72000,1,D,,A,2,D,17,D,486198,,A,,A,0,D,150752.0,D,115625,156532,219438,137999,124166,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,150752.0,D,115625,156532,219438,137999,124166,203,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,2,2
0.8623330,0.8464028,0.8778799,0.8141558,0.8583467,0.8880280,0.4441785,04861982,31,D,30,D,1,1,D,01,D,4,D,12,D,12,D,1,D,,A,11,D,5,D,0,D,38000,D,33874.278,0,D,2907,D,0,D,,A,0,D,,A,0,D,0,D,38000,D,40,D,,A,0,D,870,D,200,D,3044,D,700,D,,A,1,,4,D,,A,,A,,A,0,D,4,D,1,D,11,D,1,4,,2,D,4,D,2,1,D,2,,1,07,2021,1,D,4,D,2,D,2,,A,,A,2,D,50,D,0,D,55043.924,55798.567,96634.024,,29179.191,,34010.004,45443.178,,,24947.694,,,65880.921,,72022.430,,,46088.264,50052.748,78843.450,,43922.245,48725.366,63800.405,73194.936,47197.404,,,,52703.150,,51704.493,47204.289,48409.295,,,,,,30553.360,,,,537.70000,498.84000,122.41000,14.78715,29.56548,28.45516,29.73299,0.00000,82.08867,18.35805,25.78000,6.76811,19.90286,0.00000,6.64978,41.83581,13.04745,18.44366,5.62098,35.39385,38.86000,0.00000,0.00000,0.00000,15.88000,0.00000,19.48103,18.09000,1,D,,A,2,D,17,D,486198,,A,,A,0,D,163975.4,D,187981,163727,137821,178806,151542,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,163975.4,D,187981,163727,137821,178806,151542,203,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,5,2,2
0.7902859,0.7815516,0.8126762,0.7942490,0.7762081,0.7614367,0.7414160,04862051,37,D,38,D,1,1,D,01,D,2,D,13,D,12,D,1,D,1,D,2,D,1,D,0,D,100000,D,46286.503,0,D,7650,D,0,D,,A,0,D,,A,0,D,0,D,100000,D,40,D,20,D,0,D,739,D,170,D,1087,D,250,D,,A,1,,2,D,,A,01,D,,A,0,D,0,D,0,D,07,D,1,1,,2,D,1,D,1,1,D,2,,1,07,2021,1,D,3,D,1,D,2,,A,,A,,A,52,D,13,D,90405.664,116521.633,,,87780.681,,,88441.258,,88754.615,,,78576.723,80961.768,79231.192,,110247.371,100942.679,98446.707,94894.965,88831.806,,,,87740.641,,94898.096,90303.118,106600.115,,,,,,113119.311,,,,68823.982,99566.153,,71669.031,,88704.167,224.49000,213.49000,2.99000,21.98000,60.97000,0.00000,9.98000,7.48000,0.00000,4.19000,0.00000,25.43000,3.99000,23.61000,0.00000,8.38000,0.00000,0.00000,6.27000,38.22000,11.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,34,D,486205,,A,,A,0,D,124764.6,D,115248,121061,126728,139173,121613,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,124764.6,D,115248,121061,126728,139173,121613,402,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,2,2
0.7764219,0.7735007,0.7028203,0.7784545,0.7096700,0.8467138,0.7408383,04862052,37,D,38,D,1,1,D,01,D,2,D,13,D,12,D,1,D,1,D,2,D,1,D,0,D,100000,D,46286.503,0,D,7650,D,0,D,,A,0,D,,A,0,D,0,D,100000,D,40,D,20,D,0,D,739,D,170,D,1087,D,250,D,,A,1,,2,D,,A,01,D,,A,0,D,0,D,0,D,07,D,1,1,,2,D,1,D,1,1,D,2,,1,07,2021,1,D,3,D,2,D,2,,A,,A,,A,52,D,13,D,90405.664,116521.633,,,87780.681,,,88441.258,,88754.615,,,78576.723,80961.768,79231.192,,110247.371,100942.679,98446.707,94894.965,88831.806,,,,87740.641,,94898.096,90303.118,106600.115,,,,,,113119.311,,,,68823.982,99566.153,,71669.031,,88704.167,145.22000,145.22000,1.67000,10.49000,0.00000,0.00000,0.00000,11.13000,7.59000,3.99000,8.38000,25.57000,7.26000,27.16000,0.00000,0.00000,0.00000,4.99000,2.69000,34.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.79000,17.89000,1,D,,A,0,D,34,D,486205,,A,,A,0,D,120437.4,D,152379,104869,123468,101417,120054,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,120437.4,D,152379,104869,123468,101417,120054,402,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,2,2
0.6935789,0.6973601,0.6930838,0.6905181,0.6899185,0.6960322,0.7396328,04862071,44,D,43,D,1,1,D,01,D,2,D,15,D,12,D,1,D,1,D,3,D,3,D,0,D,100000,D,45351.147,4000,D,7650,D,0,D,,A,0,D,,A,0,D,0,D,100000,D,40,D,40,D,0,D,739,D,170,D,870,D,200,D,,A,1,,2,D,,A,04,D,,A,0,D,1,D,0,D,04,D,2,1,,2,D,1,D,2,1,D,2,,1,07,2021,1,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,77421.806,,,116440.487,71846.104,,87658.348,,101365.335,106122.168,,,119798.400,,,120638.869,,105058.684,,,85488.693,82508.027,76994.164,,85057.997,101993.967,85612.426,89226.858,109805.859,,,,70479.029,,91002.859,105762.954,86052.905,,,,,,89825.877,,223.95999,223.95999,0.00000,13.26450,6.21933,0.00000,18.32030,10.93705,22.54139,0.00000,7.04633,8.13733,8.65303,21.32025,33.01917,0.00000,5.01880,11.47915,12.61072,45.39264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.22479,47.79000,1,D,,A,3,D,55,D,486207,,A,,A,0,D,100000.0,D,100000,100000,100000,100000,100000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,100000.0,D,100000,100000,100000,100000,100000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,4,2,2
0.6928646,0.6966458,0.6923694,0.6898038,0.6892042,0.6953179,0.7375802,04862072,44,D,43,D,1,1,D,01,D,2,D,15,D,12,D,1,D,1,D,3,D,3,D,0,D,100000,D,45351.147,4000,D,7650,D,0,D,,A,0,D,,A,0,D,0,D,100000,D,40,D,40,D,0,D,739,D,170,D,870,D,200,D,,A,1,,2,D,,A,04,D,,A,0,D,1,D,0,D,04,D,2,1,,2,D,1,D,2,1,D,2,,1,07,2021,1,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,77421.806,,,116440.487,71846.104,,87658.348,,101365.335,106122.168,,,119798.400,,,120638.869,,105058.684,,,85488.693,82508.027,76994.164,,85057.997,101993.967,85612.426,89226.858,109805.859,,,,70479.029,,91002.859,105762.954,86052.905,,,,,,89825.877,,259.96997,229.46997,13.49927,34.63399,20.41902,0.00000,6.28588,0.00000,13.54804,4.34858,9.44142,18.65072,13.17639,10.71216,5.22379,5.49504,15.24887,9.25907,5.66383,43.86390,30.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,3,D,55,D,486207,,A,,A,0,D,100000.0,D,100000,100000,100000,100000,100000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,100000.0,D,100000,100000,100000,100000,100000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,4,2,2
