NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
04965261,900000,60151,1,1,
04965261,900000,65405,2,1,
04965261,900000,60582,3,1,
04965261,900000,67051,4,1,
04965261,900000,69013,5,1,
04965261,980000,60151,1,1,
04965261,980000,65405,2,1,
04965261,980000,60582,3,1,
04965261,980000,67051,4,1,
04965261,980000,69013,5,1,
04965262,900000,54140,1,1,
04965262,900000,62566,2,1,
04965262,900000,65548,3,1,
04965262,900000,59842,4,1,
04965262,900000,60655,5,1,
04965262,980000,54140,1,1,
04965262,980000,62566,2,1,
04965262,980000,65548,3,1,
04965262,980000,59842,4,1,
04965262,980000,60655,5,1,
04965281,800940,17471,1,1,T
04965281,800940,17471,2,1,T
04965281,800940,17471,3,1,T
04965281,800940,17471,4,1,T
04965281,800940,17471,5,1,T
04965281,900000,461600,1,1,T
04965281,900000,461600,2,1,T
04965281,900000,461600,3,1,T
04965281,900000,461600,4,1,T
04965281,900000,461600,5,1,T
04965281,900160,3659,1,1,
04965281,900160,44074,2,1,
04965281,900160,1,3,1,
04965281,900160,6512,4,1,
04965281,900160,46784,5,1,
04965281,900180,43451,1,1,
04965281,900180,46227,2,1,
04965281,900180,49893,3,1,
04965281,900180,48631,4,1,
04965281,900180,43233,5,1,
04965281,980000,528093,1,1,T
04965281,980000,528093,2,1,T
04965281,980000,528093,3,1,T
04965281,980000,528093,4,1,T
04965281,980000,528093,5,1,T
04965282,800940,17471,1,1,T
04965282,800940,17471,2,1,T
04965282,800940,17471,3,1,T
04965282,800940,17471,4,1,T
04965282,800940,17471,5,1,T
04965282,900000,576648,1,1,T
04965282,900000,576648,2,1,T
04965282,900000,576648,3,1,T
04965282,900000,576648,4,1,T
04965282,900000,576648,5,1,T
04965282,900160,15155,1,1,
04965282,900160,553,2,1,
04965282,900160,32398,3,1,
04965282,900160,33620,4,1,
04965282,900160,23071,5,1,
04965282,900180,44611,1,1,
04965282,900180,46344,2,1,
04965282,900180,40343,3,1,
04965282,900180,47677,4,1,
04965282,900180,47362,5,1,
04965282,980000,642875,1,1,T
04965282,980000,642875,2,1,T
04965282,980000,642875,3,1,T
04965282,980000,642875,4,1,T
04965282,980000,642875,5,1,T
04965301,900000,3236,1,1,
04965301,900000,6052,2,1,
04965301,900000,6118,3,1,
04965301,900000,13981,4,1,
04965301,900000,9240,5,1,
04965301,900030,11982,1,1,
04965301,900030,11982,2,1,
04965301,900030,11982,3,1,
04965301,900030,11982,4,1,
04965301,900030,11982,5,1,
04965301,900160,100000,1,1,
04965301,900160,100000,2,1,
04965301,900160,100000,3,1,
04965301,900160,100000,4,1,
04965301,900160,100000,5,1,
04965301,980000,115218,1,1,
04965301,980000,118034,2,1,
04965301,980000,118100,3,1,
04965301,980000,125963,4,1,
04965301,980000,121222,5,1,
04965302,900000,6390,1,1,
04965302,900000,7232,2,1,
04965302,900000,2548,3,1,
04965302,900000,27174,4,1,
04965302,900000,8684,5,1,
04965302,900030,11982,1,1,
04965302,900030,11982,2,1,
04965302,900030,11982,3,1,
04965302,900030,11982,4,1,
04965302,900030,11982,5,1,
04965302,900160,100000,1,1,
04965302,900160,100000,2,1,
04965302,900160,100000,3,1,
04965302,900160,100000,4,1,
04965302,900160,100000,5,1,
04965302,980000,118372,1,1,
04965302,980000,119214,2,1,
04965302,980000,114530,3,1,
04965302,980000,139156,4,1,
04965302,980000,120666,5,1,
04965361,900000,109150,1,1,
04965361,900000,105834,2,1,
04965361,900000,101977,3,1,
04965361,900000,105115,4,1,
04965361,900000,101602,5,1,
04965361,980000,109150,1,1,
04965361,980000,105834,2,1,
04965361,980000,101977,3,1,
04965361,980000,105115,4,1,
04965361,980000,101602,5,1,
04965362,900000,104444,1,1,
04965362,900000,100834,2,1,
04965362,900000,102348,3,1,
04965362,900000,104064,4,1,
04965362,900000,102174,5,1,
04965362,980000,104444,1,1,
04965362,980000,100834,2,1,
04965362,980000,102348,3,1,
04965362,980000,104064,4,1,
04965362,980000,102174,5,1,
04965381,900000,65000,1,1,
04965381,900000,65000,2,1,
04965381,900000,65000,3,1,
04965381,900000,65000,4,1,
04965381,900000,65000,5,1,
04965381,900180,50,1,1,
04965381,900180,50,2,1,
04965381,900180,50,3,1,
04965381,900180,50,4,1,
04965381,900180,50,5,1,
04965381,980000,65050,1,1,
04965381,980000,65050,2,1,
04965381,980000,65050,3,1,
04965381,980000,65050,4,1,
04965381,980000,65050,5,1,
04965382,900000,65000,1,1,
04965382,900000,65000,2,1,
04965382,900000,65000,3,1,
04965382,900000,65000,4,1,
04965382,900000,65000,5,1,
04965382,900180,50,1,1,
04965382,900180,50,2,1,
04965382,900180,50,3,1,
04965382,900180,50,4,1,
04965382,900180,50,5,1,
04965382,980000,65050,1,1,
04965382,980000,65050,2,1,
04965382,980000,65050,3,1,
04965382,980000,65050,4,1,
04965382,980000,65050,5,1,
04965391,900000,42000,1,1,
04965391,900000,42000,2,1,
04965391,900000,42000,3,1,
04965391,900000,42000,4,1,
04965391,900000,42000,5,1,
04965391,900180,1,1,1,
04965391,900180,1,2,1,
04965391,900180,1,3,1,
04965391,900180,1,4,1,
04965391,900180,1,5,1,
04965391,980000,42001,1,1,
04965391,980000,42001,2,1,
04965391,980000,42001,3,1,
04965391,980000,42001,4,1,
04965391,980000,42001,5,1,
04965392,900000,42000,1,1,
04965392,900000,42000,2,1,
04965392,900000,42000,3,1,
04965392,900000,42000,4,1,
04965392,900000,42000,5,1,
04965392,900180,1,1,1,
04965392,900180,1,2,1,
04965392,900180,1,3,1,
04965392,900180,1,4,1,
04965392,900180,1,5,1,
04965392,980000,42001,1,1,
04965392,980000,42001,2,1,
04965392,980000,42001,3,1,
04965392,980000,42001,4,1,
04965392,980000,42001,5,1,
04965401,900000,77540,1,1,
04965401,900000,85441,2,1,
04965401,900000,86164,3,1,
04965401,900000,89383,4,1,
04965401,900000,75663,5,1,
04965401,980000,77540,1,1,
04965401,980000,85441,2,1,
04965401,980000,86164,3,1,
04965401,980000,89383,4,1,
04965401,980000,75663,5,1,
04965402,900000,83564,1,1,
04965402,900000,82424,2,1,
04965402,900000,73606,3,1,
04965402,900000,82489,4,1,
04965402,900000,72082,5,1,
04965402,980000,83564,1,1,
04965402,980000,82424,2,1,
04965402,980000,73606,3,1,
04965402,980000,82489,4,1,
04965402,980000,72082,5,1,
04965431,900000,90150,1,1,
04965431,900000,90150,2,1,
04965431,900000,90150,3,1,
04965431,900000,90150,4,1,
04965431,900000,90150,5,1,
04965431,980000,90150,1,1,
04965431,980000,90150,2,1,
04965431,980000,90150,3,1,
04965431,980000,90150,4,1,
04965431,980000,90150,5,1,
04965432,900000,90150,1,1,
04965432,900000,90150,2,1,
04965432,900000,90150,3,1,
04965432,900000,90150,4,1,
04965432,900000,90150,5,1,
04965432,980000,90150,1,1,
04965432,980000,90150,2,1,
04965432,980000,90150,3,1,
04965432,980000,90150,4,1,
04965432,980000,90150,5,1,
04965441,900000,7262,1,1,
04965441,900000,5376,2,1,
04965441,900000,5125,3,1,
04965441,900000,7923,4,1,
04965441,900000,7485,5,1,
04965441,980000,7262,1,1,
04965441,980000,5376,2,1,
04965441,980000,5125,3,1,
04965441,980000,7923,4,1,
04965441,980000,7485,5,1,
04965451,800940,17471,1,1,T
04965451,800940,17471,2,1,T
04965451,800940,17471,3,1,T
04965451,800940,17471,4,1,T
04965451,800940,17471,5,1,T
04965451,900000,200000,1,1,
04965451,900000,200000,2,1,
04965451,900000,200000,3,1,
04965451,900000,200000,4,1,
04965451,900000,200000,5,1,
04965451,900160,27883,1,1,
04965451,900160,62426,2,1,
04965451,900160,38582,3,1,
04965451,900160,4266,4,1,
04965451,900160,770,5,1,
04965451,980000,227883,1,1,
04965451,980000,262426,2,1,
04965451,980000,238582,3,1,
04965451,980000,204266,4,1,
04965451,980000,200770,5,1,
04965452,800940,7650,1,1,
04965452,800940,8089,2,1,
04965452,800940,10206,3,1,
04965452,800940,8303,4,1,
04965452,800940,9447,5,1,
04965452,900000,200000,1,1,
04965452,900000,200000,2,1,
04965452,900000,200000,3,1,
04965452,900000,200000,4,1,
04965452,900000,200000,5,1,
04965452,900160,1,1,1,
04965452,900160,2870,2,1,
04965452,900160,16707,3,1,
04965452,900160,4269,4,1,
04965452,900160,11742,5,1,
04965452,980000,200001,1,1,
04965452,980000,202870,2,1,
04965452,980000,216707,3,1,
04965452,980000,204269,4,1,
04965452,980000,211742,5,1,
04965471,900000,174612,1,1,
04965471,900000,147421,2,1,
04965471,900000,161399,3,1,
04965471,900000,154510,4,1,
04965471,900000,151540,5,1,
04965471,980000,174612,1,1,
04965471,980000,147421,2,1,
04965471,980000,161399,3,1,
04965471,980000,154510,4,1,
04965471,980000,151540,5,1,
04965472,900000,171542,1,1,
04965472,900000,148803,2,1,
04965472,900000,155924,3,1,
04965472,900000,165657,4,1,
04965472,900000,153406,5,1,
04965472,980000,171542,1,1,
04965472,980000,148803,2,1,
04965472,980000,155924,3,1,
04965472,980000,165657,4,1,
04965472,980000,153406,5,1,
04965481,900030,22542,1,1,
04965481,900030,22542,2,1,
04965481,900030,22542,3,1,
04965481,900030,22542,4,1,
04965481,900030,22542,5,1,
04965481,980000,22542,1,1,
04965481,980000,22542,2,1,
04965481,980000,22542,3,1,
04965481,980000,22542,4,1,
04965481,980000,22542,5,1,
04965482,900030,22542,1,1,
04965482,900030,22542,2,1,
04965482,900030,22542,3,1,
04965482,900030,22542,4,1,
04965482,900030,22542,5,1,
04965482,980000,22542,1,1,
04965482,980000,22542,2,1,
04965482,980000,22542,3,1,
04965482,980000,22542,4,1,
04965482,980000,22542,5,1,
04965512,900000,69220,1,1,
04965512,900000,69220,2,1,
04965512,900000,69220,3,1,
04965512,900000,69220,4,1,
04965512,900000,69220,5,1,
04965512,900030,24000,1,1,
04965512,900030,24000,2,1,
04965512,900030,24000,3,1,
04965512,900030,24000,4,1,
04965512,900030,24000,5,1,
04965512,980000,93220,1,1,
04965512,980000,93220,2,1,
04965512,980000,93220,3,1,
04965512,980000,93220,4,1,
04965512,980000,93220,5,1,
04965561,900000,23702,1,1,
04965561,900000,21477,2,1,
04965561,900000,25252,3,1,
04965561,900000,29607,4,1,
04965561,900000,24292,5,1,
04965561,980000,23702,1,1,
04965561,980000,21477,2,1,
04965561,980000,25252,3,1,
04965561,980000,29607,4,1,
04965561,980000,24292,5,1,
04965562,900000,26175,1,1,
04965562,900000,22182,2,1,
04965562,900000,24453,3,1,
04965562,900000,23963,4,1,
04965562,900000,22917,5,1,
04965562,980000,26175,1,1,
04965562,980000,22182,2,1,
04965562,980000,24453,3,1,
04965562,980000,23963,4,1,
04965562,980000,22917,5,1,
04965601,800940,17471,1,1,T
04965601,800940,17471,2,1,T
04965601,800940,17471,3,1,T
04965601,800940,17471,4,1,T
04965601,800940,17471,5,1,T
04965601,900000,290824,1,1,T
04965601,900000,290824,2,1,T
04965601,900000,290824,3,1,T
04965601,900000,290824,4,1,T
04965601,900000,290824,5,1,T
04965601,900160,18000,1,1,
04965601,900160,18000,2,1,
04965601,900160,18000,3,1,
04965601,900160,18000,4,1,
04965601,900160,18000,5,1,
04965601,900170,21600,1,1,
04965601,900170,21600,2,1,
04965601,900170,21600,3,1,
04965601,900170,21600,4,1,
04965601,900170,21600,5,1,
04965601,900180,1,1,1,
04965601,900180,1,2,1,
04965601,900180,1,3,1,
04965601,900180,1,4,1,
04965601,900180,1,5,1,
04965601,900210,21600,1,1,
04965601,900210,21600,2,1,
04965601,900210,21600,3,1,
04965601,900210,21600,4,1,
04965601,900210,21600,5,1,
04965601,980000,352025,1,1,T
04965601,980000,352025,2,1,T
04965601,980000,352025,3,1,T
04965601,980000,352025,4,1,T
04965601,980000,352025,5,1,T
04965602,800940,17471,1,1,T
04965602,800940,17471,2,1,T
04965602,800940,17471,3,1,T
04965602,800940,17471,4,1,T
04965602,800940,17471,5,1,T
04965602,900000,290824,1,1,T
04965602,900000,290824,2,1,T
04965602,900000,290824,3,1,T
04965602,900000,290824,4,1,T
04965602,900000,290824,5,1,T
04965602,900160,18000,1,1,
04965602,900160,18000,2,1,
04965602,900160,18000,3,1,
04965602,900160,18000,4,1,
04965602,900160,18000,5,1,
04965602,900170,21600,1,1,
04965602,900170,21600,2,1,
04965602,900170,21600,3,1,
04965602,900170,21600,4,1,
04965602,900170,21600,5,1,
04965602,900180,1,1,1,
04965602,900180,1,2,1,
04965602,900180,1,3,1,
04965602,900180,1,4,1,
04965602,900180,1,5,1,
04965602,900210,21600,1,1,
04965602,900210,21600,2,1,
04965602,900210,21600,3,1,
04965602,900210,21600,4,1,
04965602,900210,21600,5,1,
04965602,980000,352025,1,1,T
04965602,980000,352025,2,1,T
04965602,980000,352025,3,1,T
04965602,980000,352025,4,1,T
04965602,980000,352025,5,1,T
04965631,900030,24582,1,1,
04965631,900030,24582,2,1,
04965631,900030,24582,3,1,
04965631,900030,24582,4,1,
04965631,900030,24582,5,1,
04965631,980000,24582,1,1,
04965631,980000,24582,2,1,
04965631,980000,24582,3,1,
04965631,980000,24582,4,1,
04965631,980000,24582,5,1,
04965632,900030,24582,1,1,
04965632,900030,24582,2,1,
04965632,900030,24582,3,1,
04965632,900030,24582,4,1,
04965632,900030,24582,5,1,
04965632,980000,24582,1,1,
04965632,980000,24582,2,1,
04965632,980000,24582,3,1,
04965632,980000,24582,4,1,
04965632,980000,24582,5,1,
04965651,800940,5404,1,1,
04965651,800940,4948,2,1,
04965651,800940,3585,3,1,
04965651,800940,4898,4,1,
04965651,800940,5848,5,1,
04965651,900000,54638,1,1,
04965651,900000,48684,2,1,
04965651,900000,30864,3,1,
04965651,900000,48026,4,1,
04965651,900000,60440,5,1,
04965651,900160,8000,1,1,
04965651,900160,8000,2,1,
04965651,900160,8000,3,1,
04965651,900160,8000,4,1,
04965651,900160,8000,5,1,
04965651,900210,3000,1,1,
04965651,900210,3000,2,1,
04965651,900210,3000,3,1,
04965651,900210,3000,4,1,
04965651,900210,3000,5,1,
04965651,980000,65638,1,1,
04965651,980000,59684,2,1,
04965651,980000,41864,3,1,
04965651,980000,59026,4,1,
04965651,980000,71440,5,1,
04965652,800940,5306,1,1,
04965652,800940,2390,2,1,
04965652,800940,3987,3,1,
04965652,800940,5438,4,1,
04965652,800940,2813,5,1,
04965652,900000,53362,1,1,
04965652,900000,15248,2,1,
04965652,900000,36116,3,1,
04965652,900000,55083,4,1,
04965652,900000,20772,5,1,
04965652,900160,8000,1,1,
04965652,900160,8000,2,1,
04965652,900160,8000,3,1,
04965652,900160,8000,4,1,
04965652,900160,8000,5,1,
04965652,900210,3000,1,1,
04965652,900210,3000,2,1,
04965652,900210,3000,3,1,
04965652,900210,3000,4,1,
04965652,900210,3000,5,1,
04965652,980000,64362,1,1,
04965652,980000,26248,2,1,
04965652,980000,47116,3,1,
04965652,980000,66083,4,1,
04965652,980000,31772,5,1,
04965691,900000,220000,1,1,
04965691,900000,220000,2,1,
04965691,900000,220000,3,1,
04965691,900000,220000,4,1,
04965691,900000,220000,5,1,
04965691,980000,220000,1,1,
04965691,980000,220000,2,1,
04965691,980000,220000,3,1,
04965691,980000,220000,4,1,
04965691,980000,220000,5,1,
04965692,900000,220000,1,1,
04965692,900000,220000,2,1,
04965692,900000,220000,3,1,
04965692,900000,220000,4,1,
04965692,900000,220000,5,1,
04965692,980000,220000,1,1,
04965692,980000,220000,2,1,
04965692,980000,220000,3,1,
04965692,980000,220000,4,1,
04965692,980000,220000,5,1,
04965701,900000,120000,1,1,
04965701,900000,120000,2,1,
04965701,900000,120000,3,1,
04965701,900000,120000,4,1,
04965701,900000,120000,5,1,
04965701,900190,1,1,1,
04965701,900190,1,2,1,
04965701,900190,1,3,1,
04965701,900190,1,4,1,
04965701,900190,1,5,1,
04965701,980000,120001,1,1,
04965701,980000,120001,2,1,
04965701,980000,120001,3,1,
04965701,980000,120001,4,1,
04965701,980000,120001,5,1,
04965702,900000,120000,1,1,
04965702,900000,120000,2,1,
04965702,900000,120000,3,1,
04965702,900000,120000,4,1,
04965702,900000,120000,5,1,
04965702,900190,1,1,1,
04965702,900190,1,2,1,
04965702,900190,1,3,1,
04965702,900190,1,4,1,
04965702,900190,1,5,1,
04965702,980000,120001,1,1,
04965702,980000,120001,2,1,
04965702,980000,120001,3,1,
04965702,980000,120001,4,1,
04965702,980000,120001,5,1,
04965711,900000,2817,1,1,
04965711,900000,36999,2,1,
04965711,900000,8310,3,1,
04965711,900000,5663,4,1,
04965711,900000,16278,5,1,
04965711,900030,20580,1,1,
04965711,900030,32844,2,1,
04965711,900030,25152,3,1,
04965711,900030,24084,4,1,
04965711,900030,21036,5,1,
04965711,980000,23397,1,1,
04965711,980000,69843,2,1,
04965711,980000,33462,3,1,
04965711,980000,29747,4,1,
04965711,980000,37314,5,1,
04965712,900000,9451,1,1,
04965712,900000,1156,2,1,
04965712,900000,41996,3,1,
04965712,900000,13617,4,1,
04965712,900000,12740,5,1,
04965712,900030,32328,1,1,
04965712,900030,25620,2,1,
04965712,900030,25092,3,1,
04965712,900030,25848,4,1,
04965712,900030,22812,5,1,
04965712,980000,41779,1,1,
04965712,980000,26776,2,1,
04965712,980000,67088,3,1,
04965712,980000,39465,4,1,
04965712,980000,35552,5,1,
04965811,900030,32064,1,1,
04965811,900030,32064,2,1,
04965811,900030,32064,3,1,
04965811,900030,32064,4,1,
04965811,900030,32064,5,1,
04965811,900170,10500,1,1,
04965811,900170,10500,2,1,
04965811,900170,10500,3,1,
04965811,900170,10500,4,1,
04965811,900170,10500,5,1,
04965811,980000,42564,1,1,
04965811,980000,42564,2,1,
04965811,980000,42564,3,1,
04965811,980000,42564,4,1,
04965811,980000,42564,5,1,
04965812,900030,32064,1,1,
04965812,900030,32064,2,1,
04965812,900030,32064,3,1,
04965812,900030,32064,4,1,
04965812,900030,32064,5,1,
04965812,900170,10500,1,1,
04965812,900170,10500,2,1,
04965812,900170,10500,3,1,
04965812,900170,10500,4,1,
04965812,900170,10500,5,1,
04965812,980000,42564,1,1,
04965812,980000,42564,2,1,
04965812,980000,42564,3,1,
04965812,980000,42564,4,1,
04965812,980000,42564,5,1,
04965821,800940,17471,1,1,T
04965821,800940,17471,2,1,T
04965821,800940,17471,3,1,T
04965821,800940,17471,4,1,T
04965821,800940,17471,5,1,T
04965821,900000,53008,1,1,
04965821,900000,102797,2,1,
04965821,900000,108726,3,1,
04965821,900000,175753,4,1,
04965821,900000,128606,5,1,
04965821,900140,2976,1,1,
04965821,900140,2976,2,1,
04965821,900140,2976,3,1,
04965821,900140,2976,4,1,
04965821,900140,2976,5,1,
04965821,900160,12000,1,1,
04965821,900160,12000,2,1,
04965821,900160,12000,3,1,
04965821,900160,12000,4,1,
04965821,900160,12000,5,1,
04965821,980000,67984,1,1,
04965821,980000,117773,2,1,
04965821,980000,123702,3,1,
04965821,980000,190729,4,1,
04965821,980000,143582,5,1,
04965822,800940,6771,1,1,
04965822,800940,2042,2,1,
04965822,800940,6979,3,1,
04965822,800940,4740,4,1,
04965822,800940,7344,5,1,
04965822,900000,105647,1,1,
04965822,900000,55691,2,1,
04965822,900000,179298,3,1,
04965822,900000,47337,4,1,
04965822,900000,89104,5,1,
04965822,900140,2976,1,1,
04965822,900140,2976,2,1,
04965822,900140,2976,3,1,
04965822,900140,2976,4,1,
04965822,900140,2976,5,1,
04965822,900160,12000,1,1,
04965822,900160,12000,2,1,
04965822,900160,12000,3,1,
04965822,900160,12000,4,1,
04965822,900160,12000,5,1,
04965822,980000,120623,1,1,
04965822,980000,70667,2,1,
04965822,980000,194274,3,1,
04965822,980000,62313,4,1,
04965822,980000,104080,5,1,
04965871,900000,2313,1,1,
04965871,900000,2313,2,1,
04965871,900000,2313,3,1,
04965871,900000,2313,4,1,
04965871,900000,2313,5,1,
04965871,900150,4776,1,1,
04965871,900150,4776,2,1,
04965871,900150,4776,3,1,
04965871,900150,4776,4,1,
04965871,900150,4776,5,1,
04965871,900210,13200,1,1,
04965871,900210,13200,2,1,
04965871,900210,13200,3,1,
04965871,900210,13200,4,1,
04965871,900210,13200,5,1,
04965871,980000,20289,1,1,
04965871,980000,20289,2,1,
04965871,980000,20289,3,1,
04965871,980000,20289,4,1,
04965871,980000,20289,5,1,
04965872,900000,2313,1,1,
04965872,900000,2313,2,1,
04965872,900000,2313,3,1,
04965872,900000,2313,4,1,
04965872,900000,2313,5,1,
04965872,900150,4776,1,1,
04965872,900150,4776,2,1,
04965872,900150,4776,3,1,
04965872,900150,4776,4,1,
04965872,900150,4776,5,1,
04965872,900210,13200,1,1,
04965872,900210,13200,2,1,
04965872,900210,13200,3,1,
04965872,900210,13200,4,1,
04965872,900210,13200,5,1,
04965872,980000,20289,1,1,
04965872,980000,20289,2,1,
04965872,980000,20289,3,1,
04965872,980000,20289,4,1,
04965872,980000,20289,5,1,
04965901,900000,51194,1,1,
04965901,900000,35433,2,1,
04965901,900000,72297,3,1,
04965901,900000,150927,4,1,
04965901,900000,5835,5,1,
04965901,980000,51194,1,1,
04965901,980000,35433,2,1,
04965901,980000,72297,3,1,
04965901,980000,150927,4,1,
04965901,980000,5835,5,1,
04965902,900000,74306,1,1,
04965902,900000,90133,2,1,
04965902,900000,57406,3,1,
04965902,900000,57913,4,1,
04965902,900000,45187,5,1,
04965902,980000,74306,1,1,
04965902,980000,90133,2,1,
04965902,980000,57406,3,1,
04965902,980000,57913,4,1,
04965902,980000,45187,5,1,
04965911,900000,88000,1,1,
04965911,900000,88000,2,1,
04965911,900000,88000,3,1,
04965911,900000,88000,4,1,
04965911,900000,88000,5,1,
04965911,900160,30000,1,1,
04965911,900160,30000,2,1,
04965911,900160,30000,3,1,
04965911,900160,30000,4,1,
04965911,900160,30000,5,1,
04965911,980000,118000,1,1,
04965911,980000,118000,2,1,
04965911,980000,118000,3,1,
04965911,980000,118000,4,1,
04965911,980000,118000,5,1,
04965912,900000,88000,1,1,
04965912,900000,88000,2,1,
04965912,900000,88000,3,1,
04965912,900000,88000,4,1,
04965912,900000,88000,5,1,
04965912,900160,30000,1,1,
04965912,900160,30000,2,1,
04965912,900160,30000,3,1,
04965912,900160,30000,4,1,
04965912,900160,30000,5,1,
04965912,980000,118000,1,1,
04965912,980000,118000,2,1,
04965912,980000,118000,3,1,
04965912,980000,118000,4,1,
04965912,980000,118000,5,1,
04965921,900000,2000,1,1,
04965921,900000,2000,2,1,
04965921,900000,2000,3,1,
04965921,900000,2000,4,1,
04965921,900000,2000,5,1,
04965921,900150,6456,1,1,
04965921,900150,6456,2,1,
04965921,900150,6456,3,1,
04965921,900150,6456,4,1,
04965921,900150,6456,5,1,
04965921,980000,8456,1,1,
04965921,980000,8456,2,1,
04965921,980000,8456,3,1,
04965921,980000,8456,4,1,
04965921,980000,8456,5,1,
04965922,900000,2000,1,1,
04965922,900000,2000,2,1,
04965922,900000,2000,3,1,
04965922,900000,2000,4,1,
04965922,900000,2000,5,1,
04965922,900150,6456,1,1,
04965922,900150,6456,2,1,
04965922,900150,6456,3,1,
04965922,900150,6456,4,1,
04965922,900150,6456,5,1,
04965922,980000,8456,1,1,
04965922,980000,8456,2,1,
04965922,980000,8456,3,1,
04965922,980000,8456,4,1,
04965922,980000,8456,5,1,
04965932,800940,6970,1,1,
04965932,800940,3999,2,1,
04965932,800940,4770,3,1,
04965932,800940,4048,4,1,
04965932,800940,3976,5,1,
04965932,900000,24286,1,1,
04965932,900000,21756,2,1,
04965932,900000,23979,3,1,
04965932,900000,21237,4,1,
04965932,900000,20669,5,1,
04965932,900160,33413,1,1,
04965932,900160,15258,2,1,
04965932,900160,19189,3,1,
04965932,900160,15839,4,1,
04965932,900160,15656,5,1,
04965932,980000,57699,1,1,
04965932,980000,37014,2,1,
04965932,980000,43168,3,1,
04965932,980000,37076,4,1,
04965932,980000,36325,5,1,
04965941,900030,18582,1,1,
04965941,900030,18582,2,1,
04965941,900030,18582,3,1,
04965941,900030,18582,4,1,
04965941,900030,18582,5,1,
04965941,900150,240,1,1,
04965941,900150,240,2,1,
04965941,900150,240,3,1,
04965941,900150,240,4,1,
04965941,900150,240,5,1,
04965941,980000,18822,1,1,
04965941,980000,18822,2,1,
04965941,980000,18822,3,1,
04965941,980000,18822,4,1,
04965941,980000,18822,5,1,
04965942,900030,18582,1,1,
04965942,900030,18582,2,1,
04965942,900030,18582,3,1,
04965942,900030,18582,4,1,
04965942,900030,18582,5,1,
04965942,900150,240,1,1,
04965942,900150,240,2,1,
04965942,900150,240,3,1,
04965942,900150,240,4,1,
04965942,900150,240,5,1,
04965942,980000,18822,1,1,
04965942,980000,18822,2,1,
04965942,980000,18822,3,1,
04965942,980000,18822,4,1,
04965942,980000,18822,5,1,
04965971,900000,62500,1,1,
04965971,900000,62500,2,1,
04965971,900000,62500,3,1,
04965971,900000,62500,4,1,
04965971,900000,62500,5,1,
04965971,980000,62500,1,1,
04965971,980000,62500,2,1,
04965971,980000,62500,3,1,
04965971,980000,62500,4,1,
04965971,980000,62500,5,1,
04965972,900000,62500,1,1,
04965972,900000,62500,2,1,
04965972,900000,62500,3,1,
04965972,900000,62500,4,1,
04965972,900000,62500,5,1,
04965972,980000,62500,1,1,
04965972,980000,62500,2,1,
04965972,980000,62500,3,1,
04965972,980000,62500,4,1,
04965972,980000,62500,5,1,
04966021,900000,80000,1,1,
04966021,900000,80000,2,1,
04966021,900000,80000,3,1,
04966021,900000,80000,4,1,
04966021,900000,80000,5,1,
04966021,980000,80000,1,1,
04966021,980000,80000,2,1,
04966021,980000,80000,3,1,
04966021,980000,80000,4,1,
04966021,980000,80000,5,1,
04966022,900000,80000,1,1,
04966022,900000,80000,2,1,
04966022,900000,80000,3,1,
04966022,900000,80000,4,1,
04966022,900000,80000,5,1,
04966022,980000,80000,1,1,
04966022,980000,80000,2,1,
04966022,980000,80000,3,1,
04966022,980000,80000,4,1,
04966022,980000,80000,5,1,
04966051,900000,139021,1,1,
04966051,900000,135113,2,1,
04966051,900000,169261,3,1,
04966051,900000,92949,4,1,
04966051,900000,120633,5,1,
04966051,980000,139021,1,1,
04966051,980000,135113,2,1,
04966051,980000,169261,3,1,
04966051,980000,92949,4,1,
04966051,980000,120633,5,1,
04966071,900000,19067,1,1,
04966071,900000,16642,2,1,
04966071,900000,49588,3,1,
04966071,900000,15929,4,1,
04966071,900000,40942,5,1,
04966071,980000,19067,1,1,
04966071,980000,16642,2,1,
04966071,980000,49588,3,1,
04966071,980000,15929,4,1,
04966071,980000,40942,5,1,
04966072,900000,47249,1,1,
04966072,900000,2163,2,1,
04966072,900000,45360,3,1,
04966072,900000,31522,4,1,
04966072,900000,34170,5,1,
04966072,980000,47249,1,1,
04966072,980000,2163,2,1,
04966072,980000,45360,3,1,
04966072,980000,31522,4,1,
04966072,980000,34170,5,1,
04966091,900030,7794,1,1,
04966091,900030,7794,2,1,
04966091,900030,7794,3,1,
04966091,900030,7794,4,1,
04966091,900030,7794,5,1,
04966091,900170,1500,1,1,
04966091,900170,1500,2,1,
04966091,900170,1500,3,1,
04966091,900170,1500,4,1,
04966091,900170,1500,5,1,
04966091,980000,9294,1,1,
04966091,980000,9294,2,1,
04966091,980000,9294,3,1,
04966091,980000,9294,4,1,
04966091,980000,9294,5,1,
04966092,900030,7794,1,1,
04966092,900030,7794,2,1,
04966092,900030,7794,3,1,
04966092,900030,7794,4,1,
04966092,900030,7794,5,1,
04966092,900170,1500,1,1,
04966092,900170,1500,2,1,
04966092,900170,1500,3,1,
