NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
04769971,900030,50514,1,1,
04769971,900030,42546,2,1,
04769971,900030,45882,3,1,
04769971,900030,47850,4,1,
04769971,900030,28218,5,1,
04769971,980000,50514,1,1,
04769971,980000,42546,2,1,
04769971,980000,45882,3,1,
04769971,980000,47850,4,1,
04769971,980000,28218,5,1,
04769972,900030,30714,1,1,
04769972,900030,42294,2,1,
04769972,900030,43122,3,1,
04769972,900030,35814,4,1,
04769972,900030,28830,5,1,
04769972,980000,30714,1,1,
04769972,980000,42294,2,1,
04769972,980000,43122,3,1,
04769972,980000,35814,4,1,
04769972,980000,28830,5,1,
04769981,900000,15000,1,1,
04769981,900000,15000,2,1,
04769981,900000,15000,3,1,
04769981,900000,15000,4,1,
04769981,900000,15000,5,1,
04769981,900030,32519,1,1,
04769981,900030,32519,2,1,
04769981,900030,32519,3,1,
04769981,900030,32519,4,1,
04769981,900030,32519,5,1,
04769981,980000,47519,1,1,
04769981,980000,47519,2,1,
04769981,980000,47519,3,1,
04769981,980000,47519,4,1,
04769981,980000,47519,5,1,
04769982,900000,15000,1,1,
04769982,900000,15000,2,1,
04769982,900000,15000,3,1,
04769982,900000,15000,4,1,
04769982,900000,15000,5,1,
04769982,900030,32519,1,1,
04769982,900030,32519,2,1,
04769982,900030,32519,3,1,
04769982,900030,32519,4,1,
04769982,900030,32519,5,1,
04769982,980000,47519,1,1,
04769982,980000,47519,2,1,
04769982,980000,47519,3,1,
04769982,980000,47519,4,1,
04769982,980000,47519,5,1,
04770001,900000,75000,1,1,
04770001,900000,75000,2,1,
04770001,900000,75000,3,1,
04770001,900000,75000,4,1,
04770001,900000,75000,5,1,
04770001,900170,75000,1,1,
04770001,900170,75000,2,1,
04770001,900170,75000,3,1,
04770001,900170,75000,4,1,
04770001,900170,75000,5,1,
04770001,980000,150000,1,1,
04770001,980000,150000,2,1,
04770001,980000,150000,3,1,
04770001,980000,150000,4,1,
04770001,980000,150000,5,1,
04770002,900000,75000,1,1,
04770002,900000,75000,2,1,
04770002,900000,75000,3,1,
04770002,900000,75000,4,1,
04770002,900000,75000,5,1,
04770002,900170,75000,1,1,
04770002,900170,75000,2,1,
04770002,900170,75000,3,1,
04770002,900170,75000,4,1,
04770002,900170,75000,5,1,
04770002,980000,150000,1,1,
04770002,980000,150000,2,1,
04770002,980000,150000,3,1,
04770002,980000,150000,4,1,
04770002,980000,150000,5,1,
04770011,800940,1148,1,1,
04770011,800940,1148,2,1,
04770011,800940,1148,3,1,
04770011,800940,1148,4,1,
04770011,800940,1148,5,1,
04770011,900000,15000,1,1,
04770011,900000,15000,2,1,
04770011,900000,15000,3,1,
04770011,900000,15000,4,1,
04770011,900000,15000,5,1,
04770011,900160,1,1,1,
04770011,900160,1,2,1,
04770011,900160,1,3,1,
04770011,900160,1,4,1,
04770011,900160,1,5,1,
04770011,900210,9000,1,1,
04770011,900210,9000,2,1,
04770011,900210,9000,3,1,
04770011,900210,9000,4,1,
04770011,900210,9000,5,1,
04770011,980000,24001,1,1,
04770011,980000,24001,2,1,
04770011,980000,24001,3,1,
04770011,980000,24001,4,1,
04770011,980000,24001,5,1,
04770012,800940,1148,1,1,
04770012,800940,1148,2,1,
04770012,800940,1148,3,1,
04770012,800940,1148,4,1,
04770012,800940,1148,5,1,
04770012,900000,15000,1,1,
04770012,900000,15000,2,1,
04770012,900000,15000,3,1,
04770012,900000,15000,4,1,
04770012,900000,15000,5,1,
04770012,900160,1,1,1,
04770012,900160,1,2,1,
04770012,900160,1,3,1,
04770012,900160,1,4,1,
04770012,900160,1,5,1,
04770012,900210,9000,1,1,
04770012,900210,9000,2,1,
04770012,900210,9000,3,1,
04770012,900210,9000,4,1,
04770012,900210,9000,5,1,
04770012,980000,24001,1,1,
04770012,980000,24001,2,1,
04770012,980000,24001,3,1,
04770012,980000,24001,4,1,
04770012,980000,24001,5,1,
04770051,900000,104124,1,1,
04770051,900000,113339,2,1,
04770051,900000,97397,3,1,
04770051,900000,98715,4,1,
04770051,900000,110674,5,1,
04770051,900180,10651,1,1,
04770051,900180,13002,2,1,
04770051,900180,12637,3,1,
04770051,900180,11861,4,1,
04770051,900180,13748,5,1,
04770051,980000,114775,1,1,
04770051,980000,126341,2,1,
04770051,980000,110034,3,1,
04770051,980000,110576,4,1,
04770051,980000,124422,5,1,
04770052,900000,115872,1,1,
04770052,900000,97136,2,1,
04770052,900000,108534,3,1,
04770052,900000,119325,4,1,
04770052,900000,96944,5,1,
04770052,900180,12333,1,1,
04770052,900180,14040,2,1,
04770052,900180,12031,3,1,
04770052,900180,10936,4,1,
04770052,900180,10692,5,1,
04770052,980000,128205,1,1,
04770052,980000,111176,2,1,
04770052,980000,120565,3,1,
04770052,980000,130261,4,1,
04770052,980000,107636,5,1,
04770091,900030,40764,1,1,
04770091,900030,40764,2,1,
04770091,900030,40764,3,1,
04770091,900030,40764,4,1,
04770091,900030,40764,5,1,
04770091,900170,3600,1,1,
04770091,900170,3600,2,1,
04770091,900170,3600,3,1,
04770091,900170,3600,4,1,
04770091,900170,3600,5,1,
04770091,980000,44364,1,1,
04770091,980000,44364,2,1,
04770091,980000,44364,3,1,
04770091,980000,44364,4,1,
04770091,980000,44364,5,1,
04770092,900030,40764,1,1,
04770092,900030,40764,2,1,
04770092,900030,40764,3,1,
04770092,900030,40764,4,1,
04770092,900030,40764,5,1,
04770092,900170,3600,1,1,
04770092,900170,3600,2,1,
04770092,900170,3600,3,1,
04770092,900170,3600,4,1,
04770092,900170,3600,5,1,
04770092,980000,44364,1,1,
04770092,980000,44364,2,1,
04770092,980000,44364,3,1,
04770092,980000,44364,4,1,
04770092,980000,44364,5,1,
04770101,900000,25000,1,1,
04770101,900000,25000,2,1,
04770101,900000,25000,3,1,
04770101,900000,25000,4,1,
04770101,900000,25000,5,1,
04770101,900150,36,1,1,
04770101,900150,74,2,1,
04770101,900150,159,3,1,
04770101,900150,79,4,1,
04770101,900150,26,5,1,
04770101,980000,25036,1,1,
04770101,980000,25074,2,1,
04770101,980000,25159,3,1,
04770101,980000,25079,4,1,
04770101,980000,25026,5,1,
04770102,900000,25000,1,1,
04770102,900000,25000,2,1,
04770102,900000,25000,3,1,
04770102,900000,25000,4,1,
04770102,900000,25000,5,1,
04770102,900150,30,1,1,
04770102,900150,1,2,1,
04770102,900150,159,3,1,
04770102,900150,43,4,1,
04770102,900150,847,5,1,
04770102,980000,25030,1,1,
04770102,980000,25001,2,1,
04770102,980000,25159,3,1,
04770102,980000,25043,4,1,
04770102,980000,25847,5,1,
04770181,800940,14487,1,1,T
04770181,800940,14487,2,1,T
04770181,800940,14487,3,1,T
04770181,800940,14487,4,1,T
04770181,800940,14487,5,1,T
04770181,900000,40000,1,1,
04770181,900000,40000,2,1,
04770181,900000,40000,3,1,
04770181,900000,40000,4,1,
04770181,900000,40000,5,1,
04770181,900030,22350,1,1,
04770181,900030,27990,2,1,
04770181,900030,37182,3,1,
04770181,900030,27258,4,1,
04770181,900030,14202,5,1,
04770181,900160,12717,1,1,
04770181,900160,94365,2,1,
04770181,900160,2090,3,1,
04770181,900160,2676,4,1,
04770181,900160,81,5,1,
04770181,900170,884,1,1,
04770181,900170,4375,2,1,
04770181,900170,10151,3,1,
04770181,900170,737,4,1,
04770181,900170,24186,5,1,
04770181,980000,75951,1,1,
04770181,980000,166730,2,1,
04770181,980000,89423,3,1,
04770181,980000,70671,4,1,
04770181,980000,78469,5,1,
04770182,800940,3379,1,1,
04770182,800940,4896,2,1,
04770182,800940,5410,3,1,
04770182,800940,3166,4,1,
04770182,800940,3269,5,1,
04770182,900000,40000,1,1,
04770182,900000,40000,2,1,
04770182,900000,40000,3,1,
04770182,900000,40000,4,1,
04770182,900000,40000,5,1,
04770182,900030,13278,1,1,
04770182,900030,24282,2,1,
04770182,900030,24330,3,1,
04770182,900030,15078,4,1,
04770182,900030,22962,5,1,
04770182,900160,2087,1,1,
04770182,900160,12000,2,1,
04770182,900160,15359,3,1,
04770182,900160,691,4,1,
04770182,900160,1367,5,1,
04770182,900170,4062,1,1,
04770182,900170,1144,2,1,
04770182,900170,2617,3,1,
04770182,900170,2581,4,1,
04770182,900170,1740,5,1,
04770182,980000,59427,1,1,
04770182,980000,77426,2,1,
04770182,980000,82306,3,1,
04770182,980000,58350,4,1,
04770182,980000,66069,5,1,
04770191,900000,37000,1,1,
04770191,900000,37000,2,1,
04770191,900000,37000,3,1,
04770191,900000,37000,4,1,
04770191,900000,37000,5,1,
04770191,980000,37000,1,1,
04770191,980000,37000,2,1,
04770191,980000,37000,3,1,
04770191,980000,37000,4,1,
04770191,980000,37000,5,1,
04770192,900000,37000,1,1,
04770192,900000,37000,2,1,
04770192,900000,37000,3,1,
04770192,900000,37000,4,1,
04770192,900000,37000,5,1,
04770192,980000,37000,1,1,
04770192,980000,37000,2,1,
04770192,980000,37000,3,1,
04770192,980000,37000,4,1,
04770192,980000,37000,5,1,
04770241,900000,150000,1,1,
04770241,900000,150000,2,1,
04770241,900000,150000,3,1,
04770241,900000,150000,4,1,
04770241,900000,150000,5,1,
04770241,900160,45000,1,1,
04770241,900160,45000,2,1,
04770241,900160,45000,3,1,
04770241,900160,45000,4,1,
04770241,900160,45000,5,1,
04770241,900190,14400,1,1,
04770241,900190,14400,2,1,
04770241,900190,14400,3,1,
04770241,900190,14400,4,1,
04770241,900190,14400,5,1,
04770241,980000,209400,1,1,
04770241,980000,209400,2,1,
04770241,980000,209400,3,1,
04770241,980000,209400,4,1,
04770241,980000,209400,5,1,
04770242,900000,150000,1,1,
04770242,900000,150000,2,1,
04770242,900000,150000,3,1,
04770242,900000,150000,4,1,
04770242,900000,150000,5,1,
04770242,900160,45000,1,1,
04770242,900160,45000,2,1,
04770242,900160,45000,3,1,
04770242,900160,45000,4,1,
04770242,900160,45000,5,1,
04770242,900190,14400,1,1,
04770242,900190,14400,2,1,
04770242,900190,14400,3,1,
04770242,900190,14400,4,1,
04770242,900190,14400,5,1,
04770242,980000,209400,1,1,
04770242,980000,209400,2,1,
04770242,980000,209400,3,1,
04770242,980000,209400,4,1,
04770242,980000,209400,5,1,
04770261,900000,523066,1,1,T
04770261,900000,523066,2,1,T
04770261,900000,523066,3,1,T
04770261,900000,523066,4,1,T
04770261,900000,523066,5,1,T
04770261,900190,5311,1,1,
04770261,900190,8033,2,1,
04770261,900190,7266,3,1,
04770261,900190,6699,4,1,
04770261,900190,5081,5,1,
04770261,980000,529544,1,1,T
04770261,980000,529544,2,1,T
04770261,980000,529544,3,1,T
04770261,980000,529544,4,1,T
04770261,980000,529544,5,1,T
04770262,900000,523066,1,1,T
04770262,900000,523066,2,1,T
04770262,900000,523066,3,1,T
04770262,900000,523066,4,1,T
04770262,900000,523066,5,1,T
04770262,900190,8850,1,1,
04770262,900190,5145,2,1,
04770262,900190,6171,3,1,
04770262,900190,6733,4,1,
04770262,900190,8159,5,1,
04770262,980000,530078,1,1,T
04770262,980000,530078,2,1,T
04770262,980000,530078,3,1,T
04770262,980000,530078,4,1,T
04770262,980000,530078,5,1,T
04770281,900000,70000,1,1,
04770281,900000,70000,2,1,
04770281,900000,70000,3,1,
04770281,900000,70000,4,1,
04770281,900000,70000,5,1,
04770281,980000,70000,1,1,
04770281,980000,70000,2,1,
04770281,980000,70000,3,1,
04770281,980000,70000,4,1,
04770281,980000,70000,5,1,
04770282,900000,70000,1,1,
04770282,900000,70000,2,1,
04770282,900000,70000,3,1,
04770282,900000,70000,4,1,
04770282,900000,70000,5,1,
04770282,980000,70000,1,1,
04770282,980000,70000,2,1,
04770282,980000,70000,3,1,
04770282,980000,70000,4,1,
04770282,980000,70000,5,1,
04770292,900000,867,1,1,
04770292,900000,6523,2,1,
04770292,900000,5782,3,1,
04770292,900000,1447,4,1,
04770292,900000,1192,5,1,
04770292,980000,867,1,1,
04770292,980000,6523,2,1,
04770292,980000,5782,3,1,
04770292,980000,1447,4,1,
04770292,980000,1192,5,1,
04770301,900150,7440,1,1,
04770301,900150,7440,2,1,
04770301,900150,7440,3,1,
04770301,900150,7440,4,1,
04770301,900150,7440,5,1,
04770301,900210,35000,1,1,
04770301,900210,35000,2,1,
04770301,900210,35000,3,1,
04770301,900210,35000,4,1,
04770301,900210,35000,5,1,
04770301,980000,42440,1,1,
04770301,980000,42440,2,1,
04770301,980000,42440,3,1,
04770301,980000,42440,4,1,
04770301,980000,42440,5,1,
04770302,900150,7440,1,1,
04770302,900150,7440,2,1,
04770302,900150,7440,3,1,
04770302,900150,7440,4,1,
04770302,900150,7440,5,1,
04770302,900210,35000,1,1,
04770302,900210,35000,2,1,
04770302,900210,35000,3,1,
04770302,900210,35000,4,1,
04770302,900210,35000,5,1,
04770302,980000,42440,1,1,
04770302,980000,42440,2,1,
04770302,980000,42440,3,1,
04770302,980000,42440,4,1,
04770302,980000,42440,5,1,
04770311,900000,148239,1,1,
04770311,900000,177577,2,1,
04770311,900000,166300,3,1,
