NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
04769971,900030,43002,,1
04769971,980000,43002,,1
04769971,980010,3,,1
04769971,980020,68,,1
04769971,980040,2,,1
04769971,980060,1,,1
04769971,980090,100,,1
04769971,980220,100,,1
04769971,980240,100,,1
04769971,980270,100,,1
04769971,980286,100,,1
04769971,980310,100,,1
04769971,980330,100,,1
04769972,900030,36155,,1
04769972,980000,36155,,1
04769972,980010,3,,1
04769972,980020,68,,1
04769972,980040,2,,1
04769972,980060,1,,1
04769972,980090,100,,1
04769972,980220,100,,1
04769972,980240,100,,1
04769972,980270,100,,1
04769972,980286,100,,1
04769972,980300,100,,1
04769972,980330,100,,1
04769981,800931,2350,,1
04769981,900000,15000,,1
04769981,900030,32519,,1
04769981,980000,47519,,1
04769981,980010,2,,1
04769981,980020,65,,1
04769981,980030,1,,1
04769981,980040,2,,1
04769981,980060,2,,1
04769981,980090,100,,1
04769981,980210,100,,1
04769981,980240,100,,1
04769981,980281,100,,1
04769981,980285,100,,1
04769981,980300,100,,1
04769981,980330,100,,1
04769982,800931,2350,,1
04769982,900000,15000,,1
04769982,900030,32519,,1
04769982,980000,47519,,1
04769982,980010,2,,1
04769982,980020,65,,1
04769982,980030,1,,1
04769982,980040,2,,1
04769982,980060,2,,1
04769982,980090,100,,1
04769982,980210,100,,1
04769982,980240,100,,1
04769982,980281,100,,1
04769982,980285,100,,1
04769982,980300,100,,1
04769982,980330,100,,1
04770001,900000,75000,,1
04770001,900170,75000,,1
04770001,980000,150000,,1
04770001,980010,1,,1
04770001,980020,59,,1
04770001,980030,1,,1
04770001,980040,1,,1
04770001,980090,100,,1
04770001,980210,100,,1
04770001,980230,100,,1
04770001,980281,100,,1
04770001,980286,100,,1
04770001,980310,100,,1
04770001,980330,100,,1
04770002,900000,75000,,1
04770002,900170,75000,,1
04770002,980000,150000,,1
04770002,980010,1,,1
04770002,980020,59,,1
04770002,980030,1,,1
04770002,980040,1,,1
04770002,980090,100,,1
04770002,980210,100,,1
04770002,980230,100,,1
04770002,980281,100,,1
04770002,980286,100,,1
04770002,980310,100,,1
04770002,980330,100,,1
04770011,800940,1148,,1
04770011,900000,15000,,1
04770011,900160,1,,1
04770011,900210,9000,,1
04770011,980000,24001,,1
04770011,980010,1,,1
04770011,980020,28,,1
04770011,980030,1,,1
04770011,980040,2,,1
04770011,980210,100,,1
04770011,980260,100,,1
04770011,980281,100,,1
04770011,980286,100,,1
04770011,980310,100,,1
04770011,980330,100,,1
04770012,800940,1148,,1
04770012,900000,15000,,1
04770012,900160,1,,1
04770012,900210,9000,,1
04770012,980000,24001,,1
04770012,980010,1,,1
04770012,980020,28,,1
04770012,980030,1,,1
04770012,980040,2,,1
04770012,980210,100,,1
04770012,980260,100,,1
04770012,980281,100,,1
04770012,980286,100,,1
04770012,980310,100,,1
04770012,980330,100,,1
04770051,900000,104850,,1
04770051,900180,12380,,1
04770051,980000,117230,,1
04770051,980010,6,,1
04770051,980020,40,,1
04770051,980030,1,,1
04770051,980040,2,,1
04770051,980050,4,,1
04770051,980090,100,,1
04770051,980210,100,,1
04770051,980230,100,,1
04770051,980281,100,,1
04770051,980286,100,,1
04770051,980310,100,,1
04770051,980330,100,,1
04770052,900000,107562,,1
04770052,900180,12006,,1
04770052,980000,119569,,1
04770052,980010,6,,1
04770052,980020,40,,1
04770052,980030,1,,1
04770052,980040,2,,1
04770052,980050,4,,1
04770052,980090,100,,1
04770052,980210,100,,1
04770052,980230,100,,1
04770052,980281,100,,1
04770052,980286,100,,1
04770052,980310,100,,1
04770052,980330,100,,1
04770091,900030,40764,,1
04770091,900170,3600,,1
04770091,900220,2000,,1
04770091,980000,44364,,1
04770091,980010,2,,1
04770091,980020,71,,1
04770091,980040,3,,1
04770091,980060,2,,1
04770091,980090,100,,1
04770091,980220,100,,1
04770091,980240,100,,1
04770091,980281,100,,1
