"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1260521,"900030",2471,,"1"
1260521,"900040",3609,,"1"
1260521,"900110",2623,,"1"
1260521,"980000",8703,,"1"
1260521,"980010",2,,"1"
1260521,"980020",75,,"1"
1260521,"980040",1,,"1"
1260521,"980060",2,,"1"
1260521,"980070",8703,,"1"
1260521,"980090",100,,"1"
1260521,"980210",100,,"1"
1260521,"980240",100,,"1"
1260521,"980281",100,,"1"
1260521,"980286",100,,"1"
1260521,"980300",100,,"1"
1260521,"980330",100,,"1"
1260522,"900030",2471,,"1"
1260522,"900040",3609,,"1"
1260522,"900110",2623,,"1"
1260522,"980000",8703,,"1"
1260522,"980010",2,,"1"
1260522,"980020",75,,"1"
1260522,"980040",1,,"1"
1260522,"980060",2,,"1"
1260522,"980070",8703,,"1"
1260522,"980090",100,,"1"
1260522,"980210",100,,"1"
1260522,"980240",100,,"1"
1260522,"980281",100,,"1"
1260522,"980286",100,,"1"
1260522,"980300",100,,"1"
1260522,"980330",100,,"1"
1260531,"800940",5756,,"1"
1260531,"900000",43115,,"1"
1260531,"900010",-4096,"T","1"
1260531,"980000",39018,"T","1"
1260531,"980010",2,,"1"
1260531,"980020",64,,"1"
1260531,"980030",2,,"1"
1260531,"980040",2,,"1"
1260531,"980070",39018,"T","1"
1260531,"980090",100,,"1"
1260531,"980210",100,,"1"
1260531,"980240",100,,"1"
1260531,"980281",100,,"1"
1260531,"980286",100,,"1"
1260531,"980310",100,,"1"
1260531,"980330",100,,"1"
1260532,"800940",3352,,"1"
1260532,"900000",39525,,"1"
1260532,"900010",-18263,"T","1"
1260532,"980000",21262,"T","1"
1260532,"980010",2,,"1"
1260532,"980020",64,,"1"
1260532,"980030",2,,"1"
1260532,"980040",2,,"1"
1260532,"980070",21262,"T","1"
1260532,"980090",100,,"1"
1260532,"980210",100,,"1"
1260532,"980240",100,,"1"
1260532,"980281",100,,"1"
1260532,"980286",100,,"1"
1260532,"980310",100,,"1"
1260532,"980330",100,,"1"
1260551,"900030",14400,,"1"
1260551,"900120",7200,,"1"
1260551,"900150",1440,,"1"
1260551,"980000",23040,,"1"
1260551,"980010",5,,"1"
1260551,"980020",48,,"1"
1260551,"980040",1,,"1"
1260551,"980050",4,,"1"
1260551,"980070",23040,,"1"
1260551,"980220",100,,"1"
1260551,"980260",100,,"1"
1260551,"980282",100,,"1"
1260551,"980286",100,,"1"
1260551,"980290",100,,"1"
1260551,"980330",100,,"1"
1260552,"900030",14400,,"1"
1260552,"900120",7200,,"1"
1260552,"900150",1440,,"1"
1260552,"980000",23040,,"1"
1260552,"980010",5,,"1"
1260552,"980020",48,,"1"
1260552,"980040",1,,"1"
1260552,"980050",4,,"1"
1260552,"980070",23040,,"1"
1260552,"980220",100,,"1"
1260552,"980260",100,,"1"
1260552,"980282",100,,"1"
1260552,"980286",100,,"1"
1260552,"980290",100,,"1"
1260552,"980330",100,,"1"
1260561,"800932",20000,,"1"
1260561,"800940",5967,,"1"
1260561,"900000",78000,,"1"
1260561,"900080",800,,"1"
1260561,"900131",6000,,"1"
1260561,"910000",30000,,"1"
1260561,"910010",300,,"1"
1260561,"950002",8934,,"1"
1260561,"950012",4092,,"1"
1260561,"980000",84800,,"1"
1260561,"980010",2,,"1"
1260561,"980020",54,,"1"
1260561,"980030",1,,"1"
1260561,"980040",1,,"1"
1260561,"980050",1,,"1"
1260561,"980070",71774,,"1"
1260561,"980090",100,,"1"
1260561,"980220",100,,"1"
1260561,"980230",100,,"1"
1260561,"980281",100,,"1"
1260561,"980286",100,,"1"
1260561,"980310",100,,"1"
1260561,"980330",100,,"1"
1260562,"800932",20000,,"1"
1260562,"800940",5967,,"1"
1260562,"900000",78000,,"1"
1260562,"900080",800,,"1"
1260562,"900131",6000,,"1"
1260562,"910000",30000,,"1"
1260562,"910010",300,,"1"
1260562,"950002",8934,,"1"
1260562,"950012",4092,,"1"
1260562,"980000",84800,,"1"
1260562,"980010",2,,"1"
1260562,"980020",54,,"1"
1260562,"980030",1,,"1"
1260562,"980040",1,,"1"
1260562,"980050",1,,"1"
1260562,"980070",71774,,"1"
1260562,"980090",100,,"1"
1260562,"980220",100,,"1"
1260562,"980230",100,,"1"
1260562,"980281",100,,"1"
1260562,"980286",100,,"1"
1260562,"980310",100,,"1"
1260562,"980330",100,,"1"
1260572,"900100",11573,,"1"
1260572,"980000",11573,,"1"
1260572,"980010",2,,"1"
1260572,"980020",45,,"1"
1260572,"980040",2,,"1"
1260572,"980070",11573,,"1"
1260572,"980090",100,,"1"
1260572,"980220",100,,"1"
1260572,"980240",100,,"1"
1260572,"980281",100,,"1"
1260572,"980286",100,,"1"
1260572,"980300",100,,"1"
1260572,"980330",100,,"1"
1260581,"800940",9804,"T","1"
1260581,"900000",98269,,"1"
1260581,"900010",26159,,"1"
1260581,"900030",31313,,"1"
1260581,"900050",27810,,"1"
1260581,"900080",12792,,"1"
1260581,"980000",321524,"T","1"
1260581,"980010",2,,"1"
1260581,"980020",70,,"1"
1260581,"980030",1,,"1"
1260581,"980040",2,,"1"
1260581,"980060",2,,"1"
1260581,"980070",321524,"T","1"
1260581,"980090",100,,"1"
1260581,"980210",100,,"1"
1260581,"980240",100,,"1"
1260581,"980281",100,,"1"
1260581,"980286",100,,"1"
1260581,"980310",100,,"1"
1260581,"980330",100,,"1"
1260582,"800940",9804,"T","1"
1260582,"900000",98165,,"1"
1260582,"900010",208282,"T","1"
1260582,"900030",33149,,"1"
1260582,"900050",8666,,"1"
1260582,"900080",2830,,"1"
