"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
1229922,"980070","1",119445,,"4"
1229922,"980070","1",70927,,"5"
1229931,"800940","1",8645,,"1"
1229931,"800940","1",8645,,"2"
1229931,"800940","1",8645,,"3"
1229931,"800940","1",8645,,"4"
1229931,"800940","1",8645,,"5"
1229931,"900000","1",113000,,"1"
1229931,"900000","1",113000,,"2"
1229931,"900000","1",113000,,"3"
1229931,"900000","1",113000,,"4"
1229931,"900000","1",113000,,"5"
1229931,"900080","1",20,,"1"
1229931,"900080","1",72,,"2"
1229931,"900080","1",34,,"3"
1229931,"900080","1",17,,"4"
1229931,"900080","1",130,,"5"
1229931,"950002","1",12926,,"1"
1229931,"950002","1",12926,,"2"
1229931,"950002","1",12926,,"3"
1229931,"950002","1",12926,,"4"
1229931,"950002","1",12926,,"5"
1229931,"950012","1",3448,,"1"
1229931,"950012","1",3448,,"2"
1229931,"950012","1",3448,,"3"
1229931,"950012","1",3448,,"4"
1229931,"950012","1",3448,,"5"
1229931,"980000","1",113020,,"1"
1229931,"980000","1",113072,,"2"
1229931,"980000","1",113034,,"3"
1229931,"980000","1",113017,,"4"
1229931,"980000","1",113130,,"5"
1229931,"980070","1",98592,,"1"
1229931,"980070","1",98644,,"2"
1229931,"980070","1",98606,,"3"
1229931,"980070","1",98589,,"4"
1229931,"980070","1",98702,,"5"
1229932,"800940","1",8645,,"1"
1229932,"800940","1",8645,,"2"
1229932,"800940","1",8645,,"3"
1229932,"800940","1",8645,,"4"
1229932,"800940","1",8645,,"5"
1229932,"900000","1",113000,,"1"
1229932,"900000","1",113000,,"2"
1229932,"900000","1",113000,,"3"
1229932,"900000","1",113000,,"4"
1229932,"900000","1",113000,,"5"
1229932,"900080","1",128,,"1"
1229932,"900080","1",20,,"2"
1229932,"900080","1",27,,"3"
1229932,"900080","1",53,,"4"
1229932,"900080","1",105,,"5"
1229932,"950002","1",12926,,"1"
1229932,"950002","1",12926,,"2"
1229932,"950002","1",12926,,"3"
1229932,"950002","1",12926,,"4"
1229932,"950002","1",12926,,"5"
1229932,"950012","1",3448,,"1"
1229932,"950012","1",3448,,"2"
1229932,"950012","1",3448,,"3"
1229932,"950012","1",3448,,"4"
1229932,"950012","1",3448,,"5"
1229932,"980000","1",113128,,"1"
1229932,"980000","1",113020,,"2"
1229932,"980000","1",113027,,"3"
1229932,"980000","1",113053,,"4"
1229932,"980000","1",113105,,"5"
1229932,"980070","1",98700,,"1"
1229932,"980070","1",98592,,"2"
1229932,"980070","1",98599,,"3"
1229932,"980070","1",98625,,"4"
1229932,"980070","1",98677,,"5"
1233281,"800940","1",8186,,"1"
1233281,"800940","1",8186,,"2"
1233281,"800940","1",8186,,"3"
1233281,"800940","1",8186,,"4"
1233281,"800940","1",8186,,"5"
1233281,"900000","1",107000,,"1"
1233281,"900000","1",107000,,"2"
1233281,"900000","1",107000,,"3"
1233281,"900000","1",107000,,"4"
1233281,"900000","1",107000,,"5"
1233281,"900080","1",1790,,"1"
1233281,"900080","1",1027,,"2"
1233281,"900080","1",1885,,"3"
1233281,"900080","1",1179,,"4"
1233281,"900080","1",1113,,"5"
1233281,"950002","1",11964,,"1"
1233281,"950002","1",11964,,"2"
1233281,"950002","1",11964,,"3"
1233281,"950002","1",11964,,"4"
1233281,"950002","1",11964,,"5"
1233281,"950012","1",3277,,"1"
1233281,"950012","1",3277,,"2"
1233281,"950012","1",3277,,"3"
1233281,"950012","1",3277,,"4"
1233281,"950012","1",3277,,"5"
1233281,"980000","1",108790,,"1"
1233281,"980000","1",108027,,"2"
1233281,"980000","1",108885,,"3"
1233281,"980000","1",108179,,"4"
1233281,"980000","1",108113,,"5"
1233281,"980070","1",95149,,"1"
1233281,"980070","1",94386,,"2"
1233281,"980070","1",95244,,"3"
1233281,"980070","1",94538,,"4"
1233281,"980070","1",94472,,"5"
1233282,"800940","1",8186,,"1"
1233282,"800940","1",8186,,"2"
1233282,"800940","1",8186,,"3"
1233282,"800940","1",8186,,"4"
1233282,"800940","1",8186,,"5"
1233282,"900000","1",107000,,"1"
1233282,"900000","1",107000,,"2"
1233282,"900000","1",107000,,"3"
1233282,"900000","1",107000,,"4"
1233282,"900000","1",107000,,"5"
1233282,"900080","1",1288,,"1"
1233282,"900080","1",1837,,"2"
1233282,"900080","1",1057,,"3"
1233282,"900080","1",1208,,"4"
1233282,"900080","1",1157,,"5"
1233282,"950002","1",11964,,"1"
1233282,"950002","1",11964,,"2"
1233282,"950002","1",11964,,"3"
1233282,"950002","1",11964,,"4"
1233282,"950002","1",11964,,"5"
1233282,"950012","1",3277,,"1"
1233282,"950012","1",3277,,"2"
1233282,"950012","1",3277,,"3"
1233282,"950012","1",3277,,"4"
1233282,"950012","1",3277,,"5"
1233282,"980000","1",108288,,"1"
1233282,"980000","1",108837,,"2"
1233282,"980000","1",108057,,"3"
1233282,"980000","1",108208,,"4"
1233282,"980000","1",108157,,"5"
1233282,"980070","1",94647,,"1"
1233282,"980070","1",95196,,"2"
1233282,"980070","1",94416,,"3"
1233282,"980070","1",94567,,"4"
1233282,"980070","1",94516,,"5"
1232841,"900030","1",14662,,"1"
1232841,"900030","1",31054,,"2"
1232841,"900030","1",22438,,"3"
1232841,"900030","1",23554,,"4"
1232841,"900030","1",30730,,"5"
1232841,"900040","1",13605,,"1"
1232841,"900040","1",11241,,"2"
1232841,"900040","1",51662,,"3"
1232841,"900040","1",41255,,"4"
1232841,"900040","1",21321,,"5"
1232841,"900050","1",78,,"1"
1232841,"900050","1",1777,,"2"
1232841,"900050","1",13006,,"3"
1232841,"900050","1",2711,,"4"
1232841,"900050","1",1257,,"5"
1232841,"900080","1",12212,,"1"
1232841,"900080","1",36,,"2"
1232841,"900080","1",39524,,"3"
1232841,"900080","1",4345,,"4"
1232841,"900080","1",1,,"5"
1232841,"980000","1",75144,"T","1"
1232841,"980000","1",90871,"T","2"
1232841,"980000","1",133905,"T","3"
1232841,"980000","1",114319,"T","4"
1232841,"980000","1",100107,"T","5"
1232841,"980070","1",47642,"T","1"
1232841,"980070","1",63369,"T","2"
1232841,"980070","1",106403,"T","3"
1232841,"980070","1",86817,"T","4"
1232841,"980070","1",72605,"T","5"
1232842,"900030","1",24358,,"1"
1232842,"900030","1",15526,,"2"
1232842,"900030","1",20242,,"3"
1232842,"900030","1",33802,,"4"
1232842,"900030","1",24802,,"5"
1232842,"900040","1",59048,,"1"
1232842,"900040","1",14482,,"2"
1232842,"900040","1",20749,,"3"
1232842,"900040","1",69613,,"4"
1232842,"900040","1",27219,,"5"
1232842,"900050","1",30426,,"1"
1232842,"900050","1",21,,"2"
1232842,"900050","1",544,,"3"
1232842,"900050","1",205,,"4"
1232842,"900050","1",25260,,"5"
1232842,"900080","1",39356,,"1"
1232842,"900080","1",100,,"2"
1232842,"900080","1",1356,,"3"
1232842,"900080","1",758,,"4"
1232842,"900080","1",161,,"5"
1232842,"980000","1",160631,"T","1"
1232842,"980000","1",76828,"T","2"
1232842,"980000","1",88334,"T","3"
1232842,"980000","1",150419,"T","4"
1232842,"980000","1",124080,"T","5"
1232842,"980070","1",133129,"T","1"
1232842,"980070","1",49326,"T","2"
1232842,"980070","1",60832,"T","3"
1232842,"980070","1",122917,"T","4"
1232842,"980070","1",96578,"T","5"
1234211,"800940","1",7772,,"1"
1234211,"800940","1",7772,,"2"
1234211,"800940","1",7772,,"3"
1234211,"800940","1",7772,,"4"
1234211,"800940","1",7772,,"5"
1234211,"900000","1",101600,,"1"
1234211,"900000","1",101600,,"2"
1234211,"900000","1",101600,,"3"
1234211,"900000","1",101600,,"4"
1234211,"900000","1",101600,,"5"
1234211,"900080","1",851,,"1"
1234211,"900080","1",10,,"2"
1234211,"900080","1",923,,"3"
1234211,"900080","1",72,,"4"
1234211,"900080","1",86,,"5"
1234211,"980000","1",102451,,"1"
1234211,"980000","1",101610,,"2"
1234211,"980000","1",102523,,"3"
1234211,"980000","1",101672,,"4"
1234211,"980000","1",101686,,"5"
1234211,"980070","1",108475,,"1"
1234211,"980070","1",107634,,"2"
1234211,"980070","1",108547,,"3"
1234211,"980070","1",107696,,"4"
1234211,"980070","1",107710,,"5"
1234212,"800940","1",7772,,"1"
1234212,"800940","1",7772,,"2"
1234212,"800940","1",7772,,"3"
1234212,"800940","1",7772,,"4"
1234212,"800940","1",7772,,"5"
1234212,"900000","1",101600,,"1"
1234212,"900000","1",101600,,"2"
1234212,"900000","1",101600,,"3"
1234212,"900000","1",101600,,"4"
1234212,"900000","1",101600,,"5"
1234212,"900080","1",222,,"1"
1234212,"900080","1",136,,"2"
1234212,"900080","1",25,,"3"
1234212,"900080","1",41,,"4"
1234212,"900080","1",161,,"5"
1234212,"980000","1",101822,,"1"
1234212,"980000","1",101736,,"2"
1234212,"980000","1",101625,,"3"
1234212,"980000","1",101641,,"4"
1234212,"980000","1",101761,,"5"
1234212,"980070","1",107846,,"1"
1234212,"980070","1",107760,,"2"
1234212,"980070","1",107649,,"3"
1234212,"980070","1",107665,,"4"
1234212,"980070","1",107785,,"5"
1238451,"800940","1",2295,,"1"
1238451,"800940","1",2295,,"2"
1238451,"800940","1",2295,,"3"
1238451,"800940","1",2295,,"4"
1238451,"800940","1",2295,,"5"
1238451,"900000","1",30000,,"1"
1238451,"900000","1",30000,,"2"
1238451,"900000","1",30000,,"3"
1238451,"900000","1",30000,,"4"
1238451,"900000","1",30000,,"5"
1238451,"980000","1",30000,,"1"
1238451,"980000","1",30000,,"2"
1238451,"980000","1",30000,,"3"
1238451,"980000","1",30000,,"4"
1238451,"980000","1",30000,,"5"
1238451,"980070","1",30505,,"1"
1238451,"980070","1",30505,,"2"
1238451,"980070","1",30505,,"3"
1238451,"980070","1",30505,,"4"
1238451,"980070","1",30505,,"5"
1238452,"800940","1",2295,,"1"
1238452,"800940","1",2295,,"2"
1238452,"800940","1",2295,,"3"
1238452,"800940","1",2295,,"4"
1238452,"800940","1",2295,,"5"
1238452,"900000","1",30000,,"1"
1238452,"900000","1",30000,,"2"
1238452,"900000","1",30000,,"3"
1238452,"900000","1",30000,,"4"
1238452,"900000","1",30000,,"5"
1238452,"980000","1",30000,,"1"
1238452,"980000","1",30000,,"2"
1238452,"980000","1",30000,,"3"
1238452,"980000","1",30000,,"4"
1238452,"980000","1",30000,,"5"
1238452,"980070","1",30505,,"1"
1238452,"980070","1",30505,,"2"
1238452,"980070","1",30505,,"3"
1238452,"980070","1",30505,,"4"
1238452,"980070","1",30505,,"5"
1236821,"800940","1",6419,,"1"
1236821,"800940","1",4743,,"2"
1236821,"800940","1",617,,"3"
1236821,"800940","1",6652,,"4"
1236821,"800940","1",2494,,"5"
1236821,"900000","1",83906,,"1"
1236821,"900000","1",61995,,"2"
1236821,"900000","1",8061,,"3"
1236821,"900000","1",86950,,"4"
1236821,"900000","1",32606,,"5"
1236821,"900080","1",64,,"1"
1236821,"900080","1",162,,"2"
1236821,"900080","1",77,,"3"
1236821,"900080","1",68,,"4"
1236821,"900080","1",580,,"5"
1236821,"980000","1",83970,,"1"
1236821,"980000","1",62157,,"2"
1236821,"980000","1",8138,,"3"
1236821,"980000","1",87018,,"4"
1236821,"980000","1",33186,,"5"
1236821,"980070","1",83970,,"1"
1236821,"980070","1",62157,,"2"
1236821,"980070","1",8138,,"3"
1236821,"980070","1",87018,,"4"
1236821,"980070","1",33186,,"5"
1236822,"800940","1",3055,,"1"
1236822,"800940","1",7738,,"2"
1236822,"800940","1",3708,,"3"
1236822,"800940","1",2744,,"4"
1236822,"800940","1",5148,,"5"
1236822,"900000","1",39940,,"1"
1236822,"900000","1",101145,,"2"
1236822,"900000","1",48473,,"3"
1236822,"900000","1",35867,,"4"
1236822,"900000","1",67300,,"5"
1236822,"900080","1",157,,"1"
1236822,"900080","1",137,,"2"
1236822,"900080","1",103,,"3"
1236822,"900080","1",100,,"4"
1236822,"900080","1",58,,"5"
1236822,"980000","1",40097,,"1"
1236822,"980000","1",101282,,"2"
1236822,"980000","1",48576,,"3"
1236822,"980000","1",35967,,"4"
1236822,"980000","1",67358,,"5"
1236822,"980070","1",40097,,"1"
1236822,"980070","1",101282,,"2"
1236822,"980070","1",48576,,"3"
1236822,"980070","1",35967,,"4"
1236822,"980070","1",67358,,"5"
1236431,"900030","1",9973,,"1"
1236431,"900030","1",9973,,"2"
1236431,"900030","1",9973,,"3"
1236431,"900030","1",9973,,"4"
1236431,"900030","1",9973,,"5"
1236431,"900090","1",4812,,"1"
1236431,"900090","1",4812,,"2"
1236431,"900090","1",4812,,"3"
1236431,"900090","1",4812,,"4"
1236431,"900090","1",4812,,"5"
1236431,"900150","1",4068,,"1"
1236431,"900150","1",4068,,"2"
1236431,"900150","1",4068,,"3"
1236431,"900150","1",4068,,"4"
1236431,"900150","1",4068,,"5"
1236431,"980000","1",18853,,"1"
1236431,"980000","1",18853,,"2"
1236431,"980000","1",18853,,"3"
1236431,"980000","1",18853,,"4"
1236431,"980000","1",18853,,"5"
1236431,"980070","1",18853,,"1"
1236431,"980070","1",18853,,"2"
1236431,"980070","1",18853,,"3"
1236431,"980070","1",18853,,"4"
1236431,"980070","1",18853,,"5"
1236432,"900030","1",9973,,"1"
1236432,"900030","1",9973,,"2"
1236432,"900030","1",9973,,"3"
1236432,"900030","1",9973,,"4"
1236432,"900030","1",9973,,"5"
1236432,"900090","1",4812,,"1"
1236432,"900090","1",4812,,"2"
1236432,"900090","1",4812,,"3"
1236432,"900090","1",4812,,"4"
1236432,"900090","1",4812,,"5"
1236432,"900150","1",4068,,"1"
1236432,"900150","1",4068,,"2"
1236432,"900150","1",4068,,"3"
1236432,"900150","1",4068,,"4"
1236432,"900150","1",4068,,"5"
1236432,"980000","1",18853,,"1"
1236432,"980000","1",18853,,"2"
1236432,"980000","1",18853,,"3"
1236432,"980000","1",18853,,"4"
1236432,"980000","1",18853,,"5"
1236432,"980070","1",18853,,"1"
1236432,"980070","1",18853,,"2"
1236432,"980070","1",18853,,"3"
1236432,"980070","1",18853,,"4"
1236432,"980070","1",18853,,"5"
1248221,"900030","1",11171,,"1"
1248221,"900030","1",11171,,"2"
1248221,"900030","1",11171,,"3"
1248221,"900030","1",11171,,"4"
1248221,"900030","1",11171,,"5"
1248221,"980000","1",11171,,"1"
1248221,"980000","1",11171,,"2"
1248221,"980000","1",11171,,"3"
1248221,"980000","1",11171,,"4"
1248221,"980000","1",11171,,"5"
1248221,"980070","1",11171,,"1"
1248221,"980070","1",11171,,"2"
1248221,"980070","1",11171,,"3"
1248221,"980070","1",11171,,"4"
1248221,"980070","1",11171,,"5"
1248222,"900030","1",11171,,"1"
1248222,"900030","1",11171,,"2"
1248222,"900030","1",11171,,"3"
1248222,"900030","1",11171,,"4"
1248222,"900030","1",11171,,"5"
1248222,"980000","1",11171,,"1"
1248222,"980000","1",11171,,"2"
1248222,"980000","1",11171,,"3"
1248222,"980000","1",11171,,"4"
1248222,"980000","1",11171,,"5"
1248222,"980070","1",11171,,"1"
1248222,"980070","1",11171,,"2"
1248222,"980070","1",11171,,"3"
1248222,"980070","1",11171,,"4"
1248222,"980070","1",11171,,"5"
1239901,"900030","1",18874,,"1"
1239901,"900030","1",18874,,"2"
1239901,"900030","1",18874,,"3"
1239901,"900030","1",18874,,"4"
1239901,"900030","1",18874,,"5"
1239901,"900040","1",110000,,"1"
1239901,"900040","1",110000,,"2"
1239901,"900040","1",110000,,"3"
1239901,"900040","1",110000,,"4"
1239901,"900040","1",110000,,"5"
1239901,"900080","1",55,,"1"
1239901,"900080","1",34,,"2"
1239901,"900080","1",75,,"3"
1239901,"900080","1",90,,"4"
1239901,"900080","1",101,,"5"
1239901,"980000","1",93364,"T","1"
1239901,"980000","1",93343,"T","2"
1239901,"980000","1",93384,"T","3"
1239901,"980000","1",93399,"T","4"
1239901,"980000","1",93410,"T","5"
1239901,"980070","1",91070,"T","1"
1239901,"980070","1",91049,"T","2"
1239901,"980070","1",91090,"T","3"
1239901,"980070","1",91105,"T","4"
1239901,"980070","1",91116,"T","5"
1239902,"900030","1",18874,,"1"
1239902,"900030","1",18874,,"2"
1239902,"900030","1",18874,,"3"
1239902,"900030","1",18874,,"4"
1239902,"900030","1",18874,,"5"
1239902,"900040","1",110000,,"1"
1239902,"900040","1",110000,,"2"
1239902,"900040","1",110000,,"3"
1239902,"900040","1",110000,,"4"
1239902,"900040","1",110000,,"5"
1239902,"900080","1",42,,"1"
1239902,"900080","1",827,,"2"
1239902,"900080","1",747,,"3"
1239902,"900080","1",178,,"4"
1239902,"900080","1",109,,"5"
1239902,"980000","1",93351,"T","1"
1239902,"980000","1",94136,"T","2"
1239902,"980000","1",94056,"T","3"
1239902,"980000","1",93487,"T","4"
1239902,"980000","1",93418,"T","5"
1239902,"980070","1",91057,"T","1"
1239902,"980070","1",91842,"T","2"
1239902,"980070","1",91762,"T","3"
1239902,"980070","1",91193,"T","4"
1239902,"980070","1",91124,"T","5"
1239681,"900030","1",2578,,"1"
1239681,"900030","1",1350,,"2"
1239681,"900030","1",2614,,"3"
1239681,"900030","1",1606,,"4"
1239681,"900030","1",2214,,"5"
1239681,"980000","1",2578,,"1"
1239681,"980000","1",1350,,"2"
1239681,"980000","1",2614,,"3"
1239681,"980000","1",1606,,"4"
1239681,"980000","1",2214,,"5"
1239681,"980070","1",2578,,"1"
1239681,"980070","1",1350,,"2"
1239681,"980070","1",2614,,"3"
1239681,"980070","1",1606,,"4"
1239681,"980070","1",2214,,"5"
1239682,"900030","1",1328,,"1"
1239682,"900030","1",2512,,"2"
1239682,"900030","1",3508,,"3"
1239682,"900030","1",2298,,"4"
1239682,"900030","1",2250,,"5"
1239682,"980000","1",1328,,"1"
1239682,"980000","1",2512,,"2"
1239682,"980000","1",3508,,"3"
1239682,"980000","1",2298,,"4"
1239682,"980000","1",2250,,"5"
1239682,"980070","1",1328,,"1"
1239682,"980070","1",2512,,"2"
1239682,"980070","1",3508,,"3"
1239682,"980070","1",2298,,"4"
1239682,"980070","1",2250,,"5"
1240761,"900030","1",12552,,"1"
1240761,"900030","1",19992,,"2"
1240761,"900030","1",10728,,"3"
1240761,"900030","1",17280,,"4"
1240761,"900030","1",11124,,"5"
1240761,"900080","1",1045,,"1"
1240761,"900080","1",2065,,"2"
1240761,"900080","1",119,,"3"
1240761,"900080","1",106,,"4"
1240761,"900080","1",31,,"5"
1240761,"980000","1",13597,,"1"
1240761,"980000","1",22057,,"2"
1240761,"980000","1",10847,,"3"
1240761,"980000","1",17386,,"4"
1240761,"980000","1",11155,,"5"
1240761,"980070","1",13597,,"1"
1240761,"980070","1",22057,,"2"
1240761,"980070","1",10847,,"3"
1240761,"980070","1",17386,,"4"
1240761,"980070","1",11155,,"5"
1240762,"900040","1",33894,,"1"
1240762,"900040","1",22053,,"2"
1240762,"900040","1",9035,,"3"
1240762,"900040","1",9450,,"4"
1240762,"900040","1",19032,,"5"
1240762,"980000","1",33894,,"1"
1240762,"980000","1",22053,,"2"
1240762,"980000","1",9035,,"3"
1240762,"980000","1",9450,,"4"
1240762,"980000","1",19032,,"5"
1240762,"980070","1",33894,,"1"
1240762,"980070","1",22053,,"2"
1240762,"980070","1",9035,,"3"
1240762,"980070","1",9450,,"4"
1240762,"980070","1",19032,,"5"
1244671,"800940","1",8817,,"1"
1244671,"800940","1",8817,,"2"
1244671,"800940","1",8817,,"3"
1244671,"800940","1",8817,,"4"
1244671,"800940","1",8817,,"5"
1244671,"900000","1",130000,,"1"
1244671,"900000","1",130000,,"2"
1244671,"900000","1",130000,,"3"
1244671,"900000","1",130000,,"4"
1244671,"900000","1",130000,,"5"
1244671,"900080","1",100,,"1"
1244671,"900080","1",100,,"2"
1244671,"900080","1",100,,"3"
1244671,"900080","1",100,,"4"
1244671,"900080","1",100,,"5"
1244671,"950002","1",18519,,"1"
1244671,"950002","1",18519,,"2"
1244671,"950002","1",18519,,"3"
1244671,"950002","1",18519,,"4"
1244671,"950002","1",18519,,"5"
1244671,"950012","1",19206,"T","1"
1244671,"950012","1",19206,"T","2"
1244671,"950012","1",19206,"T","3"
1244671,"950012","1",19206,"T","4"
1244671,"950012","1",19206,"T","5"
1244671,"980000","1",130100,,"1"
1244671,"980000","1",130100,,"2"
1244671,"980000","1",130100,,"3"
1244671,"980000","1",130100,,"4"
1244671,"980000","1",130100,,"5"
1244671,"980070","1",97375,"T","1"
1244671,"980070","1",97375,"T","2"
1244671,"980070","1",97375,"T","3"
1244671,"980070","1",97375,"T","4"
1244671,"980070","1",97375,"T","5"
1244672,"800940","1",8817,,"1"
1244672,"800940","1",8817,,"2"
1244672,"800940","1",8817,,"3"
1244672,"800940","1",8817,,"4"
1244672,"800940","1",8817,,"5"
1244672,"900000","1",130000,,"1"
1244672,"900000","1",130000,,"2"
1244672,"900000","1",130000,,"3"
1244672,"900000","1",130000,,"4"
1244672,"900000","1",130000,,"5"
1244672,"900080","1",100,,"1"
1244672,"900080","1",100,,"2"
1244672,"900080","1",100,,"3"
1244672,"900080","1",100,,"4"
1244672,"900080","1",100,,"5"
1244672,"950002","1",18519,,"1"
1244672,"950002","1",18519,,"2"
1244672,"950002","1",18519,,"3"
1244672,"950002","1",18519,,"4"
1244672,"950002","1",18519,,"5"
1244672,"950012","1",19206,"T","1"
1244672,"950012","1",19206,"T","2"
1244672,"950012","1",19206,"T","3"
1244672,"950012","1",19206,"T","4"
1244672,"950012","1",19206,"T","5"
1244672,"980000","1",130100,,"1"
1244672,"980000","1",130100,,"2"
1244672,"980000","1",130100,,"3"
1244672,"980000","1",130100,,"4"
1244672,"980000","1",130100,,"5"
1244672,"980070","1",97375,"T","1"
1244672,"980070","1",97375,"T","2"
1244672,"980070","1",97375,"T","3"
1244672,"980070","1",97375,"T","4"
1244672,"980070","1",97375,"T","5"
1239501,"900030","1",13289,,"1"
1239501,"900030","1",13289,,"2"
1239501,"900030","1",13289,,"3"
1239501,"900030","1",13289,,"4"
1239501,"900030","1",13289,,"5"
1239501,"900040","1",9800,,"1"
1239501,"900040","1",9800,,"2"
1239501,"900040","1",9800,,"3"
1239501,"900040","1",9800,,"4"
1239501,"900040","1",9800,,"5"
1239501,"900080","1",1,,"1"
1239501,"900080","1",1,,"2"
1239501,"900080","1",1,,"3"
1239501,"900080","1",1,,"4"
1239501,"900080","1",1,,"5"
1239501,"980000","1",23090,,"1"
1239501,"980000","1",23090,,"2"
1239501,"980000","1",23090,,"3"
1239501,"980000","1",23090,,"4"
1239501,"980000","1",23090,,"5"
1239501,"980070","1",23090,,"1"
1239501,"980070","1",23090,,"2"
1239501,"980070","1",23090,,"3"
1239501,"980070","1",23090,,"4"
1239501,"980070","1",23090,,"5"
1239502,"900030","1",13289,,"1"
1239502,"900030","1",13289,,"2"
1239502,"900030","1",13289,,"3"
1239502,"900030","1",13289,,"4"
1239502,"900030","1",13289,,"5"
1239502,"900040","1",9800,,"1"
1239502,"900040","1",9800,,"2"
1239502,"900040","1",9800,,"3"
1239502,"900040","1",9800,,"4"
1239502,"900040","1",9800,,"5"
1239502,"900080","1",1,,"1"
1239502,"900080","1",1,,"2"
1239502,"900080","1",1,,"3"
1239502,"900080","1",1,,"4"
1239502,"900080","1",1,,"5"
1239502,"980000","1",23090,,"1"
1239502,"980000","1",23090,,"2"
1239502,"980000","1",23090,,"3"
1239502,"980000","1",23090,,"4"
1239502,"980000","1",23090,,"5"
1239502,"980070","1",23090,,"1"
1239502,"980070","1",23090,,"2"
1239502,"980070","1",23090,,"3"
1239502,"980070","1",23090,,"4"
1239502,"980070","1",23090,,"5"
1240472,"800940","1",2295,,"1"
1240472,"800940","1",2295,,"2"
1240472,"800940","1",2295,,"3"
1240472,"800940","1",2295,,"4"
1240472,"800940","1",2295,,"5"
1240472,"900000","1",30000,,"1"
1240472,"900000","1",30000,,"2"
1240472,"900000","1",30000,,"3"
1240472,"900000","1",30000,,"4"
1240472,"900000","1",30000,,"5"
1240472,"950002","1",3214,,"1"
1240472,"950002","1",3214,,"2"
1240472,"950002","1",3214,,"3"
1240472,"950002","1",3214,,"4"
1240472,"950002","1",3214,,"5"
1240472,"950012","1",1629,,"1"
1240472,"950012","1",1629,,"2"
1240472,"950012","1",1629,,"3"
1240472,"950012","1",1629,,"4"
1240472,"950012","1",1629,,"5"
1240472,"980000","1",30000,,"1"
1240472,"980000","1",30000,,"2"
1240472,"980000","1",30000,,"3"
1240472,"980000","1",30000,,"4"
1240472,"980000","1",30000,,"5"
1240472,"980070","1",25157,,"1"
1240472,"980070","1",25157,,"2"
1240472,"980070","1",25157,,"3"
1240472,"980070","1",25157,,"4"
1240472,"980070","1",25157,,"5"
1244622,"800940","1",7880,,"1"
1244622,"800940","1",7880,,"2"
1244622,"800940","1",7880,,"3"
1244622,"800940","1",7880,,"4"
1244622,"800940","1",7880,,"5"
1244622,"900000","1",3000,,"1"
1244622,"900000","1",3000,,"2"
