NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
04529401,900000,38921,1,1,
04529401,900000,30246,2,1,
04529401,900000,38643,3,1,
04529401,900000,35987,4,1,
04529401,900000,38287,5,1,
04529401,980000,38921,1,1,
04529401,980000,30246,2,1,
04529401,980000,38643,3,1,
04529401,980000,35987,4,1,
04529401,980000,38287,5,1,
04529402,900000,30873,1,1,
04529402,900000,37889,2,1,
04529402,900000,34760,3,1,
04529402,900000,34793,4,1,
04529402,900000,37449,5,1,
04529402,980000,30873,1,1,
04529402,980000,37889,2,1,
04529402,980000,34760,3,1,
04529402,980000,34793,4,1,
04529402,980000,37449,5,1,
04529451,800940,14430,1,1,T
04529451,800940,14430,2,1,T
04529451,800940,14430,3,1,T
04529451,800940,14430,4,1,T
04529451,800940,14430,5,1,T
04529451,900000,128111,1,1,
04529451,900000,105212,2,1,
04529451,900000,105825,3,1,
04529451,900000,75774,4,1,
04529451,900000,63808,5,1,
04529451,900160,57024,1,1,
04529451,900160,80836,2,1,
04529451,900160,25401,3,1,
04529451,900160,85966,4,1,
04529451,900160,43237,5,1,
04529451,980000,185135,1,1,
04529451,980000,186048,2,1,
04529451,980000,131226,3,1,
04529451,980000,161740,4,1,
04529451,980000,107045,5,1,
04529452,800940,14430,1,1,T
04529452,800940,14430,2,1,T
04529452,800940,14430,3,1,T
04529452,800940,14430,4,1,T
04529452,800940,14430,5,1,T
04529452,900000,49143,1,1,
04529452,900000,48815,2,1,
04529452,900000,45319,3,1,
04529452,900000,88474,4,1,
04529452,900000,99487,5,1,
04529452,900160,34415,1,1,
04529452,900160,106046,2,1,
04529452,900160,14773,3,1,
04529452,900160,15463,4,1,
04529452,900160,53977,5,1,
04529452,980000,83558,1,1,
04529452,980000,154861,2,1,
04529452,980000,60092,3,1,
04529452,980000,103937,4,1,
04529452,980000,153464,5,1,
04529511,900000,82000,1,1,
04529511,900000,82000,2,1,
04529511,900000,82000,3,1,
04529511,900000,82000,4,1,
04529511,900000,82000,5,1,
04529511,980000,82000,1,1,
04529511,980000,82000,2,1,
04529511,980000,82000,3,1,
04529511,980000,82000,4,1,
04529511,980000,82000,5,1,
04529512,900000,82000,1,1,
04529512,900000,82000,2,1,
04529512,900000,82000,3,1,
04529512,900000,82000,4,1,
04529512,900000,82000,5,1,
04529512,980000,82000,1,1,
04529512,980000,82000,2,1,
04529512,980000,82000,3,1,
04529512,980000,82000,4,1,
04529512,980000,82000,5,1,
04529551,900000,111788,1,1,
04529551,900000,100934,2,1,
04529551,900000,99333,3,1,
04529551,900000,99015,4,1,
04529551,900000,105427,5,1,
04529551,900170,49160,1,1,
04529551,900170,40744,2,1,
04529551,900170,48723,3,1,
04529551,900170,41719,4,1,
04529551,900170,44926,5,1,
04529551,900180,100,1,1,
04529551,900180,3,2,1,
04529551,900180,110,3,1,
04529551,900180,148,4,1,
04529551,900180,62,5,1,
04529551,980000,161048,1,1,
04529551,980000,141681,2,1,
04529551,980000,148166,3,1,
04529551,980000,140882,4,1,
04529551,980000,150415,5,1,
04529552,900000,96208,1,1,
04529552,900000,102546,2,1,
04529552,900000,96547,3,1,
04529552,900000,95966,4,1,
04529552,900000,105011,5,1,
04529552,900170,41013,1,1,
04529552,900170,41228,2,1,
04529552,900170,42484,3,1,
04529552,900170,48036,4,1,
04529552,900170,40349,5,1,
04529552,900180,3,1,1,
04529552,900180,71,2,1,
04529552,900180,72,3,1,
04529552,900180,37,4,1,
04529552,900180,29,5,1,
04529552,980000,137224,1,1,
04529552,980000,143845,2,1,
04529552,980000,139103,3,1,
04529552,980000,144039,4,1,
04529552,980000,145389,5,1,
04529561,900000,44230,1,1,
04529561,900000,52394,2,1,
04529561,900000,16193,3,1,
04529561,900000,52623,4,1,
04529561,900000,24525,5,1,
04529561,980000,44230,1,1,
04529561,980000,52394,2,1,
04529561,980000,16193,3,1,
04529561,980000,52623,4,1,
04529561,980000,24525,5,1,
04529562,900000,24239,1,1,
04529562,900000,15447,2,1,
04529562,900000,32459,3,1,
04529562,900000,10125,4,1,
04529562,900000,35546,5,1,
04529562,980000,24239,1,1,
04529562,980000,15447,2,1,
04529562,980000,32459,3,1,
04529562,980000,10125,4,1,
04529562,980000,35546,5,1,
04529581,900000,8000,1,1,
04529581,900000,8000,2,1,
04529581,900000,8000,3,1,
04529581,900000,8000,4,1,
04529581,900000,8000,5,1,
04529581,900030,20347,1,1,
04529581,900030,21103,2,1,
04529581,900030,14131,3,1,
04529581,900030,17743,4,1,
04529581,900030,17239,5,1,
04529581,900180,2,1,1,
04529581,900180,2,2,1,
04529581,900180,2,3,1,
04529581,900180,2,4,1,
04529581,900180,2,5,1,
04529581,980000,28349,1,1,
04529581,980000,29105,2,1,
04529581,980000,22133,3,1,
04529581,980000,25745,4,1,
04529581,980000,25241,5,1,
04529582,900000,8000,1,1,
04529582,900000,8000,2,1,
04529582,900000,8000,3,1,
04529582,900000,8000,4,1,
04529582,900000,8000,5,1,
04529582,900030,14023,1,1,
04529582,900030,15919,2,1,
04529582,900030,22039,3,1,
04529582,900030,15475,4,1,
04529582,900030,14887,5,1,
04529582,900180,2,1,1,
04529582,900180,2,2,1,
04529582,900180,2,3,1,
04529582,900180,2,4,1,
04529582,900180,2,5,1,
04529582,980000,22025,1,1,
04529582,980000,23921,2,1,
04529582,980000,30041,3,1,
04529582,980000,23477,4,1,
04529582,980000,22889,5,1,
04529641,900000,325000,1,1,
04529641,900000,325000,2,1,
04529641,900000,325000,3,1,
04529641,900000,325000,4,1,
04529641,900000,325000,5,1,
04529641,900180,2205,1,1,
04529641,900180,2174,2,1,
04529641,900180,2080,3,1,
04529641,900180,2003,4,1,
04529641,900180,2113,5,1,
04529641,900200,1500,1,1,
04529641,900200,1500,2,1,
04529641,900200,1500,3,1,
04529641,900200,1500,4,1,
04529641,900200,1500,5,1,
04529641,980000,328705,1,1,
04529641,980000,328674,2,1,
04529641,980000,328580,3,1,
04529641,980000,328503,4,1,
04529641,980000,328613,5,1,
04529642,900000,325000,1,1,
04529642,900000,325000,2,1,
04529642,900000,325000,3,1,
04529642,900000,325000,4,1,
04529642,900000,325000,5,1,
04529642,900180,2153,1,1,
04529642,900180,2520,2,1,
04529642,900180,2125,3,1,
04529642,900180,2022,4,1,
04529642,900180,2441,5,1,
04529642,900200,1500,1,1,
04529642,900200,1500,2,1,
04529642,900200,1500,3,1,
04529642,900200,1500,4,1,
04529642,900200,1500,5,1,
04529642,980000,328653,1,1,
04529642,980000,329020,2,1,
04529642,980000,328625,3,1,
04529642,980000,328522,4,1,
04529642,980000,328941,5,1,
04529651,900000,50852,1,1,
04529651,900000,50852,2,1,
04529651,900000,50852,3,1,
04529651,900000,50852,4,1,
04529651,900000,50852,5,1,
04529651,900140,1200,1,1,
04529651,900140,1200,2,1,
04529651,900140,1200,3,1,
04529651,900140,1200,4,1,
04529651,900140,1200,5,1,
04529651,980000,52052,1,1,
04529651,980000,52052,2,1,
04529651,980000,52052,3,1,
04529651,980000,52052,4,1,
04529651,980000,52052,5,1,
04529652,900000,50852,1,1,
04529652,900000,50852,2,1,
04529652,900000,50852,3,1,
04529652,900000,50852,4,1,
04529652,900000,50852,5,1,
04529652,900140,1200,1,1,
04529652,900140,1200,2,1,
04529652,900140,1200,3,1,
04529652,900140,1200,4,1,
04529652,900140,1200,5,1,
04529652,980000,52052,1,1,
04529652,980000,52052,2,1,
04529652,980000,52052,3,1,
04529652,980000,52052,4,1,
04529652,980000,52052,5,1,
04529671,800940,14430,1,1,T
04529671,800940,14430,2,1,T
04529671,800940,14430,3,1,T
04529671,800940,14430,4,1,T
04529671,800940,14430,5,1,T
04529671,900000,103238,1,1,
04529671,900000,107931,2,1,
04529671,900000,104171,3,1,
04529671,900000,110333,4,1,
04529671,900000,92870,5,1,
04529671,900160,34732,1,1,
04529671,900160,123619,2,1,
04529671,900160,30191,3,1,
04529671,900160,146242,4,1,
04529671,900160,35398,5,1,
04529671,980000,137970,1,1,
04529671,980000,231550,2,1,
04529671,980000,134362,3,1,
04529671,980000,256575,4,1,
04529671,980000,128268,5,1,
04529672,800940,14430,1,1,T
04529672,800940,14430,2,1,T
04529672,800940,14430,3,1,T
04529672,800940,14430,4,1,T
04529672,800940,14430,5,1,T
04529672,900000,95224,1,1,
04529672,900000,111656,2,1,
04529672,900000,97273,3,1,
04529672,900000,90905,4,1,
04529672,900000,112426,5,1,
04529672,900160,2169,1,1,
04529672,900160,65123,2,1,
04529672,900160,3286,3,1,
04529672,900160,10104,4,1,
04529672,900160,1635,5,1,
04529672,980000,97393,1,1,
04529672,980000,176779,2,1,
04529672,980000,100559,3,1,
04529672,980000,101009,4,1,
04529672,980000,114061,5,1,
04529691,900000,110000,1,1,
04529691,900000,110000,2,1,
04529691,900000,110000,3,1,
04529691,900000,110000,4,1,
04529691,900000,110000,5,1,
04529691,980000,110000,1,1,
04529691,980000,110000,2,1,
04529691,980000,110000,3,1,
04529691,980000,110000,4,1,
04529691,980000,110000,5,1,
04529692,900000,110000,1,1,
04529692,900000,110000,2,1,
04529692,900000,110000,3,1,
04529692,900000,110000,4,1,
04529692,900000,110000,5,1,
04529692,980000,110000,1,1,
04529692,980000,110000,2,1,
04529692,980000,110000,3,1,
04529692,980000,110000,4,1,
04529692,980000,110000,5,1,
04529751,800940,14430,1,1,T
04529751,800940,14430,2,1,T
04529751,800940,14430,3,1,T
04529751,800940,14430,4,1,T
04529751,800940,14430,5,1,T
04529751,900000,80613,1,1,
04529751,900000,116593,2,1,
04529751,900000,82101,3,1,
04529751,900000,92948,4,1,
04529751,900000,90209,5,1,
04529751,900160,50000,1,1,
04529751,900160,50000,2,1,
04529751,900160,50000,3,1,
04529751,900160,50000,4,1,
04529751,900160,50000,5,1,
04529751,900180,50,1,1,
04529751,900180,50,2,1,
04529751,900180,50,3,1,
04529751,900180,50,4,1,
04529751,900180,50,5,1,
04529751,980000,130663,1,1,
04529751,980000,166643,2,1,
04529751,980000,132151,3,1,
04529751,980000,142998,4,1,
04529751,980000,140259,5,1,
04529752,800940,14430,1,1,T
04529752,800940,14430,2,1,T
04529752,800940,14430,3,1,T
04529752,800940,14430,4,1,T
04529752,800940,14430,5,1,T
