NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05170861,900000,78930,,1
05170861,900030,19200,,1
05170861,980000,98130,,1
05170861,980010,2,,1
05170861,980020,68,,1
05170861,980030,1,,1
05170861,980040,2,,1
05170861,980060,1,,1
05170861,980090,100,,1
05170861,980210,100,,1
05170861,980240,100,,1
05170861,980281,100,,1
05170861,980286,100,,1
05170861,980310,100,,1
05170861,980330,100,,1
05170862,900000,53810,,1
05170862,900030,19200,,1
05170862,980000,73010,,1
05170862,980010,2,,1
05170862,980020,68,,1
05170862,980030,1,,1
05170862,980040,2,,1
05170862,980060,1,,1
05170862,980090,100,,1
05170862,980210,100,,1
05170862,980240,100,,1
05170862,980281,100,,1
05170862,980286,100,,1
05170862,980310,100,,1
05170862,980330,100,,1
05170881,900090,814,,1
05170881,900150,1080,,1
05170881,980000,1894,,1
05170881,980010,1,,1
05170881,980020,58,,1
05170881,980210,100,,1
05170881,980260,100,,1
05170881,980281,100,,1
05170881,980286,100,,1
05170881,980300,100,,1
05170882,900090,814,,1
05170882,900150,1080,,1
05170882,980000,1894,,1
05170882,980010,1,,1
05170882,980020,58,,1
05170882,980210,100,,1
05170882,980260,100,,1
05170882,980281,100,,1
05170882,980286,100,,1
05170882,980300,100,,1
05170891,900000,88000,,1
05170891,980000,88000,,1
05170891,980010,1,,1
05170891,980020,59,,1
05170891,980030,1,,1
05170891,980040,2,,1
05170891,980090,100,,1
05170891,980220,100,,1
05170891,980230,100,,1
05170891,980281,100,,1
05170891,980286,100,,1
05170891,980310,100,,1
05170891,980330,100,,1
05170892,900000,88000,,1
05170892,980000,88000,,1
05170892,980010,1,,1
05170892,980020,59,,1
05170892,980030,1,,1
05170892,980040,2,,1
05170892,980090,100,,1
05170892,980220,100,,1
05170892,980230,100,,1
05170892,980281,100,,1
05170892,980286,100,,1
05170892,980310,100,,1
05170892,980330,100,,1
05170921,900030,21456,,1
05170921,900150,582,,1
05170921,980000,22038,,1
05170921,980010,1,,1
05170921,980020,67,,1
05170921,980040,1,,1
05170921,980060,1,,1
05170921,980090,100,,1
05170921,980220,100,,1
05170921,980230,100,,1
05170921,980281,100,,1
05170921,980285,100,,1
05170921,980300,100,,1
05170921,980330,100,,1
05170922,900030,21456,,1
05170922,900150,582,,1
05170922,980000,22038,,1
05170922,980010,1,,1
05170922,980020,67,,1
05170922,980040,1,,1
05170922,980060,1,,1
05170922,980090,100,,1
05170922,980220,100,,1
05170922,980230,100,,1
05170922,980281,100,,1
05170922,980285,100,,1
