NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05297711,900000,60000,1,1,
05297711,900000,60000,2,1,
05297711,900000,60000,3,1,
05297711,900000,60000,4,1,
05297711,900000,60000,5,1,
05297711,980000,60000,1,1,
05297711,980000,60000,2,1,
05297711,980000,60000,3,1,
05297711,980000,60000,4,1,
05297711,980000,60000,5,1,
05297712,900000,60000,1,1,
05297712,900000,60000,2,1,
05297712,900000,60000,3,1,
05297712,900000,60000,4,1,
05297712,900000,60000,5,1,
05297712,980000,60000,1,1,
05297712,980000,60000,2,1,
05297712,980000,60000,3,1,
05297712,980000,60000,4,1,
05297712,980000,60000,5,1,
05297731,800940,7268,1,1,
05297731,800940,7268,2,1,
05297731,800940,7268,3,1,
05297731,800940,7268,4,1,
05297731,800940,7268,5,1,
05297731,900000,137000,1,1,
05297731,900000,137000,2,1,
05297731,900000,137000,3,1,
05297731,900000,137000,4,1,
05297731,900000,137000,5,1,
05297731,900160,5000,1,1,
05297731,900160,5000,2,1,
05297731,900160,5000,3,1,
05297731,900160,5000,4,1,
05297731,900160,5000,5,1,
05297731,900180,100,1,1,
05297731,900180,100,2,1,
05297731,900180,100,3,1,
05297731,900180,100,4,1,
05297731,900180,100,5,1,
05297731,980000,142100,1,1,
05297731,980000,142100,2,1,
05297731,980000,142100,3,1,
05297731,980000,142100,4,1,
05297731,980000,142100,5,1,
05297732,800940,7268,1,1,
05297732,800940,7268,2,1,
05297732,800940,7268,3,1,
05297732,800940,7268,4,1,
05297732,800940,7268,5,1,
05297732,900000,137000,1,1,
05297732,900000,137000,2,1,
05297732,900000,137000,3,1,
05297732,900000,137000,4,1,
05297732,900000,137000,5,1,
05297732,900160,5000,1,1,
05297732,900160,5000,2,1,
05297732,900160,5000,3,1,
05297732,900160,5000,4,1,
05297732,900160,5000,5,1,
05297732,900180,100,1,1,
05297732,900180,100,2,1,
05297732,900180,100,3,1,
05297732,900180,100,4,1,
05297732,900180,100,5,1,
05297732,980000,142100,1,1,
05297732,980000,142100,2,1,
05297732,980000,142100,3,1,
05297732,980000,142100,4,1,
05297732,980000,142100,5,1,
05297771,900000,110000,1,1,
05297771,900000,110000,2,1,
05297771,900000,110000,3,1,
05297771,900000,110000,4,1,
05297771,900000,110000,5,1,
05297771,900180,10,1,1,
05297771,900180,10,2,1,
05297771,900180,10,3,1,
05297771,900180,10,4,1,
05297771,900180,10,5,1,
05297771,980000,110010,1,1,
05297771,980000,110010,2,1,
05297771,980000,110010,3,1,
05297771,980000,110010,4,1,
05297771,980000,110010,5,1,
05297772,900000,110000,1,1,
05297772,900000,110000,2,1,
05297772,900000,110000,3,1,
05297772,900000,110000,4,1,
05297772,900000,110000,5,1,
05297772,900180,10,1,1,
05297772,900180,10,2,1,
05297772,900180,10,3,1,
05297772,900180,10,4,1,
05297772,900180,10,5,1,
05297772,980000,110010,1,1,
05297772,980000,110010,2,1,
05297772,980000,110010,3,1,
05297772,980000,110010,4,1,
05297772,980000,110010,5,1,
05297831,900030,23389,1,1,
05297831,900030,23389,2,1,
05297831,900030,23389,3,1,
05297831,900030,23389,4,1,
05297831,900030,23389,5,1,
05297831,900170,13680,1,1,
05297831,900170,13680,2,1,
05297831,900170,13680,3,1,
05297831,900170,13680,4,1,
05297831,900170,13680,5,1,
05297831,900180,117,1,1,
05297831,900180,48,2,1,
05297831,900180,105,3,1,
05297831,900180,93,4,1,
05297831,900180,81,5,1,
05297831,980000,37186,1,1,
05297831,980000,37117,2,1,
05297831,980000,37174,3,1,
05297831,980000,37162,4,1,
05297831,980000,37150,5,1,
05297832,900030,23389,1,1,
05297832,900030,23389,2,1,
05297832,900030,23389,3,1,
05297832,900030,23389,4,1,
05297832,900030,23389,5,1,
05297832,900170,13680,1,1,
05297832,900170,13680,2,1,
05297832,900170,13680,3,1,
05297832,900170,13680,4,1,
05297832,900170,13680,5,1,
05297832,900180,584,1,1,
05297832,900180,12,2,1,
05297832,900180,83,3,1,
05297832,900180,518,4,1,
05297832,900180,11,5,1,
05297832,980000,37653,1,1,
05297832,980000,37081,2,1,
05297832,980000,37152,3,1,
05297832,980000,37587,4,1,
05297832,980000,37080,5,1,
05297871,900000,90000,1,1,
05297871,900000,90000,2,1,
05297871,900000,90000,3,1,
05297871,900000,90000,4,1,
05297871,900000,90000,5,1,
05297871,900180,81,1,1,
05297871,900180,76,2,1,
05297871,900180,71,3,1,
05297871,900180,39,4,1,
05297871,900180,924,5,1,
05297871,980000,90081,1,1,
05297871,980000,90076,2,1,
05297871,980000,90071,3,1,
05297871,980000,90039,4,1,
05297871,980000,90924,5,1,
05297872,900000,90000,1,1,
05297872,900000,90000,2,1,
05297872,900000,90000,3,1,
05297872,900000,90000,4,1,
05297872,900000,90000,5,1,
05297872,900180,17,1,1,
05297872,900180,487,2,1,
