NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05045821,900000,75224,,1
05045821,900180,631,,1
05045821,900200,15000,,1
05045821,980000,90856,,1
05045821,980010,2,,1
05045821,980020,22,,1
05045821,980030,2,,1
05045821,980040,3,,1
05045821,980090,100,,1
05045821,980210,100,,1
05045821,980230,100,,1
05045821,980281,100,,1
05045821,980286,100,,1
05045821,980310,100,,1
05045821,980330,100,,1
05045822,900000,106574,,1
05045822,900180,31,,1
05045822,900200,15000,,1
05045822,980000,121605,,1
05045822,980010,2,,1
05045822,980020,22,,1
05045822,980030,2,,1
05045822,980040,3,,1
05045822,980090,100,,1
05045822,980210,100,,1
05045822,980230,100,,1
05045822,980281,100,,1
05045822,980286,100,,1
05045822,980310,100,,1
05045822,980330,100,,1
05045831,900000,35000,,1
05045831,900030,31430,,1
05045831,900190,11000,,1
05045831,980000,77430,,1
05045831,980010,2,,1
05045831,980020,80,,1
05045831,980030,1,,1
05045831,980040,3,,1
05045831,980060,2,,1
05045831,980090,100,,1
05045831,980210,100,,1
05045831,980240,100,,1
05045831,980281,100,,1
05045831,980286,100,,1
05045831,980300,100,,1
05045831,980330,100,,1
05045832,900000,35000,,1
05045832,900030,31430,,1
05045832,900190,11000,,1
05045832,980000,77430,,1
05045832,980010,2,,1
05045832,980020,80,,1
05045832,980030,1,,1
05045832,980040,3,,1
05045832,980060,2,,1
05045832,980090,100,,1
05045832,980210,100,,1
05045832,980240,100,,1
05045832,980281,100,,1
05045832,980286,100,,1
05045832,980300,100,,1
05045832,980330,100,,1
05045901,800932,1300,,1
05045901,900000,20000,,1
05045901,900030,12241,,1
05045901,980000,32241,,1
05045901,980010,2,,1
05045901,980020,57,,1
05045901,980030,1,,1
05045901,980040,1,,1
05045901,980060,1,,1
05045901,980220,100,,1
05045901,980260,100,,1
05045901,980281,100,,1
05045901,980286,100,,1
05045901,980310,100,,1
05045901,980330,100,,1
05045902,800932,1300,,1
05045902,900000,20000,,1
05045902,900030,12241,,1
05045902,980000,32241,,1
05045902,980010,2,,1
05045902,980020,57,,1
05045902,980030,1,,1
05045902,980040,1,,1
05045902,980060,1,,1
05045902,980220,100,,1
05045902,980260,100,,1
05045902,980281,100,,1
05045902,980286,100,,1
05045902,980310,100,,1
05045902,980330,100,,1
05045911,800932,200,,1
05045911,900000,79500,,1
05045911,980000,79500,,1
05045911,980010,5,,1
05045911,980020,37,,1
05045911,980030,2,,1
05045911,980040,2,,1
05045911,980050,3,,1
05045911,980090,100,,1
05045911,980210,100,,1
05045911,980230,100,,1
05045911,980281,100,,1
05045911,980285,100,,1
05045911,980300,100,,1
05045911,980330,100,,1
05045912,800932,200,,1
05045912,900000,79500,,1
05045912,980000,79500,,1
05045912,980010,5,,1
05045912,980020,37,,1
05045912,980030,2,,1
05045912,980040,2,,1
05045912,980050,3,,1
05045912,980090,100,,1
05045912,980210,100,,1
05045912,980230,100,,1
05045912,980281,100,,1
05045912,980285,100,,1
05045912,980300,100,,1
05045912,980330,100,,1
05045921,900000,43704,,1
05045921,980000,43704,,1
05045921,980010,1,,1
05045921,980020,30,,1
05045921,980030,1,,1
05045921,980220,100,,1
05045921,980260,100,,1
05045921,980281,100,,1
05045921,980286,100,,1
05045921,980310,100,,1
05045922,900000,35739,,1
05045922,980000,35739,,1
05045922,980010,1,,1
05045922,980020,30,,1
05045922,980030,1,,1
05045922,980220,100,,1
05045922,980260,100,,1
05045922,980281,100,,1
05045922,980286,100,,1
05045922,980310,100,,1
05045981,900000,119236,,1
05045981,980000,119236,,1
05045981,980010,4,,1
05045981,980020,24,,1
05045981,980030,4,,1
05045981,980040,3,,1
05045981,980210,100,,1
05045981,980260,100,,1
05045981,980270,100,,1
05045981,980286,100,,1
05045981,980310,100,,1
05045981,980330,100,,1
05045982,900000,122532,,1
05045982,980000,122532,,1
05045982,980010,4,,1
05045982,980020,24,,1
05045982,980030,4,,1
05045982,980040,3,,1
05045982,980210,100,,1
05045982,980260,100,,1
05045982,980270,100,,1
05045982,980286,100,,1
05045982,980310,100,,1
05045982,980330,100,,1
05045991,900030,23705,,1
05045991,900140,3284,,1
05045991,980000,26989,,1
05045991,980010,1,,1
05045991,980020,19,,1
05045991,980220,100,,1
05045991,980260,100,,1
05045991,980281,100,,1
05045991,980286,100,,1
05045991,980310,100,,1
05045992,900140,8566,,1
05045992,900180,70,,1
05045992,980000,8635,,1
05045992,980010,1,,1
05045992,980020,19,,1
05045992,980220,100,,1
05045992,980260,100,,1
05045992,980281,100,,1
05045992,980286,100,,1
05045992,980310,100,,1
05046021,800931,8000,,1
05046021,900000,80000,,1
05046021,980000,80000,,1
05046021,980010,1,,1
05046021,980020,42,,1
05046021,980030,1,,1
05046021,980040,1,,1
05046021,980210,100,,1
05046021,980260,100,,1
05046021,980281,100,,1
05046021,980286,100,,1
05046021,980310,100,,1
05046021,980330,100,,1
05046022,800931,8000,,1
05046022,900000,80000,,1
05046022,980000,80000,,1
05046022,980010,1,,1
05046022,980020,42,,1
05046022,980030,1,,1
05046022,980040,1,,1
05046022,980210,100,,1
05046022,980260,100,,1
05046022,980281,100,,1
05046022,980286,100,,1
05046022,980310,100,,1
05046022,980330,100,,1
05046091,900000,57000,,1
05046091,900160,20000,,1
05046091,980000,77000,,1
05046091,980010,4,,1
05046091,980020,26,,1
05046091,980030,3,,1
05046091,980040,5,,1
05046091,980210,100,,1
05046091,980260,100,,1
05046091,980281,100,,1
05046091,980285,100,,1
05046091,980300,100,,1
05046091,980330,100,,1
05046092,900000,57000,,1
05046092,900160,20000,,1
05046092,980000,77000,,1
05046092,980010,4,,1
05046092,980020,26,,1
05046092,980030,3,,1
05046092,980040,5,,1
05046092,980210,100,,1
05046092,980260,100,,1
05046092,980281,100,,1
05046092,980285,100,,1
05046092,980300,100,,1
05046092,980330,100,,1
05046161,900090,11562,,1
05046161,980000,11562,,1
05046161,980010,1,,1
05046161,980020,79,,1
05046161,980040,1,,1
05046161,980060,1,,1
05046161,980210,100,,1
05046161,980260,100,,1
05046161,980270,100,,1
05046161,980286,100,,1
05046161,980310,100,,1
05046161,980330,100,,1
05046162,900090,11120,,1
05046162,980000,11120,,1
05046162,980010,1,,1
05046162,980020,79,,1
05046162,980040,1,,1
05046162,980060,1,,1
05046162,980210,100,,1
05046162,980260,100,,1
05046162,980270,100,,1
05046162,980286,100,,1
05046162,980310,100,,1
05046162,980330,100,,1
05046181,800932,153,,1
05046181,900030,3433,,1
05046181,900170,51432,,1
05046181,900190,-10800,,1
05046181,980000,44065,,1
05046181,980010,2,,1
05046181,980020,68,,1
05046181,980040,2,,1
05046181,980060,1,,1
05046181,980090,100,,1
05046181,980220,100,,1
05046181,980230,100,,1
05046181,980281,100,,1
05046181,980286,100,,1
05046181,980310,100,,1
05046181,980330,100,,1
05046182,800932,153,,1
05046182,900030,3433,,1
05046182,900170,51432,,1
05046182,900190,-10800,,1
05046182,980000,44065,,1
05046182,980010,2,,1
05046182,980020,68,,1
05046182,980040,2,,1
05046182,980060,1,,1
05046182,980090,100,,1
05046182,980220,100,,1
05046182,980230,100,,1
05046182,980281,100,,1
05046182,980286,100,,1
05046182,980310,100,,1
05046182,980330,100,,1
05046221,900000,24917,,1
05046221,900160,1,,1
05046221,980000,24918,,1
05046221,980010,4,,1
05046221,980020,32,,1
05046221,980030,2,,1
05046221,980040,2,,1
05046221,980050,2,,1
05046221,980210,100,,1
05046221,980260,100,,1
05046221,980281,100,,1
05046221,980286,100,,1
05046221,980300,100,,1
05046221,980330,100,,1
05046222,900000,23660,,1
05046222,900160,1,,1
05046222,980000,23661,,1
05046222,980010,4,,1
05046222,980020,32,,1
05046222,980030,2,,1
05046222,980040,2,,1
05046222,980050,2,,1
05046222,980210,100,,1
05046222,980260,100,,1
05046222,980281,100,,1
05046222,980286,100,,1
05046222,980300,100,,1
05046222,980330,100,,1
05046241,900000,50000,,1
05046241,980000,50000,,1
05046241,980010,3,,1
05046241,980020,45,,1
05046241,980030,1,,1
05046241,980050,1,,1
05046241,980210,100,,1
05046241,980260,100,,1
05046241,980282,100,,1
05046241,980286,100,,1
05046241,980310,100,,1
05046242,900000,50000,,1
05046242,980000,50000,,1
05046242,980010,3,,1
05046242,980020,45,,1
05046242,980030,1,,1
05046242,980050,1,,1
05046242,980210,100,,1
05046242,980260,100,,1
05046242,980282,100,,1
05046242,980286,100,,1
05046242,980310,100,,1
05046261,900000,105000,,1
05046261,900030,17173,,1
05046261,980000,122173,,1
05046261,980010,4,,1
05046261,980020,31,,1
05046261,980030,2,,1
05046261,980040,1,,1
05046261,980060,2,,1
05046261,980220,100,,1
05046261,980260,100,,1
05046261,980281,100,,1
05046261,980285,100,,1
05046261,980300,100,,1
05046261,980330,100,,1
05046262,900000,105000,,1
05046262,900030,14675,,1
05046262,980000,119675,,1
05046262,980010,4,,1
05046262,980020,31,,1
05046262,980030,2,,1
05046262,980040,1,,1
05046262,980060,2,,1
05046262,980220,100,,1
05046262,980260,100,,1
05046262,980281,100,,1
05046262,980285,100,,1
05046262,980300,100,,1
05046262,980330,100,,1
05046281,800931,2787,,1
05046281,800932,7000,,1
05046281,900000,71000,,1
05046281,900180,100,,1
05046281,980000,71100,,1
05046281,980010,1,,1
05046281,980020,63,,1
05046281,980030,1,,1
05046281,980040,1,,1
05046281,980090,100,,1
05046281,980220,100,,1
05046281,980240,100,,1
05046281,980281,100,,1
05046281,980286,100,,1
05046281,980310,100,,1
05046281,980330,100,,1
05046282,800931,2787,,1
05046282,800932,7000,,1
05046282,900000,71000,,1
05046282,900180,100,,1
05046282,980000,71100,,1
05046282,980010,1,,1
05046282,980020,63,,1
05046282,980030,1,,1
05046282,980040,1,,1
05046282,980090,100,,1
05046282,980220,100,,1
05046282,980240,100,,1
05046282,980281,100,,1
05046282,980286,100,,1
05046282,980310,100,,1
05046282,980330,100,,1
05046341,900170,99741,T,1
