NEWID,ALLOC,COST,GIFT,PUB_FLAG,UCC,EXPNSQDY,EXPN_QDY,EXPNWKDY,EXPN_KDY,EXPNMO,EXPNMO_,EXPNYR,EXPNYR_
04472721,0,4.89000,2,2,020310,6,D,4,D,04,D,2020,D
04472721,1,2.32642,2,2,030510,6,D,4,D,04,D,2020,D
04472721,1,2.23134,2,2,030610,6,D,4,D,04,D,2020,D
04472721,1,1.98224,2,2,030710,6,D,4,D,04,D,2020,D
04472721,1,10.85174,2,2,060110,6,D,4,D,04,D,2020,D
04472721,1,9.12826,2,2,060210,6,D,4,D,04,D,2020,D
04472721,0,3.49000,2,2,090110,6,D,4,D,04,D,2020,D
04472721,0,3.39000,2,2,090210,6,D,4,D,04,D,2020,D
04472721,0,4.69000,2,2,100110,6,D,4,D,04,D,2020,D
04472721,0,4.20000,2,2,140110,6,D,4,D,04,D,2020,D
04472721,0,3.00000,2,2,140110,6,D,4,D,04,D,2020,D
04472721,0,2.99000,2,2,150211,6,D,4,D,04,D,2020,D
04472721,0,2.55000,2,2,150310,6,D,4,D,04,D,2020,D
04472721,0,5.64000,2,2,170110,6,D,4,D,04,D,2020,D
04472721,0,5.64000,2,2,170110,6,D,4,D,04,D,2020,D
04472721,1,6.73593,2,2,170310,6,D,4,D,04,D,2020,D
04472721,1,6.25407,2,2,170410,6,D,4,D,04,D,2020,D
04472721,0,4.99000,2,2,180210,6,D,4,D,04,D,2020,D
04472721,0,7.99000,2,2,180210,6,D,4,D,04,D,2020,D
04472721,0,5.00000,2,2,180310,6,D,4,D,04,D,2020,D
04472721,0,43.34000,2,1,260110,5,D,3,D,04,D,2020,D
04472721,0,9.55000,2,2,320905,7,D,5,D,04,D,2020,D
04472721,0,3.99000,2,2,330210,7,D,5,D,04,D,2020,D
04472721,0,3.99000,2,2,330210,7,D,5,D,04,D,2020,D
04472721,0,23.42000,2,2,330510,7,D,5,D,04,D,2020,D
04472721,0,30.18000,2,1,470111,3,D,1,D,04,D,2020,D
04472721,0,55.98000,2,1,470111,5,D,3,D,04,D,2020,D
04472721,0,29.32000,2,1,470111,7,D,5,D,04,D,2020,D
04472721,0,3.19000,2,1,480213,5,D,3,D,04,D,2020,D
04472721,0,21.30000,2,1,480213,5,D,3,D,04,D,2020,D
04472721,0,20.99000,2,2,550210,6,D,4,D,04,D,2020,D
04472722,0,29.86000,2,1,470111,4,D,2,D,04,D,2020,D
04472722,0,27.28000,2,1,470111,7,D,5,D,04,D,2020,D
04472722,0,47.46000,2,1,470211,2,D,7,D,04,D,2020,D
04472741,0,400.00000,2,1,004000,7,D,3,D,04,D,2020,D
04472741,0,3.99000,2,2,010120,1,D,4,D,04,D,2020,D
04472741,0,3.49000,2,2,020210,2,D,5,D,04,D,2020,D
04472741,0,3.49000,2,2,020210,4,D,7,D,04,D,2020,D
04472741,0,6.99000,2,2,020810,5,D,1,D,04,D,2020,D
04472741,1,2.71565,2,2,060110,7,D,3,D,04,D,2020,D
04472741,1,2.28435,2,2,060210,7,D,3,D,04,D,2020,D
04472741,0,1.10000,2,2,090110,5,D,1,D,04,D,2020,D
04472741,0,6.02000,2,2,090110,5,D,1,D,04,D,2020,D
04472741,0,1.14000,2,2,110210,2,D,5,D,04,D,2020,D
04472741,0,2.00000,2,2,110310,5,D,1,D,04,D,2020,D
04472741,0,2.20000,2,2,110310,7,D,3,D,04,D,2020,D
04472741,0,2.99000,2,2,120410,5,D,1,D,04,D,2020,D
04472741,0,14.00000,2,2,150110,2,D,5,D,04,D,2020,D
04472741,0,2.99000,2,2,150310,1,D,4,D,04,D,2020,D
04472741,0,6.93000,2,2,170110,4,D,7,D,04,D,2020,D
04472741,0,1.25000,2,2,180320,5,D,1,D,04,D,2020,D
04472741,0,2.96000,2,2,180611,4,D,7,D,04,D,2020,D
04472741,0,4.39000,2,2,180611,5,D,1,D,04,D,2020,D
04472741,0,4.39000,2,2,180611,5,D,1,D,04,D,2020,D
04472741,0,7.33000,2,2,180611,6,D,2,D,04,D,2020,D
04472741,0,3.67000,2,2,180611,6,D,2,D,04,D,2020,D
04472741,0,12.40000,2,2,180710,7,D,3,D,04,D,2020,D
04472741,0,12.95000,2,2,180710,7,D,3,D,04,D,2020,D
04472741,0,10.99000,2,2,190212,1,D,4,D,04,D,2020,D
04472741,1,10.99000,2,2,190322,2,D,5,D,04,D,2020,D
04472741,0,15.85000,2,2,200310,7,D,3,D,04,D,2020,D
04472741,0,0.55000,2,1,320610,4,D,7,D,04,D,2020,D
04472741,0,2.60000,2,1,320610,4,D,7,D,04,D,2020,D
04472741,0,14.26000,2,2,360420,4,D,7,D,04,D,2020,D
04472741,0,32.05000,2,1,470111,1,D,4,D,04,D,2020,D
04472741,0,7.00000,2,1,540000,2,D,5,D,04,D,2020,D
04472741,0,21.14000,2,2,610110,4,D,7,D,04,D,2020,D
04472741,0,4.95000,2,2,610110,4,D,7,D,04,D,2020,D
04472741,0,13.87000,2,2,610110,4,D,7,D,04,D,2020,D
04472741,0,11.01000,2,2,610310,5,D,1,D,04,D,2020,D
04472741,0,3.30000,2,2,640210,6,D,2,D,04,D,2020,D
04472741,0,19.20000,2,2,640410,6,D,2,D,04,D,2020,D
04472742,0,4.68000,2,2,170110,1,D,4,D,04,D,2020,D
04472771,0,3.50000,2,2,110110,1,D,5,D,04,D,2020,D
04472771,1,1.03510,2,2,130212,1,D,5,D,04,D,2020,D
04472771,1,1.45490,2,2,140420,1,D,5,D,04,D,2020,D
04472771,0,2.00000,2,2,170532,1,D,5,D,04,D,2020,D
04472771,1,102.98524,2,1,260110,1,D,5,D,04,D,2020,D
04472771,1,75.43476,2,1,260210,1,D,5,D,04,D,2020,D
04472771,1,29.60863,2,1,270310,1,D,5,D,04,D,2020,D
04472771,0,31.80000,2,2,330510,1,D,5,D,04,D,2020,D
04472771,0,150.00000,2,1,340410,1,D,5,D,04,D,2020,D
04472771,1,32.46137,2,1,690114,1,D,5,D,04,D,2020,D
04472772,0,5.99000,2,2,080110,3,D,7,D,04,D,2020,D
04472772,0,5.99000,2,2,080110,3,D,7,D,04,D,2020,D
04472772,0,2.50000,2,2,100210,3,D,7,D,04,D,2020,D
04472772,0,2.50000,2,2,100210,3,D,7,D,04,D,2020,D
04472772,0,2.99000,2,2,120410,3,D,7,D,04,D,2020,D
04472772,1,0.25893,2,2,170110,3,D,7,D,04,D,2020,D
04472772,1,0.25893,2,2,170110,3,D,7,D,04,D,2020,D
04472772,1,0.24107,2,2,170210,3,D,7,D,04,D,2020,D
04472772,1,0.24107,2,2,170210,3,D,7,D,04,D,2020,D
04472772,0,4.99000,2,2,180220,3,D,7,D,04,D,2020,D
04472772,0,279.04000,2,1,230110,3,D,7,D,04,D,2020,D
04472772,0,404.00000,2,1,240310,3,D,7,D,04,D,2020,D
04472772,0,82.66000,2,1,260110,3,D,7,D,04,D,2020,D
04472831,1,2.71334,2,2,020210,1,D,6,D,04,D,2020,D
04472831,1,5.21794,2,2,020410,1,D,6,D,04,D,2020,D
04472831,1,4.00644,2,2,020620,1,D,6,D,04,D,2020,D
04472831,1,4.60548,2,2,060110,1,D,6,D,04,D,2020,D
04472831,1,3.87403,2,2,060210,1,D,6,D,04,D,2020,D
04472831,1,4.49293,2,2,070110,1,D,6,D,04,D,2020,D
04472831,1,3.08525,2,2,080110,1,D,6,D,04,D,2020,D
04472831,1,2.37407,2,2,100210,1,D,6,D,04,D,2020,D
04472831,1,3.50776,2,2,100410,1,D,6,D,04,D,2020,D
04472831,1,3.72252,2,2,110110,1,D,6,D,04,D,2020,D
04472831,1,2.79534,2,2,110210,1,D,6,D,04,D,2020,D
04472831,1,1.53374,2,2,120410,1,D,6,D,04,D,2020,D
04472831,1,3.09294,2,2,130212,1,D,6,D,04,D,2020,D
04472831,1,3.46133,2,2,140210,1,D,6,D,04,D,2020,D
04472831,1,5.30891,2,2,140220,1,D,6,D,04,D,2020,D
04472831,1,3.71693,2,2,140230,1,D,6,D,04,D,2020,D
04472831,1,3.13618,2,2,170210,1,D,6,D,04,D,2020,D
04472831,1,3.15441,2,2,180110,1,D,6,D,04,D,2020,D
04472831,1,3.64597,2,2,180220,1,D,6,D,04,D,2020,D
04472831,1,2.18112,2,2,180310,1,D,6,D,04,D,2020,D
04472831,1,2.94451,2,2,180410,1,D,6,D,04,D,2020,D
04472831,1,4.11887,2,2,180420,1,D,6,D,04,D,2020,D
04472831,0,545.00000,2,1,210110,1,D,6,D,04,D,2020,D
04472831,0,31.00000,2,1,260110,5,D,3,D,04,D,2020,D
04472831,0,46.00000,2,1,270000,7,D,5,D,04,D,2020,D
04472832,1,3.95105,2,2,010210,1,D,6,D,04,D,2020,D
04472832,1,5.88334,2,2,030110,1,D,6,D,04,D,2020,D
04472832,1,6.52365,2,2,030810,1,D,6,D,04,D,2020,D
04472832,1,5.42078,2,2,060310,1,D,6,D,04,D,2020,D
04472832,1,2.90832,2,2,100210,1,D,6,D,04,D,2020,D
04472832,1,4.29713,2,2,100410,1,D,6,D,04,D,2020,D
04472832,1,3.42438,2,2,110210,1,D,6,D,04,D,2020,D
04472832,1,5.18184,2,2,110310,1,D,6,D,04,D,2020,D
04472832,1,2.83724,2,2,110410,1,D,6,D,04,D,2020,D
04472832,1,4.35309,2,2,120210,1,D,6,D,04,D,2020,D
04472832,1,4.56294,2,2,120310,1,D,6,D,04,D,2020,D
04472832,1,1.87888,2,2,120410,1,D,6,D,04,D,2020,D
04472832,1,4.55337,2,2,140230,1,D,6,D,04,D,2020,D
04472832,1,3.38801,2,2,150110,1,D,6,D,04,D,2020,D
04472832,1,3.86426,2,2,180110,1,D,6,D,04,D,2020,D
04472832,1,5.01961,2,2,180210,1,D,6,D,04,D,2020,D
04472832,1,5.03500,2,2,180320,1,D,6,D,04,D,2020,D
04472832,1,3.60712,2,2,180410,1,D,6,D,04,D,2020,D
04472832,0,201.76000,2,1,270310,4,D,2,D,04,D,2020,D
04472911,0,3.13000,2,2,010320,5,D,3,D,04,D,2020,D
04472911,0,5.75000,2,2,010320,5,D,3,D,04,D,2020,D
04472911,0,6.27000,2,2,050310,5,D,3,D,04,D,2020,D
04472911,0,5.23000,2,2,080110,5,D,3,D,04,D,2020,D
04472911,0,3.13000,2,2,090210,5,D,3,D,04,D,2020,D
04472911,0,3.66000,2,2,100110,5,D,3,D,04,D,2020,D
04472911,0,6.27000,2,2,100210,5,D,3,D,04,D,2020,D
04472911,0,4.70000,2,2,100210,5,D,3,D,04,D,2020,D
04472911,0,3.64000,2,2,110210,5,D,3,D,04,D,2020,D
04472911,0,4.70000,2,2,120210,5,D,3,D,04,D,2020,D
04472911,0,5.23000,2,2,120410,5,D,3,D,04,D,2020,D
04472911,0,3.14000,2,2,140210,5,D,3,D,04,D,2020,D
04472911,0,3.14000,2,2,140220,5,D,3,D,04,D,2020,D
04472911,0,5.23000,2,2,160212,5,D,3,D,04,D,2020,D
04472911,0,4.70000,2,2,180510,5,D,3,D,04,D,2020,D
04472911,0,5.23000,2,2,180710,5,D,3,D,04,D,2020,D
04472911,0,14.24000,2,1,620912,5,D,3,D,04,D,2020,D
04472911,0,62.82000,2,1,690114,5,D,3,D,04,D,2020,D
04472912,0,3.86000,2,2,010210,2,D,7,D,04,D,2020,D
04472912,0,5.19000,2,2,020210,1,D,6,D,04,D,2020,D
04472912,0,4.88000,2,2,120410,5,D,3,D,04,D,2020,D
04472912,0,4.70000,2,2,130212,2,D,7,D,04,D,2020,D
04472912,0,4.81000,2,2,180320,2,D,7,D,04,D,2020,D
04472912,0,1.35000,2,2,180410,2,D,7,D,04,D,2020,D
04472912,0,2.08000,2,2,180510,2,D,7,D,04,D,2020,D
04472912,0,7.20000,2,2,180710,1,D,6,D,04,D,2020,D
04472912,0,5.23000,2,2,320140,2,D,7,D,04,D,2020,D
04472912,0,30.12000,2,2,330310,5,D,3,D,04,D,2020,D
04472912,0,4.70000,2,2,330510,2,D,7,D,04,D,2020,D
04472912,0,8.26000,2,2,550410,2,D,7,D,04,D,2020,D
04472912,0,7.32000,2,2,640310,2,D,7,D,04,D,2020,D
04472912,0,9.41000,2,2,640410,5,D,3,D,04,D,2020,D
04473041,0,39.96000,2,1,004190,4,D,4,D,04,D,2020,D
04473041,1,1.68941,2,2,020110,5,D,5,D,04,D,2020,D
04473041,1,1.60059,2,2,020210,5,D,5,D,04,D,2020,D
04473041,0,5.49000,2,2,090110,5,D,5,D,04,D,2020,D
04473041,0,17.89000,2,2,190111,1,D,1,D,04,D,2020,D
04473041,0,16.66000,2,2,190111,7,D,7,D,04,D,2020,D
04473041,0,25.90000,2,2,190211,1,D,1,D,04,D,2020,D
04473041,0,16.02000,2,2,190211,4,D,4,D,04,D,2020,D
04473041,0,15.54000,2,2,190211,7,D,7,D,04,D,2020,D
04473041,0,6.56000,2,2,200310,5,D,5,D,04,D,2020,D
04473041,1,80.12026,2,1,270310,1,D,1,D,04,D,2020,D
04473041,0,5.00000,1,2,530412,4,D,4,D,04,D,2020,D
04473041,0,13.13000,2,2,640110,1,D,1,D,04,D,2020,D
04473041,0,14.18000,2,2,640110,2,D,2,D,04,D,2020,D
04473041,0,14.18000,2,2,640110,6,D,6,D,04,D,2020,D
04473041,0,26.28000,2,2,640110,7,D,7,D,04,D,2020,D
04473041,1,87.83974,2,1,690114,1,D,1,D,04,D,2020,D
04473042,0,16.95000,2,2,010120,7,D,7,D,04,D,2020,D
04473042,0,1.29000,2,2,010320,7,D,7,D,04,D,2020,D
04473042,0,5.99000,2,2,030110,7,D,7,D,04,D,2020,D
04473042,0,3.99000,2,2,090110,7,D,7,D,04,D,2020,D
04473042,0,3.99000,2,2,090210,7,D,7,D,04,D,2020,D
04473042,0,5.49000,2,2,100110,7,D,7,D,04,D,2020,D
04473042,0,3.99000,2,2,100210,7,D,7,D,04,D,2020,D
04473042,0,4.99000,2,2,100410,7,D,7,D,04,D,2020,D
04473042,1,1.07819,2,2,110410,7,D,7,D,04,D,2020,D
04473042,1,1.41181,2,2,110510,7,D,7,D,04,D,2020,D
04473042,0,2.99000,2,2,120410,7,D,7,D,04,D,2020,D
04473042,0,2.79000,2,2,140230,7,D,7,D,04,D,2020,D
04473042,0,2.59000,2,2,150211,7,D,7,D,04,D,2020,D
04473042,1,3.36537,2,2,170310,7,D,7,D,04,D,2020,D
04473042,1,3.12463,2,2,170410,7,D,7,D,04,D,2020,D
04473042,0,5.49000,2,2,180320,7,D,7,D,04,D,2020,D
04473042,0,2.69000,2,2,180410,7,D,7,D,04,D,2020,D
04473042,0,4.19000,2,2,180520,7,D,7,D,04,D,2020,D
04473042,0,18.98000,2,2,190111,1,D,1,D,04,D,2020,D
04473042,0,5.46000,2,2,200310,7,D,7,D,04,D,2020,D
04473042,0,4.33000,2,2,320345,7,D,7,D,04,D,2020,D
04473042,0,7.61000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,10.90000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,16.37000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,18.56000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,25.13000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,13.09000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,14.22000,2,2,320380,7,D,7,D,04,D,2020,D
04473042,0,9.79000,2,2,330210,7,D,7,D,04,D,2020,D
04473042,0,2.62000,2,2,330310,7,D,7,D,04,D,2020,D
04473042,0,4.92000,2,2,330510,7,D,7,D,04,D,2020,D
04473042,0,10.95000,2,2,340110,7,D,7,D,04,D,2020,D
04473042,0,99.96000,2,1,620310,5,D,5,D,04,D,2020,D
04473101,0,3.09000,2,2,010310,5,D,2,D,04,D,2020,D
04473101,0,2.58000,2,2,010320,5,D,2,D,04,D,2020,D
04473101,1,1.37104,2,2,020110,5,D,2,D,04,D,2020,D
04473101,1,1.29896,2,2,020210,5,D,2,D,04,D,2020,D
04473101,0,14.78000,2,2,040210,5,D,2,D,04,D,2020,D
04473101,1,4.18753,2,2,060110,5,D,2,D,04,D,2020,D
04473101,1,3.52247,2,2,060210,5,D,2,D,04,D,2020,D
04473101,0,4.11000,2,2,080110,5,D,2,D,04,D,2020,D
04473101,0,3.59000,2,2,090110,5,D,2,D,04,D,2020,D
04473101,0,6.17000,2,2,100210,5,D,2,D,04,D,2020,D
04473101,0,4.80000,2,2,110110,5,D,2,D,04,D,2020,D
04473101,1,5.32880,2,2,170110,5,D,2,D,04,D,2020,D
04473101,1,4.96120,2,2,170210,5,D,2,D,04,D,2020,D
04473101,0,8.23000,2,2,180220,5,D,2,D,04,D,2020,D
04473101,0,8.76000,2,2,180220,5,D,2,D,04,D,2020,D
04473101,0,8.24000,2,2,180220,5,D,2,D,04,D,2020,D
04473101,0,5.14000,2,2,180310,5,D,2,D,04,D,2020,D
04473101,0,3.61000,2,2,180310,5,D,2,D,04,D,2020,D
04473101,0,3.61000,2,2,180310,5,D,2,D,04,D,2020,D
04473101,0,4.11000,2,2,180510,5,D,2,D,04,D,2020,D
04473101,0,25.75000,2,1,470111,2,D,6,D,04,D,2020,D
04473102,1,4.18753,2,2,060110,2,D,6,D,04,D,2020,D
04473102,1,4.96964,2,2,060110,2,D,6,D,04,D,2020,D
04473102,1,6.74024,2,2,060110,2,D,6,D,04,D,2020,D
04473102,1,3.52247,2,2,060210,2,D,6,D,04,D,2020,D
04473102,1,4.18036,2,2,060210,2,D,6,D,04,D,2020,D
04473102,1,5.66976,2,2,060210,2,D,6,D,04,D,2020,D
04473102,0,5.14000,2,2,080110,2,D,6,D,04,D,2020,D
04473102,0,3.90000,2,2,090110,2,D,6,D,04,D,2020,D
04473102,0,3.08000,2,2,130211,2,D,6,D,04,D,2020,D
04473102,1,5.32880,2,2,170110,2,D,6,D,04,D,2020,D
04473102,1,4.96120,2,2,170210,2,D,6,D,04,D,2020,D
04473102,0,2.56000,2,2,180110,2,D,6,D,04,D,2020,D
04473102,0,3.59000,2,2,180310,2,D,6,D,04,D,2020,D
04473102,0,3.59000,2,2,180310,2,D,6,D,04,D,2020,D
04473102,0,111.15000,2,1,260110,7,D,4,D,04,D,2020,D
04473102,0,115.00000,2,1,270310,5,D,2,D,04,D,2020,D
04473102,0,20.60000,2,1,470111,6,D,3,D,04,D,2020,D
04473171,0,4.00000,2,2,010210,3,D,7,D,04,D,2020,D
04473171,1,3.59450,2,2,020110,3,D,7,D,04,D,2020,D
04473171,1,3.40550,2,2,020210,3,D,7,D,04,D,2020,D
04473171,0,2.49000,2,2,020610,3,D,7,D,04,D,2020,D
04473171,0,3.29000,2,2,020710,3,D,7,D,04,D,2020,D
04473171,0,10.00000,2,2,030110,3,D,7,D,04,D,2020,D
04473171,0,19.00000,2,2,030210,3,D,7,D,04,D,2020,D
04473171,0,4.00000,2,2,040510,3,D,7,D,04,D,2020,D
04473171,0,6.99000,2,2,070240,3,D,7,D,04,D,2020,D
04473171,0,2.00000,2,2,080110,3,D,7,D,04,D,2020,D
04473171,0,2.49000,2,2,100110,3,D,7,D,04,D,2020,D
04473171,0,4.00000,2,2,100210,3,D,7,D,04,D,2020,D
04473171,0,4.99000,2,2,110110,3,D,7,D,04,D,2020,D
04473171,1,0.86602,2,2,110410,3,D,7,D,04,D,2020,D
04473171,0,5.00000,2,2,110410,3,D,7,D,04,D,2020,D
04473171,1,1.13398,2,2,110510,3,D,7,D,04,D,2020,D
04473171,0,1.99000,2,2,120410,3,D,7,D,04,D,2020,D
04473171,0,2.99000,2,2,130211,3,D,7,D,04,D,2020,D
04473171,0,2.49000,2,2,180210,3,D,7,D,04,D,2020,D
04473171,0,5.52000,2,2,180310,3,D,7,D,04,D,2020,D
04473171,0,3.99000,2,2,180320,3,D,7,D,04,D,2020,D
04473171,0,8.00000,2,2,190111,3,D,7,D,04,D,2020,D
04473171,0,5.30000,2,2,330210,3,D,7,D,04,D,2020,D
04473171,0,8.26000,2,2,550210,3,D,7,D,04,D,2020,D
04473171,0,12.72000,2,2,550210,3,D,7,D,04,D,2020,D
04473201,0,61.10000,2,1,002100,7,D,4,D,04,D,2020,D
04473201,0,1838.21000,2,1,009000,4,D,1,D,04,D,2020,D
04473201,0,2.00000,2,2,010320,6,D,3,D,04,D,2020,D
04473201,0,3.19000,2,2,020310,6,D,3,D,04,D,2020,D
04473201,0,1.99000,2,2,020310,6,D,3,D,04,D,2020,D
04473201,0,1.69000,2,2,020510,6,D,3,D,04,D,2020,D
04473201,0,1.50000,2,2,020610,6,D,3,D,04,D,2020,D
04473201,0,11.98000,2,2,030110,,B,,B,,B,,B
04473201,0,11.93000,2,2,030210,,B,,B,,B,,B
04473201,0,7.98000,2,2,040110,6,D,3,D,04,D,2020,D
04473201,0,7.98000,2,2,040510,6,D,3,D,04,D,2020,D
04473201,0,2.29000,2,2,050210,6,D,3,D,04,D,2020,D
04473201,0,3.99000,2,2,050310,6,D,3,D,04,D,2020,D
04473201,0,5.87000,2,2,050310,,B,,B,,B,,B
04473201,0,9.47000,2,2,060210,,B,,B,,B,,B
04473201,0,15.29000,2,2,070230,,B,,B,,B,,B
04473201,0,1.89000,2,2,080110,,B,,B,,B,,B
04473201,0,2.99000,2,2,090110,,B,,B,,B,,B
04473201,0,7.50000,2,2,100210,6,D,3,D,04,D,2020,D
04473201,0,3.79000,2,2,100510,6,D,3,D,04,D,2020,D
04473201,0,3.77000,2,2,110110,6,D,3,D,04,D,2020,D
04473201,0,1.21000,2,2,110210,6,D,3,D,04,D,2020,D
04473201,0,2.00000,2,2,110410,6,D,3,D,04,D,2020,D
04473201,0,3.99000,2,2,110410,6,D,3,D,04,D,2020,D
04473201,0,2.99000,2,2,110410,6,D,3,D,04,D,2020,D
04473201,0,4.99000,2,2,110410,,B,,B,,B,,B
04473201,0,5.99000,2,2,110410,,B,,B,,B,,B
04473201,0,1.00000,2,2,110510,6,D,3,D,04,D,2020,D
04473201,0,3.89000,2,2,120210,6,D,3,D,04,D,2020,D
04473201,0,2.99000,2,2,120210,6,D,3,D,04,D,2020,D
04473201,0,2.49000,2,2,120310,6,D,3,D,04,D,2020,D
04473201,0,2.49000,2,2,120310,6,D,3,D,04,D,2020,D
04473201,0,1.69000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,5.98000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,1.39000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,1.58000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,0.84000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,3.75000,2,2,120410,6,D,3,D,04,D,2020,D
04473201,0,1.58000,2,2,140210,6,D,3,D,04,D,2020,D
04473201,0,1.99000,2,2,140220,6,D,3,D,04,D,2020,D
04473201,0,2.99000,2,2,140230,6,D,3,D,04,D,2020,D
04473201,0,2.97000,2,2,160212,6,D,3,D,04,D,2020,D
04473201,0,3.19000,2,2,160310,,B,,B,,B,,B
04473201,1,31.96324,2,2,170310,5,D,2,D,04,D,2020,D
04473201,1,29.67676,2,2,170410,5,D,2,D,04,D,2020,D
04473201,0,1.00000,2,2,180110,6,D,3,D,04,D,2020,D
04473201,0,2.99000,2,2,180310,6,D,3,D,04,D,2020,D
04473201,0,13.98000,2,2,180320,6,D,3,D,04,D,2020,D
04473201,0,4.00000,2,2,180510,6,D,3,D,04,D,2020,D
04473201,0,2.99000,2,2,180611,6,D,3,D,04,D,2020,D
04473201,0,127.20000,2,2,320330,3,D,7,D,04,D,2020,D
04473201,1,112.97000,2,2,320345,3,D,7,D,04,D,2020,D
04473201,0,127.20000,2,2,320370,3,D,7,D,04,D,2020,D
04473201,0,11.23000,2,2,320380,4,D,1,D,04,D,2020,D
04473202,0,500.00000,2,1,001000,7,D,4,D,04,D,2020,D
04473202,0,798.20000,2,1,002100,2,D,6,D,04,D,2020,D
04473202,0,4.95000,2,1,002100,2,D,6,D,04,D,2020,D
04473202,0,36.32000,2,1,002100,2,D,6,D,04,D,2020,D
04473202,0,15.00000,1,1,004190,3,D,7,D,04,D,2020,D
04473202,0,2.29000,2,2,020210,6,D,3,D,04,D,2020,D
04473202,0,3.19000,2,2,020310,6,D,3,D,04,D,2020,D
04473202,0,17.79000,2,2,030310,6,D,3,D,04,D,2020,D
04473202,0,5.00000,2,2,040110,6,D,3,D,04,D,2020,D
04473202,0,12.49000,2,2,040310,6,D,3,D,04,D,2020,D
04473202,0,5.35000,2,2,050310,6,D,3,D,04,D,2020,D
04473202,0,5.77000,2,2,050310,6,D,3,D,04,D,2020,D
04473202,1,4.11693,2,2,060110,6,D,3,D,04,D,2020,D
04473202,1,3.46307,2,2,060210,6,D,3,D,04,D,2020,D
04473202,0,5.21000,2,2,070230,6,D,3,D,04,D,2020,D
04473202,0,2.78000,2,2,080110,1,D,5,D,04,D,2020,D
04473202,0,2.78000,2,2,080110,6,D,3,D,04,D,2020,D
04473202,0,6.58000,2,2,100210,6,D,3,D,04,D,2020,D
04473202,0,5.49000,2,2,100510,6,D,3,D,04,D,2020,D
04473202,0,3.81000,2,2,110110,6,D,3,D,04,D,2020,D
04473202,0,1.46000,2,2,110210,6,D,3,D,04,D,2020,D
04473202,0,5.99000,2,2,110410,6,D,3,D,04,D,2020,D
04473202,0,3.99000,2,2,110410,6,D,3,D,04,D,2020,D
04473202,0,3.99000,2,2,110410,6,D,3,D,04,D,2020,D
04473202,0,2.00000,2,2,110410,6,D,3,D,04,D,2020,D
04473202,0,0.89000,2,2,110510,6,D,3,D,04,D,2020,D
04473202,0,2.50000,2,2,120110,6,D,3,D,04,D,2020,D
04473202,0,2.49000,2,2,120310,6,D,3,D,04,D,2020,D
04473202,0,1.27000,2,2,120310,6,D,3,D,04,D,2020,D
04473202,0,1.69000,2,2,120410,6,D,3,D,04,D,2020,D
04473202,0,2.75000,2,2,120410,6,D,3,D,04,D,2020,D
04473202,0,2.99000,2,2,130212,6,D,3,D,04,D,2020,D
04473202,0,2.49000,2,2,140110,6,D,3,D,04,D,2020,D
04473202,0,2.49000,2,2,140110,6,D,3,D,04,D,2020,D
04473202,0,4.59000,2,2,150310,6,D,3,D,04,D,2020,D
04473202,0,4.49000,2,2,160211,6,D,3,D,04,D,2020,D
04473202,0,2.59000,2,2,180420,6,D,3,D,04,D,2020,D
04473202,0,4.76000,2,2,180611,6,D,3,D,04,D,2020,D
04473202,0,4.99000,2,2,180710,6,D,3,D,04,D,2020,D
04473202,0,15.89000,2,2,200111,1,D,5,D,04,D,2020,D
04473202,0,16.94000,2,2,200310,6,D,3,D,04,D,2020,D
04473202,0,21.19000,2,2,200310,6,D,3,D,04,D,2020,D
04473202,0,12.71000,2,2,200310,6,D,3,D,04,D,2020,D
04473202,0,50.00000,2,1,270210,3,D,7,D,04,D,2020,D
04473202,0,47.70000,2,2,280120,3,D,7,D,04,D,2020,D
04473202,0,10.60000,2,2,280140,3,D,7,D,04,D,2020,D
04473202,0,5.29000,2,1,310352,7,D,4,D,04,D,2020,D
04473202,0,2.69000,2,2,320140,3,D,7,D,04,D,2020,D
04473202,0,28.94000,2,1,320521,3,D,7,D,04,D,2020,D
04473202,0,5.29000,2,2,330110,3,D,7,D,04,D,2020,D
04473202,0,5.82000,2,2,330110,3,D,7,D,04,D,2020,D
04473202,0,1.90000,2,2,330510,3,D,7,D,04,D,2020,D
04473202,0,54.78000,2,2,400310,7,D,4,D,04,D,2020,D
04473202,1,176.72516,2,1,540000,1,D,5,D,04,D,2020,D
04473202,1,123.27484,2,2,550210,1,D,5,D,04,D,2020,D
04473202,0,278.70000,2,1,580000,2,D,6,D,04,D,2020,D
04473202,0,27.07000,2,1,580000,2,D,6,D,04,D,2020,D
04473202,0,8.72000,2,1,580000,2,D,6,D,04,D,2020,D
04473202,0,9.32000,2,2,640220,1,D,5,D,04,D,2020,D
