OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS
01,40,52,1,1,,,4,2,D,D,D,A,A,D,03975392,56,D,,A,14404,D,,A,1,8,D,4807,D,,A,,A,9180,D,1,577,D,,A,,A,,A,0,D,,A,,A,2,D,120000,D,,A,0,D,2,D,3,D,,A,7,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,14404,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,120000.0,D,120000,120000,120000,120000,120000,100,,A,,A,,A,,A,,A,,A,1,D,101,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
03,40,52,1,1,,,1,1,D,D,D,A,A,D,03975392,47,D,,A,14992,D,,A,2,8,D,16590,T,,A,,A,10136,D,2,1166,D,,A,,A,,A,0,D,,A,,A,2,D,150000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,14992,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,150000.0,D,150000,150000,150000,150000,150000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,3,,1,1,1,A,D,A,A,D,A,03975401,67,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1265,D,,A,2,D,,A,12,D,16788,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,16788.0,D,16788,16788,16788,16788,16788,1265.0,D,1265,1265,1265,1265,1265,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,3,,1,1,1,A,D,A,A,D,A,03975402,67,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1265,D,,A,2,D,,A,12,D,16788,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,16788.0,D,16788,16788,16788,16788,16788,1265.0,D,1265,1265,1265,1265,1265,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,1,4,1,1,2,A,D,A,D,D,A,03975411,61,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,1,,1,1,1,A,D,A,A,D,A,03975411,56,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1970,D,,A,2,D,,A,12,D,23640,D,2,D,3,D,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,23640.0,D,23640,23640,23640,23640,23640,1970.0,D,1970,1970,1970,1970,1970,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,1,4,1,1,2,A,D,A,D,D,A,03975412,61,D,,A,,A,,A,1,6,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,1,,1,1,1,A,D,A,A,D,A,03975412,56,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1970,D,,A,2,D,,A,12,D,23640,D,2,D,3,D,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,23640.0,D,23640,23640,23640,23640,23640,1970.0,D,1970,1970,1970,1970,1970,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,1,,2,1,2,A,D,A,A,D,A,03975421,78,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,7200,D,,A,2,D,,A,12,D,88008,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,88008.0,D,88008,88008,88008,88008,88008,7200.0,D,7200,7200,7200,7200,7200,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
03,45,52,2,1,,,1,1,D,D,D,A,A,D,03975421,88,T,,A,,A,,A,2,8,D,,C,,A,,A,7650,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,103266.0,D,114282,98623,92434,92384,118607,301,,A,,A,,A,,A,10,D,100000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,2,1,2,A,D,A,A,D,A,03975422,78,D,,A,,A,,A,1,4,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,7200,D,,A,2,D,,A,12,D,88008,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,88008.0,D,88008,88008,88008,88008,88008,7200.0,D,7200,7200,7200,7200,7200,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
03,45,52,2,1,,,1,1,D,D,D,A,A,D,03975422,88,T,,A,,A,,A,2,8,D,,C,,A,,A,7650,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,,A,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,100220.8,D,103551,96397,99776,91020,110360,301,,A,,A,,A,,A,10,D,100000,D,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
03,40,52,1,4,,,1,2,D,D,D,A,A,D,03975461,49,D,,A,,A,,A,1,5,D,,C,,A,3000,D,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
03,40,52,1,4,,,1,2,D,D,D,A,A,D,03975462,49,D,,A,,A,,A,1,5,D,,C,,A,3000,D,3213,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,42000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,1,1,1,A,D,A,A,D,A,03975471,69,D,,A,,A,,A,1,3,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,0,D,,A,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,21778.0,D,25512,9876,27240,23412,22848,1814.8,D,2126,823,2270,1951,1904,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,1,,2,1,2,A,D,A,A,D,A,03975471,67,D,,A,,A,,A,2,3,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,0,D,,A,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,14182.0,D,8136,15960,22260,15468,9084,1181.8,D,678,1330,1855,1289,757,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
03,50,8,1,5,,,1,2,D,D,D,A,A,D,03975471,25,D,,A,,A,,A,3,6,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,13895.0,D,26656,8978,18528,2121,13192,201,,A,,A,,A,,A,,C,,B,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
,,0,,1,,1,1,1,A,D,A,A,D,A,03975472,69,D,,A,,A,,A,1,3,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,0,D,,A,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,22082.0,D,18228,22500,20448,21636,27600,1840.2,D,1519,1875,1704,1803,2300,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
,,0,,1,,2,1,2,A,D,A,A,D,A,03975472,67,D,,A,,A,,A,2,3,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,0,D,,A,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,8285.0,D,8208,6288,6804,7680,12444,690.4,D,684,524,567,640,1037,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,
03,50,8,1,5,,,1,2,D,D,D,A,A,D,03975472,25,D,,A,,A,,A,3,6,D,,C,,A,,A,0,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33895.2,D,18534,53296,26683,39000,31963,201,,A,,A,,A,,A,,C,,B,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
10,70,52,5,3,,,1,2,D,D,D,A,A,D,03975501,63,D,,A,,A,,A,1,7,D,2000,D,,A,,A,2219,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,29000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2219.0,D,2219,2219,2219,2219,2219,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,29000.0,D,29000,29000,29000,29000,29000,100,,A,,A,,A,,A,,A,,A,,A,210,2,D,1,D,1,D,,A,,A,1,1,1,1,1,100,1,D,2,D,2
10,70,52,5,3,,,1,2,D,D,D,A,A,D,03975502,63,D,,A,,A,,A,1,7,D,2000,D,,A,,A,2219,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,29000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2219.0,D,2219,2219,2219,2219,2219,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,29000.0,D,29000,29000,29000,29000,29000,100,,A,,A,,A,,A,,A,,A,,A,210,2,D,1,D,1,D,,A,,A,1,1,1,1,1,100,1,D,2,D,2
,,0,,5,,2,1,2,A,D,A,A,D,A,03975511,65,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,11594.0,D,8076,8292,15396,6576,19632,966.2,D,673,691,1283,548,1636,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,,,5,,,1,2,A,A,A,A,A,A,03975511,10,D,,A,,A,,A,8,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,
,,0,,5,,2,1,2,A,D,A,A,D,A,03975512,35,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,9235.0,D,10188,5112,12696,10236,7944,769.6,D,849,426,1058,853,662,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
,,0,,5,,2,1,2,A,D,A,A,D,A,03975512,81,D,,A,,A,,A,8,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,11033.0,D,14724,14040,16824,9564,12,919.4,D,1227,1170,1402,797,1,501,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,
10,40,4,1,5,,,1,1,D,D,D,A,A,D,03975541,33,D,,B,,B,,B,1,4,D,,B,,B,,A,0,D,1,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,15208.8,D,36023,30975,1404,7541,101,201,,A,,A,,A,,A,,B,,B,,A,110,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
10,40,4,1,5,,,1,1,D,D,D,A,A,D,03975542,38,D,,B,,B,,B,1,4,D,,B,,B,,A,0,D,1,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,24954.2,D,40877,27159,26707,6005,24023,201,,A,,A,,A,,A,,B,,B,,A,110,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
02,45,44,3,1,,,1,2,D,D,D,A,A,D,03975551,48,D,,A,,A,,A,1,7,D,5000,D,,A,,A,4208,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,62665.8,D,60869,57869,64979,69477,60135,301,,A,,A,,A,,A,08,D,55000,D,,A,102,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1
