NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
03912691,900000,92000,,1
03912691,980000,92000,,1
03912691,980010,2,,1
03912691,980020,36,,1
03912691,980030,1,,1
03912691,980040,2,,1
03912691,980090,100,,1
03912691,980210,100,,1
03912691,980230,100,,1
03912691,980281,100,,1
03912691,980286,100,,1
03912691,980310,100,,1
03912691,980330,100,,1
03912692,900000,92000,,1
03912692,980000,92000,,1
03912692,980010,2,,1
03912692,980020,36,,1
03912692,980030,1,,1
03912692,980040,2,,1
03912692,980090,100,,1
03912692,980210,100,,1
03912692,980230,100,,1
03912692,980281,100,,1
03912692,980286,100,,1
03912692,980310,100,,1
03912692,980330,100,,1
03912701,900000,78380,,1
03912701,980000,78380,,1
03912701,980010,1,,1
03912701,980020,46,,1
03912701,980030,1,,1
03912701,980220,100,,1
03912701,980260,100,,1
03912701,980282,100,,1
03912701,980286,100,,1
03912701,980310,100,,1
03912702,900000,62331,,1
03912702,980000,62331,,1
03912702,980010,1,,1
03912702,980020,46,,1
03912702,980030,1,,1
03912702,980220,100,,1
03912702,980260,100,,1
03912702,980282,100,,1
03912702,980286,100,,1
03912702,980310,100,,1
03912721,900030,16800,,1
03912721,900150,1560,,1
03912721,900180,3000,,1
03912721,980000,21360,,1
03912721,980010,2,,1
03912721,980020,74,,1
03912721,980060,2,,1
03912721,980220,100,,1
03912721,980260,100,,1
03912721,980282,100,,1
03912721,980286,100,,1
03912721,980300,100,,1
03912722,900030,17959,,1
03912722,900150,1560,,1
03912722,900180,3000,,1
03912722,980000,22519,,1
03912722,980010,2,,1
03912722,980020,74,,1
03912722,980060,2,,1
03912722,980220,100,,1
03912722,980260,100,,1
03912722,980282,100,,1
03912722,980286,100,,1
03912722,980300,100,,1
03912741,900000,200000,,1
03912741,980000,200000,,1
03912741,980010,4,,1
03912741,980020,41,,1
03912741,980030,2,,1
03912741,980040,2,,1
03912741,980050,2,,1
03912741,980090,100,,1
03912741,980210,100,,1
03912741,980230,100,,1
03912741,980281,100,,1
03912741,980286,100,,1
03912741,980310,100,,1
03912741,980330,100,,1
03912742,900000,200000,,1
03912742,980000,200000,,1
03912742,980010,4,,1
03912742,980020,41,,1
03912742,980030,2,,1
03912742,980040,2,,1
03912742,980050,2,,1
03912742,980090,100,,1
03912742,980210,100,,1
03912742,980230,100,,1
03912742,980281,100,,1
03912742,980286,100,,1
03912742,980310,100,,1
03912742,980330,100,,1
03912761,800940,2482,,1
03912761,900000,23880,,1
03912761,900150,2112,,1
03912761,900160,10000,,1
03912761,980000,35992,,1
03912761,980010,2,,1
03912761,980020,44,,1
03912761,980030,2,,1
03912761,980040,2,,1
03912761,980220,100,,1
03912761,980260,100,,1
03912761,980281,100,,1
03912761,980286,100,,1
03912761,980310,100,,1
03912761,980330,100,,1
03912762,800940,2482,,1
03912762,900000,23880,,1
03912762,900150,2112,,1
03912762,900160,10000,,1
03912762,980000,35992,,1
03912762,980010,2,,1
03912762,980020,44,,1
03912762,980030,2,,1
03912762,980040,2,,1
03912762,980220,100,,1
03912762,980260,100,,1
03912762,980281,100,,1
03912762,980286,100,,1
03912762,980310,100,,1
03912762,980330,100,,1
03912781,800931,2100,,1
03912781,900000,112000,,1
03912781,900180,160,,1
03912781,980000,112160,,1
03912781,980010,2,,1
03912781,980020,53,,1
03912781,980030,2,,1
03912781,980040,3,,1
03912781,980090,100,,1
03912781,980220,100,,1
03912781,980230,100,,1
03912781,980281,100,,1
03912781,980286,100,,1
03912781,980310,100,,1
